"R1"	"R2"	"C1"	"C2"
"1"	"R3"	"R4"	"C1"	"C2"
"2"	"R3"	"R5"	"C1"	"C2"
"3"	"R3"	"R4"	"C1"	"C3"
"4"	"R3"	"R5"	"C1"	"C3"
"5"	"R3"	"R4"	"C1"	"C4"
"6"	"R3"	"R5"	"C1"	"C4"
"7"	"R3"	"R4"	"C1"	"C5"
"8"	"R3"	"R5"	"C1"	"C5"
"9"	"R4"	"R5"	"C1"	"C2"
"10"	"R4"	"R5"	"C1"	"C3"
"11"	"R4"	"R5"	"C1"	"C4"
"12"	"R4"	"R5"	"C1"	"C5"
"13"	"R3"	"R4"	"C2"	"C3"
"14"	"R3"	"R5"	"C2"	"C3"
"15"	"R3"	"R4"	"C2"	"C4"
"16"	"R3"	"R5"	"C2"	"C4"
"17"	"R3"	"R4"	"C2"	"C5"
"18"	"R3"	"R5"	"C2"	"C5"
"19"	"R4"	"R5"	"C2"	"C3"
"20"	"R4"	"R5"	"C2"	"C4"
"21"	"R4"	"R5"	"C2"	"C5"
"22"	"R3"	"R4"	"C3"	"C4"
"23"	"R3"	"R5"	"C3"	"C4"
"24"	"R3"	"R4"	"C3"	"C5"
"25"	"R3"	"R5"	"C3"	"C5"
"26"	"R4"	"R5"	"C3"	"C4"
"27"	"R4"	"R5"	"C3"	"C5"
"28"	"R3"	"R4"	"C4"	"C5"
"29"	"R3"	"R5"	"C4"	"C5"
"30"	"R4"	"R5"	"C4"	"C5"
