"R1"	"R2"	"C1"	"C2"
"1"	"R1"	"R2"	"C1"	"C2"
"2"	"R1"	"R3"	"C1"	"C2"
"3"	"R1"	"R4"	"C1"	"C2"
"4"	"R1"	"R5"	"C1"	"C2"
"5"	"R1"	"R6"	"C1"	"C2"
"6"	"R1"	"R7"	"C1"	"C2"
"7"	"R1"	"R8"	"C1"	"C2"
"8"	"R1"	"R9"	"C1"	"C2"
"9"	"R1"	"R10"	"C1"	"C2"
"10"	"R1"	"R11"	"C1"	"C2"
"11"	"R1"	"R2"	"C1"	"C3"
"12"	"R1"	"R3"	"C1"	"C3"
"13"	"R1"	"R4"	"C1"	"C3"
"14"	"R1"	"R5"	"C1"	"C3"
"15"	"R1"	"R6"	"C1"	"C3"
"16"	"R1"	"R7"	"C1"	"C3"
"17"	"R1"	"R8"	"C1"	"C3"
"18"	"R1"	"R9"	"C1"	"C3"
"19"	"R1"	"R10"	"C1"	"C3"
"20"	"R1"	"R11"	"C1"	"C3"
"21"	"R2"	"R3"	"C1"	"C2"
"22"	"R2"	"R4"	"C1"	"C2"
"23"	"R2"	"R5"	"C1"	"C2"
"24"	"R2"	"R6"	"C1"	"C2"
"25"	"R2"	"R7"	"C1"	"C2"
"26"	"R2"	"R8"	"C1"	"C2"
"27"	"R2"	"R9"	"C1"	"C2"
"28"	"R2"	"R10"	"C1"	"C2"
"29"	"R2"	"R11"	"C1"	"C2"
"30"	"R2"	"R3"	"C1"	"C3"
"31"	"R2"	"R4"	"C1"	"C3"
"32"	"R2"	"R5"	"C1"	"C3"
"33"	"R2"	"R6"	"C1"	"C3"
"34"	"R2"	"R7"	"C1"	"C3"
"35"	"R2"	"R8"	"C1"	"C3"
"36"	"R2"	"R9"	"C1"	"C3"
"37"	"R2"	"R10"	"C1"	"C3"
"38"	"R2"	"R11"	"C1"	"C3"
"39"	"R3"	"R4"	"C1"	"C2"
"40"	"R3"	"R5"	"C1"	"C2"
"41"	"R3"	"R6"	"C1"	"C2"
"42"	"R3"	"R7"	"C1"	"C2"
"43"	"R3"	"R8"	"C1"	"C2"
"44"	"R3"	"R9"	"C1"	"C2"
"45"	"R3"	"R10"	"C1"	"C2"
"46"	"R3"	"R11"	"C1"	"C2"
"47"	"R3"	"R4"	"C1"	"C3"
"48"	"R3"	"R5"	"C1"	"C3"
"49"	"R3"	"R6"	"C1"	"C3"
"50"	"R3"	"R7"	"C1"	"C3"
"51"	"R3"	"R8"	"C1"	"C3"
"52"	"R3"	"R9"	"C1"	"C3"
