"R1"	"R2"	"C1"	"C2"
"1"	"R7"	"R9"	"C1"	"C2"
"2"	"R7"	"R14"	"C1"	"C2"
"3"	"R7"	"R16"	"C1"	"C2"
"4"	"R7"	"R9"	"C1"	"C3"
"5"	"R7"	"R10"	"C1"	"C3"
"6"	"R7"	"R14"	"C1"	"C3"
"7"	"R7"	"R16"	"C1"	"C3"
"8"	"R7"	"R9"	"C1"	"C4"
"9"	"R7"	"R13"	"C1"	"C4"
"10"	"R7"	"R14"	"C1"	"C4"
"11"	"R7"	"R16"	"C1"	"C4"
"12"	"R7"	"R9"	"C1"	"C5"
"13"	"R7"	"R13"	"C1"	"C5"
"14"	"R7"	"R14"	"C1"	"C5"
"15"	"R7"	"R9"	"C1"	"C6"
"16"	"R7"	"R10"	"C1"	"C6"
"17"	"R7"	"R13"	"C1"	"C6"
"18"	"R7"	"R14"	"C1"	"C6"
"19"	"R7"	"R9"	"C1"	"C7"
"20"	"R7"	"R10"	"C1"	"C7"
"21"	"R7"	"R13"	"C1"	"C7"
"22"	"R7"	"R14"	"C1"	"C7"
"23"	"R7"	"R9"	"C1"	"C8"
"24"	"R7"	"R10"	"C1"	"C8"
"25"	"R7"	"R13"	"C1"	"C8"
"26"	"R7"	"R14"	"C1"	"C8"
"27"	"R7"	"R9"	"C1"	"C9"
"28"	"R7"	"R10"	"C1"	"C9"
"29"	"R7"	"R14"	"C1"	"C9"
"30"	"R7"	"R9"	"C1"	"C10"
"31"	"R7"	"R13"	"C1"	"C10"
"32"	"R7"	"R14"	"C1"	"C10"
"33"	"R7"	"R9"	"C1"	"C11"
"34"	"R7"	"R10"	"C1"	"C11"
"35"	"R7"	"R13"	"C1"	"C11"
"36"	"R7"	"R9"	"C1"	"C12"
"37"	"R7"	"R10"	"C1"	"C12"
"38"	"R7"	"R13"	"C1"	"C12"
"39"	"R7"	"R9"	"C1"	"C13"
"40"	"R7"	"R10"	"C1"	"C13"
"41"	"R7"	"R13"	"C1"	"C13"
"42"	"R7"	"R14"	"C1"	"C13"
"43"	"R7"	"R9"	"C1"	"C14"
"44"	"R7"	"R13"	"C1"	"C14"
"45"	"R7"	"R9"	"C1"	"C15"
"46"	"R7"	"R13"	"C1"	"C15"
"47"	"R7"	"R14"	"C1"	"C15"
"48"	"R7"	"R9"	"C1"	"C16"
"49"	"R7"	"R10"	"C1"	"C16"
"50"	"R9"	"R14"	"C1"	"C2"
"51"	"R9"	"R16"	"C1"	"C2"
"52"	"R9"	"R10"	"C1"	"C3"
"53"	"R9"	"R14"	"C1"	"C3"
"54"	"R9"	"R16"	"C1"	"C3"
"55"	"R9"	"R13"	"C1"	"C4"
"56"	"R9"	"R14"	"C1"	"C4"
"57"	"R9"	"R16"	"C1"	"C4"
"58"	"R9"	"R13"	"C1"	"C5"
"59"	"R9"	"R14"	"C1"	"C5"
"60"	"R9"	"R10"	"C1"	"C6"
"61"	"R9"	"R13"	"C1"	"C6"
"62"	"R9"	"R14"	"C1"	"C6"
"63"	"R9"	"R10"	"C1"	"C7"
"64"	"R9"	"R13"	"C1"	"C7"
"65"	"R9"	"R14"	"C1"	"C7"
"66"	"R9"	"R10"	"C1"	"C8"
"67"	"R9"	"R13"	"C1"	"C8"
"68"	"R9"	"R14"	"C1"	"C8"
"69"	"R9"	"R10"	"C1"	"C9"
"70"	"R9"	"R14"	"C1"	"C9"
"71"	"R9"	"R13"	"C1"	"C10"
"72"	"R9"	"R14"	"C1"	"C10"
"73"	"R9"	"R10"	"C1"	"C11"
"74"	"R9"	"R13"	"C1"	"C11"
"75"	"R9"	"R10"	"C1"	"C12"
"76"	"R9"	"R13"	"C1"	"C12"
"77"	"R9"	"R10"	"C1"	"C13"
"78"	"R9"	"R13"	"C1"	"C13"
"79"	"R9"	"R14"	"C1"	"C13"
"80"	"R9"	"R13"	"C1"	"C14"
"81"	"R9"	"R13"	"C1"	"C15"
"82"	"R9"	"R14"	"C1"	"C15"
"83"	"R9"	"R10"	"C1"	"C16"
"84"	"R10"	"R14"	"C1"	"C3"
"85"	"R10"	"R16"	"C1"	"C3"
"86"	"R10"	"R13"	"C1"	"C6"
"87"	"R10"	"R14"	"C1"	"C6"
"88"	"R10"	"R13"	"C1"	"C7"
"89"	"R10"	"R14"	"C1"	"C7"
"90"	"R10"	"R13"	"C1"	"C8"
"91"	"R10"	"R14"	"C1"	"C8"
"92"	"R10"	"R14"	"C1"	"C9"
"93"	"R10"	"R13"	"C1"	"C11"
"94"	"R10"	"R13"	"C1"	"C12"
"95"	"R10"	"R13"	"C1"	"C13"
"96"	"R10"	"R14"	"C1"	"C13"
"97"	"R13"	"R14"	"C1"	"C4"
"98"	"R13"	"R16"	"C1"	"C4"
"99"	"R13"	"R14"	"C1"	"C5"
"100"	"R13"	"R14"	"C1"	"C6"
"101"	"R13"	"R14"	"C1"	"C7"
"102"	"R13"	"R14"	"C1"	"C8"
"103"	"R13"	"R14"	"C1"	"C10"
"104"	"R13"	"R14"	"C1"	"C13"
"105"	"R13"	"R14"	"C1"	"C15"
"106"	"R14"	"R16"	"C1"	"C2"
"107"	"R14"	"R16"	"C1"	"C3"
"108"	"R14"	"R16"	"C1"	"C4"
"109"	"R7"	"R9"	"C2"	"C3"
"110"	"R7"	"R14"	"C2"	"C3"
"111"	"R7"	"R16"	"C2"	"C3"
"112"	"R7"	"R9"	"C2"	"C4"
"113"	"R7"	"R14"	"C2"	"C4"
"114"	"R7"	"R16"	"C2"	"C4"
"115"	"R7"	"R9"	"C2"	"C5"
"116"	"R7"	"R14"	"C2"	"C5"
"117"	"R7"	"R9"	"C2"	"C6"
"118"	"R7"	"R14"	"C2"	"C6"
"119"	"R7"	"R9"	"C2"	"C7"
"120"	"R7"	"R14"	"C2"	"C7"
"121"	"R7"	"R9"	"C2"	"C8"
"122"	"R7"	"R14"	"C2"	"C8"
"123"	"R7"	"R9"	"C2"	"C9"
"124"	"R7"	"R14"	"C2"	"C9"
"125"	"R7"	"R9"	"C2"	"C10"
"126"	"R7"	"R14"	"C2"	"C10"
"127"	"R7"	"R9"	"C2"	"C11"
"128"	"R7"	"R9"	"C2"	"C12"
"129"	"R7"	"R9"	"C2"	"C13"
"130"	"R7"	"R14"	"C2"	"C13"
"131"	"R7"	"R9"	"C2"	"C14"
"132"	"R7"	"R9"	"C2"	"C15"
"133"	"R7"	"R14"	"C2"	"C15"
"134"	"R7"	"R9"	"C2"	"C16"
"135"	"R9"	"R14"	"C2"	"C3"
"136"	"R9"	"R16"	"C2"	"C3"
"137"	"R9"	"R14"	"C2"	"C4"
"138"	"R9"	"R16"	"C2"	"C4"
"139"	"R9"	"R14"	"C2"	"C5"
"140"	"R9"	"R14"	"C2"	"C6"
"141"	"R9"	"R14"	"C2"	"C7"
"142"	"R9"	"R14"	"C2"	"C8"
"143"	"R9"	"R14"	"C2"	"C9"
"144"	"R9"	"R14"	"C2"	"C10"
"145"	"R9"	"R14"	"C2"	"C13"
"146"	"R9"	"R14"	"C2"	"C15"
"147"	"R14"	"R16"	"C2"	"C3"
"148"	"R14"	"R16"	"C2"	"C4"
"149"	"R7"	"R9"	"C3"	"C4"
"150"	"R7"	"R14"	"C3"	"C4"
"151"	"R7"	"R16"	"C3"	"C4"
"152"	"R7"	"R9"	"C3"	"C5"
"153"	"R7"	"R14"	"C3"	"C5"
"154"	"R7"	"R8"	"C3"	"C6"
"155"	"R7"	"R9"	"C3"	"C6"
"156"	"R7"	"R10"	"C3"	"C6"
"157"	"R7"	"R14"	"C3"	"C6"
"158"	"R7"	"R15"	"C3"	"C6"
"159"	"R7"	"R9"	"C3"	"C7"
"160"	"R7"	"R10"	"C3"	"C7"
"161"	"R7"	"R14"	"C3"	"C7"
"162"	"R7"	"R15"	"C3"	"C7"
"163"	"R7"	"R9"	"C3"	"C8"
"164"	"R7"	"R10"	"C3"	"C8"
"165"	"R7"	"R14"	"C3"	"C8"
"166"	"R7"	"R15"	"C3"	"C8"
"167"	"R7"	"R9"	"C3"	"C9"
"168"	"R7"	"R10"	"C3"	"C9"
"169"	"R7"	"R14"	"C3"	"C9"
"170"	"R7"	"R9"	"C3"	"C10"
