"R1"	"R2"	"C1"	"C2"
"1"	"R2"	"R5"	"C1"	"C2"
"2"	"R2"	"R6"	"C1"	"C2"
"3"	"R2"	"R7"	"C1"	"C2"
"4"	"R2"	"R13"	"C1"	"C2"
"5"	"R2"	"R14"	"C1"	"C2"
"6"	"R2"	"R15"	"C1"	"C2"
"7"	"R2"	"R16"	"C1"	"C2"
"8"	"R2"	"R17"	"C1"	"C2"
"9"	"R2"	"R18"	"C1"	"C2"
"10"	"R2"	"R22"	"C1"	"C2"
"11"	"R2"	"R5"	"C1"	"C3"
"12"	"R2"	"R6"	"C1"	"C3"
"13"	"R2"	"R7"	"C1"	"C3"
"14"	"R2"	"R13"	"C1"	"C3"
"15"	"R2"	"R14"	"C1"	"C3"
"16"	"R2"	"R15"	"C1"	"C3"
"17"	"R2"	"R16"	"C1"	"C3"
"18"	"R2"	"R17"	"C1"	"C3"
"19"	"R2"	"R18"	"C1"	"C3"
"20"	"R2"	"R22"	"C1"	"C3"
"21"	"R2"	"R5"	"C1"	"C4"
"22"	"R2"	"R6"	"C1"	"C4"
"23"	"R2"	"R7"	"C1"	"C4"
"24"	"R2"	"R13"	"C1"	"C4"
"25"	"R2"	"R14"	"C1"	"C4"
"26"	"R2"	"R15"	"C1"	"C4"
"27"	"R2"	"R16"	"C1"	"C4"
"28"	"R2"	"R17"	"C1"	"C4"
"29"	"R2"	"R18"	"C1"	"C4"
"30"	"R2"	"R22"	"C1"	"C4"
"31"	"R2"	"R5"	"C1"	"C5"
"32"	"R2"	"R6"	"C1"	"C5"
"33"	"R2"	"R7"	"C1"	"C5"
"34"	"R2"	"R13"	"C1"	"C5"
"35"	"R2"	"R14"	"C1"	"C5"
"36"	"R2"	"R15"	"C1"	"C5"
"37"	"R2"	"R16"	"C1"	"C5"
"38"	"R2"	"R17"	"C1"	"C5"
"39"	"R2"	"R18"	"C1"	"C5"
"40"	"R2"	"R22"	"C1"	"C5"
"41"	"R2"	"R5"	"C1"	"C6"
"42"	"R2"	"R6"	"C1"	"C6"
"43"	"R2"	"R7"	"C1"	"C6"
"44"	"R2"	"R13"	"C1"	"C6"
"45"	"R2"	"R14"	"C1"	"C6"
"46"	"R2"	"R15"	"C1"	"C6"
"47"	"R2"	"R16"	"C1"	"C6"
"48"	"R2"	"R17"	"C1"	"C6"
"49"	"R2"	"R18"	"C1"	"C6"
"50"	"R2"	"R22"	"C1"	"C6"
"51"	"R2"	"R5"	"C1"	"C7"
"52"	"R2"	"R6"	"C1"	"C7"
"53"	"R2"	"R7"	"C1"	"C7"
"54"	"R2"	"R13"	"C1"	"C7"
"55"	"R2"	"R14"	"C1"	"C7"
"56"	"R2"	"R15"	"C1"	"C7"
"57"	"R2"	"R16"	"C1"	"C7"
"58"	"R2"	"R17"	"C1"	"C7"
"59"	"R2"	"R5"	"C1"	"C8"
"60"	"R2"	"R6"	"C1"	"C8"
"61"	"R2"	"R7"	"C1"	"C8"
"62"	"R2"	"R13"	"C1"	"C8"
"63"	"R2"	"R14"	"C1"	"C8"
"64"	"R2"	"R15"	"C1"	"C8"
"65"	"R2"	"R16"	"C1"	"C8"
"66"	"R2"	"R17"	"C1"	"C8"
"67"	"R2"	"R18"	"C1"	"C8"
"68"	"R2"	"R22"	"C1"	"C8"
"69"	"R2"	"R5"	"C1"	"C9"
"70"	"R2"	"R6"	"C1"	"C9"
"71"	"R2"	"R7"	"C1"	"C9"
"72"	"R2"	"R13"	"C1"	"C9"
"73"	"R2"	"R14"	"C1"	"C9"
"74"	"R2"	"R15"	"C1"	"C9"
