"R1"	"R2"	"C1"	"C2"
"1"	"Vernonanthura_subverticillata"	"Vernonanthura_mariana"	"Tomoplagia_reimoseri"	"Tomoplagia_minuta"
"2"	"Proteopsis_sp._1"	"Lessingianthus_coriaceus"	"Tomoplagia_achromoptera"	"Dictyotripeta_atacta"
"3"	"Lessingianthus_coriaceus"	"Lessingianthus_roseus"	"Tomoplagia_brasiliensis"	"Dictyotripeta_atacta"
"4"	"Lessingianthus_coriaceus"	"Lessingianthus_vepretorum"	"Tomoplagia_brasiliensis"	"Dictyotripeta_atacta"
"5"	"Lessingianthus_coriaceus"	"Lessingianthus_roseus"	"Tomoplagia_brasiliensis"	"Tomoplagia_incompleta"
"6"	"Lessingianthus_coriaceus"	"Lessingianthus_vepretorum"	"Tomoplagia_brasiliensis"	"Tomoplagia_incompleta"
"7"	"Lessingianthus_roseus"	"Lessingianthus_vepretorum"	"Tomoplagia_brasiliensis"	"Dictyotripeta_atacta"
"8"	"Lessingianthus_roseus"	"Lessingianthus_vepretorum"	"Tomoplagia_brasiliensis"	"Tomoplagia_cipoensis"
"9"	"Lessingianthus_roseus"	"Lessingianthus_vepretorum"	"Tomoplagia_brasiliensis"	"Tomoplagia_incompleta"
"10"	"Lessingianthus_coriaceus"	"Lessingianthus_roseus"	"Dictyotripeta_atacta"	"Tomoplagia_incompleta"
"11"	"Lessingianthus_coriaceus"	"Lessingianthus_vepretorum"	"Dictyotripeta_atacta"	"Tomoplagia_incompleta"
"12"	"Lessingianthus_roseus"	"Lessingianthus_vepretorum"	"Dictyotripeta_atacta"	"Tomoplagia_cipoensis"
"13"	"Lessingianthus_roseus"	"Lessingianthus_vepretorum"	"Dictyotripeta_atacta"	"Tomoplagia_incompleta"
"14"	"Lessingianthus_roseus"	"Lessingianthus_vepretorum"	"Tomoplagia_cipoensis"	"Tomoplagia_incompleta"
"15"	"Lessingianthus_vepretorum"	"Lessingianthus_linearifolius"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"
"16"	"Lessingianthus_vepretorum"	"Lessingianthus_carduoides"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"
"17"	"Lessingianthus_vepretorum"	"Lessingianthus_brevipetiolatus"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"
"18"	"Lessingianthus_vepretorum"	"Lessingianthus_psilophyllus"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"
"19"	"Lessingianthus_vepretorum"	"Lessingianthus_tomentellus"	"Tomoplagia_tripuntacta"	"Dictyotrypeta_sp._1"
"20"	"Lessingianthus_linearifolius"	"Lessingianthus_carduoides"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"
"21"	"Lessingianthus_linearifolius"	"Lessingianthus_brevipetiolatus"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"
"22"	"Lessingianthus_linearifolius"	"Lessingianthus_psilophyllus"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"
"23"	"Lessingianthus_carduoides"	"Lessingianthus_brevipetiolatus"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"
"24"	"Lessingianthus_carduoides"	"Lessingianthus_psilophyllus"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"
"25"	"Lessingianthus_brevipetiolatus"	"Lessingianthus_psilophyllus"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"
"26"	"Lessingianthus_vepretorum"	"Lessingianthus_warmingianus"	"Tomoplagia_incompleta"	"Dictyotrypeta_sp._1"
"27"	"Lessingianthus_vepretorum"	"Lepidaploa_spixiana"	"Tomoplagia_incompleta"	"Dictyotrypeta_sp._1"
"28"	"Lessingianthus_vepretorum"	"Echinocoryne_schwenkiaefolia"	"Tomoplagia_incompleta"	"Dictyotrypeta_sp._1"
