"R1"	"R2"	"C1"	"C2"
"1"	"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Acolpenteron_catostomi"	"Pseudomurraytrema_copulata"
"2"	"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Acolpenteron_catostomi"	"Diplostomum_sp.2_(L)"
"3"	"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Acolpenteron_catostomi"	"Tetracotyle_sp._(L)"
"4"	"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Acolpenteron_catostomi"	"Neoechinorhynchus_cristatus"
"5"	"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Pseudomurraytrema_copulata"	"Diplostomum_sp.2_(L)"
"6"	"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Pseudomurraytrema_copulata"	"Tetracotyle_sp._(L)"
"7"	"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Pseudomurraytrema_copulata"	"Neoechinorhynchus_cristatus"
"8"	"Lota_lota"	"Prosopium_williamsoni"	"Crepidostomum_farionis"	"Eustrongylides_sp._(L)"
"9"	"Lota_lota"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Eustrongylides_sp._(L)"
"10"	"Lota_lota"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Eustrongylides_sp._(L)"
"11"	"Lota_lota"	"Prosopium_williamsoni"	"Crepidostomum_farionis"	"Haplonema_hamatulum"
"12"	"Lota_lota"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Haplonema_hamatulum"
"13"	"Oncorhynchus_nerka"	"Prosopium_williamsoni"	"Crepidostomum_farionis"	"Tetracotyle_sp._(L)"
"14"	"Oncorhynchus_nerka"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Tetracotyle_sp._(L)"
"15"	"Oncorhynchus_nerka"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Tetracotyle_sp._(L)"
"16"	"Oncorhynchus_nerka"	"Prosopium_williamsoni"	"Crepidostomum_farionis"	"Proteocephalus_sp."
"17"	"Oncorhynchus_nerka"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Proteocephalus_sp."
"18"	"Oncorhynchus_nerka"	"Prosopium_williamsoni"	"Crepidostomum_farionis"	"Diphyllobothrium_sp._(L)"
"19"	"Oncorhynchus_nerka"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Diphyllobothrium_sp._(L)"
"20"	"Oncorhynchus_nerka"	"Prosopium_williamsoni"	"Crepidostomum_farionis"	"Philonema_sp."
"21"	"Oncorhynchus_nerka"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Philonema_sp."
"22"	"Oncorhynchus_nerka"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Philonema_sp."
"23"	"Oncorhynchus_nerka"	"Prosopium_williamsoni"	"Crepidostomum_farionis"	"Rhabdochona_kisutchi"
"24"	"Oncorhynchus_nerka"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Rhabdochona_kisutchi"
"25"	"Oncorhynchus_nerka"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Rhabdochona_kisutchi"
"26"	"Oncorhynchus_nerka"	"Prosopium_williamsoni"	"Crepidostomum_farionis"	"Neoechinorhynchus_rutili"
"27"	"Oncorhynchus_nerka"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Neoechinorhynchus_rutili"
"28"	"Oncorhynchus_nerka"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Neoechinorhynchus_rutili"
"29"	"Oncorhynchus_tshawytscha"	"Prosopium_williamsoni"	"Crepidostomum_farionis"	"Eubothrium_salvelini"
"30"	"Oncorhynchus_tshawytscha"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Eubothrium_salvelini"
"31"	"Oncorhynchus_tshawytscha"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Eubothrium_salvelini"
"32"	"Oncorhynchus_tshawytscha"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Salmincola_californiensis"
"33"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Diplostomum_sp.1_(L)"
"34"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Diplostomum_sp.2_(L)"
"35"	"Prosopium_williamsoni"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Diplostomum_sp.2_(L)"
"36"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Tetracotyle_sp._(L)"
"37"	"Prosopium_williamsoni"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Tetracotyle_sp._(L)"
"38"	"Prosopium_williamsoni"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Proteocephalus_sp."
"39"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Diphyllobothrium_sp._(L)"
"40"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Eubothrium_salvelini"
"41"	"Prosopium_williamsoni"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Eubothrium_salvelini"
"42"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Eustrongylides_sp._(L)"
"43"	"Prosopium_williamsoni"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Eustrongylides_sp._(L)"
"44"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Philonema_agubernaculum"
"45"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Philonema_sp."
"46"	"Prosopium_williamsoni"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Philonema_sp."
"47"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Haplonema_hamatulum"
"48"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Rhabdochona_kisutchi"
"49"	"Prosopium_williamsoni"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Rhabdochona_kisutchi"
"50"	"Prosopium_williamsoni"	"Salmo_gairdneri"	"Crepidostomum_farionis"	"Neoechinorhynchus_rutili"
"51"	"Prosopium_williamsoni"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Neoechinorhynchus_rutili"
"52"	"Prosopium_williamsoni"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Salmincola_edwardsii"
"53"	"Salmo_gairdneri"	"Salvelinus_malma"	"Crepidostomum_farionis"	"Diplostomum_sp.2_(L)"
