"R1"	"R2"	"C1"	"C2"
"1"	"R4"	"R5"	"C1"	"C2"
"2"	"R4"	"R8"	"C1"	"C2"
"3"	"R4"	"R9"	"C1"	"C2"
"4"	"R4"	"R10"	"C1"	"C2"
"5"	"R4"	"R11"	"C1"	"C2"
"6"	"R4"	"R5"	"C1"	"C5"
"7"	"R4"	"R8"	"C1"	"C5"
"8"	"R4"	"R9"	"C1"	"C5"
"9"	"R4"	"R10"	"C1"	"C5"
"10"	"R4"	"R11"	"C1"	"C5"
"11"	"R4"	"R9"	"C1"	"C7"
"12"	"R4"	"R10"	"C1"	"C7"
"13"	"R4"	"R5"	"C1"	"C8"
"14"	"R4"	"R8"	"C1"	"C8"
"15"	"R4"	"R9"	"C1"	"C8"
"16"	"R4"	"R10"	"C1"	"C8"
"17"	"R4"	"R5"	"C1"	"C9"
"18"	"R4"	"R8"	"C1"	"C9"
"19"	"R4"	"R9"	"C1"	"C9"
"20"	"R4"	"R10"	"C1"	"C9"
"21"	"R4"	"R11"	"C1"	"C9"
"22"	"R5"	"R8"	"C1"	"C2"
"23"	"R5"	"R9"	"C1"	"C2"
"24"	"R5"	"R10"	"C1"	"C2"
"25"	"R5"	"R11"	"C1"	"C2"
"26"	"R5"	"R8"	"C1"	"C5"
"27"	"R5"	"R9"	"C1"	"C5"
"28"	"R5"	"R10"	"C1"	"C5"
"29"	"R5"	"R11"	"C1"	"C5"
"30"	"R5"	"R8"	"C1"	"C6"
"31"	"R5"	"R9"	"C1"	"C6"
"32"	"R5"	"R10"	"C1"	"C6"
"33"	"R5"	"R8"	"C1"	"C8"
"34"	"R5"	"R9"	"C1"	"C8"
"35"	"R5"	"R10"	"C1"	"C8"
"36"	"R5"	"R8"	"C1"	"C9"
"37"	"R5"	"R9"	"C1"	"C9"
"38"	"R5"	"R10"	"C1"	"C9"
"39"	"R5"	"R11"	"C1"	"C9"
"40"	"R8"	"R9"	"C1"	"C2"
"41"	"R8"	"R10"	"C1"	"C2"
"42"	"R8"	"R11"	"C1"	"C2"
"43"	"R8"	"R9"	"C1"	"C5"
"44"	"R8"	"R10"	"C1"	"C5"
"45"	"R8"	"R11"	"C1"	"C5"
"46"	"R8"	"R9"	"C1"	"C6"
"47"	"R8"	"R10"	"C1"	"C6"
"48"	"R8"	"R9"	"C1"	"C8"
"49"	"R8"	"R10"	"C1"	"C8"
"50"	"R8"	"R9"	"C1"	"C9"
"51"	"R8"	"R10"	"C1"	"C9"
"52"	"R8"	"R11"	"C1"	"C9"
"53"	"R9"	"R10"	"C1"	"C2"
"54"	"R9"	"R11"	"C1"	"C2"
"55"	"R9"	"R10"	"C1"	"C5"
"56"	"R9"	"R11"	"C1"	"C5"
"57"	"R9"	"R10"	"C1"	"C6"
"58"	"R9"	"R10"	"C1"	"C7"
"59"	"R9"	"R10"	"C1"	"C8"
"60"	"R9"	"R10"	"C1"	"C9"
"61"	"R9"	"R11"	"C1"	"C9"
"62"	"R10"	"R11"	"C1"	"C2"
"63"	"R10"	"R11"	"C1"	"C5"
"64"	"R10"	"R11"	"C1"	"C9"
"65"	"R4"	"R5"	"C2"	"C5"
"66"	"R4"	"R8"	"C2"	"C5"
"67"	"R4"	"R9"	"C2"	"C5"
"68"	"R4"	"R10"	"C2"	"C5"
"69"	"R4"	"R11"	"C2"	"C5"
"70"	"R4"	"R9"	"C2"	"C7"
"71"	"R4"	"R10"	"C2"	"C7"
"72"	"R4"	"R5"	"C2"	"C8"
"73"	"R4"	"R8"	"C2"	"C8"
"74"	"R4"	"R9"	"C2"	"C8"
"75"	"R4"	"R10"	"C2"	"C8"
"76"	"R4"	"R5"	"C2"	"C9"
"77"	"R4"	"R8"	"C2"	"C9"
"78"	"R4"	"R9"	"C2"	"C9"
"79"	"R4"	"R10"	"C2"	"C9"
"80"	"R4"	"R11"	"C2"	"C9"
"81"	"R5"	"R8"	"C2"	"C5"
"82"	"R5"	"R9"	"C2"	"C5"
"83"	"R5"	"R10"	"C2"	"C5"
"84"	"R5"	"R11"	"C2"	"C5"
