"R1"	"R2"	"C1"	"C2"
"1"	"Buffalo"	"Bushbuck"	"Lion"	"Leopard"
"2"	"Buffalo"	"common_duiker"	"Lion"	"Leopard"
"3"	"Buffalo"	"Giraffe"	"Lion"	"Leopard"
"4"	"Buffalo"	"Impala"	"Lion"	"Leopard"
"5"	"Buffalo"	"Kudu"	"Lion"	"Leopard"
"6"	"Buffalo"	"Nyala"	"Lion"	"Leopard"
"7"	"Buffalo"	"Steenbok"	"Lion"	"Leopard"
"8"	"Buffalo"	"Tsessebe"	"Lion"	"Leopard"
"9"	"Buffalo"	"Warthog"	"Lion"	"Leopard"
"10"	"Buffalo"	"Waterbuck"	"Lion"	"Leopard"
"11"	"Buffalo"	"Wildebeest"	"Lion"	"Leopard"
"12"	"Buffalo"	"Zebra"	"Lion"	"Leopard"
"13"	"Bushbuck"	"common_duiker"	"Lion"	"Leopard"
"14"	"Bushbuck"	"Giraffe"	"Lion"	"Leopard"
"15"	"Bushbuck"	"Impala"	"Lion"	"Leopard"
"16"	"Bushbuck"	"Kudu"	"Lion"	"Leopard"
"17"	"Bushbuck"	"Nyala"	"Lion"	"Leopard"
"18"	"Bushbuck"	"Steenbok"	"Lion"	"Leopard"
"19"	"Bushbuck"	"Tsessebe"	"Lion"	"Leopard"
"20"	"Bushbuck"	"Warthog"	"Lion"	"Leopard"
"21"	"Bushbuck"	"Waterbuck"	"Lion"	"Leopard"
"22"	"Bushbuck"	"Wildebeest"	"Lion"	"Leopard"
"23"	"Bushbuck"	"Zebra"	"Lion"	"Leopard"
"24"	"Bushbuck"	"common_duiker"	"Lion"	"Cheetah"
"25"	"Bushbuck"	"Impala"	"Lion"	"Cheetah"
"26"	"Bushbuck"	"Kudu"	"Lion"	"Cheetah"
"27"	"Bushbuck"	"Nyala"	"Lion"	"Cheetah"
"28"	"Bushbuck"	"Steenbok"	"Lion"	"Cheetah"
"29"	"Bushbuck"	"Warthog"	"Lion"	"Cheetah"
"30"	"Bushbuck"	"Waterbuck"	"Lion"	"Cheetah"
"31"	"Bushbuck"	"Wildebeest"	"Lion"	"Cheetah"
"32"	"Bushbuck"	"common_duiker"	"Lion"	"wild_dog"
"33"	"Bushbuck"	"Impala"	"Lion"	"wild_dog"
"34"	"Bushbuck"	"Kudu"	"Lion"	"wild_dog"
"35"	"Bushbuck"	"Nyala"	"Lion"	"wild_dog"
"36"	"Bushbuck"	"Steenbok"	"Lion"	"wild_dog"
"37"	"Bushbuck"	"Waterbuck"	"Lion"	"wild_dog"
"38"	"common_duiker"	"Giraffe"	"Lion"	"Leopard"
"39"	"common_duiker"	"Impala"	"Lion"	"Leopard"
"40"	"common_duiker"	"Kudu"	"Lion"	"Leopard"
"41"	"common_duiker"	"Nyala"	"Lion"	"Leopard"
"42"	"common_duiker"	"Steenbok"	"Lion"	"Leopard"
"43"	"common_duiker"	"Tsessebe"	"Lion"	"Leopard"
"44"	"common_duiker"	"Warthog"	"Lion"	"Leopard"
"45"	"common_duiker"	"Waterbuck"	"Lion"	"Leopard"
"46"	"common_duiker"	"Wildebeest"	"Lion"	"Leopard"
"47"	"common_duiker"	"Zebra"	"Lion"	"Leopard"
"48"	"common_duiker"	"Impala"	"Lion"	"Cheetah"
"49"	"common_duiker"	"Kudu"	"Lion"	"Cheetah"
"50"	"common_duiker"	"Nyala"	"Lion"	"Cheetah"
