"R1"	"R2"	"C1"	"C2"
"1"	"Rutilus_rutilus"	"Abramis_brama"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"2"	"Rutilus_rutilus"	"Blicca_bjoerkna"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"3"	"Rutilus_rutilus"	"Scardinius_erythrophthalmus"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"4"	"Rutilus_rutilus"	"Tinca_tinca"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"5"	"Rutilus_rutilus"	"Alburnus_alburnus"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"6"	"Rutilus_rutilus"	"Esox_lucius"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"7"	"Rutilus_rutilus"	"Perca_fluviatilis"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"8"	"Rutilus_rutilus"	"Carassius_carassius"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"9"	"Rutilus_rutilus"	"Gymnocephalus_cernuus"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"10"	"Rutilus_rutilus"	"Vimba_vimba"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"11"	"Rutilus_rutilus"	"Lota_lota"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"12"	"Rutilus_rutilus"	"Coregonus_albula"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"13"	"Rutilus_rutilus"	"Coregonus_lavaretus"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"14"	"Rutilus_rutilus"	"Gobio_gobio_gobio"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"15"	"Rutilus_rutilus"	"Leuciscus_cephalus"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"16"	"Rutilus_rutilus"	"Sander_lucioperca"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"17"	"Rutilus_rutilus"	"Cyprinus_carpio_carpio"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"18"	"Rutilus_rutilus"	"Leuciscus_idus"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"19"	"Rutilus_rutilus"	"Aspius_aspius"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"20"	"Rutilus_rutilus"	"Leucaspius_delineatus"	"Diplostomum_spathaceum"	"Tylodelphys_clavata"
"21"	"Rutilus_rutilus"	"Abramis_brama"	"Diplostomum_spathaceum"	"Argulus_foliaceus"
"22"	"Rutilus_rutilus"	"Blicca_bjoerkna"	"Diplostomum_spathaceum"	"Argulus_foliaceus"
"23"	"Rutilus_rutilus"	"Scardinius_erythrophthalmus"	"Diplostomum_spathaceum"	"Argulus_foliaceus"
