"R1"	"R2"	"C1"	"C2"
"1"	"Carpiodes_cyprinus"	"Moxostoma_anisurum"	"Anonchohaptor_anomalum"	"Triganodistomum_attenuatum"
"2"	"Carpiodes_cyprinus"	"Catostomus_commersoni"	"Anonchohaptor_anomalum"	"Pomphorhynchus_bulbocolli"
"3"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Anonchohaptor_anomalum"	"Gyrodactylus_spathulatus"
"4"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Anonchohaptor_anomalum"	"Pseudomurraytrema_copulatum"
"5"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Anonchohaptor_anomalum"	"Diplostomum_flexicaudum_(L)"
"6"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Anonchohaptor_anomalum"	"Neascus_sp._(L)"
"7"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Anonchohaptor_anomalum"	"Leptorhynchoides_thecatus"
"8"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Anonchohaptor_anomalum"	"Ergasilus_caeruleus"
"9"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Clinostomum_marginatum_(L)"
"10"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Diplostomulum_sp._(L)"
"11"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Phyllodistomum_superbum"
"12"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Tetracotyle_sp._(L)"
"13"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Bothriocephalus_cuspidatus"
"14"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Proteocephalus_ambloplitis_(L)"
"15"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Proteocephalus_stizostethi"
"16"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Contracaecum_brachyurum"
"17"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Eustrongylides_sp._(L)"
"18"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Metechinorhynchus_salmonis"
"19"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Neoechinorhynchus_tenellum"
"20"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Illinobdella_moorei"
"21"	"Stizostedion_canadense"	"Stizostedion_vitreum"	"Cleidodiscus_aculeatus"	"Ergasilus_caeruleus"
"22"	"Notropis_hudsonius"	"Pimephales_promelas"	"Dactylogyrus_sp."	"Diplostomulum_sp._(L)"
"23"	"Notropis_hudsonius"	"Cottus_bairdi"	"Dactylogyrus_sp."	"Diplostomulum_sp._(L)"
"24"	"Notropis_hudsonius"	"Pimephales_promelas"	"Dactylogyrus_sp."	"Neascus_sp._(L)"
"25"	"Notropis_hudsonius"	"Pimephales_promelas"	"Dactylogyrus_sp."	"Posthodiplostomum_minimum_(L)"
"26"	"Notropis_hudsonius"	"Cottus_bairdi"	"Dactylogyrus_sp."	"Tetracotyle_sp._(L)"
"27"	"Notropis_hudsonius"	"Cottus_bairdi"	"Dactylogyrus_sp."	"Contracaecum_sp._(L)"
"28"	"Notropis_hudsonius"	"Cottus_bairdi"	"Dactylogyrus_sp."	"Rhabdochona_cascadilla"
"29"	"Pimephales_promelas"	"Cottus_bairdi"	"Dactylogyrus_sp."	"Diplostomulum_sp._(L)"
"30"	"Coregonus_clupeaformis"	"Coregonus_artedii"	"Discocotyle_sagittata"	"Diplostomulum_sp._(L)"
"31"	"Coregonus_clupeaformis"	"Coregonus_artedii"	"Discocotyle_sagittata"	"Tetracotyle_intermedia_(L)"
"32"	"Coregonus_clupeaformis"	"Coregonus_artedii"	"Discocotyle_sagittata"	"Cyathocephalus_truncatus"
"33"	"Coregonus_clupeaformis"	"Coregonus_artedii"	"Discocotyle_sagittata"	"Diphyllobothrium_sp._(L)"
"34"	"Coregonus_clupeaformis"	"Coregonus_artedii"	"Discocotyle_sagittata"	"Proteocephalus_exiguus"
"35"	"Coregonus_clupeaformis"	"Coregonus_artedii"	"Discocotyle_sagittata"	"Proteocephalus_laruei"
"36"	"Coregonus_clupeaformis"	"Coregonus_artedii"	"Discocotyle_sagittata"	"Triaenophorus_crassus_(L)"
"37"	"Coregonus_clupeaformis"	"Coregonus_artedii"	"Discocotyle_sagittata"	"Cystidicola_stigmatura"
"38"	"Coregonus_clupeaformis"	"Coregonus_artedii"	"Discocotyle_sagittata"	"Metechinorhynchus_salmonis"
"39"	"Coregonus_clupeaformis"	"Coregonus_artedii"	"Discocotyle_sagittata"	"Neoechinorhynchus_tumidum"
"40"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Gyrodactylus_spathulatus"	"Pseudomurraytrema_copulatum"
"41"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Gyrodactylus_spathulatus"	"Diplostomum_flexicaudum_(L)"
"42"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Gyrodactylus_spathulatus"	"Neascus_sp._(L)"
"43"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Gyrodactylus_spathulatus"	"Leptorhynchoides_thecatus"
"44"	"Catostomus_commersoni"	"Moxostoma_anisurum"	"Gyrodactylus_spathulatus"	"Ergasilus_caeruleus"
"45"	"Notropis_anogenus"	"Percopsis_omiscomaycus"	"Gyrodactylus_sp."	"Diplostomulum_sp._(L)"
"46"	"Notropis_anogenus"	"Ambloplites_rupestris"	"Gyrodactylus_sp."	"Diplostomulum_sp._(L)"
"47"	"Notropis_anogenus"	"Etheostoma_exile"	"Gyrodactylus_sp."	"Diplostomulum_sp._(L)"
"48"	"Notropis_anogenus"	"Etheostoma_nigrum"	"Gyrodactylus_sp."	"Diplostomulum_sp._(L)"
"49"	"Notropis_anogenus"	"Etheostoma_exile"	"Gyrodactylus_sp."	"Neascus_sp._(L)"
"50"	"Notropis_anogenus"	"Ambloplites_rupestris"	"Gyrodactylus_sp."	"Rhabdochona_cascadilla"
"51"	"Notropis_anogenus"	"Etheostoma_exile"	"Gyrodactylus_sp."	"Rhabdochona_cascadilla"
"52"	"Notropis_anogenus"	"Etheostoma_nigrum"	"Gyrodactylus_sp."	"Rhabdochona_cascadilla"
"53"	"Notropis_anogenus"	"Noturus_gyrinus"	"Gyrodactylus_sp."	"Leptorhynchoides_thecatus"
"54"	"Notropis_anogenus"	"Ambloplites_rupestris"	"Gyrodactylus_sp."	"Leptorhynchoides_thecatus"
"55"	"Notropis_anogenus"	"Etheostoma_nigrum"	"Gyrodactylus_sp."	"Leptorhynchoides_thecatus"
"56"	"Noturus_gyrinus"	"Ambloplites_rupestris"	"Gyrodactylus_sp."	"Crepidostomum_cornutum"
"57"	"Noturus_gyrinus"	"Ambloplites_rupestris"	"Gyrodactylus_sp."	"Leptorhynchoides_thecatus"
"58"	"Noturus_gyrinus"	"Etheostoma_nigrum"	"Gyrodactylus_sp."	"Leptorhynchoides_thecatus"
"59"	"Percopsis_omiscomaycus"	"Ambloplites_rupestris"	"Gyrodactylus_sp."	"Diplostomulum_sp._(L)"
"60"	"Percopsis_omiscomaycus"	"Etheostoma_exile"	"Gyrodactylus_sp."	"Diplostomulum_sp._(L)"
"61"	"Percopsis_omiscomaycus"	"Etheostoma_nigrum"	"Gyrodactylus_sp."	"Diplostomulum_sp._(L)"
"62"	"Percopsis_omiscomaycus"	"Ambloplites_rupestris"	"Gyrodactylus_sp."	"Tetracotyle_sp._(L)"
"63"	"Percopsis_omiscomaycus"	"Etheostoma_exile"	"Gyrodactylus_sp."	"Tetracotyle_sp._(L)"
"64"	"Percopsis_omiscomaycus"	"Etheostoma_nigrum"	"Gyrodactylus_sp."	"Tetracotyle_sp._(L)"
"65"	"Percopsis_omiscomaycus"	"Etheostoma_exile"	"Gyrodactylus_sp."	"Bothriocephalus_formosus"
