"R1"	"R2"	"C1"	"C2"
"1"	"R3"	"R4"	"C1"	"C2"
"2"	"R3"	"R4"	"C1"	"C3"
"3"	"R3"	"R4"	"C1"	"C4"
"4"	"R3"	"R4"	"C1"	"C5"
"5"	"R3"	"R4"	"C1"	"C6"
"6"	"R3"	"R4"	"C1"	"C7"
"7"	"R3"	"R4"	"C1"	"C8"
"8"	"R3"	"R4"	"C1"	"C9"
"9"	"R3"	"R4"	"C1"	"C10"
"10"	"R3"	"R4"	"C1"	"C11"
"11"	"R3"	"R4"	"C1"	"C12"
"12"	"R3"	"R4"	"C2"	"C3"
"13"	"R3"	"R4"	"C2"	"C4"
"14"	"R3"	"R4"	"C2"	"C5"
"15"	"R3"	"R4"	"C2"	"C6"
"16"	"R3"	"R4"	"C2"	"C7"
"17"	"R3"	"R4"	"C2"	"C8"
"18"	"R3"	"R4"	"C2"	"C9"
"19"	"R3"	"R4"	"C2"	"C10"
"20"	"R3"	"R4"	"C2"	"C11"
"21"	"R3"	"R4"	"C2"	"C12"
"22"	"R3"	"R4"	"C3"	"C4"
"23"	"R3"	"R4"	"C3"	"C5"
"24"	"R3"	"R4"	"C3"	"C6"
"25"	"R3"	"R4"	"C3"	"C7"
"26"	"R3"	"R4"	"C3"	"C8"
"27"	"R3"	"R4"	"C3"	"C9"
"28"	"R3"	"R4"	"C3"	"C10"
"29"	"R3"	"R4"	"C3"	"C11"
"30"	"R3"	"R4"	"C3"	"C12"
"31"	"R1"	"R2"	"C4"	"C6"
"32"	"R1"	"R3"	"C4"	"C6"
"33"	"R1"	"R4"	"C4"	"C6"
"34"	"R1"	"R3"	"C4"	"C7"
"35"	"R1"	"R4"	"C4"	"C7"
"36"	"R2"	"R3"	"C4"	"C6"
"37"	"R2"	"R4"	"C4"	"C6"
"38"	"R3"	"R4"	"C4"	"C5"
"39"	"R3"	"R4"	"C4"	"C6"
"40"	"R3"	"R4"	"C4"	"C7"
"41"	"R3"	"R4"	"C4"	"C8"
"42"	"R3"	"R4"	"C4"	"C9"
"43"	"R3"	"R4"	"C4"	"C10"
"44"	"R3"	"R4"	"C4"	"C11"
"45"	"R3"	"R4"	"C4"	"C12"
"46"	"R3"	"R4"	"C5"	"C6"
"47"	"R3"	"R4"	"C5"	"C7"
"48"	"R3"	"R4"	"C5"	"C8"
"49"	"R3"	"R4"	"C5"	"C9"
"50"	"R3"	"R4"	"C5"	"C10"
"51"	"R3"	"R4"	"C5"	"C11"
"52"	"R3"	"R4"	"C5"	"C12"
"53"	"R1"	"R3"	"C6"	"C7"
"54"	"R1"	"R4"	"C6"	"C7"
"55"	"R3"	"R4"	"C6"	"C7"
"56"	"R3"	"R4"	"C6"	"C8"
"57"	"R3"	"R4"	"C6"	"C9"
"58"	"R3"	"R4"	"C6"	"C10"
"59"	"R3"	"R4"	"C6"	"C11"
"60"	"R3"	"R4"	"C6"	"C12"
"61"	"R3"	"R4"	"C7"	"C8"
"62"	"R3"	"R4"	"C7"	"C9"
"63"	"R3"	"R4"	"C7"	"C10"
"64"	"R3"	"R4"	"C7"	"C11"
"65"	"R3"	"R4"	"C7"	"C12"
"66"	"R3"	"R4"	"C8"	"C9"
"67"	"R3"	"R4"	"C8"	"C10"
"68"	"R3"	"R4"	"C8"	"C11"
"69"	"R3"	"R4"	"C8"	"C12"
"70"	"R3"	"R4"	"C9"	"C10"
"71"	"R3"	"R4"	"C9"	"C11"
"72"	"R3"	"R4"	"C9"	"C12"
"73"	"R3"	"R4"	"C10"	"C11"
"74"	"R3"	"R4"	"C10"	"C12"
"75"	"R3"	"R4"	"C11"	"C12"
