"R1"	"R2"	"C1"	"C2"
"1"	"Ambrosia_trifida"	"Helianthis_rigidus"	"Hippopsis_lemniscata"	"Mordellistena"
"2"	"Ambrosia_trifida"	"Coreopsis_tripteris"	"Hippopsis_lemniscata"	"Mordellidae_23"
"3"	"Ambrosia_trifida"	"Helianthis_rigidus"	"Hippopsis_lemniscata"	"Mordellidae_23"
"4"	"Ambrosia_trifida"	"Helianthis_rigidus"	"Hippopsis_lemniscata"	"Thomasiniana"
"5"	"Coreopsis_tripteris"	"Helianthis_rigidus"	"Hippopsis_lemniscata"	"Mordellidae_23"
"6"	"Ambrosia_trifida"	"Monarda_fistulosa"	"Apion_sp."	"Mordellistena"
"7"	"Helianthis_rigidus"	"Silphium_laciniatum"	"Curculionidae_12"	"Mordellidae_23"
"8"	"Ambrosia_trifida"	"Helianthis_rigidus"	"Mordellistena"	"Mordellidae_23"
"9"	"Ambrosia_trifida"	"Helianthis_rigidus"	"Mordellistena"	"Thomasiniana"
"10"	"Ambrosia_trifida"	"Helianthis_rigidus"	"Mordellidae_23"	"Thomasiniana"
