"R1"	"R2"	"C1"	"C2"
"1"	"Coregonus_artedii"	"Coregonus_clupeaformis"	"Discocotyle__sagittata"	"Cotylurus__erraticus_(L)"
"2"	"Coregonus_artedii"	"Coregonus_clupeaformis"	"Discocotyle__sagittata"	"Crepidostomum__farionis"
"3"	"Coregonus_artedii"	"Oncorhynchus_kisutch"	"Discocotyle__sagittata"	"Crepidostomum__farionis"
"4"	"Coregonus_artedii"	"Coregonus_clupeaformis"	"Discocotyle__sagittata"	"Cyathocephalus__truncatus"
"5"	"Coregonus_artedii"	"Oncorhynchus_kisutch"	"Discocotyle__sagittata"	"Cyathocephalus__truncatus"
"6"	"Coregonus_artedii"	"Coregonus_clupeaformis"	"Discocotyle__sagittata"	"Diphyllobothrium__sp._(L)"
"7"	"Coregonus_artedii"	"Oncorhynchus_kisutch"	"Discocotyle__sagittata"	"Diphyllobothrium__sp._(L)"
"8"	"Coregonus_artedii"	"Oncorhynchus_kisutch"	"Discocotyle__sagittata"	"Philonema__agubernaculum"
"9"	"Coregonus_artedii"	"Coregonus_clupeaformis"	"Discocotyle__sagittata"	"Cystidicola__farionis"
"10"	"Coregonus_artedii"	"Oncorhynchus_kisutch"	"Discocotyle__sagittata"	"Cystidicola__farionis"
"11"	"Coregonus_artedii"	"Coregonus_clupeaformis"	"Discocotyle__sagittata"	"Metechinorhynchus__salmonis"
"12"	"Coregonus_artedii"	"Oncorhynchus_kisutch"	"Discocotyle__sagittata"	"Metechinorhynchus__salmonis"
"13"	"Coregonus_artedii"	"Coregonus_clupeaformis"	"Discocotyle__sagittata"	"Pomphorhynchus__bulbocolli"
"14"	"Coregonus_artedii"	"Oncorhynchus_kisutch"	"Discocotyle__sagittata"	"Pomphorhynchus__bulbocolli"
"15"	"Coregonus_artedii"	"Coregonus_clupeaformis"	"Discocotyle__sagittata"	"Ergasilus__auritus"
"16"	"Coregonus_artedii"	"Oncorhynchus_kisutch"	"Discocotyle__sagittata"	"Ergasilus__auritus"
"17"	"Coregonus_artedii"	"Coregonus_clupeaformis"	"Discocotyle__sagittata"	"Ergasilus__nerkae"
"18"	"Coregonus_artedii"	"Oncorhynchus_kisutch"	"Discocotyle__sagittata"	"Ergasilus__nerkae"
"19"	"Coregonus_artedii"	"Coregonus_clupeaformis"	"Discocotyle__sagittata"	"Salmincola__extensus"
"20"	"Coregonus_clupeaformis"	"Oncorhynchus_kisutch"	"Discocotyle__sagittata"	"Crepidostomum__farionis"
