"R1"	"R2"	"C1"	"C2"
"1"	"Amelanchier_lamarckii"	"Prunus_spinosa"	"Carduelis_chloris"	"Coccothraustes_coccothraustes"
"2"	"Amelanchier_lamarckii"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Coccothraustes_coccothraustes"
"3"	"Amelanchier_lamarckii"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Columba_palumbus"
"4"	"Amelanchier_lamarckii"	"Rosa_canina"	"Carduelis_chloris"	"Parus_caeruleus"
"5"	"Amelanchier_lamarckii"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Parus_caeruleus"
"6"	"Amelanchier_lamarckii"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Sylvia_atricapilla"
"7"	"Amelanchier_lamarckii"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Sylvia_borin"
"8"	"Amelanchier_lamarckii"	"Prunus_spinosa"	"Carduelis_chloris"	"Turdus_merula"
"9"	"Amelanchier_lamarckii"	"Rosa_canina"	"Carduelis_chloris"	"Turdus_merula"
"10"	"Amelanchier_lamarckii"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Turdus_merula"
"11"	"Amelanchier_lamarckii"	"Rosa_canina"	"Carduelis_chloris"	"Turdus_pilaris"
"12"	"Amelanchier_lamarckii"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Turdus_pilaris"
"13"	"Prunus_spinosa"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Coccothraustes_coccothraustes"
"14"	"Prunus_spinosa"	"Rosa_canina"	"Carduelis_chloris"	"Turdus_merula"
"15"	"Prunus_spinosa"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Turdus_merula"
"16"	"Rosa_canina"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Parus_caeruleus"
"17"	"Rosa_canina"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Parus_palustris"
"18"	"Rosa_canina"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Turdus_merula"
"19"	"Rosa_canina"	"Sorbus_aucuparia"	"Carduelis_chloris"	"Turdus_pilaris"
"20"	"Amelanchier_lamarckii"	"Sorbus_aucuparia"	"Coccothraustes_coccothraustes"	"Columba_palumbus"
"21"	"Amelanchier_lamarckii"	"Crataegus_monogyna"	"Coccothraustes_coccothraustes"	"Fringilla_coelebs"
"22"	"Amelanchier_lamarckii"	"Cornus_sanguinea"	"Coccothraustes_coccothraustes"	"Parus_caeruleus"
"23"	"Amelanchier_lamarckii"	"Crataegus_monogyna"	"Coccothraustes_coccothraustes"	"Parus_caeruleus"
"24"	"Amelanchier_lamarckii"	"Prunus_avium"	"Coccothraustes_coccothraustes"	"Parus_caeruleus"
