"R1"	"R2"	"C1"	"C2"
"1"	"Chalcalburnus_sp"	"Mastacembelus_mastacembelus"	"Diplostomum_spathaceum"	"Argulus_sp1"
"2"	"Chalcalburnus_sp"	"Hypophthalmichthys_molitrix"	"Diplostomum_spathaceum"	"Argulus_sp1"
"3"	"Chalcalburnus_sp"	"Mastacembelus_mastacembelus"	"Diplostomum_spathaceum"	"Argulus_sp2"
"4"	"Chalcalburnus_sp"	"Hypophthalmichthys_molitrix"	"Diplostomum_spathaceum"	"Argulus_sp2"
"5"	"Mastacembelus_mastacembelus"	"Hypophthalmichthys_molitrix"	"Diplostomum_spathaceum"	"Argulus_sp1"
"6"	"Mastacembelus_mastacembelus"	"Hypophthalmichthys_molitrix"	"Diplostomum_spathaceum"	"Argulus_sp2"
"7"	"Cyprinus_carpio_(exotic)"	"Chalcalburnus_sp"	"Argulus_sp1"	"Argulus_sp2"
"8"	"Cyprinus_carpio_(exotic)"	"Mastacembelus_mastacembelus"	"Argulus_sp1"	"Argulus_sp2"
"9"	"Cyprinus_carpio_(exotic)"	"Hypophthalmichthys_molitrix"	"Argulus_sp1"	"Argulus_sp2"
"10"	"Cyprinus_carpio_(exotic)"	"Mastacembelus_mastacembelus"	"Argulus_sp1"	"Lernaea_cyprinacea"
"11"	"Chalcalburnus_sp"	"Mastacembelus_mastacembelus"	"Argulus_sp1"	"Argulus_sp2"
"12"	"Chalcalburnus_sp"	"Hypophthalmichthys_molitrix"	"Argulus_sp1"	"Argulus_sp2"
"13"	"Mastacembelus_mastacembelus"	"Hypophthalmichthys_molitrix"	"Argulus_sp1"	"Argulus_sp2"
"14"	"Cyprinus_carpio_(exotic)"	"Mastacembelus_mastacembelus"	"Argulus_sp2"	"Lernaea_cyprinacea"
