"R1"	"R2"	"C1"	"C2"
"1"	"Ziziphus_cotinifolia"	"Caesalpinia_pyramidalis"	"Polybia_ignobilis"	"Polybia_sericea"
"2"	"Ziziphus_cotinifolia"	"Erythroxylon_catingae"	"Polybia_ignobilis"	"Polybia_sericea"
"3"	"Ziziphus_cotinifolia"	"Sidastrum_paniculatum"	"Polybia_ignobilis"	"Polybia_sericea"
"4"	"Ziziphus_cotinifolia"	"Cardiospermum_corindum"	"Polybia_ignobilis"	"Polybia_sericea"
"5"	"Ziziphus_cotinifolia"	"Melochia_tomentosa"	"Polybia_ignobilis"	"Polybia_sericea"
"6"	"Ziziphus_cotinifolia"	"Eugenia_rosea"	"Polybia_ignobilis"	"Polybia_sericea"
"7"	"Ziziphus_cotinifolia"	"Echinodorus_subulatus"	"Polybia_ignobilis"	"Polybia_sericea"
"8"	"Ziziphus_cotinifolia"	"Boerhavia_coccinia"	"Polybia_ignobilis"	"Polybia_sericea"
"9"	"Ziziphus_cotinifolia"	"Caesalpinia_pyramidalis"	"Polybia_ignobilis"	"Polistes_Canadensis"
"10"	"Ziziphus_cotinifolia"	"Erythroxylon_catingae"	"Polybia_ignobilis"	"Polistes_Canadensis"
"11"	"Ziziphus_cotinifolia"	"Sidastrum_paniculatum"	"Polybia_ignobilis"	"Polistes_Canadensis"
"12"	"Ziziphus_cotinifolia"	"Cardiospermum_corindum"	"Polybia_ignobilis"	"Polistes_Canadensis"
"13"	"Ziziphus_cotinifolia"	"Opuntia_palmadora"	"Polybia_ignobilis"	"Polistes_Canadensis"
"14"	"Ziziphus_cotinifolia"	"Echinodorus_subulatus"	"Polybia_ignobilis"	"Polistes_Canadensis"
"15"	"Ziziphus_cotinifolia"	"Passiflora_foetida"	"Polybia_ignobilis"	"Polistes_Canadensis"
"16"	"Ziziphus_cotinifolia"	"Chaetocalyx_scandens"	"Polybia_ignobilis"	"Polistes_Canadensis"
"17"	"Ziziphus_cotinifolia"	"Caesalpinia_pyramidalis"	"Polybia_ignobilis"	"Polybia_paulista"
"18"	"Ziziphus_cotinifolia"	"Erythroxylon_catingae"	"Polybia_ignobilis"	"Polybia_paulista"
"19"	"Ziziphus_cotinifolia"	"Senna_spectabilis"	"Polybia_ignobilis"	"Polybia_paulista"
"20"	"Ziziphus_cotinifolia"	"Sidastrum_paniculatum"	"Polybia_ignobilis"	"Polybia_paulista"
"21"	"Ziziphus_cotinifolia"	"Melochia_tomentosa"	"Polybia_ignobilis"	"Polybia_paulista"
"22"	"Ziziphus_cotinifolia"	"Opuntia_palmadora"	"Polybia_ignobilis"	"Polybia_paulista"
"23"	"Ziziphus_cotinifolia"	"Syagrus_vagans"	"Polybia_ignobilis"	"Polybia_paulista"
"24"	"Ziziphus_cotinifolia"	"Caesalpinia_pyramidalis"	"Polybia_ignobilis"	"Polybia_occidentalis"
"25"	"Ziziphus_cotinifolia"	"Erythroxylon_catingae"	"Polybia_ignobilis"	"Polybia_occidentalis"
"26"	"Ziziphus_cotinifolia"	"Senna_spectabilis"	"Polybia_ignobilis"	"Polybia_occidentalis"
"27"	"Ziziphus_cotinifolia"	"Sidastrum_paniculatum"	"Polybia_ignobilis"	"Polybia_occidentalis"
"28"	"Ziziphus_cotinifolia"	"Cardiospermum_corindum"	"Polybia_ignobilis"	"Polybia_occidentalis"
"29"	"Ziziphus_cotinifolia"	"Melochia_tomentosa"	"Polybia_ignobilis"	"Polybia_occidentalis"
"30"	"Ziziphus_cotinifolia"	"Acacia_bahiensis"	"Polybia_ignobilis"	"Polybia_occidentalis"
"31"	"Ziziphus_cotinifolia"	"Sida_sp."	"Polybia_ignobilis"	"Polybia_occidentalis"
"32"	"Ziziphus_cotinifolia"	"Caesalpinia_pyramidalis"	"Polybia_ignobilis"	"Protonectarina_sylveirae"
"33"	"Ziziphus_cotinifolia"	"Erythroxylon_catingae"	"Polybia_ignobilis"	"Protonectarina_sylveirae"
"34"	"Ziziphus_cotinifolia"	"Senna_spectabilis"	"Polybia_ignobilis"	"Protonectarina_sylveirae"
"35"	"Ziziphus_cotinifolia"	"Sidastrum_paniculatum"	"Polybia_ignobilis"	"Protonectarina_sylveirae"
"36"	"Ziziphus_cotinifolia"	"Cardiospermum_corindum"	"Polybia_ignobilis"	"Protonectarina_sylveirae"
"37"	"Ziziphus_cotinifolia"	"Caesalpinia_pyramidalis"	"Polybia_ignobilis"	"Mischocyttarus_lanei"
"38"	"Ziziphus_cotinifolia"	"Erythroxylon_catingae"	"Polybia_ignobilis"	"Mischocyttarus_lanei"
"39"	"Ziziphus_cotinifolia"	"Senna_spectabilis"	"Polybia_ignobilis"	"Mischocyttarus_lanei"
"40"	"Ziziphus_cotinifolia"	"Caesalpinia_pyramidalis"	"Polybia_ignobilis"	"Apis_mellifera"
