"R1"	"R2"	"C1"	"C2"
"1"	"Leporinus_friderici"	"Leporinus_lacustris"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"2"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"3"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"4"	"Leporinus_friderici"	"Hoplias_aff._malabaricus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"5"	"Leporinus_friderici"	"Metynnis_lippincottianus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"6"	"Leporinus_friderici"	"Leporinus_lacustris"	"Contracaecum_sp"	"Gamispatulus_schizodontis"
"7"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Gamispatulus_schizodontis"
"8"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Gamispatulus_schizodontis"
"9"	"Leporinus_friderici"	"Pimelodus_maculatus"	"Contracaecum_sp"	"Diplostomum_sp"
"10"	"Leporinus_friderici"	"Hoplias_aff._malabaricus"	"Contracaecum_sp"	"Diplostomum_sp"
"11"	"Leporinus_friderici"	"Cichla_kelberi"	"Contracaecum_sp"	"Diplostomum_sp"
"12"	"Leporinus_friderici"	"Leporinus_lacustris"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"13"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"14"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"15"	"Leporinus_friderici"	"Astyanax_altiparanae"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"16"	"Leporinus_friderici"	"Gymnotus_carapo"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"17"	"Leporinus_friderici"	"Leporinus_lacustris"	"Contracaecum_sp"	"Brevimulticaecum_sp."
"18"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Brevimulticaecum_sp."
"19"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Brevimulticaecum_sp."
"20"	"Leporinus_friderici"	"Pimelodus_maculatus"	"Contracaecum_sp"	"Creptotrema_creptotrema"
"21"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Creptotrema_creptotrema"
"22"	"Leporinus_friderici"	"Leporellus_vittatus"	"Contracaecum_sp"	"Creptotrema_creptotrema"
"23"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Goezia_spinulosa"
"24"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Goezia_spinulosa"
"25"	"Leporinus_friderici"	"Hoplias_aff._malabaricus"	"Contracaecum_sp"	"Goezia_spinulosa"
"26"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Paralecithobotrys_brasiliensis"
"27"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Paralecithobotrys_brasiliensis"
"28"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_iheringi"
"29"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_iheringi"
"30"	"Leporinus_friderici"	"Leporinus_lacustris"	"Contracaecum_sp"	"Rhinoxenus_arietinus"
"31"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Rhinoxenus_arietinus"
"32"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Rhinoxenus_arietinus"
"33"	"Leporinus_friderici"	"Leporinus_lacustris"	"Contracaecum_sp"	"Tereancistrum_parvus"
"34"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Tereancistrum_parvus"
"35"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Tereancistrum_parvus"
"36"	"Leporinus_friderici"	"Leporinus_lacustris"	"Contracaecum_sp"	"Urocleidoides_paradoxus"
"37"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Urocleidoides_paradoxus"
"38"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Urocleidoides_paradoxus"
"39"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Dolops_nana"
"40"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Dolops_nana"
"41"	"Leporinus_friderici"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_amarali"
"42"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_amarali"
"43"	"Leporinus_friderici"	"Leporinus_lacustris"	"Contracaecum_sp"	"Proteocephalus_vazollerae"
"44"	"Leporinus_friderici"	"Leporinus_lacustris"	"Contracaecum_sp"	"Dycheline_leporini"
"45"	"Leporinus_friderici"	"Gymnotus_carapo"	"Contracaecum_sp"	"Hysterothylacium_sp."
"46"	"Leporinus_friderici"	"Leporinus_lacustris"	"Contracaecum_sp"	"Kritskyia_eirasi"
"47"	"Leporinus_friderici"	"Leporinus_elongatus"	"Contracaecum_sp"	"Urocleidoides_sp2"
"48"	"Pimelodus_maculatus"	"Hoplias_aff._malabaricus"	"Contracaecum_sp"	"Quadrigyrus_machadoi"
"49"	"Pimelodus_maculatus"	"Hemisorubim_platyrhynchos"	"Contracaecum_sp"	"Quadrigyrus_machadoi"
"50"	"Pimelodus_maculatus"	"Cichla_kelberi"	"Contracaecum_sp"	"Quadrigyrus_machadoi"
"51"	"Pimelodus_maculatus"	"Gymnotus_carapo"	"Contracaecum_sp"	"Quadrigyrus_machadoi"
"52"	"Pimelodus_maculatus"	"Hoplias_aff._malabaricus"	"Contracaecum_sp"	"Diplostomum_sp"
"53"	"Pimelodus_maculatus"	"Cichla_kelberi"	"Contracaecum_sp"	"Diplostomum_sp"
"54"	"Pimelodus_maculatus"	"Astyanax_altiparanae"	"Contracaecum_sp"	"Clinostomum_sp"
"55"	"Pimelodus_maculatus"	"Cichla_kelberi"	"Contracaecum_sp"	"Clinostomum_sp"
"56"	"Pimelodus_maculatus"	"Acestrorhynchus_lacustris"	"Contracaecum_sp"	"Clinostomum_sp"
"57"	"Pimelodus_maculatus"	"Leporinus_elongatus"	"Contracaecum_sp"	"Creptotrema_creptotrema"
"58"	"Pimelodus_maculatus"	"Leporellus_vittatus"	"Contracaecum_sp"	"Creptotrema_creptotrema"
"59"	"Pimelodus_maculatus"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Eustrongylides_sp."
"60"	"Pimelodus_maculatus"	"Gymnotus_carapo"	"Contracaecum_sp"	"Eustrongylides_sp."
"61"	"Pimelodus_maculatus"	"Acestrorhynchus_lacustris"	"Contracaecum_sp"	"Eustrongylides_sp."
"62"	"Pimelodus_maculatus"	"Pseudoplatystoma_corruscans"	"Contracaecum_sp"	"Pavanelliella_pavanellii"
"63"	"Pimelodus_maculatus"	"Hoplias_aff._malabaricus"	"Contracaecum_sp"	"Thometrema_overstreeti"
"64"	"Leporinus_lacustris"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"65"	"Leporinus_lacustris"	"Leporinus_elongatus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"66"	"Leporinus_lacustris"	"Hoplias_aff._malabaricus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"67"	"Leporinus_lacustris"	"Metynnis_lippincottianus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"68"	"Leporinus_lacustris"	"Hoplias_aff._malabaricus"	"Contracaecum_sp"	"Clinostomum_complanatum"
"69"	"Leporinus_lacustris"	"Gymnotus_carapo"	"Contracaecum_sp"	"Clinostomum_complanatum"
"70"	"Leporinus_lacustris"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Gamispatulus_schizodontis"
"71"	"Leporinus_lacustris"	"Leporinus_elongatus"	"Contracaecum_sp"	"Gamispatulus_schizodontis"
"72"	"Leporinus_lacustris"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"73"	"Leporinus_lacustris"	"Leporinus_elongatus"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"74"	"Leporinus_lacustris"	"Astyanax_altiparanae"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"75"	"Leporinus_lacustris"	"Gymnotus_carapo"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"76"	"Leporinus_lacustris"	"Astyanax_altiparanae"	"Contracaecum_sp"	"Tylodelphis_sp"
"77"	"Leporinus_lacustris"	"Gymnotus_carapo"	"Contracaecum_sp"	"Tylodelphis_sp"
"78"	"Leporinus_lacustris"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Brevimulticaecum_sp."
"79"	"Leporinus_lacustris"	"Leporinus_elongatus"	"Contracaecum_sp"	"Brevimulticaecum_sp."
"80"	"Leporinus_lacustris"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Rhinoxenus_arietinus"
"81"	"Leporinus_lacustris"	"Leporinus_elongatus"	"Contracaecum_sp"	"Rhinoxenus_arietinus"
"82"	"Leporinus_lacustris"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Tereancistrum_parvus"
"83"	"Leporinus_lacustris"	"Leporinus_elongatus"	"Contracaecum_sp"	"Tereancistrum_parvus"
"84"	"Leporinus_lacustris"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Urocleidoides_paradoxus"
"85"	"Leporinus_lacustris"	"Leporinus_elongatus"	"Contracaecum_sp"	"Urocleidoides_paradoxus"
"86"	"Leporinus_lacustris"	"Leporinus_obtusidens"	"Contracaecum_sp"	"Ergasilus_bryconis"
"87"	"Leporinus_lacustris"	"Leporinus_elongatus"	"Contracaecum_sp"	"Ergasilus_bryconis"
"88"	"Leporinus_lacustris"	"Acestrorhynchus_lacustris"	"Contracaecum_sp"	"Quadrigyrus_torquatus"
"89"	"Leporinus_obtusidens"	"Leporinus_elongatus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"90"	"Leporinus_obtusidens"	"Hoplias_aff._malabaricus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"91"	"Leporinus_obtusidens"	"Metynnis_lippincottianus"	"Contracaecum_sp"	"Procamallanus_(Spirocamallanus)_inopinatus"
"92"	"Leporinus_obtusidens"	"Leporinus_elongatus"	"Contracaecum_sp"	"Gamispatulus_schizodontis"
"93"	"Leporinus_obtusidens"	"Leporinus_elongatus"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"94"	"Leporinus_obtusidens"	"Astyanax_altiparanae"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"95"	"Leporinus_obtusidens"	"Gymnotus_carapo"	"Contracaecum_sp"	"Herpetodiplostomum_sp."
"96"	"Leporinus_obtusidens"	"Leporinus_elongatus"	"Contracaecum_sp"	"Brevimulticaecum_sp."
"97"	"Leporinus_obtusidens"	"Gymnotus_carapo"	"Contracaecum_sp"	"Eustrongylides_sp."
"98"	"Leporinus_obtusidens"	"Acestrorhynchus_lacustris"	"Contracaecum_sp"	"Eustrongylides_sp."
"99"	"Leporinus_obtusidens"	"Leporinus_elongatus"	"Contracaecum_sp"	"Goezia_spinulosa"
"100"	"Leporinus_obtusidens"	"Hoplias_aff._malabaricus"	"Contracaecum_sp"	"Goezia_spinulosa"
