"R1"	"R2"	"C1"	"C2"
"1"	"R1"	"R3"	"C1"	"C2"
"2"	"R1"	"R4"	"C1"	"C2"
"3"	"R1"	"R5"	"C1"	"C2"
"4"	"R1"	"R10"	"C1"	"C2"
"5"	"R1"	"R3"	"C1"	"C4"
"6"	"R1"	"R4"	"C1"	"C4"
"7"	"R1"	"R5"	"C1"	"C4"
"8"	"R1"	"R10"	"C1"	"C4"
"9"	"R3"	"R4"	"C1"	"C2"
"10"	"R3"	"R5"	"C1"	"C2"
"11"	"R3"	"R10"	"C1"	"C2"
"12"	"R3"	"R10"	"C1"	"C3"
"13"	"R3"	"R4"	"C1"	"C4"
"14"	"R3"	"R5"	"C1"	"C4"
"15"	"R3"	"R10"	"C1"	"C4"
"16"	"R4"	"R5"	"C1"	"C2"
"17"	"R4"	"R10"	"C1"	"C2"
"18"	"R4"	"R5"	"C1"	"C4"
"19"	"R4"	"R10"	"C1"	"C4"
"20"	"R5"	"R10"	"C1"	"C2"
"21"	"R5"	"R10"	"C1"	"C4"
"22"	"R1"	"R3"	"C2"	"C4"
"23"	"R1"	"R4"	"C2"	"C4"
"24"	"R1"	"R5"	"C2"	"C4"
"25"	"R1"	"R10"	"C2"	"C4"
"26"	"R3"	"R10"	"C2"	"C3"
"27"	"R3"	"R4"	"C2"	"C4"
"28"	"R3"	"R5"	"C2"	"C4"
"29"	"R3"	"R10"	"C2"	"C4"
"30"	"R4"	"R5"	"C2"	"C4"
"31"	"R4"	"R10"	"C2"	"C4"
"32"	"R5"	"R10"	"C2"	"C4"
"33"	"R3"	"R10"	"C3"	"C4"
