"R1"	"R2"	"C1"	"C2"
"1"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"T02"
"2"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"T02"
"3"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"T02"
"4"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"T02"
"5"	"Acer_rubrum"	"Quercus_alba"	"T01"	"T02"
"6"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"T04"
"7"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"T04"
"8"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"T04"
"9"	"Acer_rubrum"	"Quercus_alba"	"T01"	"T04"
"10"	"Acer_rubrum"	"Cornus_florida"	"T01"	"T04"
"11"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"N01"
"12"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"N01"
"13"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"N01"
"14"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"N01"
"15"	"Acer_rubrum"	"Quercus_alba"	"T01"	"N01"
"16"	"Acer_rubrum"	"Cornus_florida"	"T01"	"N01"
"17"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"N06"
"18"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"N06"
"19"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"N06"
"20"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"N06"
"21"	"Acer_rubrum"	"Quercus_alba"	"T01"	"N06"
"22"	"Acer_rubrum"	"Cornus_florida"	"T01"	"N06"
"23"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"N07"
"24"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"N07"
"25"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"N07"
"26"	"Acer_rubrum"	"Cornus_florida"	"T01"	"N07"
"27"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"N13"
"28"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"N13"
"29"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"N13"
"30"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"N13"
"31"	"Acer_rubrum"	"Quercus_alba"	"T01"	"N13"
"32"	"Acer_rubrum"	"Cornus_florida"	"T01"	"N13"
"33"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"N18"
"34"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"N19"
"35"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"N19"
"36"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"N19"
"37"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"N19"
"38"	"Acer_rubrum"	"Quercus_alba"	"T01"	"N19"
"39"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"L01"
"40"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"L01"
"41"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"L01"
"42"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"L01"
"43"	"Acer_rubrum"	"Quercus_alba"	"T01"	"L01"
"44"	"Acer_rubrum"	"Cornus_florida"	"T01"	"L01"
"45"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"L02"
"46"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"L02"
"47"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"L02"
"48"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"L02"
"49"	"Acer_rubrum"	"Quercus_alba"	"T01"	"L02"
"50"	"Acer_rubrum"	"Cornus_florida"	"T01"	"L02"
"51"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"L07"
"52"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"L07"
"53"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"L07"
"54"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"L07"
"55"	"Acer_rubrum"	"Cornus_florida"	"T01"	"L07"
"56"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"L09"
"57"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"L09"
"58"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"L09"
"59"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"L09"
"60"	"Acer_rubrum"	"Quercus_alba"	"T01"	"L09"
"61"	"Acer_rubrum"	"Cornus_florida"	"T01"	"L09"
"62"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"L10"
"63"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"L10"
"64"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"L20"
"65"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"L20"
"66"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"L20"
"67"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"L20"
"68"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"G01"
"69"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"G01"
"70"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"G01"
"71"	"Acer_rubrum"	"Quercus_prinus"	"T01"	"G01"
"72"	"Acer_rubrum"	"Quercus_alba"	"T01"	"G01"
"73"	"Acer_rubrum"	"Cornus_florida"	"T01"	"G01"
"74"	"Acer_rubrum"	"Hamamelis_virginiana"	"T01"	"G02"
"75"	"Acer_rubrum"	"Quercus_rubra"	"T01"	"G02"
"76"	"Acer_rubrum"	"Vaccinium_sp."	"T01"	"G02"
