"R1"	"R2"	"C1"	"C2"
"1"	"Hippopotamus"	"Giraffe"	"Lion"	"wild_dog"
"2"	"Hippopotamus"	"Buffalo"	"Lion"	"wild_dog"
"3"	"Hippopotamus"	"Eland"	"Lion"	"wild_dog"
"4"	"Hippopotamus"	"Zebra"	"Lion"	"wild_dog"
"5"	"Hippopotamus"	"Roan"	"Lion"	"wild_dog"
"6"	"Hippopotamus"	"Wildebeest"	"Lion"	"wild_dog"
"7"	"Hippopotamus"	"Waterbuck"	"Lion"	"wild_dog"
"8"	"Hippopotamus"	"Kudu"	"Lion"	"wild_dog"
"9"	"Hippopotamus"	"Tsessebe"	"Lion"	"wild_dog"
"10"	"Hippopotamus"	"Nyala"	"Lion"	"wild_dog"
"11"	"Hippopotamus"	"Warthog"	"Lion"	"wild_dog"
"12"	"Hippopotamus"	"Reedbuck"	"Lion"	"wild_dog"
"13"	"Hippopotamus"	"Impala"	"Lion"	"wild_dog"
"14"	"Hippopotamus"	"Bushbuck"	"Lion"	"wild_dog"
"15"	"Hippopotamus"	"Duiker"	"Lion"	"wild_dog"
"16"	"Hippopotamus"	"Steenbok"	"Lion"	"wild_dog"
"17"	"Hippopotamus"	"Grysbok"	"Lion"	"wild_dog"
"18"	"Giraffe"	"Buffalo"	"Lion"	"spotted_hyena"
"19"	"Giraffe"	"Eland"	"Lion"	"spotted_hyena"
"20"	"Giraffe"	"Zebra"	"Lion"	"spotted_hyena"
"21"	"Giraffe"	"Sable"	"Lion"	"spotted_hyena"
"22"	"Giraffe"	"Wildebeest"	"Lion"	"spotted_hyena"
"23"	"Giraffe"	"Waterbuck"	"Lion"	"spotted_hyena"
"24"	"Giraffe"	"Kudu"	"Lion"	"spotted_hyena"
"25"	"Giraffe"	"Tsessebe"	"Lion"	"spotted_hyena"
"26"	"Giraffe"	"Nyala"	"Lion"	"spotted_hyena"
"27"	"Giraffe"	"Warthog"	"Lion"	"spotted_hyena"
"28"	"Giraffe"	"Reedbuck"	"Lion"	"spotted_hyena"
"29"	"Giraffe"	"Impala"	"Lion"	"spotted_hyena"
"30"	"Giraffe"	"Bushbuck"	"Lion"	"spotted_hyena"
"31"	"Giraffe"	"Duiker"	"Lion"	"spotted_hyena"
"32"	"Giraffe"	"Klipsringer"	"Lion"	"spotted_hyena"
"33"	"Giraffe"	"Steenbok"	"Lion"	"spotted_hyena"
"34"	"Giraffe"	"Grysbok"	"Lion"	"spotted_hyena"
"35"	"Giraffe"	"Zebra"	"Lion"	"Leopard"
"36"	"Giraffe"	"Roan"	"Lion"	"Leopard"
"37"	"Giraffe"	"Sable"	"Lion"	"Leopard"
"38"	"Giraffe"	"Wildebeest"	"Lion"	"Leopard"
"39"	"Giraffe"	"Waterbuck"	"Lion"	"Leopard"
"40"	"Giraffe"	"Kudu"	"Lion"	"Leopard"
"41"	"Giraffe"	"Tsessebe"	"Lion"	"Leopard"
"42"	"Giraffe"	"Nyala"	"Lion"	"Leopard"
"43"	"Giraffe"	"Warthog"	"Lion"	"Leopard"
"44"	"Giraffe"	"Reedbuck"	"Lion"	"Leopard"
"45"	"Giraffe"	"Impala"	"Lion"	"Leopard"
"46"	"Giraffe"	"Bushbuck"	"Lion"	"Leopard"
"47"	"Giraffe"	"Duiker"	"Lion"	"Leopard"
"48"	"Giraffe"	"Steenbok"	"Lion"	"Leopard"
"49"	"Giraffe"	"Grysbok"	"Lion"	"Leopard"
"50"	"Giraffe"	"Buffalo"	"Lion"	"wild_dog"
"51"	"Giraffe"	"Eland"	"Lion"	"wild_dog"
"52"	"Giraffe"	"Zebra"	"Lion"	"wild_dog"
"53"	"Giraffe"	"Roan"	"Lion"	"wild_dog"
"54"	"Giraffe"	"Wildebeest"	"Lion"	"wild_dog"
"55"	"Giraffe"	"Waterbuck"	"Lion"	"wild_dog"
"56"	"Giraffe"	"Kudu"	"Lion"	"wild_dog"
"57"	"Giraffe"	"Tsessebe"	"Lion"	"wild_dog"
