"R1"	"R2"	"C1"	"C2"
"1"	"R23"	"R24"	"C1"	"C2"
"2"	"R23"	"R24"	"C1"	"C3"
"3"	"R23"	"R24"	"C1"	"C4"
"4"	"R23"	"R24"	"C1"	"C5"
"5"	"R23"	"R24"	"C1"	"C6"
"6"	"R23"	"R24"	"C1"	"C7"
"7"	"R23"	"R24"	"C1"	"C8"
"8"	"R23"	"R24"	"C1"	"C9"
"9"	"R23"	"R24"	"C1"	"C10"
"10"	"R23"	"R24"	"C1"	"C12"
"11"	"R23"	"R24"	"C1"	"C13"
"12"	"R23"	"R24"	"C1"	"C14"
"13"	"R23"	"R24"	"C1"	"C15"
"14"	"R23"	"R24"	"C1"	"C16"
"15"	"R23"	"R24"	"C1"	"C17"
"16"	"R23"	"R24"	"C1"	"C18"
"17"	"R23"	"R24"	"C1"	"C19"
"18"	"R23"	"R24"	"C1"	"C20"
"19"	"R23"	"R24"	"C1"	"C21"
"20"	"R23"	"R24"	"C1"	"C22"
"21"	"R23"	"R24"	"C1"	"C23"
"22"	"R23"	"R24"	"C1"	"C24"
"23"	"R23"	"R24"	"C1"	"C25"
"24"	"R23"	"R24"	"C1"	"C26"
"25"	"R22"	"R23"	"C2"	"C3"
"26"	"R22"	"R24"	"C2"	"C3"
"27"	"R22"	"R23"	"C2"	"C4"
"28"	"R22"	"R24"	"C2"	"C4"
"29"	"R22"	"R23"	"C2"	"C5"
"30"	"R22"	"R24"	"C2"	"C5"
"31"	"R22"	"R23"	"C2"	"C6"
"32"	"R22"	"R24"	"C2"	"C6"
"33"	"R22"	"R23"	"C2"	"C7"
"34"	"R22"	"R24"	"C2"	"C7"
"35"	"R22"	"R23"	"C2"	"C8"
"36"	"R22"	"R24"	"C2"	"C8"
"37"	"R22"	"R23"	"C2"	"C9"
"38"	"R22"	"R24"	"C2"	"C9"
"39"	"R22"	"R23"	"C2"	"C10"
"40"	"R22"	"R24"	"C2"	"C10"
"41"	"R22"	"R24"	"C2"	"C11"
"42"	"R22"	"R23"	"C2"	"C12"
"43"	"R22"	"R24"	"C2"	"C12"
"44"	"R22"	"R23"	"C2"	"C13"
"45"	"R22"	"R24"	"C2"	"C13"
"46"	"R22"	"R23"	"C2"	"C14"
"47"	"R22"	"R24"	"C2"	"C14"
"48"	"R22"	"R23"	"C2"	"C15"
"49"	"R22"	"R24"	"C2"	"C15"
"50"	"R22"	"R23"	"C2"	"C16"
"51"	"R22"	"R24"	"C2"	"C16"
"52"	"R22"	"R23"	"C2"	"C17"
"53"	"R22"	"R24"	"C2"	"C17"
"54"	"R22"	"R23"	"C2"	"C18"
"55"	"R22"	"R24"	"C2"	"C18"
"56"	"R22"	"R23"	"C2"	"C19"
