"R1"	"R2"	"C1"	"C2"
"1"	"R1"	"R2"	"C1"	"C2"
"2"	"R1"	"R3"	"C1"	"C2"
"3"	"R1"	"R4"	"C1"	"C2"
"4"	"R1"	"R5"	"C1"	"C2"
"5"	"R1"	"R10"	"C1"	"C2"
"6"	"R1"	"R14"	"C1"	"C2"
"7"	"R1"	"R15"	"C1"	"C2"
"8"	"R1"	"R16"	"C1"	"C2"
"9"	"R1"	"R17"	"C1"	"C2"
"10"	"R1"	"R18"	"C1"	"C2"
"11"	"R1"	"R2"	"C1"	"C4"
"12"	"R1"	"R3"	"C1"	"C4"
"13"	"R1"	"R4"	"C1"	"C4"
"14"	"R1"	"R10"	"C1"	"C4"
"15"	"R1"	"R13"	"C1"	"C4"
"16"	"R1"	"R14"	"C1"	"C4"
"17"	"R1"	"R15"	"C1"	"C4"
"18"	"R1"	"R16"	"C1"	"C4"
"19"	"R1"	"R17"	"C1"	"C4"
"20"	"R1"	"R2"	"C1"	"C5"
"21"	"R1"	"R3"	"C1"	"C5"
"22"	"R1"	"R4"	"C1"	"C5"
"23"	"R1"	"R5"	"C1"	"C5"
"24"	"R1"	"R10"	"C1"	"C5"
"25"	"R1"	"R12"	"C1"	"C5"
"26"	"R1"	"R13"	"C1"	"C5"
"27"	"R1"	"R14"	"C1"	"C5"
"28"	"R1"	"R15"	"C1"	"C5"
"29"	"R1"	"R16"	"C1"	"C5"
"30"	"R1"	"R17"	"C1"	"C5"
"31"	"R1"	"R3"	"C1"	"C7"
"32"	"R1"	"R4"	"C1"	"C7"
"33"	"R1"	"R5"	"C1"	"C7"
"34"	"R1"	"R14"	"C1"	"C7"
"35"	"R1"	"R15"	"C1"	"C7"
"36"	"R1"	"R16"	"C1"	"C7"
"37"	"R1"	"R17"	"C1"	"C7"
"38"	"R1"	"R2"	"C1"	"C8"
"39"	"R1"	"R3"	"C1"	"C8"
"40"	"R1"	"R4"	"C1"	"C8"
"41"	"R1"	"R5"	"C1"	"C8"
"42"	"R1"	"R10"	"C1"	"C8"
"43"	"R1"	"R14"	"C1"	"C8"
"44"	"R1"	"R15"	"C1"	"C8"
"45"	"R1"	"R16"	"C1"	"C8"
"46"	"R1"	"R17"	"C1"	"C8"
"47"	"R1"	"R2"	"C1"	"C9"
"48"	"R1"	"R4"	"C1"	"C9"
"49"	"R1"	"R5"	"C1"	"C9"
"50"	"R1"	"R12"	"C1"	"C9"
"51"	"R1"	"R14"	"C1"	"C9"
"52"	"R1"	"R15"	"C1"	"C9"
