"R1"	"R2"	"C1"	"C2"
"1"	"Doliocarpus_major"	"Serjania_mexicana"	"Adippe_inequalis"	"Harmonides_sp."
"2"	"Inga_cocleensis"	"Luehea_seemannii"	"Bolbonotus_corrugata"	"Campylenchia_hastata"
"3"	"Inga_cocleensis"	"Piper_dilatatum"	"Bolbonotus_corrugata"	"Campylenchia_hastata"
"4"	"Inga_cocleensis"	"Tetracera_portobellensis"	"Bolbonotus_corrugata"	"Campylenchia_hastata"
"5"	"Inga_cocleensis"	"Vismia_baccifera"	"Bolbonotus_corrugata"	"Campylenchia_hastata"
"6"	"Isertia_haenkaena"	"Tetracera_portobellensis"	"Bolbonotus_corrugata"	"Membracis_fuscata"
"7"	"Luehea_seemannii"	"Piper_dilatatum"	"Bolbonotus_corrugata"	"Campylenchia_hastata"
"8"	"Luehea_seemannii"	"Tetracera_portobellensis"	"Bolbonotus_corrugata"	"Campylenchia_hastata"
"9"	"Luehea_seemannii"	"Vismia_baccifera"	"Bolbonotus_corrugata"	"Campylenchia_hastata"
"10"	"Piper_dilatatum"	"Tetracera_portobellensis"	"Bolbonotus_corrugata"	"Campylenchia_hastata"
"11"	"Piper_dilatatum"	"Vismia_baccifera"	"Bolbonotus_corrugata"	"Campylenchia_hastata"
"12"	"Tetracera_portobellensis"	"Vismia_baccifera"	"Bolbonotus_corrugata"	"Campylenchia_hastata"
"13"	"Connarus_turczaninowii"	"Maripa_panamensis"	"Harmonides_sp."	"Horiola_picta"
