"R1"	"R2"	"C1"	"C2"
"1"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Udea_ommatias"	"Scotorythra_complex"
"2"	"Styphelia_tameiameiae"	"Metrosideros_polymorpha"	"Scotorythra_hecataea"	"Eupithecia_monticolans"
"3"	"Styphelia_tameiameiae"	"Metrosideros_polymorpha"	"Scotorythra_hecataea"	"Scotorythra_complex"
"4"	"Vaccinium_calycinum"	"Coprosoma_elliptica"	"Eupithecia_orichloris"	"Eupithecia_monticolans"
"5"	"Vaccinium_calycinum"	"Scaevola_glabra"	"Eupithecia_orichloris"	"Scotorythra_complex"
"6"	"Vaccinium_calycinum"	"Coprosoma_elliptica"	"Eupithecia_orichloris"	"Scotorythra_complex"
"7"	"Scaevola_glabra"	"Coprosoma_elliptica"	"Eupithecia_orichloris"	"Scotorythra_complex"
"8"	"Vaccinium_calycinum"	"Vaccinium_dentatum"	"Udea_pyranthes"	"Scotorythra_complex"
"9"	"Metrosideros_polymorpha"	"Coprosoma_elliptica"	"Eudonia_sp._1"	"Eupithecia_monticolans"
"10"	"Metrosideros_polymorpha"	"Melicope_clusiifolia"	"Eudonia_sp._1"	"Eupithecia_monticolans"
"11"	"Metrosideros_polymorpha"	"Coprosoma_elliptica"	"Eudonia_sp._1"	"Scotorythra_complex"
"12"	"Metrosideros_polymorpha"	"Melicope_clusiifolia"	"Eudonia_sp._1"	"Scotorythra_complex"
"13"	"Coprosoma_elliptica"	"Melicope_clusiifolia"	"Eudonia_sp._1"	"Eupithecia_monticolans"
"14"	"Coprosoma_elliptica"	"Melicope_clusiifolia"	"Eudonia_sp._1"	"Scotorythra_complex"
"15"	"Clermontia_faurieri"	"Styphelia_tameiameiae"	"Eupithecia_monticolans"	"Scotorythra_complex"
"16"	"Clermontia_faurieri"	"Vaccinium_calycinum"	"Eupithecia_monticolans"	"Scotorythra_complex"
"17"	"Clermontia_faurieri"	"Metrosideros_polymorpha"	"Eupithecia_monticolans"	"Scotorythra_complex"
"18"	"Clermontia_faurieri"	"Coprosoma_elliptica"	"Eupithecia_monticolans"	"Scotorythra_complex"
"19"	"Clermontia_faurieri"	"Melicope_clusiifolia"	"Eupithecia_monticolans"	"Scotorythra_complex"
"20"	"Styphelia_tameiameiae"	"Vaccinium_calycinum"	"Eupithecia_monticolans"	"Scotorythra_complex"
"21"	"Styphelia_tameiameiae"	"Metrosideros_polymorpha"	"Eupithecia_monticolans"	"Scotorythra_complex"
"22"	"Styphelia_tameiameiae"	"Coprosoma_elliptica"	"Eupithecia_monticolans"	"Scotorythra_complex"
"23"	"Styphelia_tameiameiae"	"Melicope_clusiifolia"	"Eupithecia_monticolans"	"Scotorythra_complex"
"24"	"Vaccinium_calycinum"	"Metrosideros_polymorpha"	"Eupithecia_monticolans"	"Scotorythra_complex"
"25"	"Vaccinium_calycinum"	"Coprosoma_elliptica"	"Eupithecia_monticolans"	"Scotorythra_complex"
"26"	"Vaccinium_calycinum"	"Melicope_clusiifolia"	"Eupithecia_monticolans"	"Scotorythra_complex"
"27"	"Vaccinium_calycinum"	"Metrosideros_polymorpha"	"Eupithecia_monticolans"	"Thyrocopa_complex"
"28"	"Metrosideros_polymorpha"	"Coprosoma_elliptica"	"Eupithecia_monticolans"	"Scotorythra_complex"
"29"	"Metrosideros_polymorpha"	"Melicope_clusiifolia"	"Eupithecia_monticolans"	"Scotorythra_complex"
"30"	"Coprosoma_elliptica"	"Melicope_clusiifolia"	"Eupithecia_monticolans"	"Scotorythra_complex"
"31"	"Vaccinium_calycinum"	"Metrosideros_polymorpha"	"Scotorythra_complex"	"Thyrocopa_complex"
"32"	"Vaccinium_calycinum"	"Athyrium_microphyllum"	"Scotorythra_complex"	"Thyrocopa_complex"
"33"	"Metrosideros_polymorpha"	"Athyrium_microphyllum"	"Scotorythra_complex"	"Thyrocopa_complex"
