"R1"	"R2"	"C1"	"C2"
"1"	"Croton_fothergillifolius"	"Gaertnera_psychotrioides/edentata"	"Ahasverus_advena_Waltle"	"Allograpta_nasuta_Marquart"
"2"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Ahasverus_advena_Waltle"	"Allograpta_nasuta_Marquart"
"3"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Allograpta_nasuta_Marquart"
"4"	"Croton_fothergillifolius"	"Stillingia_lineata_ssp_lineata"	"Ahasverus_advena_Waltle"	"Allograpta_nasuta_Marquart"
"5"	"Croton_fothergillifolius"	"Gaertnera_psychotrioides/edentata"	"Ahasverus_advena_Waltle"	"Apis_mellifera_Linnaeus"
"6"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Ahasverus_advena_Waltle"	"Apis_mellifera_Linnaeus"
"7"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Apis_mellifera_Linnaeus"
"8"	"Croton_fothergillifolius"	"Gaertnera_psychotrioides/edentata"	"Ahasverus_advena_Waltle"	"Chaetocnema_sp_1"
"9"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Ahasverus_advena_Waltle"	"Chaetocnema_sp_1"
"10"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Chaetocnema_sp_1"
"11"	"Croton_fothergillifolius"	"Stillingia_lineata_ssp_lineata"	"Ahasverus_advena_Waltle"	"Chaetocnema_sp_1"
"12"	"Croton_fothergillifolius"	"Gaertnera_psychotrioides/edentata"	"Ahasverus_advena_Waltle"	"Chrysomya_megacephala_Fabricius"
"13"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Ahasverus_advena_Waltle"	"Chrysomya_megacephala_Fabricius"
"14"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Chrysomya_megacephala_Fabricius"
"15"	"Croton_fothergillifolius"	"Stillingia_lineata_ssp_lineata"	"Ahasverus_advena_Waltle"	"Chrysomya_megacephala_Fabricius"
"16"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Dioxyna_sororcula_Wiedemann"
"17"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Ahasverus_advena_Waltle"	"Dysauxes_florida_Joan."
"18"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Dysauxes_florida_Joan."
"19"	"Croton_fothergillifolius"	"Stillingia_lineata_ssp_lineata"	"Ahasverus_advena_Waltle"	"Fannia_pusio_Wiedemann"
"20"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Gelechioidea_sp_2"
"21"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Lygistorrhina_sp"
"22"	"Croton_fothergillifolius"	"Stillingia_lineata_ssp_lineata"	"Ahasverus_advena_Waltle"	"Lygistorrhina_sp"
"23"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Melanostoma_annulipes_Macquart"
"24"	"Croton_fothergillifolius"	"Gaertnera_psychotrioides/edentata"	"Ahasverus_advena_Waltle"	"Musca_domestica_Linnaeus"
"25"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Ahasverus_advena_Waltle"	"Musca_domestica_Linnaeus"
"26"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Musca_domestica_Linnaeus"
"27"	"Croton_fothergillifolius"	"Stillingia_lineata_ssp_lineata"	"Ahasverus_advena_Waltle"	"Musca_domestica_Linnaeus"
"28"	"Croton_fothergillifolius"	"Gaertnera_psychotrioides/edentata"	"Ahasverus_advena_Waltle"	"Nacoleia_sp_1"
"29"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Ahasverus_advena_Waltle"	"Nacoleia_sp_1"
"30"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Nacoleia_sp_1"
"31"	"Croton_fothergillifolius"	"Stillingia_lineata_ssp_lineata"	"Ahasverus_advena_Waltle"	"Nacoleia_sp_1"
"32"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Ahasverus_advena_Waltle"	"Nacoleia_sp_2"
"33"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Nacoleia_sp_2"
"34"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Pachycerina_crinicornis_Thomson"
"35"	"Croton_fothergillifolius"	"Stillingia_lineata_ssp_lineata"	"Ahasverus_advena_Waltle"	"Pachycerina_crinicornis_Thomson"
"36"	"Croton_fothergillifolius"	"Gaertnera_psychotrioides/edentata"	"Ahasverus_advena_Waltle"	"Panara_naso_Fabricius"
"37"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Panara_naso_Fabricius"
"38"	"Croton_fothergillifolius"	"Gaertnera_psychotrioides/edentata"	"Ahasverus_advena_Waltle"	"Stomorhina_lunata_Fabricius"
"39"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Ahasverus_advena_Waltle"	"Stomorhina_lunata_Fabricius"
"40"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Stomorhina_lunata_Fabricius"
"41"	"Croton_fothergillifolius"	"Stillingia_lineata_ssp_lineata"	"Ahasverus_advena_Waltle"	"Stomorhina_lunata_Fabricius"
"42"	"Croton_fothergillifolius"	"Gaertnera_psychotrioides/edentata"	"Ahasverus_advena_Waltle"	"Stomoxys_calcitrans_Linnaeus"
"43"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Stomoxys_calcitrans_Linnaeus"
"44"	"Croton_fothergillifolius"	"Psiadia_terebinthina"	"Ahasverus_advena_Waltle"	"Syritta_nigrofemorata_Macquart"
"45"	"Croton_fothergillifolius"	"Stillingia_lineata_ssp_lineata"	"Ahasverus_advena_Waltle"	"Syritta_nigrofemorata_Macquart"
"46"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Ahasverus_advena_Waltle"	"Technomyrmex_albipes_Smith"
