"R1"	"R2"	"C1"	"C2"
"1"	"Heteractis_crispa"	"Entacmaea_quadricolor"	"Amphiprion_clarkii"	"Amphiprion_akindynos"
"2"	"Heteractis_crispa"	"Heteractis_magnifica"	"Amphiprion_clarkii"	"Amphiprion_akindynos"
"3"	"Heteractis_crispa"	"Stichodactyla_mertensii"	"Amphiprion_clarkii"	"Amphiprion_akindynos"
"4"	"Heteractis_crispa"	"Heteractis_aurora"	"Amphiprion_clarkii"	"Amphiprion_akindynos"
"5"	"Heteractis_crispa"	"Stichodactyla_gigantea"	"Amphiprion_clarkii"	"Amphiprion_akindynos"
"6"	"Heteractis_crispa"	"Stichodactyla_haddoni"	"Amphiprion_clarkii"	"Amphiprion_akindynos"
"7"	"Heteractis_crispa"	"Entacmaea_quadricolor"	"Amphiprion_clarkii"	"Amphiprion_chrysopterus"
"8"	"Heteractis_crispa"	"Heteractis_magnifica"	"Amphiprion_clarkii"	"Amphiprion_chrysopterus"
"9"	"Heteractis_crispa"	"Stichodactyla_mertensii"	"Amphiprion_clarkii"	"Amphiprion_chrysopterus"
"10"	"Heteractis_crispa"	"Heteractis_aurora"	"Amphiprion_clarkii"	"Amphiprion_chrysopterus"
"11"	"Heteractis_crispa"	"Stichodactyla_haddoni"	"Amphiprion_clarkii"	"Amphiprion_chrysopterus"
"12"	"Heteractis_crispa"	"Macrodactyla_doreensis"	"Amphiprion_clarkii"	"Amphiprion_chrysopterus"
"13"	"Heteractis_crispa"	"Entacmaea_quadricolor"	"Amphiprion_clarkii"	"Amphiprion_bicinctus"
"14"	"Heteractis_crispa"	"Heteractis_magnifica"	"Amphiprion_clarkii"	"Amphiprion_bicinctus"
"15"	"Heteractis_crispa"	"Stichodactyla_mertensii"	"Amphiprion_clarkii"	"Amphiprion_bicinctus"
"16"	"Heteractis_crispa"	"Heteractis_aurora"	"Amphiprion_clarkii"	"Amphiprion_bicinctus"
"17"	"Heteractis_crispa"	"Stichodactyla_gigantea"	"Amphiprion_clarkii"	"Amphiprion_bicinctus"
"18"	"Heteractis_crispa"	"Entacmaea_quadricolor"	"Amphiprion_clarkii"	"Amphiprion_tricinctus"
"19"	"Heteractis_crispa"	"Stichodactyla_mertensii"	"Amphiprion_clarkii"	"Amphiprion_tricinctus"
"20"	"Heteractis_crispa"	"Heteractis_aurora"	"Amphiprion_clarkii"	"Amphiprion_tricinctus"
"21"	"Heteractis_crispa"	"Heteractis_magnifica"	"Amphiprion_clarkii"	"Amphiprion_perideraion"
"22"	"Heteractis_crispa"	"Stichodactyla_gigantea"	"Amphiprion_clarkii"	"Amphiprion_perideraion"
"23"	"Heteractis_crispa"	"Macrodactyla_doreensis"	"Amphiprion_clarkii"	"Amphiprion_perideraion"
"24"	"Heteractis_crispa"	"Entacmaea_quadricolor"	"Amphiprion_clarkii"	"Amphiprion_melanopus"
"25"	"Heteractis_crispa"	"Heteractis_magnifica"	"Amphiprion_clarkii"	"Amphiprion_melanopus"
"26"	"Heteractis_crispa"	"Stichodactyla_gigantea"	"Amphiprion_clarkii"	"Amphiprion_melanopus"
"27"	"Heteractis_crispa"	"Heteractis_magnifica"	"Amphiprion_clarkii"	"Amphiprion_percula"
"28"	"Heteractis_crispa"	"Stichodactyla_gigantea"	"Amphiprion_clarkii"	"Amphiprion_percula"
"29"	"Heteractis_crispa"	"Heteractis_magnifica"	"Amphiprion_clarkii"	"Amphiprion_leucokranos"
"30"	"Heteractis_crispa"	"Stichodactyla_mertensii"	"Amphiprion_clarkii"	"Amphiprion_leucokranos"
"31"	"Heteractis_crispa"	"Stichodactyla_haddoni"	"Amphiprion_clarkii"	"Amphiprion_polymnus"
"32"	"Heteractis_crispa"	"Macrodactyla_doreensis"	"Amphiprion_clarkii"	"Amphiprion_polymnus"
"33"	"Heteractis_crispa"	"Entacmaea_quadricolor"	"Amphiprion_clarkii"	"Amphiprion_omanensis"
"34"	"Heteractis_crispa"	"Stichodactyla_haddoni"	"Amphiprion_clarkii"	"Amphiprion_omanensis"
"35"	"Heteractis_crispa"	"Stichodactyla_mertensii"	"Amphiprion_clarkii"	"Amphiprion_sandaracinos"
