"R1"	"R2"	"C1"	"C2"
"1"	"Zebra"	"Waterbuck"	"lion"	"Leopard"
"2"	"Zebra"	"Wildebeest"	"lion"	"Leopard"
"3"	"Zebra"	"Kongoni"	"lion"	"Leopard"
"4"	"Zebra"	"Topi"	"lion"	"Leopard"
"5"	"Zebra"	"Warthog"	"lion"	"Leopard"
"6"	"Zebra"	"Reedbuck"	"lion"	"Leopard"
"7"	"Zebra"	"Impala"	"lion"	"Leopard"
"8"	"Zebra"	"Gr_Gazelle"	"lion"	"Leopard"
"9"	"Zebra"	"Bushbuck"	"lion"	"Leopard"
"10"	"Zebra"	"Th_Gazelle"	"lion"	"Leopard"
"11"	"Zebra"	"Oribi"	"lion"	"Leopard"
"12"	"Zebra"	"Dikdik"	"lion"	"Leopard"
"13"	"Zebra"	"Waterbuck"	"lion"	"hyaena"
"14"	"Zebra"	"Wildebeest"	"lion"	"hyaena"
"15"	"Zebra"	"Kongoni"	"lion"	"hyaena"
"16"	"Zebra"	"Topi"	"lion"	"hyaena"
"17"	"Zebra"	"Warthog"	"lion"	"hyaena"
"18"	"Zebra"	"Reedbuck"	"lion"	"hyaena"
"19"	"Zebra"	"Impala"	"lion"	"hyaena"
"20"	"Zebra"	"Gr_Gazelle"	"lion"	"hyaena"
"21"	"Zebra"	"Th_Gazelle"	"lion"	"hyaena"
"22"	"Zebra"	"Oribi"	"lion"	"hyaena"
"23"	"Zebra"	"Dikdik"	"lion"	"hyaena"
"24"	"Zebra"	"Waterbuck"	"lion"	"wild_dog"
"25"	"Zebra"	"Wildebeest"	"lion"	"wild_dog"
"26"	"Zebra"	"Kongoni"	"lion"	"wild_dog"
"27"	"Zebra"	"Topi"	"lion"	"wild_dog"
"28"	"Zebra"	"Warthog"	"lion"	"wild_dog"
"29"	"Zebra"	"Reedbuck"	"lion"	"wild_dog"
"30"	"Zebra"	"Impala"	"lion"	"wild_dog"
"31"	"Zebra"	"Gr_Gazelle"	"lion"	"wild_dog"
"32"	"Zebra"	"Bushbuck"	"lion"	"wild_dog"
"33"	"Zebra"	"Th_Gazelle"	"lion"	"wild_dog"
"34"	"Waterbuck"	"Wildebeest"	"lion"	"Leopard"
"35"	"Waterbuck"	"Kongoni"	"lion"	"Leopard"
"36"	"Waterbuck"	"Topi"	"lion"	"Leopard"
"37"	"Waterbuck"	"Warthog"	"lion"	"Leopard"
"38"	"Waterbuck"	"Reedbuck"	"lion"	"Leopard"
"39"	"Waterbuck"	"Impala"	"lion"	"Leopard"
