"R1"	"R2"	"C1"	"C2"
"1"	"R1"	"R2"	"C1"	"C2"
"2"	"R1"	"R5"	"C1"	"C2"
"3"	"R1"	"R7"	"C1"	"C2"
"4"	"R1"	"R8"	"C1"	"C2"
"5"	"R1"	"R9"	"C1"	"C2"
"6"	"R1"	"R2"	"C1"	"C3"
"7"	"R1"	"R5"	"C1"	"C3"
"8"	"R1"	"R7"	"C1"	"C3"
"9"	"R1"	"R8"	"C1"	"C3"
"10"	"R1"	"R9"	"C1"	"C3"
"11"	"R1"	"R2"	"C1"	"C4"
"12"	"R1"	"R5"	"C1"	"C4"
"13"	"R1"	"R7"	"C1"	"C4"
"14"	"R1"	"R8"	"C1"	"C4"
"15"	"R1"	"R9"	"C1"	"C4"
"16"	"R1"	"R2"	"C1"	"C5"
"17"	"R1"	"R5"	"C1"	"C5"
"18"	"R1"	"R7"	"C1"	"C5"
"19"	"R1"	"R8"	"C1"	"C5"
"20"	"R1"	"R9"	"C1"	"C5"
"21"	"R1"	"R2"	"C1"	"C6"
"22"	"R1"	"R5"	"C1"	"C6"
"23"	"R1"	"R7"	"C1"	"C6"
"24"	"R1"	"R8"	"C1"	"C6"
"25"	"R1"	"R9"	"C1"	"C6"
"26"	"R1"	"R2"	"C1"	"C7"
"27"	"R1"	"R5"	"C1"	"C7"
"28"	"R1"	"R7"	"C1"	"C7"
"29"	"R1"	"R8"	"C1"	"C7"
"30"	"R1"	"R2"	"C1"	"C8"
"31"	"R1"	"R5"	"C1"	"C8"
"32"	"R1"	"R7"	"C1"	"C8"
"33"	"R1"	"R8"	"C1"	"C8"
"34"	"R1"	"R9"	"C1"	"C8"
"35"	"R1"	"R2"	"C1"	"C9"
"36"	"R1"	"R2"	"C1"	"C10"
"37"	"R2"	"R5"	"C1"	"C2"
"38"	"R2"	"R7"	"C1"	"C2"
"39"	"R2"	"R8"	"C1"	"C2"
"40"	"R2"	"R9"	"C1"	"C2"
"41"	"R2"	"R5"	"C1"	"C3"
"42"	"R2"	"R7"	"C1"	"C3"
"43"	"R2"	"R8"	"C1"	"C3"
"44"	"R2"	"R9"	"C1"	"C3"
"45"	"R2"	"R5"	"C1"	"C4"
"46"	"R2"	"R7"	"C1"	"C4"
"47"	"R2"	"R8"	"C1"	"C4"
"48"	"R2"	"R9"	"C1"	"C4"
"49"	"R2"	"R5"	"C1"	"C5"
"50"	"R2"	"R7"	"C1"	"C5"
"51"	"R2"	"R8"	"C1"	"C5"
"52"	"R2"	"R9"	"C1"	"C5"
"53"	"R2"	"R5"	"C1"	"C6"
"54"	"R2"	"R7"	"C1"	"C6"
"55"	"R2"	"R8"	"C1"	"C6"
"56"	"R2"	"R9"	"C1"	"C6"
"57"	"R2"	"R5"	"C1"	"C7"
"58"	"R2"	"R7"	"C1"	"C7"
"59"	"R2"	"R8"	"C1"	"C7"
"60"	"R2"	"R5"	"C1"	"C8"
"61"	"R2"	"R7"	"C1"	"C8"
"62"	"R2"	"R8"	"C1"	"C8"
"63"	"R2"	"R9"	"C1"	"C8"
"64"	"R5"	"R7"	"C1"	"C2"
"65"	"R5"	"R8"	"C1"	"C2"
"66"	"R5"	"R9"	"C1"	"C2"
"67"	"R5"	"R7"	"C1"	"C3"
"68"	"R5"	"R8"	"C1"	"C3"
"69"	"R5"	"R9"	"C1"	"C3"
"70"	"R5"	"R7"	"C1"	"C4"
"71"	"R5"	"R8"	"C1"	"C4"
"72"	"R5"	"R9"	"C1"	"C4"
"73"	"R5"	"R7"	"C1"	"C5"
"74"	"R5"	"R8"	"C1"	"C5"
"75"	"R5"	"R9"	"C1"	"C5"
"76"	"R5"	"R7"	"C1"	"C6"
"77"	"R5"	"R8"	"C1"	"C6"
"78"	"R5"	"R9"	"C1"	"C6"
"79"	"R5"	"R7"	"C1"	"C7"
"80"	"R5"	"R8"	"C1"	"C7"
"81"	"R5"	"R7"	"C1"	"C8"
"82"	"R5"	"R8"	"C1"	"C8"
"83"	"R5"	"R9"	"C1"	"C8"
"84"	"R7"	"R8"	"C1"	"C2"
"85"	"R7"	"R9"	"C1"	"C2"
"86"	"R7"	"R8"	"C1"	"C3"
"87"	"R7"	"R9"	"C1"	"C3"
"88"	"R7"	"R8"	"C1"	"C4"
"89"	"R7"	"R9"	"C1"	"C4"
"90"	"R7"	"R8"	"C1"	"C5"
"91"	"R7"	"R9"	"C1"	"C5"
"92"	"R7"	"R8"	"C1"	"C6"
"93"	"R7"	"R9"	"C1"	"C6"
"94"	"R7"	"R8"	"C1"	"C7"
"95"	"R7"	"R8"	"C1"	"C8"
"96"	"R7"	"R9"	"C1"	"C8"
"97"	"R8"	"R9"	"C1"	"C2"
"98"	"R8"	"R9"	"C1"	"C3"
"99"	"R8"	"R9"	"C1"	"C4"
"100"	"R8"	"R9"	"C1"	"C5"
"101"	"R8"	"R9"	"C1"	"C6"
"102"	"R8"	"R9"	"C1"	"C8"
"103"	"R1"	"R2"	"C2"	"C3"
"104"	"R1"	"R3"	"C2"	"C3"
"105"	"R1"	"R4"	"C2"	"C3"
"106"	"R1"	"R5"	"C2"	"C3"
"107"	"R1"	"R7"	"C2"	"C3"
"108"	"R1"	"R8"	"C2"	"C3"
"109"	"R1"	"R9"	"C2"	"C3"
"110"	"R1"	"R10"	"C2"	"C3"
"111"	"R1"	"R2"	"C2"	"C4"
"112"	"R1"	"R3"	"C2"	"C4"
"113"	"R1"	"R4"	"C2"	"C4"
"114"	"R1"	"R5"	"C2"	"C4"
"115"	"R1"	"R7"	"C2"	"C4"
"116"	"R1"	"R8"	"C2"	"C4"
"117"	"R1"	"R9"	"C2"	"C4"
"118"	"R1"	"R10"	"C2"	"C4"
"119"	"R1"	"R2"	"C2"	"C5"
"120"	"R1"	"R4"	"C2"	"C5"
"121"	"R1"	"R5"	"C2"	"C5"
"122"	"R1"	"R7"	"C2"	"C5"
"123"	"R1"	"R8"	"C2"	"C5"
"124"	"R1"	"R9"	"C2"	"C5"
"125"	"R1"	"R10"	"C2"	"C5"
"126"	"R1"	"R2"	"C2"	"C6"
"127"	"R1"	"R4"	"C2"	"C6"
"128"	"R1"	"R5"	"C2"	"C6"
"129"	"R1"	"R7"	"C2"	"C6"
"130"	"R1"	"R8"	"C2"	"C6"
"131"	"R1"	"R9"	"C2"	"C6"
