"R1"	"R2"	"C1"	"C2"
"1"	"R1"	"R7"	"C1"	"C3"
"2"	"R1"	"R11"	"C1"	"C3"
"3"	"R1"	"R13"	"C1"	"C3"
"4"	"R1"	"R20"	"C1"	"C3"
"5"	"R1"	"R21"	"C1"	"C3"
"6"	"R1"	"R23"	"C1"	"C3"
"7"	"R1"	"R24"	"C1"	"C3"
"8"	"R1"	"R25"	"C1"	"C3"
"9"	"R1"	"R26"	"C1"	"C3"
"10"	"R1"	"R27"	"C1"	"C3"
"11"	"R1"	"R28"	"C1"	"C3"
"12"	"R1"	"R29"	"C1"	"C3"
"13"	"R1"	"R11"	"C1"	"C6"
"14"	"R1"	"R21"	"C1"	"C6"
"15"	"R1"	"R24"	"C1"	"C6"
"16"	"R1"	"R26"	"C1"	"C6"
"17"	"R1"	"R27"	"C1"	"C6"
"18"	"R1"	"R11"	"C1"	"C7"
"19"	"R1"	"R13"	"C1"	"C7"
"20"	"R1"	"R7"	"C1"	"C8"
"21"	"R1"	"R13"	"C1"	"C8"
"22"	"R1"	"R20"	"C1"	"C8"
"23"	"R1"	"R24"	"C1"	"C8"
"24"	"R7"	"R11"	"C1"	"C2"
"25"	"R7"	"R23"	"C1"	"C2"
"26"	"R7"	"R24"	"C1"	"C2"
"27"	"R7"	"R32"	"C1"	"C2"
"28"	"R7"	"R11"	"C1"	"C3"
"29"	"R7"	"R13"	"C1"	"C3"
"30"	"R7"	"R20"	"C1"	"C3"
"31"	"R7"	"R21"	"C1"	"C3"
"32"	"R7"	"R23"	"C1"	"C3"
"33"	"R7"	"R24"	"C1"	"C3"
"34"	"R7"	"R25"	"C1"	"C3"
"35"	"R7"	"R26"	"C1"	"C3"
"36"	"R7"	"R27"	"C1"	"C3"
"37"	"R7"	"R28"	"C1"	"C3"
"38"	"R7"	"R29"	"C1"	"C3"
"39"	"R7"	"R11"	"C1"	"C5"
"40"	"R7"	"R20"	"C1"	"C5"
"41"	"R7"	"R13"	"C1"	"C8"
"42"	"R7"	"R20"	"C1"	"C8"
"43"	"R7"	"R24"	"C1"	"C8"
"44"	"R7"	"R11"	"C1"	"C9"
"45"	"R7"	"R20"	"C1"	"C9"
"46"	"R7"	"R21"	"C1"	"C9"
"47"	"R7"	"R26"	"C1"	"C9"
"48"	"R7"	"R27"	"C1"	"C9"
"49"	"R7"	"R28"	"C1"	"C9"
"50"	"R7"	"R29"	"C1"	"C9"
"51"	"R11"	"R23"	"C1"	"C2"
"52"	"R11"	"R24"	"C1"	"C2"
"53"	"R11"	"R32"	"C1"	"C2"
"54"	"R11"	"R13"	"C1"	"C3"
"55"	"R11"	"R20"	"C1"	"C3"
"56"	"R11"	"R21"	"C1"	"C3"
"57"	"R11"	"R23"	"C1"	"C3"
"58"	"R11"	"R24"	"C1"	"C3"
"59"	"R11"	"R25"	"C1"	"C3"
"60"	"R11"	"R26"	"C1"	"C3"
"61"	"R11"	"R27"	"C1"	"C3"
"62"	"R11"	"R28"	"C1"	"C3"
"63"	"R11"	"R29"	"C1"	"C3"
"64"	"R11"	"R13"	"C1"	"C4"
"65"	"R11"	"R20"	"C1"	"C4"
"66"	"R11"	"R26"	"C1"	"C4"
"67"	"R11"	"R20"	"C1"	"C5"
"68"	"R11"	"R21"	"C1"	"C6"
"69"	"R11"	"R24"	"C1"	"C6"
"70"	"R11"	"R26"	"C1"	"C6"
"71"	"R11"	"R27"	"C1"	"C6"
"72"	"R11"	"R13"	"C1"	"C7"
"73"	"R11"	"R20"	"C1"	"C9"
"74"	"R11"	"R21"	"C1"	"C9"
"75"	"R11"	"R26"	"C1"	"C9"
"76"	"R11"	"R27"	"C1"	"C9"
"77"	"R11"	"R28"	"C1"	"C9"
"78"	"R11"	"R29"	"C1"	"C9"
"79"	"R13"	"R20"	"C1"	"C3"
"80"	"R13"	"R21"	"C1"	"C3"
"81"	"R13"	"R23"	"C1"	"C3"
"82"	"R13"	"R24"	"C1"	"C3"
"83"	"R13"	"R25"	"C1"	"C3"
"84"	"R13"	"R26"	"C1"	"C3"
"85"	"R13"	"R27"	"C1"	"C3"
"86"	"R13"	"R28"	"C1"	"C3"
"87"	"R13"	"R29"	"C1"	"C3"
"88"	"R13"	"R20"	"C1"	"C4"
"89"	"R13"	"R26"	"C1"	"C4"
"90"	"R13"	"R20"	"C1"	"C8"
"91"	"R13"	"R24"	"C1"	"C8"
"92"	"R20"	"R21"	"C1"	"C3"
"93"	"R20"	"R23"	"C1"	"C3"
"94"	"R20"	"R24"	"C1"	"C3"
"95"	"R20"	"R25"	"C1"	"C3"
"96"	"R20"	"R26"	"C1"	"C3"
"97"	"R20"	"R27"	"C1"	"C3"
"98"	"R20"	"R28"	"C1"	"C3"
"99"	"R20"	"R29"	"C1"	"C3"
"100"	"R20"	"R26"	"C1"	"C4"
"101"	"R20"	"R24"	"C1"	"C8"
"102"	"R20"	"R21"	"C1"	"C9"
"103"	"R20"	"R26"	"C1"	"C9"
"104"	"R20"	"R27"	"C1"	"C9"
"105"	"R20"	"R28"	"C1"	"C9"
"106"	"R20"	"R29"	"C1"	"C9"
"107"	"R21"	"R23"	"C1"	"C3"
"108"	"R21"	"R24"	"C1"	"C3"
"109"	"R21"	"R25"	"C1"	"C3"
"110"	"R21"	"R26"	"C1"	"C3"
"111"	"R21"	"R27"	"C1"	"C3"
"112"	"R21"	"R28"	"C1"	"C3"
"113"	"R21"	"R29"	"C1"	"C3"
"114"	"R21"	"R24"	"C1"	"C6"
"115"	"R21"	"R26"	"C1"	"C6"
"116"	"R21"	"R27"	"C1"	"C6"
"117"	"R21"	"R26"	"C1"	"C9"
"118"	"R21"	"R27"	"C1"	"C9"
"119"	"R21"	"R28"	"C1"	"C9"
"120"	"R21"	"R29"	"C1"	"C9"
"121"	"R23"	"R24"	"C1"	"C2"
"122"	"R23"	"R32"	"C1"	"C2"
"123"	"R23"	"R24"	"C1"	"C3"
"124"	"R23"	"R25"	"C1"	"C3"
"125"	"R23"	"R26"	"C1"	"C3"
"126"	"R23"	"R27"	"C1"	"C3"
"127"	"R23"	"R28"	"C1"	"C3"
"128"	"R23"	"R29"	"C1"	"C3"
"129"	"R24"	"R32"	"C1"	"C2"
"130"	"R24"	"R25"	"C1"	"C3"
"131"	"R24"	"R26"	"C1"	"C3"
"132"	"R24"	"R27"	"C1"	"C3"
"133"	"R24"	"R28"	"C1"	"C3"
"134"	"R24"	"R29"	"C1"	"C3"
"135"	"R24"	"R26"	"C1"	"C6"
"136"	"R24"	"R27"	"C1"	"C6"
"137"	"R25"	"R26"	"C1"	"C3"
"138"	"R25"	"R27"	"C1"	"C3"
"139"	"R25"	"R28"	"C1"	"C3"
"140"	"R25"	"R29"	"C1"	"C3"
"141"	"R26"	"R27"	"C1"	"C3"
"142"	"R26"	"R28"	"C1"	"C3"
"143"	"R26"	"R29"	"C1"	"C3"
"144"	"R26"	"R27"	"C1"	"C6"
"145"	"R26"	"R27"	"C1"	"C9"
"146"	"R26"	"R28"	"C1"	"C9"
"147"	"R26"	"R29"	"C1"	"C9"
"148"	"R27"	"R28"	"C1"	"C3"
"149"	"R27"	"R29"	"C1"	"C3"
"150"	"R27"	"R28"	"C1"	"C9"
"151"	"R27"	"R29"	"C1"	"C9"
"152"	"R28"	"R29"	"C1"	"C3"
"153"	"R28"	"R29"	"C1"	"C9"
"154"	"R3"	"R11"	"C2"	"C4"
"155"	"R3"	"R7"	"C2"	"C5"
"156"	"R3"	"R11"	"C2"	"C5"
"157"	"R3"	"R11"	"C2"	"C6"
"158"	"R3"	"R24"	"C2"	"C6"
"159"	"R3"	"R11"	"C2"	"C7"
"160"	"R3"	"R7"	"C2"	"C8"
"161"	"R3"	"R24"	"C2"	"C8"
"162"	"R7"	"R11"	"C2"	"C3"
"163"	"R7"	"R23"	"C2"	"C3"
"164"	"R7"	"R24"	"C2"	"C3"
"165"	"R7"	"R11"	"C2"	"C5"
"166"	"R7"	"R24"	"C2"	"C8"
"167"	"R7"	"R11"	"C2"	"C9"
"168"	"R11"	"R23"	"C2"	"C3"
"169"	"R11"	"R24"	"C2"	"C3"
"170"	"R11"	"R24"	"C2"	"C6"
"171"	"R23"	"R24"	"C2"	"C3"
"172"	"R1"	"R8"	"C3"	"C6"
"173"	"R1"	"R11"	"C3"	"C6"
"174"	"R1"	"R21"	"C3"	"C6"
"175"	"R1"	"R24"	"C3"	"C6"
"176"	"R1"	"R26"	"C3"	"C6"
"177"	"R1"	"R27"	"C3"	"C6"
"178"	"R1"	"R8"	"C3"	"C7"
"179"	"R1"	"R11"	"C3"	"C7"
"180"	"R1"	"R13"	"C3"	"C7"
"181"	"R1"	"R7"	"C3"	"C8"
"182"	"R1"	"R13"	"C3"	"C8"
"183"	"R1"	"R20"	"C3"	"C8"
"184"	"R1"	"R24"	"C3"	"C8"
"185"	"R7"	"R11"	"C3"	"C5"
"186"	"R7"	"R20"	"C3"	"C5"
"187"	"R7"	"R13"	"C3"	"C8"
"188"	"R7"	"R20"	"C3"	"C8"
"189"	"R7"	"R24"	"C3"	"C8"
"190"	"R7"	"R8"	"C3"	"C9"
"191"	"R7"	"R11"	"C3"	"C9"
"192"	"R7"	"R20"	"C3"	"C9"
"193"	"R7"	"R21"	"C3"	"C9"
"194"	"R7"	"R26"	"C3"	"C9"
"195"	"R7"	"R27"	"C3"	"C9"
"196"	"R7"	"R28"	"C3"	"C9"
"197"	"R7"	"R29"	"C3"	"C9"
"198"	"R8"	"R11"	"C3"	"C6"
"199"	"R8"	"R21"	"C3"	"C6"
"200"	"R8"	"R24"	"C3"	"C6"
"201"	"R8"	"R26"	"C3"	"C6"
"202"	"R8"	"R27"	"C3"	"C6"
"203"	"R8"	"R11"	"C3"	"C7"
"204"	"R8"	"R13"	"C3"	"C7"
"205"	"R8"	"R11"	"C3"	"C9"
"206"	"R8"	"R20"	"C3"	"C9"
"207"	"R8"	"R21"	"C3"	"C9"
"208"	"R8"	"R26"	"C3"	"C9"
"209"	"R8"	"R27"	"C3"	"C9"
"210"	"R8"	"R28"	"C3"	"C9"
"211"	"R8"	"R29"	"C3"	"C9"
"212"	"R11"	"R13"	"C3"	"C4"
"213"	"R11"	"R20"	"C3"	"C4"
"214"	"R11"	"R26"	"C3"	"C4"
"215"	"R11"	"R20"	"C3"	"C5"
"216"	"R11"	"R21"	"C3"	"C6"
"217"	"R11"	"R24"	"C3"	"C6"
"218"	"R11"	"R26"	"C3"	"C6"
"219"	"R11"	"R27"	"C3"	"C6"
"220"	"R11"	"R13"	"C3"	"C7"
"221"	"R11"	"R20"	"C3"	"C9"
"222"	"R11"	"R21"	"C3"	"C9"
"223"	"R11"	"R26"	"C3"	"C9"
"224"	"R11"	"R27"	"C3"	"C9"
"225"	"R11"	"R28"	"C3"	"C9"
"226"	"R11"	"R29"	"C3"	"C9"
"227"	"R13"	"R20"	"C3"	"C4"
"228"	"R13"	"R26"	"C3"	"C4"
"229"	"R13"	"R20"	"C3"	"C8"
"230"	"R13"	"R24"	"C3"	"C8"
"231"	"R20"	"R26"	"C3"	"C4"
"232"	"R20"	"R24"	"C3"	"C8"
"233"	"R20"	"R21"	"C3"	"C9"
"234"	"R20"	"R26"	"C3"	"C9"
"235"	"R20"	"R27"	"C3"	"C9"
"236"	"R20"	"R28"	"C3"	"C9"
"237"	"R20"	"R29"	"C3"	"C9"
"238"	"R21"	"R24"	"C3"	"C6"
"239"	"R21"	"R26"	"C3"	"C6"
"240"	"R21"	"R27"	"C3"	"C6"
"241"	"R21"	"R26"	"C3"	"C9"
"242"	"R21"	"R27"	"C3"	"C9"
"243"	"R21"	"R28"	"C3"	"C9"
"244"	"R21"	"R29"	"C3"	"C9"
"245"	"R24"	"R26"	"C3"	"C6"
"246"	"R24"	"R27"	"C3"	"C6"
"247"	"R26"	"R27"	"C3"	"C6"
"248"	"R26"	"R27"	"C3"	"C9"
"249"	"R26"	"R28"	"C3"	"C9"
"250"	"R26"	"R29"	"C3"	"C9"
"251"	"R27"	"R28"	"C3"	"C9"
"252"	"R27"	"R29"	"C3"	"C9"
"253"	"R28"	"R29"	"C3"	"C9"
"254"	"R3"	"R11"	"C4"	"C5"
"255"	"R3"	"R20"	"C4"	"C5"
"256"	"R3"	"R11"	"C4"	"C6"
"257"	"R3"	"R26"	"C4"	"C6"
"258"	"R3"	"R4"	"C4"	"C7"
"259"	"R3"	"R11"	"C4"	"C7"
"260"	"R3"	"R13"	"C4"	"C7"
"261"	"R3"	"R13"	"C4"	"C8"
"262"	"R3"	"R20"	"C4"	"C8"
"263"	"R4"	"R11"	"C4"	"C7"
"264"	"R4"	"R13"	"C4"	"C7"
"265"	"R4"	"R11"	"C4"	"C9"
"266"	"R4"	"R20"	"C4"	"C9"
"267"	"R4"	"R26"	"C4"	"C9"
"268"	"R11"	"R20"	"C4"	"C5"
"269"	"R11"	"R26"	"C4"	"C6"
"270"	"R11"	"R13"	"C4"	"C7"
"271"	"R11"	"R20"	"C4"	"C9"
"272"	"R11"	"R26"	"C4"	"C9"
"273"	"R13"	"R20"	"C4"	"C8"
"274"	"R20"	"R26"	"C4"	"C9"
"275"	"R3"	"R11"	"C5"	"C6"
