"R1"	"R2"	"C1"	"C2"
"1"	"Geophagus_brasiliensis"	"Centropomus_undecimalis"	"Austrodiplostomum_compactum"	"Contracaecum_sp."
"2"	"Geophagus_brasiliensis"	"Trachelyopterus_striatulus"	"Austrodiplostomum_compactum"	"Contracaecum_sp."
"3"	"Geophagus_brasiliensis"	"Gymnotus_carapo"	"Austrodiplostomum_compactum"	"Contracaecum_sp."
"4"	"Geophagus_brasiliensis"	"Loricariichthys_castaneus"	"Austrodiplostomum_compactum"	"Contracaecum_sp."
"5"	"Geophagus_brasiliensis"	"Gymnotus_carapo"	"Austrodiplostomum_compactum"	"Polymorphus_sp."
"6"	"Geophagus_brasiliensis"	"Cyphocharax_gilbert"	"Austrodiplostomum_compactum"	"Placobdella_sp."
"7"	"Geophagus_brasiliensis"	"Hypostomus_affinis"	"Austrodiplostomum_compactum"	"Placobdella_sp."
"8"	"Geophagus_brasiliensis"	"Trachelyopterus_striatulus"	"Austrodiplostomum_compactum"	"Procamallanus_(Procamallanus)_peraccuratus"
"9"	"Geophagus_brasiliensis"	"Gymnotus_carapo"	"Austrodiplostomum_compactum"	"Procamallanus_(Procamallanus)_peraccuratus"
"10"	"Geophagus_brasiliensis"	"Cichla_ocellaris"	"Austrodiplostomum_compactum"	"Procamallanus_(Procamallanus)_peraccuratus"
"11"	"Geophagus_brasiliensis"	"Gymnotus_carapo"	"Austrodiplostomum_compactum"	"Glossiphoniidae_gen._sp."
"12"	"Geophagus_brasiliensis"	"Centropomus_undecimalis"	"Austrodiplostomum_compactum"	"Piscicolidae_gen._sp."
"13"	"Geophagus_brasiliensis"	"Trachelyopterus_striatulus"	"Austrodiplostomum_compactum"	"Cucullanus_sp."
"14"	"Geophagus_brasiliensis"	"Pimelodus_maculatus"	"Austrodiplostomum_compactum"	"Diplostomum_sp."
"15"	"Geophagus_brasiliensis"	"Trachelyopterus_striatulus"	"Austrodiplostomum_compactum"	"Posthodiplostomum_macrocotyle"
"16"	"Pimelodus_maculatus"	"Trachelyopterus_striatulus"	"Austrodiplostomum_compactum"	"Scleroductus_sp."
"17"	"Pimelodus_maculatus"	"Trachelyopterus_striatulus"	"Austrodiplostomum_compactum"	"Helobdella_sp."
"18"	"Pimelodus_maculatus"	"Loricariichthys_castaneus"	"Austrodiplostomum_compactum"	"Helobdella_sp."
"19"	"Centropomus_undecimalis"	"Trachelyopterus_striatulus"	"Austrodiplostomum_compactum"	"Contracaecum_sp."
"20"	"Centropomus_undecimalis"	"Gymnotus_carapo"	"Austrodiplostomum_compactum"	"Contracaecum_sp."
"21"	"Centropomus_undecimalis"	"Loricariichthys_castaneus"	"Austrodiplostomum_compactum"	"Contracaecum_sp."
"22"	"Trachelyopterus_striatulus"	"Gymnotus_carapo"	"Austrodiplostomum_compactum"	"Contracaecum_sp."
"23"	"Trachelyopterus_striatulus"	"Loricariichthys_castaneus"	"Austrodiplostomum_compactum"	"Contracaecum_sp."
"24"	"Trachelyopterus_striatulus"	"Gymnotus_carapo"	"Austrodiplostomum_compactum"	"Procamallanus_(Procamallanus)_peraccuratus"
"25"	"Trachelyopterus_striatulus"	"Cichla_ocellaris"	"Austrodiplostomum_compactum"	"Procamallanus_(Procamallanus)_peraccuratus"
"26"	"Trachelyopterus_striatulus"	"Loricariichthys_castaneus"	"Austrodiplostomum_compactum"	"Helobdella_sp."
"27"	"Trachelyopterus_striatulus"	"Hypostomus_affinis"	"Austrodiplostomum_compactum"	"Paracapillaria_piscicola"
"28"	"Gymnotus_carapo"	"Loricariichthys_castaneus"	"Austrodiplostomum_compactum"	"Contracaecum_sp."
"29"	"Gymnotus_carapo"	"Cichla_ocellaris"	"Austrodiplostomum_compactum"	"Procamallanus_(Procamallanus)_peraccuratus"
"30"	"Cyphocharax_gilbert"	"Hypostomus_affinis"	"Austrodiplostomum_compactum"	"Placobdella_sp."
