"R1"	"R2"	"C1"	"C2"
"1"	"Oxandra_asbeckii"	"Eperua_rubiginosa"	"Mecometopus_triangularis"	"Macronemus_antennator"
"2"	"Sloanea_sp."	"Qualea_rosea"	"Mecometopus_triangularis"	"Symperasmus_thoracicus"
"3"	"Sloanea_sp."	"Dicorynia_guianensis"	"Mecometopus_triangularis"	"Nyssodrysternum_signiferum"
"4"	"Sloanea_sp."	"Peltogyne_venosa"	"Mecometopus_triangularis"	"Nyssodrysternum_signiferum"
"5"	"Sloanea_sp."	"Andira_coriacea"	"Mecometopus_triangularis"	"Nyssodrysternum_signiferum"
"6"	"Sloanea_sp."	"Ormosia_nobilis"	"Mecometopus_triangularis"	"Nyssodrysternum_signiferum"
"7"	"Sloanea_sp."	"Hevea_guianensis"	"Mecometopus_triangularis"	"Nyssodrysternum_signiferum"
"8"	"Sloanea_sp."	"Qualea_rosea"	"Mecometopus_triangularis"	"Nyssodrysternum_signiferum"
"9"	"Sloanea_sp."	"Anacardium_spruceanum"	"Mecometopus_triangularis"	"Nyssodrysternum_signiferum"
"10"	"Sloanea_sp."	"Schefflera_decaphylla"	"Mecometopus_triangularis"	"Nyssodrysternum_signiferum"
"11"	"Sloanea_sp."	"Qualea_rosea"	"Mecometopus_triangularis"	"Toronaeus_perforator"
"12"	"Sloanea_sp."	"Bauhinia_guianensis"	"Mecometopus_triangularis"	"Mecometopus_globicollis"
"13"	"Sloanea_sp."	"Heterostemon_sp."	"Mecometopus_triangularis"	"Mecometopus_globicollis"
"14"	"Sloanea_sp."	"Andira_coriacea"	"Mecometopus_triangularis"	"Mecometopus_globicollis"
"15"	"Sloanea_sp."	"Ormosia_nobilis"	"Mecometopus_triangularis"	"Mecometopus_globicollis"
"16"	"Sloanea_sp."	"Tapirira_obtusa"	"Mecometopus_triangularis"	"Mecometopus_globicollis"
"17"	"Sloanea_sp."	"Dicorynia_guianensis"	"Mecometopus_triangularis"	"Toronaeus_virens"
"18"	"Sloanea_sp."	"Eperua_rubiginosa"	"Mecometopus_triangularis"	"Toronaeus_virens"
"19"	"Sloanea_sp."	"Peltogyne_venosa"	"Mecometopus_triangularis"	"Toronaeus_virens"
"20"	"Sloanea_sp."	"Andira_coriacea"	"Mecometopus_triangularis"	"Toronaeus_virens"
"21"	"Sloanea_sp."	"Ormosia_nobilis"	"Mecometopus_triangularis"	"Toronaeus_virens"
"22"	"Sloanea_sp."	"Eperua_rubiginosa"	"Mecometopus_triangularis"	"Chlorida_curta"
"23"	"Sloanea_sp."	"Sterculia_pruriens"	"Mecometopus_triangularis"	"Erphaea_sp._682"
"24"	"Lueheopsis_rugosa"	"Hevea_brasiliensis"	"Mecometopus_triangularis"	"Colobothea_lineatocollis"
"25"	"Lueheopsis_rugosa"	"Hevea_guianensis"	"Mecometopus_triangularis"	"Colobothea_lineatocollis"
"26"	"Sterculia_pruriens"	"Catostemma_fragrans"	"Mecometopus_triangularis"	"Steirastoma_melanogenys"
"27"	"Sterculia_pruriens"	"Catostemma_fragrans"	"Mecometopus_triangularis"	"Lepturges_sp._710"
"28"	"Catostemma_fragrans"	"Schefflera_decaphylla"	"Mecometopus_triangularis"	"Nyssodrysternum_propinquun"
"29"	"Catostemma_fragrans"	"Eperua_rubiginosa"	"Mecometopus_triangularis"	"Nyssodrysternum_efflictum"
"30"	"Catostemma_fragrans"	"Vouacapoua_americana"	"Mecometopus_triangularis"	"Nyssodrysternum_efflictum"
"31"	"Catostemma_fragrans"	"Ormosia_nobilis"	"Mecometopus_triangularis"	"Nyssodrysternum_efflictum"
"32"	"Catostemma_fragrans"	"Hevea_guianensis"	"Mecometopus_triangularis"	"Nyssodrysternum_efflictum"
"33"	"Catostemma_fragrans"	"Tapirira_bethanniana"	"Mecometopus_triangularis"	"Nyssodrysternum_efflictum"
"34"	"Pseudopiptadenia_suaveolens"	"Eperua_rubiginosa"	"Mecometopus_triangularis"	"Cycnidolon_batesianum"
"35"	"Bauhinia_guianensis"	"Heterostemon_sp."	"Mecometopus_triangularis"	"Mecometopus_globicollis"
