"R1"	"R2"	"C1"	"C2"
"1"	"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Genarchella_genarchella"	"Genarchella_parva"
"2"	"Pimelodus_albicans"	"Luciopimelodus_pati"	"Genarchella_genarchella"	"Genarchella_parva"
"3"	"Pimelodus_albicans"	"Auchenipterus_nigripinnis"	"Genarchella_genarchella"	"Genarchella_parva"
"4"	"Pimelodus_albicans"	"Pimelodus_clarias"	"Genarchella_genarchella"	"Genarchella_parva"
"5"	"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Genarchella_genarchella"	"Cucullanus_pinnai"
"6"	"Pimelodus_albicans"	"Luciopimelodus_pati"	"Genarchella_genarchella"	"Cucullanus_pinnai"
"7"	"Pimelodus_albicans"	"Pimelodus_clarias"	"Genarchella_genarchella"	"Cucullanus_pinnai"
"8"	"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Genarchella_genarchella"	"Argulus_nattereri"
"9"	"Pimelodus_albicans"	"Pseudoplatystoma_fasciatum"	"Genarchella_genarchella"	"Argulus_nattereri"
"10"	"Pimelodus_albicans"	"Salminus_brasiliensis"	"Genarchella_genarchella"	"Argulus_salminei"
"11"	"Pseudoplatystoma_corruscans"	"Luciopimelodus_pati"	"Genarchella_genarchella"	"Genarchella_parva"
"12"	"Pseudoplatystoma_corruscans"	"Auchenipterus_nigripinnis"	"Genarchella_genarchella"	"Genarchella_parva"
"13"	"Pseudoplatystoma_corruscans"	"Pimelodus_clarias"	"Genarchella_genarchella"	"Genarchella_parva"
"14"	"Pseudoplatystoma_corruscans"	"Luciopimelodus_pati"	"Genarchella_genarchella"	"Procamallanus_(Spirocamallanus)_inopinatus"
"15"	"Pseudoplatystoma_corruscans"	"Leporinus_obtusidens"	"Genarchella_genarchella"	"Procamallanus_(Spirocamallanus)_inopinatus"
"16"	"Pseudoplatystoma_corruscans"	"Luciopimelodus_pati"	"Genarchella_genarchella"	"Cucullanus_pinnai"
"17"	"Pseudoplatystoma_corruscans"	"Pimelodus_clarias"	"Genarchella_genarchella"	"Cucullanus_pinnai"
"18"	"Pseudoplatystoma_corruscans"	"Salminus_brasiliensis"	"Genarchella_genarchella"	"Dolops_longicauda"
"19"	"Pseudoplatystoma_corruscans"	"Pseudoplatystoma_fasciatum"	"Genarchella_genarchella"	"Dolops_longicauda"
"20"	"Pseudoplatystoma_corruscans"	"Pseudoplatystoma_fasciatum"	"Genarchella_genarchella"	"Argulus_nattereri"
"21"	"Pseudoplatystoma_corruscans"	"Pseudoplatystoma_fasciatum"	"Genarchella_genarchella"	"Lernaea_argentinensis"
"22"	"Salminus_brasiliensis"	"Pseudoplatystoma_fasciatum"	"Genarchella_genarchella"	"Dolops_longicauda"
"23"	"Luciopimelodus_pati"	"Auchenipterus_nigripinnis"	"Genarchella_genarchella"	"Genarchella_parva"
"24"	"Luciopimelodus_pati"	"Pimelodus_clarias"	"Genarchella_genarchella"	"Genarchella_parva"
"25"	"Luciopimelodus_pati"	"Leporinus_obtusidens"	"Genarchella_genarchella"	"Procamallanus_(Spirocamallanus)_inopinatus"
"26"	"Luciopimelodus_pati"	"Pimelodus_clarias"	"Genarchella_genarchella"	"Cucullanus_pinnai"
"27"	"Auchenipterus_nigripinnis"	"Pimelodus_clarias"	"Genarchella_genarchella"	"Genarchella_parva"
"28"	"Auchenipterus_nigripinnis"	"Ageneiosus_brevifilis"	"Genarchella_genarchella"	"Crepidostomum_macrorchis"
"29"	"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Genarchella_parva"	"Cucullanus_pinnai"
"30"	"Pimelodus_albicans"	"Luciopimelodus_pati"	"Genarchella_parva"	"Cucullanus_pinnai"
"31"	"Pimelodus_albicans"	"Pimelodus_clarias"	"Genarchella_parva"	"Cucullanus_pinnai"
"32"	"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Genarchella_parva"	"Argulus_nattereri"
"33"	"Pseudoplatystoma_corruscans"	"Luciopimelodus_pati"	"Genarchella_parva"	"Procamallanus_(Spirocamallanus)_inopinatus"
"34"	"Pseudoplatystoma_corruscans"	"Luciopimelodus_pati"	"Genarchella_parva"	"Cucullanus_pinnai"
"35"	"Pseudoplatystoma_corruscans"	"Pimelodus_clarias"	"Genarchella_parva"	"Cucullanus_pinnai"
"36"	"Luciopimelodus_pati"	"Pimelodus_clarias"	"Genarchella_parva"	"Cucullanus_pinnai"
"37"	"Auchenipterus_nigripinnis"	"Auchenipterus_nuchalis"	"Genarchella_parva"	"Crepidostomum_macrorchis"
"38"	"Pseudoplatystoma_corruscans"	"Luciopimelodus_pati"	"Procamallanus_(Spirocamallanus)_inopinatus"	"Cucullanus_pinnai"
"39"	"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Cucullanus_pinnai"	"Argulus_nattereri"
"40"	"Pseudoplatystoma_corruscans"	"Pseudoplatystoma_fasciatum"	"Dolops_longicauda"	"Argulus_nattereri"
"41"	"Pseudoplatystoma_corruscans"	"Pseudoplatystoma_fasciatum"	"Dolops_longicauda"	"Lernaea_argentinensis"
"42"	"Pseudoplatystoma_corruscans"	"Pseudoplatystoma_fasciatum"	"Argulus_nattereri"	"Lernaea_argentinensis"
