"R1"	"R2"	"C1"	"C2"
"1"	"R1"	"R2"	"C1"	"C2"
"2"	"R1"	"R3"	"C1"	"C2"
"3"	"R1"	"R4"	"C1"	"C2"
"4"	"R1"	"R5"	"C1"	"C2"
"5"	"R1"	"R6"	"C1"	"C2"
"6"	"R1"	"R7"	"C1"	"C2"
"7"	"R1"	"R8"	"C1"	"C2"
"8"	"R1"	"R9"	"C1"	"C2"
"9"	"R1"	"R10"	"C1"	"C2"
"10"	"R1"	"R11"	"C1"	"C2"
"11"	"R2"	"R3"	"C1"	"C2"
"12"	"R2"	"R4"	"C1"	"C2"
"13"	"R2"	"R5"	"C1"	"C2"
"14"	"R2"	"R6"	"C1"	"C2"
"15"	"R2"	"R7"	"C1"	"C2"
"16"	"R2"	"R8"	"C1"	"C2"
"17"	"R2"	"R9"	"C1"	"C2"
"18"	"R2"	"R10"	"C1"	"C2"
"19"	"R2"	"R11"	"C1"	"C2"
"20"	"R2"	"R3"	"C1"	"C3"
"21"	"R2"	"R4"	"C1"	"C3"
"22"	"R2"	"R5"	"C1"	"C3"
"23"	"R2"	"R6"	"C1"	"C3"
"24"	"R2"	"R7"	"C1"	"C3"
"25"	"R2"	"R8"	"C1"	"C3"
"26"	"R2"	"R9"	"C1"	"C3"
"27"	"R2"	"R10"	"C1"	"C3"
"28"	"R2"	"R11"	"C1"	"C3"
"29"	"R2"	"R3"	"C1"	"C4"
"30"	"R2"	"R4"	"C1"	"C4"
"31"	"R2"	"R5"	"C1"	"C4"
"32"	"R2"	"R6"	"C1"	"C4"
"33"	"R2"	"R7"	"C1"	"C4"
"34"	"R2"	"R8"	"C1"	"C4"
"35"	"R2"	"R9"	"C1"	"C4"
"36"	"R2"	"R10"	"C1"	"C4"
"37"	"R2"	"R11"	"C1"	"C4"
"38"	"R2"	"R3"	"C1"	"C5"
"39"	"R2"	"R4"	"C1"	"C5"
"40"	"R2"	"R5"	"C1"	"C5"
"41"	"R2"	"R6"	"C1"	"C5"
"42"	"R2"	"R7"	"C1"	"C5"
"43"	"R2"	"R8"	"C1"	"C5"
"44"	"R2"	"R9"	"C1"	"C5"
"45"	"R2"	"R10"	"C1"	"C5"
"46"	"R2"	"R11"	"C1"	"C5"
"47"	"R3"	"R4"	"C1"	"C2"
"48"	"R3"	"R5"	"C1"	"C2"
"49"	"R3"	"R6"	"C1"	"C2"
"50"	"R3"	"R7"	"C1"	"C2"
"51"	"R3"	"R8"	"C1"	"C2"
"52"	"R3"	"R9"	"C1"	"C2"
