"R1"	"R2"	"C1"	"C2"
"1"	"R10"	"R11"	"C1"	"C2"
"2"	"R10"	"R14"	"C1"	"C2"
"3"	"R10"	"R15"	"C1"	"C2"
"4"	"R10"	"R16"	"C1"	"C2"
"5"	"R10"	"R17"	"C1"	"C2"
"6"	"R10"	"R20"	"C1"	"C2"
"7"	"R10"	"R22"	"C1"	"C2"
"8"	"R10"	"R23"	"C1"	"C2"
"9"	"R10"	"R24"	"C1"	"C2"
"10"	"R10"	"R25"	"C1"	"C2"
"11"	"R10"	"R26"	"C1"	"C2"
"12"	"R10"	"R27"	"C1"	"C2"
"13"	"R10"	"R28"	"C1"	"C2"
"14"	"R10"	"R29"	"C1"	"C2"
"15"	"R10"	"R30"	"C1"	"C2"
"16"	"R10"	"R31"	"C1"	"C2"
"17"	"R10"	"R32"	"C1"	"C2"
"18"	"R10"	"R33"	"C1"	"C2"
"19"	"R10"	"R34"	"C1"	"C2"
"20"	"R10"	"R35"	"C1"	"C2"
"21"	"R10"	"R36"	"C1"	"C2"
"22"	"R10"	"R37"	"C1"	"C2"
"23"	"R10"	"R38"	"C1"	"C2"
"24"	"R10"	"R39"	"C1"	"C2"
"25"	"R10"	"R40"	"C1"	"C2"
"26"	"R10"	"R41"	"C1"	"C2"
"27"	"R10"	"R43"	"C1"	"C2"
"28"	"R10"	"R44"	"C1"	"C2"
"29"	"R10"	"R45"	"C1"	"C2"
"30"	"R10"	"R46"	"C1"	"C2"
"31"	"R10"	"R47"	"C1"	"C2"
"32"	"R10"	"R48"	"C1"	"C2"
"33"	"R10"	"R49"	"C1"	"C2"
"34"	"R10"	"R50"	"C1"	"C2"
"35"	"R10"	"R51"	"C1"	"C2"
"36"	"R10"	"R52"	"C1"	"C2"
"37"	"R10"	"R53"	"C1"	"C2"
"38"	"R10"	"R54"	"C1"	"C2"
"39"	"R10"	"R55"	"C1"	"C2"
"40"	"R10"	"R56"	"C1"	"C2"
"41"	"R10"	"R57"	"C1"	"C2"
"42"	"R10"	"R66"	"C1"	"C2"
"43"	"R10"	"R67"	"C1"	"C2"
"44"	"R10"	"R68"	"C1"	"C2"
"45"	"R10"	"R69"	"C1"	"C2"
"46"	"R10"	"R70"	"C1"	"C2"
"47"	"R10"	"R71"	"C1"	"C2"
"48"	"R10"	"R72"	"C1"	"C2"
"49"	"R10"	"R73"	"C1"	"C2"
"50"	"R10"	"R92"	"C1"	"C2"
"51"	"R10"	"R93"	"C1"	"C2"
"52"	"R11"	"R14"	"C1"	"C2"
"53"	"R11"	"R15"	"C1"	"C2"
"54"	"R11"	"R16"	"C1"	"C2"
"55"	"R11"	"R17"	"C1"	"C2"
"56"	"R11"	"R20"	"C1"	"C2"
"57"	"R11"	"R22"	"C1"	"C2"
"58"	"R11"	"R23"	"C1"	"C2"
"59"	"R11"	"R24"	"C1"	"C2"
"60"	"R11"	"R25"	"C1"	"C2"
"61"	"R11"	"R26"	"C1"	"C2"
"62"	"R11"	"R27"	"C1"	"C2"
"63"	"R11"	"R28"	"C1"	"C2"
"64"	"R11"	"R29"	"C1"	"C2"
"65"	"R11"	"R30"	"C1"	"C2"
"66"	"R11"	"R31"	"C1"	"C2"
"67"	"R11"	"R32"	"C1"	"C2"
"68"	"R11"	"R33"	"C1"	"C2"
"69"	"R11"	"R34"	"C1"	"C2"
"70"	"R11"	"R35"	"C1"	"C2"
"71"	"R11"	"R36"	"C1"	"C2"
"72"	"R11"	"R37"	"C1"	"C2"
"73"	"R11"	"R38"	"C1"	"C2"
"74"	"R11"	"R39"	"C1"	"C2"
"75"	"R11"	"R40"	"C1"	"C2"
"76"	"R11"	"R41"	"C1"	"C2"
"77"	"R11"	"R43"	"C1"	"C2"
"78"	"R11"	"R44"	"C1"	"C2"
"79"	"R11"	"R45"	"C1"	"C2"
"80"	"R11"	"R46"	"C1"	"C2"
"81"	"R11"	"R47"	"C1"	"C2"
"82"	"R11"	"R48"	"C1"	"C2"
"83"	"R11"	"R49"	"C1"	"C2"
"84"	"R11"	"R50"	"C1"	"C2"
"85"	"R11"	"R51"	"C1"	"C2"
"86"	"R11"	"R52"	"C1"	"C2"
"87"	"R11"	"R53"	"C1"	"C2"
"88"	"R11"	"R54"	"C1"	"C2"
"89"	"R11"	"R55"	"C1"	"C2"
"90"	"R11"	"R56"	"C1"	"C2"
"91"	"R11"	"R57"	"C1"	"C2"
"92"	"R11"	"R66"	"C1"	"C2"
"93"	"R11"	"R67"	"C1"	"C2"
"94"	"R11"	"R68"	"C1"	"C2"
"95"	"R11"	"R69"	"C1"	"C2"
"96"	"R11"	"R70"	"C1"	"C2"
"97"	"R11"	"R71"	"C1"	"C2"
"98"	"R11"	"R72"	"C1"	"C2"
"99"	"R11"	"R73"	"C1"	"C2"
"100"	"R11"	"R92"	"C1"	"C2"
"101"	"R11"	"R93"	"C1"	"C2"
"102"	"R14"	"R15"	"C1"	"C2"
"103"	"R14"	"R16"	"C1"	"C2"
"104"	"R14"	"R17"	"C1"	"C2"
"105"	"R14"	"R20"	"C1"	"C2"
"106"	"R14"	"R22"	"C1"	"C2"
"107"	"R14"	"R23"	"C1"	"C2"
"108"	"R14"	"R24"	"C1"	"C2"
"109"	"R14"	"R25"	"C1"	"C2"
"110"	"R14"	"R26"	"C1"	"C2"
"111"	"R14"	"R27"	"C1"	"C2"
