"Leucanthemum_vulgare"	"Lotus_corniculatus"	"Lathyrus_pratensis"	"Vicia_cracca"	"Hypochoeris_radicata"	"Ranunculus_acris"	"Trifolium_dubium"	"Prunella_vulgaris"	"Achillea_millefolium"	"Centaurea_nigra"	"Trifolium_repens"	"Vicia_sativa"	"Lychnis_flos-cuculi"	"Plantago_lanceolata"	"Trifolium_pratense"	"Cirsium_arvense"	"Taraxacum_officinale"	"Bombus_terrestris.lucorum"	"Phaonia_incarna"	"Tropidia_scitta"	"Helophilus_sp1_M_PL_006"	"Eristalinus_sepulcharius"	"Bombus_pascuorum"	"Lucillia_sp1_M_PL_006"	"Maniola_jurtina"	"Pollenia_sp1_M_PL_006"	"Anthomyidae_sp1_M_PL_006"	"Eristalis_nemorum"	"Chrysogaster_sp1_M_PL_006"	"Syritta_pipiens"	"Eristalis_intricarius"	"Lejogaster_splendida"	"Andrena_wilkella"	"Bombus_hortorum"	"Eristalis_tenax"	"Cheilosia_albitarsis"	"Empis_livida"	"Scathophaga_stercoraria"	"Psithyrus_vest"	"Lasiommata_megera"	"Megachile_willughbiella"	"Syrphus_sp1_M_PL_006"	"Thymelicus_sp1_M_PL_006"	"Lycaena_phlaeas"	"Odontomyia_tigrina"	"Micromoth_sp1_M_PL_006"	"Platycheirus_sp1_M_PL_006"	"Sphaerophoria_sp1_M_PL_006"	"Helophilus_trivittatus"	"Neoascia_tenur"	"Odontomyia_viridula"	"Polyommatus_icarus"	"Rhagio_tringarius"	"Zygaena_filipendulae"	"Andrena_haemorrhoa"	"Bombus_pratorum"	"Melanostoma_sp1_M_PL_006"	"Ochlodes_venata"	"Andrena_pubescens"	"Autographa_sp1_M_PL_006"	"Eriothrix_rufomaculatus"	"Eristalis_pertinax"	"Sarcophagus_sp1_M_PL_006"	"Adela_rufimatrella"	"Anosymia_sp1_M_PL_006"	"Bombus_lapidarius"	"Chloromyia_formosa"	"Lasioglossum_calceatum"	"Lasioglossum_leucozonium"	"Lasioglossum_villosulum"	"Malachius_viridus"	"Meliscaeva_sp1_M_PL_006"	"Nemotelus_pantherinus"	"Oligia_sp1_M_PL_006"	"Parhelophilus_sp1_M_PL_006"	"Pyronia_tithonus"	"Rhagonycha_fulva"	"Tetanocera_ferruginea"
"Leucanthemum_vulgare"	1.1874904947285	0.0434663714790729	0.00815431891994992	0.00868184068469276	0.0284135038094376	0.0179530712984802	0.00692695060059941	0.00321453459508385	0.0101735525726091	0.00246980303217156	0.000906546686819449	0.00655028674365812	0.00090938748413447	0.00261287334797142	0.00321376074031827	0.00112343485520773	0.00107260175462526	0.018130933736389	0.0171392417286659	0.0138124113772938	0.0171616280740041	0.0146602074250112	0.0181877496826894	0.0130227993520232	0.0157280879729082	0.0129360357891665	0.0138124113772938	0.0130643667398571	0.0121172499462092	0.0130643667398571	0.0146602074250112	0.0121172499462092	0.0147618962945519	0.0150034362541259	0.0130227993520232	0.0128652945836459	0.0121172499462092	0.0130227993520232	0.0130227993520232	0.0137708439894599	0.000905549405814017	0.01371758507685	0.0139699161456711	0.0121172499462092	0.0130227993520232	0.0121172499462092	0.0130227993520232	0.0137438933165196	0.0121172499462092	0.000748044637436674	0.0129650459939266	0.0130227993520232	0.0121172499462092	0.00220132455137769	0.0136416126232404	0.0138262395371028	0.0121172499462092	0.00138787388829695	0.0130227993520232	0.000905549405814017	0.0121172499462092	0.0121172499462092	0.0121172499462092	0.0121172499462092	0.0121172499462092	0.000905549405814018	0.000577245883383284	0.000748044637436674	0.000947116793647918	0.000748044637436674	0.0121172499462092	0.000653218336992855	0.0121172499462092	0.0121172499462092	0.0121172499462092	0.000905549405814017	0.0121172499462092	0.0121172499462092
"Lotus_corniculatus"	0.0887438417697737	1.13296965202693	0.0108821796977018	0.0240831189666138	0.0140921081972134	0.011678839595833	0.00841054078491413	0.00869293876386899	0.00675598571072217	0.00737907492744625	0.00155332494531595	0.00633681798520176	0.00160448158309131	0.000275057269144226	0.00593669101245035	0.0021278886557551	0.00181079144136208	0.031066498906319	0.0295030830717523	0.00186190466221417	0.0289726630617933	0.00242490347144102	0.0320896316618263	0.0245090838230416	0.0297904411805715	0.00169765165396424	0.00186190466221417	0.00137528634572113	0.000905549405814017	0.00137528634572113	0.00242490347144102	0.000905549405814018	0.027454761583627	0.0275459854330344	0.0245090838230417	0.00139216772230706	0.000905549405814017	0.0245090838230417	0.0245090838230416	0.0249957021395346	0.0236035344172276	0.00144405066300719	0.0249788207629488	0.000905549405814017	0.0245090838230416	0.000905549405814018	0.0245090838230416	0.00228213465386294	0.000905549405814017	0.00048661831649304	0.00146854821504087	0.0245090838230416	0.000905549405814016	0.027257948637653	0.00207616474446398	0.0259932565761542	0.000905549405814017	0.0249414854709283	0.0245090838230416	0.0236035344172276	0.000905549405814018	0.000905549405814017	0.000905549405814018	0.000905549405814018	0.000905549405814017	0.0236035344172276	0.000700878398742845	0.00048661831649304	0.000469736939907114	0.00048661831649304	0.000905549405814017	6.87643172860566e-05	0.000905549405814017	0.000905549405814017	0.000905549405814018	0.0236035344172276	0.000905549405814017	0.000905549405814017
"Lathyrus_pratensis"	0.0665936045129244	0.043528718790807	1.04963750994238	0.0372131225306755	0.0360632740210389	0.0147330474526365	0.0214721913791097	0.0113747954100824	0.008081394336268	0.00713733820659888	0.00506115687110094	0.0203344887298951	0.00510146002508053	0.000376327142139424	0.00559915391918042	0.000513972289111263	0.000511777774309392	0.101223137422019	0.0948025550831675	0.00249551268789031	0.00818844438895027	0.00316896221591264	0.102029200501611	0.00158637488480431	0.00719561204755769	0.00322133766789938	0.00249551268789031	0.00188163571069712	0.000679526576662494	0.00188163571069712	0.00316896221591264	0.000679526576662494	0.0929129123577432	0.0936653741673878	0.00158637488480431	0.00129340355385568	0.000679526576662493	0.00158637488480431	0.00158637488480431	0.00220025186199749	0.000906848308141812	0.00197571749623198	0.00278848401883894	0.000679526576662493	0.00158637488480431	0.000679526576662494	0.00158637488480431	0.089351428205895	0.000679526576662493	0.000613876977193188	0.00135297610468483	0.0015863748848043	0.000679526576662493	0.00558564979831723	0.0036709849922896	0.00298616336459942	0.000679526576662493	0.00297424400429044	0.00158637488480431	0.000906848308141812	0.000679526576662494	0.000679526576662493	0.000679526576662494	0.000679526576662494	0.000679526576662493	0.000906848308141813	0.00178934928159248	0.000613876977193188	0.00120210913403463	0.000613876977193188	0.000679526576662494	9.40817855348561e-05	0.000679526576662493	0.000679526576662493	0.000679526576662494	0.000906848308141813	0.000679526576662494	0.000679526576662494
"Vicia_cracca"	0.0472677992833272	0.0642216505776369	0.0248087483537836	1.05661400126077	0.0193955223194682	0.0149335327481685	0.0190024769133536	0.0203359992616971	0.0145560753546374	0.0174096540971049	0.00357715398027456	0.0141741275430958	0.00359742945417476	0.000225768378626374	0.00407040908890995	0.00497612359907063	0.00416686111923609	0.0715430796054912	0.0679718123177127	0.00175107242430556	0.0666697779077775	0.00296407870385868	0.0719485890834952	0.0018202755361837	0.069665730386989	0.0022540904253699	0.00175107242430556	0.00112884189313187	0.000482324482482931	0.00112884189313187	0.00296407870385867	0.000482324482482931	0.0641719888229322	0.0643602150230397	0.0018202755361837	0.00110455501365662	0.000482324482482931	0.0018202755361837	0.0018202755361837	0.00244250606735738	0.00133795105370077	0.00118528398778846	0.00246679294683264	0.00048232448248293	0.0018202755361837	0.000482324482482931	0.0018202755361837	0.0031962375892805	0.00048232448248293	0.000622230531173685	0.00169533076203605	0.0018202755361837	0.00048232448248293	0.0654823378254175	0.00271238163591134	0.00283787780841119	0.00048232448248293	0.0600387289015211	0.0018202755361837	0.00133795105370077	0.000482324482482931	0.000482324482482931	0.000482324482482931	0.000482324482482931	0.00048232448248293	0.00133795105370077	0.00158353974277947	0.000622230531173685	0.00064651741064894	0.000622230531173685	0.000482324482482931	5.64420946565935e-05	0.000482324482482931	0.000482324482482931	0.000482324482482931	0.00133795105370077	0.000482324482482931	0.000482324482482931
"Hypochoeris_radicata"	0.0928174457774961	0.0225473731155415	0.0144253096084156	0.0116373133916809	1.09568132615052	0.0338873237653509	0.0147024335826174	0.00507409013191153	0.0164270649061483	0.00332558987463114	0.00224175085439883	0.0052361169780625	0.0022019587796376	0.00749396553306641	0.0025441054628488	0.00034228292335633	0.00274788249764569	0.0448350170879766	0.0431233500280966	0.0388817994888883	0.0439661199623311	0.0402507215644007	0.044039175592752	0.00141685373355503	0.00479196092698863	0.00160163141590573	0.0388817994888884	0.0374698276653321	0.000947116793647919	0.037469827665332	0.0402507215644006	0.000947116793647919	0.00449068307679005	0.00391999490049642	0.00141685373355503	0.0023590886172042	0.000947116793647918	0.00141685373355503	0.00141685373355503	0.00282882555711132	0.000469736939907114	0.0393433190485987	0.0379395646052392	0.000947116793647918	0.00141685373355503	0.000947116793647919	0.00141685373355503	0.0386719367993666	0.000947116793647918	0.00141197182355629	0.00231603886916028	0.00141685373355503	0.000947116793647917	0.00230478059615018	0.0386950304638835	0.00205288009926724	0.000947116793647918	0.00111625435055605	0.00141685373355503	0.000469736939907114	0.000947116793647919	0.000947116793647918	0.000947116793647919	0.000947116793647919	0.000947116793647918	0.000469736939907115	0.00122520279855145	0.00141197182355629	0.0365227108716841	0.00141197182355629	0.000947116793647918	0.0018734913832666	0.000947116793647918	0.000947116793647918	0.000947116793647918	0.000469736939907115	0.000947116793647918	0.000947116793647918
"Ranunculus_acris"	0.0733083744687941	0.0233576791916659	0.00736652372631826	0.0112001495611264	0.0423591547066886	1.1291095743371	0.00745198514312675	0.00359566104680251	0.0204111679931858	0.00395334168865882	0.00268947614542515	0.00356283114491249	0.000283392931308594	0.000432003292198592	0.000510438355092396	0.000345642375073753	0.00339593722585366	0.0537895229085029	0.0532887954974407	0.0492062487250388	0.0543349956136585	0.0509071793911377	0.00566785862617188	0.00123466295392971	0.00483899325103255	0.00119339853055074	0.0492062487250389	0.00216001646099296	0.000748044637436674	0.00216001646099296	0.0509071793911376	0.000748044637436674	0.00309176922422382	0.00291612435541065	0.00123466295392971	0.0477942769014826	0.000748044637436674	0.00123466295392972	0.00123466295392971	0.0482808952179756	0.00048661831649304	0.00226801728404261	0.002646634777486	0.000748044637436674	0.00123466295392971	0.000748044637436674	0.00123466295392971	0.00277389343818615	0.000748044637436674	0.0470462322640459	0.00244897530353549	0.00123466295392971	0.000748044637436673	0.00221719675996018	0.00278101522292019	0.00136227254270281	0.000748044637436674	0.00110884884766672	0.00123466295392971	0.00048661831649304	0.000748044637436674	0.000748044637436674	0.000748044637436674	0.000748044637436674	0.000748044637436673	0.00048661831649304	0.00062099876192723	0.0470462322640459	0.00141197182355629	0.0470462322640459	0.000748044637436674	0.000108000823049648	0.000748044637436673	0.000748044637436674	0.000748044637436674	0.00048661831649304	0.000748044637436674	0.000748044637436674
"Trifolium_dubium"	0.0565700965715618	0.0336421631396565	0.0214721913791097	0.0285037153700304	0.0367560839565436	0.0149039702862535	1.08666413950488	0.0111525537227127	0.00812235513350062	0.0013316212063891	0.00512156399127403	0.0113909503103012	0.00516161944145583	0.000360489736386947	0.00560832016188888	0.000381817261908734	0.00618968215947847	0.102431279825481	0.00739601466249998	0.00242344744386197	0.0990349145516555	0.00310031037165369	0.103232388829117	0.00127812428212613	0.00534544166672229	0.00200111467217093	0.00242344744386197	0.00180244868193474	0.000577245883383284	0.00180244868193474	0.00310031037165368	0.000577245883383284	0.095206358265238	0.00607488209528572	0.00127812428212613	0.00119824464531051	0.000577245883383284	0.00127812428212613	0.00127812428212613	0.00189912304405336	0.000700878398742844	0.00189257111603147	0.00250332708067758	0.000577245883383284	0.00127812428212613	0.000577245883383284	0.00127812428212613	0.00359179796352721	0.000577245883383284	0.000620998761927229	0.001254108811175	0.00127812428212613	0.000577245883383283	0.00390042422459291	0.0923577936406749	0.00268020432259835	0.000577245883383284	0.00228441814152231	0.00127812428212613	0.000700878398742844	0.000577245883383284	0.000577245883383284	0.000577245883383284	0.000577245883383284	0.000577245883383284	0.000700878398742845	0.0905553449587402	0.000620998761927229	0.00122520279855145	0.000620998761927229	0.000577245883383284	9.01224340967368e-05	0.000577245883383284	0.000577245883383284	0.000577245883383284	0.000700878398742845	0.000577245883383284	0.000577245883383284
"Prunella_vulgaris"	0.0393780487897773	0.052157632583214	0.0170621931151236	0.0457559983388186	0.0190278379946682	0.0107869831404075	0.0167288305840691	1.04216281221421	0.0126348712486292	0.0284794585766733	0.00718842460893732	0.0157908538478575	0.00726589682659594	0.000207215618174885	0.00784066350077299	0.0103777976274954	0.000487814717912604	0.143768492178746	0.0123354847680121	0.00148553572172474	0.00780503548660166	0.00253844165911051	0.145317936531919	0.00148843416986911	0.145289166784936	0.00237567355536768	0.00148553572172474	0.00103607809087443	0.000401816824385482	0.00103607809087442	0.0025384416591105	0.000401816824385482	0.00684635271918063	0.00742614023482374	0.00148843416986911	0.000851274455235796	0.000401816824385482	0.00148843416986911	0.00148843416986911	0.00193789180071942	0.00108661734548362	0.00108788199541815	0.00212269543635805	0.000401816824385482	0.00148843416986911	0.000401816824385482	0.00148843416986911	0.00245792751713472	0.000401816824385482	0.000449457630850314	0.00145472276177125	0.0014884341698691	0.000401816824385482	0.138645545209417	0.00243014730621351	0.00344860004506236	0.000401816824385482	0.00362861725319576	0.00148843416986911	0.00108661734548362	0.000401816824385482	0.000401816824385482	0.000401816824385482	0.000401816824385482	0.000401816824385482	0.00108661734548362	0.00139406921533909	0.000449457630850314	0.000634261266488941	0.000449457630850314	0.000401816824385482	5.18039045437212e-05	0.000401816824385482	0.000401816824385482	0.000401816824385482	0.00108661734548362	0.000401816824385482	0.000401816824385482
"Achillea_millefolium"	0.0830840126763074	0.0270239428428887	0.008081394336268	0.0218341130319562	0.0410676622653707	0.0408223359863715	0.0081223551335006	0.00842324749908614	1.06479523846737	0.0137415995228898	0.000424007300743093	0.0013701607454555	0.000344534833717399	0.000443343624645956	0.000604870236391071	0.0070148081629614	0.00613570666740954	0.00848014601486186	0.0973903065322268	0.00391764878932859	0.0981713066785527	0.0926505853282762	0.00689069667434797	0.00141079485694427	0.0982073142814599	0.00101906614089936	0.00391764878932859	0.00221671812322978	0.000847796047717422	0.00221671812322978	0.092650585328276	0.000847796047717422	0.00397411359231143	0.00346852075770166	0.00141079485694427	0.00254872671381623	0.000847796047717422	0.00141079485694427	0.00141079485694427	0.00311172552304308	0.000562998809226847	0.00232755402939127	0.00277971693245663	0.000847796047717421	0.00141079485694427	0.000847796047717422	0.00141079485694427	0.00289016765125211	0.000847796047717421	0.00170093066609881	0.089580732586665	0.00141079485694427	0.00084779604771742	0.00511917761331404	0.0028935810510215	0.00156201241604204	0.000847796047717421	0.00177600508877996	0.00141079485694427	0.000562998809226848	0.000847796047717422	0.000847796047717421	0.000847796047717422	0.000847796047717422	0.000847796047717421	0.000562998809226848	0.000676862927791718	0.00170093066609881	0.00136892207551236	0.00170093066609881	0.000847796047717422	0.000110835906161489	0.000847796047717421	0.000847796047717422	0.000847796047717422	0.000562998809226848	0.000847796047717422	0.000847796047717422
"Centaurea_nigra"	0.0403401161921355	0.05903259941957	0.0142746764131978	0.0522289622913146	0.0166279493731557	0.0158133667546353	0.0026632424127782	0.0379726114355644	0.0274831990457797	1.04824367561594	0.00062373767032735	0.00198856775816804	0.000601657284358329	0.00019317976356009	0.000913291020188917	0.0137990526638546	0.000533448218809587	0.012474753406547	0.183943346160906	0.00162478909924358	0.00853517150095339	0.00391505568639189	0.0120331456871666	0.0016414796599363	0.193186737293965	0.000660204808466265	0.00162478909924359	0.00096589881780045	0.00041163383869526	0.000965898817800448	0.00391505568639189	0.00041163383869526	0.00595458191161844	0.00598121601365793	0.0016414796599363	0.0010705241201384	0.000411633838695259	0.0016414796599363	0.0016414796599363	0.00230036994137944	0.00122984582124104	0.00101419375869047	0.00219574463904149	0.000411633838695259	0.0016414796599363	0.00041163383869526	0.0016414796599363	0.00215545518556693	0.000411633838695259	0.000658890281443136	0.00270190042584357	0.0016414796599363	0.000411633838695259	0.183585310536193	0.00118783568553197	0.00186980241498353	0.000411633838695259	0.00413145483742518	0.0016414796599363	0.00122984582124104	0.00041163383869526	0.000411633838695259	0.00041163383869526	0.00041163383869526	0.000411633838695259	0.00122984582124104	0.000221936867731516	0.000658890281443136	0.00055426497910519	0.000658890281443136	0.00041163383869526	4.82949408900224e-05	0.000411633838695259	0.000411633838695259	0.00041163383869526	0.00122984582124104	0.00041163383869526	0.00041163383869526
