"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"
"R11"	0.00269285921058832	0.00703509468766199	0.0321415187277138	0.0321415187277138	0.0321415187277138	0.0321415187277138	0.0321415187277138	0.0321415187277138	0.0321415187277138	0.0493073741705433	1.04930737417054	0.0296214513164716	0.0296214513164716	0.0289482365138245	0.0289482365138245	0.0289482365138245	0.0282447270450583	0.0282447270450582	0.0282447270450583	0.0282447270450583	0.0282447270450583	0.0282447270450582	0.0282447270450582	0.0282447270450582	0.0282447270450583	0.0282447270450582	0.0282447270450582	0.0282447270450582	0.0282447270450583	0.0282447270450582	0.0282447270450583	0.0282447270450582	0.0228878072571059	0.0228878072571059	0.0228878072571059
"C1"	0.0482066679682153	0.0509399200669624	0.0626089766461785	0.0626089766461785	0.0626089766461785	0.0626089766461785	0.0626089766461785	0.0626089766461785	0.0626089766461785	0.0646286210541198	0.0646286210541198	1.03027334765037	0.0302733476503682	0.0182216806583143	0.0182216806583143	0.0182216806583143	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.00269285921058833	0.00269285921058833	0.00269285921058833
"C2"	0.0482066679682153	0.0509399200669625	0.0626089766461785	0.0626089766461785	0.0626089766461785	0.0626089766461785	0.0626089766461785	0.0626089766461785	0.0626089766461785	0.0646286210541197	0.0646286210541197	0.0302733476503681	1.03027334765037	0.0182216806583143	0.0182216806583143	0.0182216806583143	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.013127688651618	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.0131276886516181	0.00269285921058832	0.00269285921058832	0.00269285921058832
"C3"	0.00182216806583143	0.0547604140719846	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0694757676331787	0.0694757676331787	0.0200438487241457	0.0200438487241457	1.01958830670769	0.0195883067076879	0.0195883067076879	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.00289482365138245	0.00289482365138245	0.00289482365138245
"C4"	0.00182216806583143	0.0547604140719846	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0694757676331787	0.0694757676331787	0.0200438487241457	0.0200438487241457	0.0195883067076879	1.01958830670769	0.0195883067076879	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.00289482365138245	0.00289482365138245	0.00289482365138245
"C5"	0.00182216806583143	0.0547604140719847	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0673046498946419	0.0694757676331787	0.0694757676331787	0.0200438487241457	0.0200438487241457	0.0195883067076879	0.0195883067076879	1.01958830670769	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.0141122653004894	0.00289482365138245	0.00289482365138245	0.00289482365138245
"C6"	0.00145863207240201	0.00381067628915024	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201553	0.0753192721201553	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	1.01529922714941	0.0152992271494065	0.0152992271494066	0.0152992271494066	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500648	0.00313830300500648	0.00313830300500648
"C7"	0.00145863207240201	0.00381067628915025	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201553	0.0753192721201553	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	1.01529922714941	0.0152992271494066	0.0152992271494066	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500648	0.00313830300500648
"C8"	0.00145863207240201	0.00381067628915024	0.0729655448664006	0.0729655448664006	0.0729655448664006	0.0729655448664006	0.0729655448664006	0.0729655448664006	0.0729655448664006	0.0753192721201554	0.0753192721201554	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494065	1.01529922714941	0.0152992271494066	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C9"	0.00145863207240201	0.00381067628915024	0.0729655448664004	0.0729655448664004	0.0729655448664004	0.0729655448664004	0.0729655448664004	0.0729655448664004	0.0729655448664004	0.0753192721201554	0.0753192721201554	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494066	0.0152992271494065	1.01529922714941	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C10"	0.00145863207240201	0.00381067628915025	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201553	0.0753192721201553	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494066	0.0152992271494066	0.0152992271494066	0.0152992271494066	1.01529922714941	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C11"	0.00145863207240201	0.00381067628915025	0.0729655448664004	0.0729655448664004	0.0729655448664004	0.0729655448664004	0.0729655448664004	0.0729655448664004	0.0729655448664004	0.0753192721201554	0.0753192721201554	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494066	0.0152992271494066	0.0152992271494065	0.0152992271494066	0.0152992271494065	1.01529922714941	0.0152992271494065	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C12"	0.00145863207240201	0.00381067628915024	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201554	0.0753192721201554	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	1.0152992271494	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C13"	0.00145863207240201	0.00381067628915024	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201553	0.0753192721201553	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	1.01529922714941	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C14"	0.00145863207240201	0.00381067628915024	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201554	0.0753192721201554	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	1.01529922714941	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C15"	0.00145863207240201	0.00381067628915025	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201554	0.0753192721201554	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	1.01529922714941	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C16"	0.00145863207240201	0.00381067628915024	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201554	0.0753192721201554	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	1.01529922714941	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C17"	0.00145863207240201	0.00381067628915025	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201554	0.0753192721201554	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494066	0.0152992271494066	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	1.01529922714941	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C18"	0.00145863207240201	0.00381067628915024	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201553	0.0753192721201553	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	1.01529922714941	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C19"	0.00145863207240201	0.00381067628915024	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201553	0.0753192721201553	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	1.01529922714941	0.0152992271494065	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C20"	0.00145863207240201	0.00381067628915024	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201553	0.0753192721201553	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494066	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	1.01529922714941	0.0152992271494065	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C21"	0.00145863207240201	0.00381067628915024	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0729655448664005	0.0753192721201554	0.0753192721201554	0.0160449527964221	0.0160449527964221	0.0156802947783216	0.0156802947783216	0.0156802947783216	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	0.0152992271494065	1.01529922714941	0.00313830300500647	0.00313830300500647	0.00313830300500647
"C22"	0.00134642960529416	0.003517547343831	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.274653687085272	0.274653687085272	0.0148107256582358	0.0148107256582358	0.0144741182569122	0.0144741182569122	0.0144741182569122	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	1.01144390362855	0.011443903628553	0.011443903628553
"C23"	0.00134642960529416	0.003517547343831	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.274653687085272	0.274653687085272	0.0148107256582358	0.0148107256582358	0.0144741182569122	0.0144741182569122	0.0144741182569122	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.011443903628553	1.01144390362855	0.011443903628553
"C24"	0.00134642960529416	0.003517547343831	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.0160707593638569	0.274653687085272	0.274653687085272	0.0148107256582358	0.0148107256582358	0.0144741182569122	0.0144741182569122	0.0144741182569122	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.0141223635225291	0.011443903628553	0.011443903628553	1.01144390362855
