"Apodemus_uralensis"	"Cricetulus_migratorius"	"Clethrionomys_centralis"	"Sicista_tianshanica"	"Spermophilus_relictus"	"Alticola_argentatus"	"Sciurus_vulgaris"	"Ellobius_tancrei"	"Microtus_oeconomus"	"Pectinoctenus_nemorosa"	"Frontopsylla_ornata"	"Neopsylla_teratura"	"Neopsylla_mana"	"Amalaraeus_penicilliger"	"Amphipsylla_anceps"	"Callopsylla_caspia"	"Megabothris_rectangulatus"	"Frontopsylla_elata"	"Amphipsylla_dumalis"	"Paraneopsylla_tiflovi"	"Amphipsylla_primaris"	"Neopsylla_pleskei"	"Neopsylla_setosa"	"Amphipsylla_kuznetzovi"	"Leptopsylla_nana"	"Frontopsylla_elatoides"	"Rhadinopsylla_li"	"Tarsopsylla_octodecimdentata"	"Amphipsylla_rossica"	"Amphipsylla_asiatica"	"Ctenophthalmus_breviatus"	"Oropsylla_silantiewi"	"Frontopsylla_protera"	"Amphipsylla_schelkovnikovi"	"Ctenophthalmus_arvalis"	"Hystrichopsylla_talpae"	"Palaeopsylla_soricis"	"Pectinoctenus_pectiniceps"
"Frontopsylla_ornata"	0.138617607010735	0.137595979312109	0.138609144727351	0.117725277473897	0.0109669855858593	0.118962621315884	0	0.00320926072710216	0.000979790513729545	0.031302826741442	1.03130282674144	0.0234909332465665	0.0319882633405582	0.0221778235510668	0.00866352108522917	0.0214923869519506	0.0228054966474503	0.00433153577272972	0.00587874308237727	0.0174153985104584	0.0222947021337262	0.000685436599116205	0.000685436599116205	0.00840852421422193	0.00891806841646667	0.000685436599116205	0.00909396081333812	0	0.00840852421422193	0.00866352108522916	0.0040769884414922	0.00476242504060841	0.0143969724332283	0.00458653264373696	0.0040769884414922	0.00433153577272972	0.00433153577272972	0.0040769884414922
"Neopsylla_teratura"	0.138658998857479	0.13317835108553	0.135438527010676	0.116687813683224	0.125201537792191	0.0142381481985939	0	0.00234935945127592	0.000913930587697569	0.0234909332465665	0.0234909332465665	1.03029901877296	0.0313160293585784	0.0215920448849765	0.00851748421826703	0.0137669487729645	0.0224739226609526	0.00423245396908362	0.00548358352618542	0.00968874292421512	0.0143542886357835	0.00782509611201197	0.00782509611201197	0.008310659817833	0.00867173233860127	0.00782509611201196	0.016135755929845	0	0.008310659817833	0.00851748421826703	0.00407820584874938	0.0119033019607613	0.0141632628431196	0.00443927836951765	0.00407820584874938	0.00423245396908362	0.00423245396908362	0.00407820584874938
"Neopsylla_mana"	0.120731418280338	0.117119017098296	0.119090753065419	0.0995313543345729	0.106014948276714	0.100605809531889	0	0.00273905151309492	0.000834314566342472	0.0266568861171318	0.0266568861171318	0.0260966911321487	1.03328282038443	0.0249885408565454	0.00745489130367864	0.0183626065892508	0.0194707568648541	0.00372158603329435	0.00500588739805484	0.014811682522182	0.0190473694675245	0.00662593426729463	0.00662593426729463	0.00727251010036312	0.00762555326990422	0.00662593426729463	0.0138984443676577	0	0.00727251010036312	0.00745489130367863	0.00355092406706877	0.0101768583343634	0.0121982467644909	0.00390396723660987	0.00355092406706877	0.00372158603329435	0.00372158603329435	0.00355092406706877
"Amalaraeus_penicilliger"	0.13876839557414	0.132325516493245	0.136862014086722	0.012172890227574	0.124934807628602	0.117518858000292	0	0.00313950696673469	0.000944677689356092	0.0221778235510668	0.0221778235510668	0.0215920448849765	0.0299862490278545	1.02897184150889	0.00849227394901426	0.0211634160321023	0.0137836194081888	0.00427693794021007	0.00566806613613656	0.0170819926328629	0.021948292773786	0.00780842547678764	0.00780842547678764	0.00835836133944949	0.00868778848998491	0.00780842547678764	0.0161667868162371	0	0.00835836133944949	0.00849227394901425	0.00408142339923942	0.0118898488760271	0.00542525806873934	0.00441085054977484	0.00408142339923942	0.00427693794021007	0.00427693794021007	0.00408142339923942
"Amphipsylla_anceps"	0.29918728752434	0.291124423297697	0.0304024563933016	0.0136078684620033	0.0112939391674079	0.0149934871151566	0	0.00410617016416069	0.00195103454259941	0.0216588027130729	0.0216588027130729	0.0212937105456676	0.0223646739110359	0.0212306848725356	1.01850377354691	0.0205248136745726	0.0205878393477046	0.000950076762290674	0.0117062072555964	0.0117251875709156	0.0215513562156128	0.000705871197962997	0.000705871197962997	0.00974970286594774	0.0106542242055472	0.000705871197962997	0.0104555740639107	0	0.00974970286594774	0.0185037735469136	0.00879962610365706	0.00950549730162007	0.0108381364817568	0.00970414744325657	0.00879962610365706	0.000950076762290674	0.000950076762290674	0.00879962610365706
"Callopsylla_caspia"	0.165635375810587	0.161723344109248	0.165702818919463	0.0130756781249788	0.0108548191030059	0.144693134847387	0	0.00382738234765369	0.00115411340434334	0.0268654836899383	0.0268654836899383	0.0172086859662056	0.0275439098838761	0.0264542700401279	0.0102624068372863	1.02577584384619	0.0165302597722678	0.00517821309123321	0.00692468042606003	0.0209042151458787	0.0267326894331035	0.000678426193937868	0.000678426193937868	0.0100498417915446	0.0105689912282081	0.000678426193937868	0.0107282679854824	0	0.0100498417915446	0.0102624068372863	0.00487162870031138	0.00555005489424924	0.00648041798072317	0.00539077813697494	0.00487162870031138	0.00517821309123321	0.00517821309123321	0.00487162870031138
"Megabothris_rectangulatus"	0.16549862991476	0.162789387349604	0.163923460074405	0.143719332444541	0.0111882318074923	0.0155922475952646	0	0.00283969795333022	0.00111567952727018	0.0285068708093128	0.0285068708093128	0.0280924033261908	0.0292061352972811	0.017229524260236	0.0102939196738523	0.0165302597722677	1.02739313883822	0.00512260812732514	0.00669407716362111	0.0116626530100689	0.0172401842606003	0.00069926448796827	0.00069926448796827	0.00999021488952397	0.0105489210389786	0.00069926448796827	0.0106894793774922	0	0.00999021488952397	0.0102939196738523	0.00486760676219883	0.0055668712501671	0.0174029239486985	0.00542631291165346	0.00486760676219883	0.00512260812732514	0.00512260812732514	0.00486760676219883
"Frontopsylla_elata"	0.0330734127990328	0.0278221826794704	0.564654479552111	0.0113379179845891	0.0107493973778806	0.0163414489608723	0	0.00240967724010342	0.000278150072607551	0.0216576788636486	0.0216576788636486	0.0211622698454181	0.0223295161997661	0.0213846897010504	0.00190015352458135	0.0207128523649328	0.0204904325093006	1.017645452486	0.00166890043564531	0.0197401049296671	0.0213152716749587	0.000671837336117536	0.000671837336117536	0.0186181999212691	0.0185728585753191	0.000671837336117536	0.0192900372573867	0	0.0186181999212691	0.00190015352458135	0.00097274743526567	0.00164458477138321	0.00187223258803144	0.000927406089315678	0.00097274743526567	0.0176454524860035	0.0176454524860035	0.000972747435265669
"Amphipsylla_dumalis"	0.0184708259132504	0.217826357541414	0.0178016046468833	0.00677997483058495	0.0034219145410275	0.0122145648678757	0	0.198012513948914	0.192138910376717	0.00979790513729546	0.00979790513729546	0.0091393058769757	0.0100117747961097	0.00944677689356093	0.00780413817039763	0.0092329072347467	0.00892543621816147	0.000556300145215103	1.1528334622603	0.00868964764906287	0.0587360357219753	0.000213869658814219	0.000213869658814219	0.00109955973089894	0.00781717872992889	0.000213869658814219	0.00131342938971316	0	0.00109955973089894	0.00780413817039762	0.000543259585683834	0.000757129244498052	0.00782587648726254	0.00726087858471379	0.000543259585683834	0.000556300145215103	0.000556300145215103	0.000543259585683834
"Paraneopsylla_tiflovi"	0.0318684670593206	0.206384515777734	0.210561119249783	0.0138405278751097	0.00956321376426613	0.18865644238941	0	0.00434410594286595	0.00144827460817715	0.0290256641840974	0.0290256641840974	0.0161479048736919	0.029623365044364	0.0284699877214382	0.00781679171394371	0.0278722868611716	0.0155502040134252	0.00658003497655572	0.00868964764906287	1.02693497900649	0.028958313346888	0.000597700860266633	0.000597700860266633	0.00751734283124162	0.0134595188358135	0.000597700860266633	0.00811504369150825	0	0.00751734283124162	0.00781679171394371	0.000937307854685899	0.00153500871495253	0.00803286118218362	0.00687948385925781	0.000937307854685899	0.00658003497655572	0.00658003497655572	0.000937307854685899
"Amphipsylla_primaris"	0.136379560303898	0.138281368436855	0.136417738719736	0.0109026070469207	0.00899425963685169	0.119035766153443	0	0.110781762796765	0.00587360357219753	0.0222947021337262	0.0222947021337262	0.0143542886357835	0.0228568433610294	0.021948292773786	0.00862054248624512	0.0213861515464828	0.0137921474084802	0.00426305433499174	0.0352416214331852	0.0173749880081328	1.04908159224567	0.000562141227303231	0.000562141227303231	0.00827421787334168	0.00887243328288691	0.000562141227303231	0.00883635910064492	0	0.00827421787334168	0.00862054248624512	0.00401116353834995	0.00457330476565318	0.00551792953513856	0.00460937894789518	0.00401116353834995	0.00426305433499174	0.00426305433499174	0.00401116353834995
"Neopsylla_pleskei"	0.0313004746283535	0.0147342060292326	0.0214987947557611	0.00856173863795463	0.581254761730988	0.00882175061191121	0	0.000388005443058725	0.000106934829407109	0.00342718299558102	0.00342718299558102	0.0391254805600598	0.0397556056037678	0.0390421273839383	0.00141174239592599	0.00271370477575147	0.00279705795187308	0.000671837336117536	0.000641608976442657	0.0017931025807999	0.00281070613651615	1.03632842260819	0.0363284226081868	0.00159243953106911	0.00116297753709196	0.0363284226081867	0.0379208621392558	0	0.00159243953106911	0.00141174239592599	0.000920602194951572	0.0372490248031383	0.00120461842080397	0.000491140200974421	0.000920602194951572	0.000671837336117536	0.000671837336117536	0.000920602194951572
"Neopsylla_setosa"	0.0313004746283535	0.0147342060292326	0.0214987947557611	0.00856173863795463	0.581254761730988	0.00882175061191121	0	0.000388005443058725	0.000106934829407109	0.00342718299558102	0.00342718299558103	0.0391254805600598	0.0397556056037678	0.0390421273839382	0.00141174239592599	0.00271370477575147	0.00279705795187308	0.000671837336117536	0.000641608976442657	0.0017931025807999	0.00281070613651615	0.0363284226081868	1.03632842260819	0.00159243953106911	0.00116297753709196	0.0363284226081867	0.0379208621392558	0	0.00159243953106911	0.00141174239592599	0.000920602194951573	0.0372490248031383	0.00120461842080397	0.000491140200974421	0.000920602194951573	0.000671837336117536	0.000671837336117536	0.000920602194951573
"Amphipsylla_kuznetzovi"	0.300004757431709	0.02778100589163	0.297891198740306	0.0110595234295876	0.0127395162485529	0.0145723305910961	0	0.00234344440106016	0.000274889932724734	0.0210213105355548	0.0210213105355548	0.0207766495445825	0.0218175303010893	0.0208959033486237	0.00974970286594774	0.0200996835830892	0.0199804297790479	0.00930909996063456	0.00164933959634841	0.0112760142468624	0.0206855446833542	0.000796219765534554	0.000796219765534554	1.01813276929686	0.0102351334903556	0.000796219765534554	0.0189289890623959	0	0.0181327692968613	0.00974970286594774	0.00882366933622674	0.0096198891017613	0.00184766048218664	0.000926033529720999	0.00882366933622674	0.00930909996063456	0.00930909996063456	0.00882366933622674
"Leptopsylla_nana"	0.0322559428916638	0.291165600085537	0.297165737205106	0.0138862630170048	0.00930382029673565	0.0167626054849328	0	0.00417240300320395	0.00195429468248222	0.0222951710411667	0.0222951710411667	0.0216793308465032	0.0228766598097127	0.0217194712249623	0.0106542242055472	0.0211379824564163	0.0210978420779572	0.00928642928765957	0.0117257680948933	0.0201892782537203	0.0221810832072173	0.000581488768545978	0.000581488768545978	0.0102351334903556	1.01899194929051	0.000581488768545978	0.0108166222589015	0	0.0102351334903556	0.0106542242055472	0.000948704202695995	0.00153019297124197	0.0108627085876016	0.00970552000285124	0.000948704202695995	0.00928642928765956	0.00928642928765957	0.000948704202695995
"Frontopsylla_elatoides"	0.0313004746283535	0.0147342060292326	0.0214987947557611	0.00856173863795463	0.581254761730988	0.00882175061191121	0	0.000388005443058725	0.000106934829407109	0.00342718299558102	0.00342718299558102	0.0391254805600598	0.0397556056037678	0.0390421273839382	0.00141174239592599	0.00271370477575147	0.00279705795187308	0.000671837336117536	0.000641608976442657	0.0017931025807999	0.00281070613651615	0.0363284226081868	0.0363284226081868	0.00159243953106911	0.00116297753709196	1.03632842260819	0.0379208621392558	0	0.00159243953106911	0.00141174239592599	0.000920602194951572	0.0372490248031383	0.00120461842080397	0.000491140200974421	0.000920602194951572	0.000671837336117536	0.000671837336117536	0.000920602194951572
"Rhadinopsylla_li"	0.210436663163924	0.0234320726041642	0.205760397412124	0.0102269284990433	0.202244598076031	0.0126554705980345	0	0.00169163141505968	0.000218904898285526	0.0151566013555635	0.0151566013555635	0.0268929265497416	0.0277968887353155	0.0269446446937285	0.00697038270927382	0.0143043573139766	0.0142526391699897	0.00643001241912889	0.00131342938971316	0.00811504369150825	0.0147272651677415	0.012640287379752	0.012640287379752	0.0126193260415972	0.00721108150593436	0.012640287379752	1.02525961342135	0	0.0126193260415972	0.00697038270927382	0.00618931362246835	0.0188296010022203	0.00163331312839242	0.000781069086805473	0.00618931362246835	0.00643001241912889	0.00643001241912889	0.00618931362246835
"Tarsopsylla_octodecimdentata"	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0.300004757431709	0.02778100589163	0.297891198740306	0.0110595234295876	0.0127395162485529	0.0145723305910961	0	0.00234344440106015	0.000274889932724734	0.0210213105355548	0.0210213105355548	0.0207766495445825	0.0218175303010894	0.0208959033486237	0.00974970286594774	0.0200996835830892	0.0199804297790479	0.00930909996063457	0.00164933959634841	0.0112760142468624	0.0206855446833542	0.000796219765534554	0.000796219765534554	0.0181327692968613	0.0102351334903556	0.000796219765534554	0.0189289890623959	0	1.01813276929686	0.00974970286594774	0.00882366933622674	0.0096198891017613	0.00184766048218664	0.000926033529721	0.00882366933622674	0.00930909996063457	0.00930909996063456	0.00882366933622674
"Amphipsylla_asiatica"	0.29918728752434	0.291124423297697	0.0304024563933016	0.0136078684620033	0.0112939391674079	0.0149934871151566	0	0.00410617016416069	0.00195103454259941	0.0216588027130729	0.0216588027130729	0.0212937105456676	0.0223646739110359	0.0212306848725356	0.0185037735469136	0.0205248136745726	0.0205878393477046	0.000950076762290674	0.0117062072555964	0.0117251875709156	0.0215513562156128	0.000705871197962997	0.000705871197962997	0.00974970286594775	0.0106542242055472	0.000705871197962997	0.0104555740639107	0	0.00974970286594775	1.01850377354691	0.00879962610365707	0.00950549730162006	0.0108381364817568	0.00970414744325657	0.00879962610365707	0.000950076762290674	0.000950076762290674	0.00879962610365707
"Ctenophthalmus_breviatus"	0.566936102064385	0.0277398291037896	0.0311279179285014	0.0107811288745861	0.0147296351192252	0.0128032122213199	0	0.00227721156201689	0.000271629792841917	0.020384942207461	0.020384942207461	0.0203910292437469	0.0213055444024126	0.0204071169961971	0.0175992522073141	0.0194865148012455	0.0194704270487953	0.00097274743526567	0.0016297787570515	0.0028119235640577	0.0200558176917497	0.000920602194951572	0.000920602194951572	0.0176473386724535	0.00189740840539199	0.000920602194951572	0.0185679408674051	0	0.0176473386724535	0.0175992522073141	1.01667459123719	0.0175951934321394	0.00182308837634183	0.00092466097012632	0.0166745912371878	0.000972747435265669	0.000972747435265669	0.0166745912371878
"Oropsylla_silantiewi"	0.299118288346369	0.0212370175665111	0.0263133563421313	0.00967143375627039	0.297992198425106	0.0108124814166156	0	0.00133260850253781	0.000189282311124513	0.011906062601521	0.011906062601521	0.0297582549019033	0.0305305750030902	0.0297246221900676	0.00950549730162007	0.0111001097884985	0.0111337425003342	0.000822292385691603	0.00113569386674708	0.0023025130724288	0.0114332619141329	0.0186245124015692	0.0186245124015692	0.0096198891017613	0.00153019297124197	0.0186245124015692	0.0282444015033304	0	0.0096198891017613	0.00950549730162006	0.00879759671606969	1.02742210911764	0.0015138533985729	0.00070790058555037	0.00879759671606969	0.000822292385691602	0.000822292385691602	0.00879759671606969
"Frontopsylla_protera"	0.0309925023978112	0.297797768807578	0.029955721408503	0.276379141459494	0.00963694736643178	0.0166121645994331	0	0.00333595150560028	0.00195646912181564	0.0359924310830708	0.0359924310830708	0.0354081571077991	0.0365947402934728	0.0135631451718483	0.0108381364817568	0.0129608359614463	0.0348058478973971	0.00093611629401572	0.0117388147308938	0.0120492917732754	0.0137948238378464	0.000602309210401986	0.000602309210401986	0.00184766048218664	0.0108627085876016	0.000602309210401986	0.00244996969258862	0	0.00184766048218664	0.0108381364817568	0.000911544188170916	0.0015138533985729	1.03295818741521	0.00992659229358592	0.000911544188170916	0.00093611629401572	0.00093611629401572	0.000911544188170916
"Amphipsylla_schelkovnikovi"	0.0314384729842949	0.554509017491604	0.0296769948581017	0.0164346080494204	0.00785824321559073	0.0171837620089933	0	0.00593512876630448	0.0036304392923569	0.0229326632186848	0.0229326632186848	0.0221963918475883	0.0234238034196592	0.0220542527488742	0.0194082948865131	0.0215631125478998	0.0217052516466138	0.000927406089315678	0.0217826357541414	0.0206384515777734	0.0230468947394759	0.000491140200974421	0.000491140200974421	0.001852067059442	0.0194110400057025	0.000491140200974421	0.00234320726041642	0	0.001852067059442	0.0194082948865131	0.00092466097012632	0.00141580117110074	0.0198531845871718	1.01848363391639	0.00092466097012632	0.000927406089315678	0.000927406089315678	0.00092466097012632
"Ctenophthalmus_arvalis"	0.566936102064386	0.0277398291037896	0.0311279179285014	0.0107811288745861	0.0147296351192252	0.0128032122213199	0	0.00227721156201689	0.000271629792841917	0.020384942207461	0.020384942207461	0.0203910292437469	0.0213055444024126	0.0204071169961971	0.0175992522073141	0.0194865148012455	0.0194704270487953	0.00097274743526567	0.0016297787570515	0.0028119235640577	0.0200558176917497	0.000920602194951572	0.000920602194951572	0.0176473386724535	0.00189740840539199	0.000920602194951572	0.0185679408674051	0	0.0176473386724535	0.0175992522073141	0.0166745912371878	0.0175951934321394	0.00182308837634183	0.00092466097012632	1.01667459123719	0.00097274743526567	0.00097274743526567	0.0166745912371878
"Hystrichopsylla_talpae"	0.0330734127990328	0.0278221826794703	0.564654479552111	0.0113379179845891	0.0107493973778806	0.0163414489608723	0	0.00240967724010342	0.000278150072607551	0.0216576788636486	0.0216576788636486	0.0211622698454181	0.0223295161997661	0.0213846897010504	0.00190015352458135	0.0207128523649328	0.0204904325093006	0.0176454524860035	0.00166890043564531	0.0197401049296672	0.0213152716749587	0.000671837336117536	0.000671837336117536	0.0186181999212691	0.0185728585753191	0.000671837336117536	0.0192900372573867	0	0.0186181999212691	0.00190015352458135	0.00097274743526567	0.0016445847713832	0.00187223258803144	0.000927406089315678	0.00097274743526567	1.017645452486	0.0176454524860035	0.00097274743526567
"Palaeopsylla_soricis"	0.0330734127990328	0.0278221826794703	0.564654479552111	0.0113379179845891	0.0107493973778806	0.0163414489608723	0	0.00240967724010342	0.000278150072607551	0.0216576788636486	0.0216576788636486	0.0211622698454181	0.0223295161997661	0.0213846897010504	0.00190015352458135	0.0207128523649328	0.0204904325093006	0.0176454524860035	0.00166890043564531	0.0197401049296672	0.0213152716749587	0.000671837336117536	0.000671837336117536	0.0186181999212691	0.0185728585753191	0.000671837336117536	0.0192900372573867	0	0.0186181999212691	0.00190015352458135	0.00097274743526567	0.0016445847713832	0.00187223258803144	0.000927406089315678	0.00097274743526567	0.0176454524860035	1.017645452486	0.00097274743526567
"Pectinoctenus_pectiniceps"	0.566936102064386	0.0277398291037896	0.0311279179285014	0.0107811288745861	0.0147296351192252	0.0128032122213199	0	0.00227721156201689	0.000271629792841917	0.020384942207461	0.020384942207461	0.0203910292437469	0.0213055444024126	0.0204071169961971	0.0175992522073141	0.0194865148012455	0.0194704270487953	0.00097274743526567	0.0016297787570515	0.0028119235640577	0.0200558176917497	0.000920602194951572	0.000920602194951573	0.0176473386724535	0.00189740840539199	0.000920602194951573	0.0185679408674051	0	0.0176473386724535	0.0175992522073141	0.0166745912371878	0.0175951934321394	0.00182308837634183	0.00092466097012632	0.0166745912371878	0.00097274743526567	0.00097274743526567	1.01667459123719
