"Sideroxylon_puberulum"	"Ochna_mauritiana"	"Myonima_violacea"	"Stillingia_lineata"	"Faujasiopsis_flexuosa"	"Bertiera_zaluzania"	"Aphloia_theiformis"	"Croton_fothergillifolius"	"Molinaea_alternifolia"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Homalanthus_populifolius"	"Psidium_cattleianum"	"Chassalia_coriacea"	"Antirhea_borbonica"	"Cordemoya_integrifolia"	"Olea_lancea"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_076"	"Dysauxes_florida"	"Technomyrmex_albipes"	"Stomorhina_lunata"	"Lygistorrhina_sp1_M_PL_076"	"Pachycerina_crinicornis"	"Polistes_hebraeus"	"Brachymyrmex_sp1_M_PL_076"	"Musca_domestica"	"Panara_naso"	"Nacoleia_sp1_M_PL_076"	"Ischiodon_aegyptius"	"Stomoxys_calcitrans"	"Fannia_pusio"	"Allograpta_nasuta"	"Chrysomya_megacephala"	"Gelechioidea_sp1_M_PL_076"	"Campopleginae_sp1_M_PL_076"	"Melanostoma_bituberculatum"	"Syritta_nigrofemorata"	"Atherigona_orientalis"	"Calopsilia_florella"	"Cratopus_psittacus"	"Cryptocephalinae_sp1_M_PL_076"	"Dioxyna_sororcula"	"Episyrphus_sp1_M_PL_076"	"Eristalinus_flaveolus"	"Gelechioidea_sp2_M_PL_076"	"Lecithoceridae_sp1_M_PL_076"	"Mauritiborium_undulatus"	"Nyctemera_insulare"	"Ornidia_obesa"	"Sarcophaga_arno"	"Siphona_sp1_M_PL_076"
"Sideroxylon_puberulum"	1.11828902434033	0.0138275382444972	0.0321561337228828	0.0199113836544673	0.0230963750584251	0.0123164542978296	0.0177535390763176	0.013714061158863	0.0320821823512847	0.0132224889723045	0.0134561847283564	0.00931801634642056	0.00165141732159586	0.00110644398222809	0.00625739753537841	0.00466556791310466	0.000509124629051147	0.0628467350205587	0.0101824925810229	0.0628518130678062	0.00417980543954052	0.0640541822146506	0.0653179507834652	0.0082172868985423	0.00609929860682951	0.0579242095746964	0.0595238451254263	0.0039721129723611	0.0625739753537841	0.0017781437747769	0.0559144512170163	0.00369595806332667	0.00265883972471734	0.0579195876139716	0.00114283842990525	0.000576147426854049	0.000576147426854048	0.00157171660957742	0.0559144512170164	0.00168202309104455	0.000995569182723366	0.00200975835768018	0.000944463498021751	0.0020051363969553	0.0020051363969553	0.00110959619226985	0.000944463498021751	0.000995569182723366	0.00123164542978296	0.00144352344115157	0.000576147426854048	0.00123164542978296
"Ochna_mauritiana"	0.011522948537081	1.12411919607949	0.025608903186128	0.0342904290716681	0.0123412905799966	0.0113742566015653	0.0205468809430328	0.00489457828346775	0.0185294809664712	0.0147645158563467	0.00411351132289846	0.0141146102330357	0.0215259081752389	0.0119616603907005	0.000295786093387315	0.000428806614289432	0.00290057039853996	0.0525947019921328	0.0580114079707992	0.00577752177995523	0.00481804405944883	0.0539431284468095	0.00600329260005205	0.0573656962802128	0.0537247896040143	0.00217670387598705	0.00421631881910332	0.0527134514423929	0.00295786093387314	0.0512435598121335	0.000576147426854048	0.00246339224381165	0.051995107657307	0.0017342399872585	0.000407881523622312	0.0468382998366453	0.0468382998366452	0.0485528212902287	0.000576147426854049	0.000514188915362308	0.0017145214535834	0.001600556449133	0.00105460827545334	0.00115809256040445	0.00115809256040445	0.00128418005893955	0.00105460827545334	0.0017145214535834	0.00113742566015653	0.000771330661249791	0.0468382998366452	0.00113742566015653
"Myonima_violacea"	0.0401951671536035	0.038413354779192	1.09218257833056	0.0138635158238487	0.0192623733133847	0.0229628962460351	0.0350078075500498	0.00884876243688393	0.0229408189144338	0.00699188239141973	0.00136982877122867	0.00655415542959907	0.00608782961190037	0.0173408744752198	0.000468470918981342	0.000445280180024485	0.00039773700697288	0.0777898047311067	0.00795474013945759	0.0766967423016484	0.00427397617577078	0.0773905892297821	0.00623392252034279	0.075862844105213	0.0779272770203533	0.0702711695033398	0.0035295782882361	0.0763851741854758	0.00468470918981341	0.00305471094181298	0.00200975835768018	0.00412928317370498	0.00351637086439615	0.00344355953983229	0.000737396869740327	0.001600556449133	0.001600556449133	0.00229373224032544	0.00200975835768018	0.000171228596403584	0.000693175791192436	0.0682614111456597	0.000499420170815695	0.00143380118215211	0.00143380118215211	0.00218798797187811	0.000499420170815695	0.000693175791192436	0.00229628962460351	0.00120389833208654	0.001600556449133	0.00229628962460351
"Stillingia_lineata"	0.0199113836544673	0.0411485148860017	0.011090812659079	1.11165323400243	0.0186990199207635	0.00141674977184699	0.0186314452757432	0.0130305071081577	0.0147670983950974	0.0146375413443882	0.0167590989683557	0.0237174890434451	0.0184961537703472	0.000841061625408356	0.000452176019744617	0.00457853994933979	0.00350250693871444	0.00563235038411144	0.0700501387742887	0.00524944961822864	0.0602047515265466	0.0622420258520961	0.064099559290757	0.0660528198127734	0.00368258127800621	0.0016887449739158	0.061044867158234	0.00378242798086188	0.00452176019744617	0.0596092023749985	0.000995569182723365	0.00341902966712814	0.00744382824667761	0.00191851283241695	0.00108587559234647	0.0017145214535834	0.0017145214535834	0.0572971831537051	0.000995569182723367	0.00209488737104446	0.0555826617001217	0.000693175791192436	0.0010455386674563	0.000922943649693587	0.000922943649693587	0.00116446532973395	0.0010455386674563	0.0555826617001217	0.000141674977184699	0.00116868874504772	0.0017145214535834	0.000141674977184699
"Faujasiopsis_flexuosa"	0.0288704688230313	0.018511935869995	0.0192623733133847	0.0233737749009544	1.07946454972565	0.008133000630702	0.0314540065506813	0.0322817210130752	0.0176628014464445	0.0243952492476172	0.0108453479686116	0.0109274184517904	0.00996101721845077	0.00093444605565581	0.00772028621264865	0.00550228577288391	0.00403265013175757	0.00730185299737846	0.0806530026351514	0.0755832750213353	0.0069174494174006	0.0751237760372091	0.0770320008203748	0.0766567143065414	0.00412606566072327	0.00264742177323811	0.00506062252745477	0.00417471591666787	0.0772028621264864	0.00318514655860386	0.00144352344115157	0.0721225531850269	0.00485171746213641	0.00254744853155435	0.00269014341775626	0.000771330661249791	0.00077133066124979	0.00194001940629751	0.00144352344115157	0.00135566849607644	0.00116868874504772	0.00120389833208654	0.00174251780340123	0.00110392509040278	0.00110392509040278	0.00196587540941758	0.00174251780340123	0.00116868874504772	0.0008133000630702	0.0674665343578531	0.00077133066124979	0.0008133000630702
"Bertiera_zaluzania"	0.0246329085956593	0.0272982158437567	0.0367406339936561	0.00283349954369399	0.0130128010091232	1.14739824680252	0.0240526716923031	0.01214538529259	0.026061188112053	0.00159829903986935	0.000819953836099785	0.00140334304534967	0.00108748675336589	0.0133481984957803	0.000333813173793248	0.000298674309162013	0.000268013794554647	0.122537301632568	0.00536027589109293	0.121596467219527	0.00279741670353778	0.00875245199257016	0.00418144032826818	0.00628241667162311	0.123139413845961	0.00352793505438647	0.0016161489410151	0.00827405688947407	0.00333813173793248	0.00141503648151197	0.00123164542978296	0.00332870748488831	0.00152786002599576	0.00286046968678628	0.00101211544104917	0.00113742566015653	0.00113742566015653	0.00127910063734123	0.00123164542978297	0.000102494229512473	0.000141674977184699	0.00229628962460351	0.000114164217133525	0.00162882425700331	0.00162882425700331	0.00150329198076894	0.000114164217133525	0.000141674977184699	0.114739824680252	0.000813300063070201	0.00113742566015653	0.114739824680252
"Aphloia_theiformis"	0.022191923845397	0.0308203214145491	0.0350078075500498	0.023289306594679	0.0314540065506813	0.0150329198076894	1.08745216551722	0.0301228372251453	0.0150169349600901	0.00755113649334112	0.00160547142911709	0.0155825794747877	0.00647154547160973	0.0100886282295255	0.000644744729420812	0.000438410828699863	0.000562593211332134	0.0749893749836883	0.0112518642266427	0.0772427483345895	0.0731987200574677	0.0766164237420709	0.00613775160179808	0.0774748371386069	0.00843617550397361	0.00329758416414796	0.0040330033981222	0.0739600854330252	0.00644744729420812	0.00325758857262471	0.00110959619226985	0.0724418721896725	0.00419074808275104	0.00204815462727548	0.00251023643542877	0.00128418005893955	0.00128418005893955	0.0024486453886735	0.00110959619226985	0.000200683928639636	0.00116446532973395	0.00218798797187811	0.000539366892381509	0.00093855843500563	0.00093855843500563	0.0679657603448262	0.000539366892381509	0.00116446532973395	0.00150329198076894	0.00196587540941758	0.00128418005893955	0.00150329198076894
"Croton_fothergillifolius"	0.0228567685981051	0.00978915656693549	0.0117983499158452	0.0217175118469295	0.0430422946841002	0.0101211544104917	0.0401637829668604	1.09762215535434	0.00813017078901328	0.0185274681564848	0.00679820121780369	0.0192184118429993	0.00686197970828586	0.000766614362353844	0.0101710405659434	0.000562974729566877	0.00518529761727694	0.00631860437405917	0.103705952345539	0.0995612435400747	0.09698646615827	0.00908250794311274	0.00788164621393628	0.0115345130693359	0.0028571830993136	0.00188023529964558	0.00500033035877712	0.00384716841937988	0.101710405659434	0.00235150457950452	0.00114283842990525	0.0966688927993798	0.00451086075406404	0.00165097410421858	0.0914685129461948	0.000407881523622313	0.000407881523622312	0.00149375711596879	0.00114283842990525	0.000849775152225461	0.00108587559234647	0.000737396869740327	0.00132339058260606	0.00050813567431333	0.00050813567431333	0.00251023643542878	0.00132339058260605	0.00108587559234647	0.00101211544104917	0.00269014341775627	0.000407881523622312	0.00101211544104917
"Molinaea_alternifolia"	0.0401027279391059	0.0277942214497067	0.0229408189144338	0.0184588729938717	0.0176628014464445	0.0162882425700331	0.0150169349600901	0.00609762809175996	1.11688678211305	0.0117703262108023	0.0108653144661041	0.00580512491368479	0.00528495410548268	0.00831143916329308	0.000469256289279714	0.00563232080843455	0.00394556689775296	0.0769698367135867	0.0789113379550591	0.00761838103583247	0.00295015025038103	0.0773678811966797	0.0788524913180837	0.00763919025869825	0.076104001672449	0.00343893757910741	0.00486675684628037	0.00560831196838546	0.00469256289279714	0.00274165547328337	0.0020051363969553	0.00255061919972174	0.00323996190144414	0.0718105602790211	0.00050813567431333	0.00115809256040445	0.00115809256040445	0.00208103621009804	0.0020051363969553	0.00135816430826301	0.000922943649693587	0.00143380118215211	0.000840737586485875	0.0698054238820658	0.0698054238820658	0.00093855843500563	0.000840737586485875	0.000922943649693587	0.00162882425700331	0.00110392509040278	0.00115809256040445	0.00162882425700331
"Psiadia_terebinthina"	0.018889269960435	0.0253105986108801	0.00799072273305112	0.020910773349126	0.0278802848544197	0.00114164217133525	0.00862987027810414	0.0158806869912727	0.013451801383774	1.11592791664773	0.0126050962675719	0.0224159872871971	0.0218516120965084	0.000543117819676992	0.0088125798723619	0.00635985418460894	0.00473151882528418	0.00399276064029169	0.0946303765056836	0.00516332316435977	0.00514989487116358	0.0066666528940157	0.0890379585845251	0.0895636389537004	0.00264470970480768	0.00144388366883745	0.00580723792764425	0.00222917479356979	0.0881257987236189	0.00483159845497318	0.000944463498021751	0.0036052752783888	0.0857367954196456	0.00178520108450763	0.00132339058260605	0.00105460827545334	0.00105460827545334	0.00210014694290964	0.000944463498021752	0.00157563703344649	0.0010455386674563	0.000499420170815695	0.079709136903409	0.000840737586485875	0.000840737586485875	0.000539366892381509	0.079709136903409	0.0010455386674563	0.000114164217133525	0.00174251780340123	0.00105460827545334	0.000114164217133525
