"Cirsium_arvense"	"Eupatorium_cannabinum"	"Stachys_palustris"	"Sonchus_palustris"	"Juncus_effusus"	"Lychnis_flos-cuculi"	"Sonchus_arvensis"	"Allium_scorodoprasum"	"Calystegia_sepium"	"Silene_dioica"	"Meligethes_sp1_M_PL_037"	"Bombus_lapidarius"	"Bombus_pascuorum"	"Unidentified_sp1_M_PL_037"	"Unidentified_sp2_M_PL_037"	"Apocrita_sp1_M_PL_037"	"Episyrphus_balteatus"	"Unidentified_sp3_M_PL_037"	"Unidentified_sp4_M_PL_037"	"Bombus_terrestris"	"Eumerus_tuberculatus"	"Olibrus_aeneus"	"Thymelicus_sylvestris"	"Unidentified_sp5_M_PL_037"	"Unidentified_sp6_M_PL_037"	"Bombus_lucorum"	"Ceuthorrhynchus_assimilis"	"Chrysomela_fastuosa"	"Eoseristalis_horticola"	"Epuraea_depressa_Illiger"	"Leptura_rubra"	"Melanostoma_scalare"	"Mesapamea_secalis"	"Nemophora_degeerella"	"Pieris_napi"	"Psithyrus_bohemicus"	"Scaeva_pyrastri"	"Strangalia_maculata"	"Syrphus_ribesii"	"Syrphus_vitripennis"	"Unidentified_sp10_M_PL_037"	"Unidentified_sp11_M_PL_037"	"Unidentified_sp12_M_PL_037"	"Unidentified_sp13_M_PL_037"	"Unidentified_sp14_M_PL_037"	"Unidentified_sp15_M_PL_037"	"Unidentified_sp7_M_PL_037"	"Unidentified_sp8_M_PL_037"	"Unidentified_sp9_M_PL_037"	"Zygaena_filipendulae"
"Eumerus_tuberculatus"	0.0115303116736559	0.0045933320259246	0.307293441156889	0.00539435419277758	0.00794394488662028	0.31982597855802	0.0051199025185474	0.000618481833380268	0.00425002644544206	9.68933754088727e-05	0.0195169735005553	0.00135646170807523	0.018091172413076	0.0447251449430339	0.00148962894769972	0.000656160109820448	0.0178356635223103	0.00110293249419194	0.00115050213376867	0.000594311926482421	1.04372402272188	0.00100112222114941	0.000400974997269081	0.000387573501635491	0.000765785357143337	0.000255185112551367	0.000255185112551367	0.0170718578420494	0.000255185112551367	0.000339126813931055	0.000425002644544206	0.000425002644544206	0.0170718578420494	0.026652164879835	0.000339126813931055	0.000255185112551366	0.000337147137048599	0.000339126813931055	0.000337147137048599	0.000337147137048599	0.026652164879835	0.0170718578420494	0.000339126813931055	0.000339126813931055	0.026652164879835	0.0170718578420494	6.18481833380268e-05	0.000661995407218357	0.000337147137048599	0.026652164879835
"Olibrus_aeneus"	0.308836750041693	0.0107577530121729	0.00994062009525027	0.00702503121760028	0.285869321364974	0.00538638659029275	0.0163092267078219	0.014063794844144	0.00588251598564503	0.00259526680707305	0.0364422051642322	0.0107084028195409	0.0108215950403992	0.0339069994929862	0.035671358981903	0.0110874662542908	0.0023504233487102	0.0108816005015075	0.0265879251571474	0.0096810867698764	0.00100112222114941	1.03290587727184	0.0104898133091701	0.0103810672282922	0.0104425360504075	0.000597652945120715	0.000597652945120714	0.000552256671958349	0.000597652945120714	0.00908343382475569	0.000588251598564504	0.000588251598564504	0.000552256671958349	0.000448865549191063	0.00908343382475569	0.000597652945120714	0.000439064451100018	0.00908343382475569	0.000439064451100018	0.000439064451100018	0.000448865549191063	0.000552256671958349	0.00908343382475569	0.00908343382475569	0.000448865549191063	0.000552256671958349	0.00140637948441439	0.0238224434470811	0.000439064451100018	0.000448865549191063
"Thymelicus_sylvestris"	0.311212736016884	0.0141999425159799	0.00458668383312357	0.00505761120804515	0.016037970527611	0.0017539107451466	0.0161318235193047	0.291038595304407	0.0040321599203917	0.00261523307577214	0.0135971500921599	0.0106615181530767	0.0106002332210807	0.0108907883064392	0.0409379914662195	0.0390460609909754	0.00191523509561841	0.010813735092314	0.031784675701017	0.00994220146053471	0.000400974997269082	0.0104898133091701	1.03825717529564	0.0104609323030886	0.0104976343918112	0.000788885695332215	0.000788885695332215	0.000254815768506865	0.000788885695332215	0.0091533157652025	0.00040321599203917	0.00040321599203917	0.000254815768506865	0.000146159228762217	0.0091533157652025	0.000788885695332214	0.000316100700502822	0.00915331576520249	0.000316100700502822	0.000316100700502822	0.000146159228762216	0.000254815768506865	0.00915331576520249	0.00915331576520249	0.000146159228762217	0.000254815768506865	0.0291038595304407	0.00133649754396758	0.000316100700502822	0.000146159228762217
"Unidentified_sp5_M_PL_037"	0.333476297637704	0.00904512733461097	0.00437897078946914	0.00484855339439613	0.00687528992619901	0.0017315681599798	0.00722706517100193	0.00652805901979607	0.00403912769033529	0.288516607543174	0.0124360532445079	0.0110175808314373	0.010957822399258	0.0107686407299277	0.0116361285611886	0.0109634393772336	0.00114856617303709	0.0107134164191755	0.00182800216007969	0.010310633475254	0.000387573501635491	0.0103810672282922	0.0104609323030886	1.1540664301727	0.0104103818320258	0.000502507074145054	0.000502507074145054	0.000243276154970507	0.000502507074145054	0.00980812640110895	0.00040391276903353	0.000403912769033529	0.000243276154970507	0.000144297346664983	0.00980812640110895	0.000502507074145054	0.000303034587149758	0.00980812640110895	0.000303034587149758	0.000303034587149758	0.000144297346664983	0.000243276154970507	0.00980812640110895	0.00980812640110895	0.000144297346664983	0.000243276154970507	0.000652805901979607	0.000572940827183251	0.000303034587149758	0.000144297346664983
"Unidentified_sp6_M_PL_037"	0.309708859502767	0.010868549483548	0.0109176607011666	0.0156763629852886	0.0160014233686194	0.00191098381827563	0.279114206991175	0.0138855028878865	0.00598052146993338	0.00260259545800644	0.0364902231435079	0.011290717241238	0.0109174812602778	0.0112083214075508	0.0350906035884608	0.0111014426964528	0.0248458266414655	0.0333483740388677	0.0259815194854382	0.0097128924076641	0.000765785357143338	0.0104425360504075	0.0104976343918112	0.0104103818320258	1.03236860135229	0.000603808304641554	0.000603808304641554	0.000606536705620369	0.000603808304641554	0.00910908410302256	0.000598052146993338	0.000598052146993337	0.000606536705620369	0.000159248651522969	0.00910908410302256	0.000603808304641553	0.000979772686580536	0.00910908410302256	0.000979772686580536	0.000979772686580536	0.000159248651522969	0.000606536705620368	0.00910908410302256	0.00910908410302256	0.000159248651522969	0.000606536705620368	0.00138855028878865	0.00133345194738495	0.000979772686580536	0.000159248651522969
"Bombus_lucorum"	0.0298991709116307	0.59138080283347	0.00857322032460054	0.00866225962850796	0.003791022125851	0.000408962484832444	0.00393875075435115	0.00698384010910585	0.0127773839572443	0.000251253537072527	0.0366734438066141	0.0355530060485639	0.0354879048398155	0.00170567611534416	0.00222191913068127	0.0344322604369683	0.00134591047434437	0.00174900783606485	0.00134253175092743	0.0337338764260577	0.000510370225102733	0.00119530589024143	0.00157777139066443	0.00100501414829011	0.00120761660928311	1.0328544890463	0.0328544890463039	0.000476290018033363	0.0328544890463039	0.000879387379753845	0.00127773839572443	0.00127773839572443	0.000476290018033363	3.40802070693704e-05	0.000879387379753845	0.0328544890463039	0.000541391226781748	0.000879387379753845	0.000541391226781748	0.000541391226781748	3.40802070693704e-05	0.000476290018033363	0.000879387379753845	0.000879387379753845	3.40802070693704e-05	0.000476290018033363	0.000698384010910585	0.000315918510487584	0.000541391226781748	3.40802070693704e-05
"Ceuthorrhynchus_assimilis"	0.0298991709116307	0.59138080283347	0.00857322032460054	0.00866225962850796	0.003791022125851	0.000408962484832444	0.00393875075435115	0.00698384010910585	0.0127773839572443	0.000251253537072527	0.0366734438066141	0.0355530060485639	0.0354879048398155	0.00170567611534416	0.00222191913068128	0.0344322604369683	0.00134591047434437	0.00174900783606486	0.00134253175092743	0.0337338764260577	0.000510370225102733	0.00119530589024143	0.00157777139066443	0.00100501414829011	0.00120761660928311	0.0328544890463039	1.0328544890463	0.000476290018033363	0.0328544890463039	0.000879387379753845	0.00127773839572443	0.00127773839572443	0.000476290018033363	3.40802070693704e-05	0.000879387379753845	0.0328544890463039	0.000541391226781748	0.000879387379753845	0.000541391226781748	0.000541391226781748	3.40802070693704e-05	0.000476290018033363	0.000879387379753845	0.000879387379753845	3.40802070693704e-05	0.000476290018033363	0.000698384010910585	0.000315918510487584	0.000541391226781747	3.40802070693704e-05
"Chrysomela_fastuosa"	0.0144749312207452	0.00857322032460054	0.59129135872463	0.0102085060406569	0.00814536087261972	0.015530349059432	0.00944808168050819	0.000838982658153417	0.00803423800783483	0.000121638077485254	0.0366591188594631	0.00234347871755629	0.0345549670191613	0.0352482290280155	0.00197575174977439	0.000985921555047093	0.0342748916967296	0.00185110503878179	0.001550018478576	0.000902023289231752	0.0341437156840988	0.0011045133439167	0.00050963153701373	0.000486552309941015	0.00121307341124074	0.000476290018033363	0.000476290018033363	1.03284951992915	0.000476290018033363	0.000425733271198388	0.000803423800783484	0.000803423800783484	0.0328495199291461	0.00129419575495266	0.000425733271198388	0.000476290018033363	0.000638031627541053	0.000425733271198388	0.000638031627541053	0.000638031627541053	0.00129419575495266	0.0328495199291461	0.000425733271198388	0.000425733271198388	0.00129419575495266	0.0328495199291461	8.38982658153417e-05	0.000678780072718309	0.000638031627541053	0.00129419575495266
"Eoseristalis_horticola"	0.0298991709116307	0.59138080283347	0.00857322032460054	0.00866225962850796	0.003791022125851	0.000408962484832445	0.00393875075435115	0.00698384010910585	0.0127773839572443	0.000251253537072527	0.0366734438066141	0.0355530060485639	0.0354879048398155	0.00170567611534416	0.00222191913068128	0.0344322604369683	0.00134591047434437	0.00174900783606486	0.00134253175092743	0.0337338764260577	0.000510370225102733	0.00119530589024143	0.00157777139066443	0.00100501414829011	0.00120761660928311	0.0328544890463039	0.0328544890463039	0.000476290018033363	1.0328544890463	0.000879387379753845	0.00127773839572443	0.00127773839572443	0.000476290018033363	3.40802070693704e-05	0.000879387379753845	0.0328544890463039	0.000541391226781748	0.000879387379753845	0.000541391226781748	0.000541391226781748	3.40802070693704e-05	0.000476290018033363	0.000879387379753845	0.000879387379753845	3.40802070693704e-05	0.000476290018033363	0.000698384010910585	0.000315918510487583	0.000541391226781748	3.40802070693704e-05
"Epuraea_depressa_Illiger"	0.583583520865982	0.0158289728355692	0.00766319888157099	0.00848496844019323	0.0120317573708483	0.00303024427996465	0.0126473640492534	0.0114241032846431	0.00706847345808677	0.00490406320055448	0.0217630931778888	0.0192807664550153	0.0191761891987016	0.0188451212773735	0.0203632249820801	0.0191860189101588	0.00200999080281491	0.0187484787335572	0.00319900378013945	0.0180436085816945	0.000678253627862109	0.0181668676495114	0.018306631530405	0.0196162528022179	0.0182181682060451	0.000879387379753845	0.000879387379753845	0.000425733271198388	0.000879387379753845	1.01716422120194	0.000706847345808677	0.000706847345808677	0.000425733271198388	0.000252520356663721	0.0171642212019407	0.000879387379753844	0.000530310527512077	0.0171642212019407	0.000530310527512077	0.000530310527512077	0.000252520356663721	0.000425733271198388	0.0171642212019407	0.0171642212019407	0.000252520356663721	0.000425733271198388	0.00114241032846431	0.00100264644757069	0.000530310527512077	0.000252520356663721
"Leptura_rubra"	0.024032809757495	0.0229992911230398	0.0144616284141027	0.0145755296331317	0.00563587021584397	0.000558977859659137	0.00587108337813599	0.000995846382696627	0.577333673518045	0.000201956384516765	0.0623912602956902	0.0606289236954084	0.0605213768941211	0.00202650848621742	0.00176534478357667	0.00208417037980277	0.00220365135103222	0.00210707489605741	0.00105849743776799	0.00198458574153311	0.000850005289088412	0.00117650319712901	0.000806431984078339	0.00080782553806706	0.00119610429398668	0.00127773839572443	0.00127773839572443	0.000803423800783485	0.00127773839572443	0.000706847345808677	1.0577333673518	0.0577333673518045	0.000803423800783485	4.65814883049281e-05	0.000706847345808677	0.00127773839572443	0.000910970602070735	0.000706847345808677	0.000910970602070734	0.000910970602070734	4.65814883049281e-05	0.000803423800783484	0.000706847345808677	0.000706847345808677	4.65814883049281e-05	0.000803423800783485	9.95846382696627e-05	0.000469655851320331	0.000910970602070734	4.65814883049281e-05
"Melanostoma_scalare"	0.024032809757495	0.0229992911230397	0.0144616284141027	0.0145755296331317	0.00563587021584398	0.000558977859659137	0.00587108337813599	0.000995846382696627	0.577333673518045	0.000201956384516765	0.0623912602956902	0.0606289236954084	0.0605213768941211	0.00202650848621742	0.00176534478357667	0.00208417037980277	0.00220365135103222	0.00210707489605741	0.00105849743776799	0.00198458574153311	0.000850005289088413	0.00117650319712901	0.000806431984078339	0.00080782553806706	0.00119610429398668	0.00127773839572443	0.00127773839572443	0.000803423800783484	0.00127773839572443	0.000706847345808677	0.0577333673518045	1.0577333673518	0.000803423800783485	4.65814883049281e-05	0.000706847345808677	0.00127773839572443	0.000910970602070735	0.000706847345808677	0.000910970602070734	0.000910970602070734	4.65814883049281e-05	0.000803423800783484	0.000706847345808677	0.000706847345808677	4.65814883049281e-05	0.000803423800783485	9.95846382696627e-05	0.000469655851320331	0.000910970602070734	4.65814883049281e-05
"Mesapamea_secalis"	0.0144749312207452	0.00857322032460054	0.591291358724631	0.0102085060406568	0.00814536087261971	0.015530349059432	0.00944808168050819	0.000838982658153417	0.00803423800783484	0.000121638077485254	0.0366591188594631	0.00234347871755629	0.0345549670191614	0.0352482290280155	0.00197575174977439	0.000985921555047093	0.0342748916967295	0.00185110503878179	0.001550018478576	0.000902023289231751	0.0341437156840988	0.0011045133439167	0.00050963153701373	0.000486552309941015	0.00121307341124074	0.000476290018033363	0.000476290018033363	0.0328495199291462	0.000476290018033363	0.000425733271198388	0.000803423800783484	0.000803423800783484	1.03284951992915	0.00129419575495266	0.000425733271198388	0.000476290018033363	0.000638031627541053	0.000425733271198388	0.000638031627541053	0.000638031627541053	0.00129419575495266	0.0328495199291462	0.000425733271198388	0.000425733271198388	0.00129419575495266	0.0328495199291462	8.38982658153417e-05	0.000678780072718309	0.000638031627541053	0.00129419575495266
"Nemophora_degeerella"	0.00858569212656652	0.000613443727248666	0.023295523589148	0.000580202344898326	0.00774252890062086	0.624121608056609	0.000791723356586603	0.000397981008607119	0.000465814883049281	7.21486733324917e-05	0.00237482814164745	0.000369444698594165	0.00162737780699068	0.0542020608580522	0.00100350614562505	0.000326398664593803	0.00139643534789103	0.000354759949602083	0.000750985788961334	0.000286600563733091	0.0533043297596701	0.000897731098382126	0.000292318457524433	0.000288594693329967	0.000318497303045938	3.40802070693704e-05	3.40802070693704e-05	0.00129419575495266	3.40802070693704e-05	0.000252520356663721	4.65814883049281e-05	4.6581488304928e-05	0.00129419575495266	1.05201013400472	0.000252520356663721	3.40802070693703e-05	3.62626465561454e-05	0.000252520356663721	3.62626465561454e-05	3.62626465561454e-05	0.0520101340047174	0.00129419575495266	0.000252520356663721	0.000252520356663721	0.0520101340047174	0.00129419575495266	3.97981008607119e-05	0.000645210741718404	3.62626465561454e-05	0.0520101340047174
"Pieris_napi"	0.583583520865983	0.0158289728355692	0.00766319888157099	0.00848496844019323	0.0120317573708483	0.00303024427996465	0.0126473640492534	0.0114241032846431	0.00706847345808677	0.00490406320055448	0.0217630931778888	0.0192807664550153	0.0191761891987016	0.0188451212773735	0.0203632249820801	0.0191860189101588	0.00200999080281491	0.0187484787335572	0.00319900378013945	0.0180436085816945	0.000678253627862109	0.0181668676495114	0.018306631530405	0.0196162528022179	0.0182181682060451	0.000879387379753845	0.000879387379753845	0.000425733271198388	0.000879387379753845	0.0171642212019407	0.000706847345808677	0.000706847345808677	0.000425733271198388	0.000252520356663721	1.01716422120194	0.000879387379753844	0.000530310527512077	0.0171642212019407	0.000530310527512077	0.000530310527512077	0.000252520356663721	0.000425733271198388	0.0171642212019407	0.0171642212019407	0.000252520356663721	0.000425733271198388	0.00114241032846431	0.00100264644757069	0.000530310527512077	0.000252520356663721
"Psithyrus_bohemicus"	0.0298991709116307	0.59138080283347	0.00857322032460054	0.00866225962850796	0.003791022125851	0.000408962484832444	0.00393875075435115	0.00698384010910585	0.0127773839572443	0.000251253537072527	0.0366734438066141	0.0355530060485639	0.0354879048398155	0.00170567611534416	0.00222191913068127	0.0344322604369683	0.00134591047434437	0.00174900783606486	0.00134253175092743	0.0337338764260577	0.000510370225102733	0.00119530589024143	0.00157777139066443	0.00100501414829011	0.00120761660928311	0.0328544890463039	0.0328544890463039	0.000476290018033363	0.0328544890463039	0.000879387379753845	0.00127773839572443	0.00127773839572443	0.000476290018033363	3.40802070693704e-05	0.000879387379753844	1.0328544890463	0.000541391226781748	0.000879387379753845	0.000541391226781748	0.000541391226781748	3.40802070693704e-05	0.000476290018033363	0.000879387379753845	0.000879387379753844	3.40802070693704e-05	0.000476290018033363	0.000698384010910585	0.000315918510487583	0.000541391226781748	3.40802070693704e-05
"Scaeva_pyrastri"	0.0180305579354106	0.00974504208207146	0.011484569295739	0.59536657490151	0.0041738204962555	0.000435151758673745	0.017150818147788	0.00101890873493567	0.00910970602070734	0.000151517293574879	0.041608168135587	0.039193083287709	0.00262070398390561	0.00155242317629723	0.0024092546213426	0.00117359262778739	0.0392776774045345	0.0391699563045055	0.00187894409383052	0.00107170175429382	0.000674294274097198	0.000878128902200036	0.000632201401005644	0.000606069174299516	0.00195954537316107	0.000541391226781747	0.000541391226781747	0.000638031627541053	0.000541391226781747	0.000530310527512077	0.000910970602070734	0.000910970602070735	0.000638031627541053	3.62626465561454e-05	0.000530310527512077	0.000541391226781747	1.03721041093134	0.000530310527512077	0.0372104109313444	0.0372104109313444	3.62626465561454e-05	0.000638031627541053	0.000530310527512077	0.000530310527512077	3.62626465561454e-05	0.000638031627541053	0.000101890873493567	0.000347818374687959	0.0372104109313444	3.62626465561454e-05
"Strangalia_maculata"	0.583583520865982	0.0158289728355692	0.00766319888157099	0.00848496844019323	0.0120317573708483	0.00303024427996466	0.0126473640492534	0.0114241032846431	0.00706847345808677	0.00490406320055448	0.0217630931778888	0.0192807664550153	0.0191761891987016	0.0188451212773735	0.0203632249820801	0.0191860189101588	0.00200999080281491	0.0187484787335572	0.00319900378013945	0.0180436085816945	0.000678253627862109	0.0181668676495114	0.018306631530405	0.0196162528022179	0.0182181682060451	0.000879387379753845	0.000879387379753845	0.000425733271198388	0.000879387379753845	0.0171642212019407	0.000706847345808677	0.000706847345808677	0.000425733271198388	0.000252520356663721	0.0171642212019407	0.000879387379753845	0.000530310527512077	1.01716422120194	0.000530310527512077	0.000530310527512077	0.000252520356663721	0.000425733271198388	0.0171642212019407	0.0171642212019407	0.000252520356663721	0.000425733271198388	0.00114241032846431	0.00100264644757069	0.000530310527512077	0.000252520356663721
"Syrphus_ribesii"	0.0180305579354106	0.00974504208207146	0.011484569295739	0.59536657490151	0.0041738204962555	0.000435151758673745	0.017150818147788	0.00101890873493567	0.00910970602070733	0.000151517293574879	0.041608168135587	0.039193083287709	0.00262070398390561	0.00155242317629723	0.0024092546213426	0.00117359262778739	0.0392776774045345	0.0391699563045055	0.00187894409383052	0.00107170175429382	0.000674294274097199	0.000878128902200036	0.000632201401005644	0.000606069174299516	0.00195954537316107	0.000541391226781748	0.000541391226781747	0.000638031627541053	0.000541391226781747	0.000530310527512077	0.000910970602070734	0.000910970602070734	0.000638031627541053	3.62626465561454e-05	0.000530310527512077	0.000541391226781747	0.0372104109313444	0.000530310527512077	1.03721041093134	0.0372104109313444	3.62626465561454e-05	0.000638031627541053	0.000530310527512077	0.000530310527512077	3.62626465561454e-05	0.000638031627541053	0.000101890873493567	0.000347818374687959	0.0372104109313444	3.62626465561454e-05
"Syrphus_vitripennis"	0.0180305579354106	0.00974504208207146	0.011484569295739	0.59536657490151	0.0041738204962555	0.000435151758673745	0.017150818147788	0.00101890873493567	0.00910970602070734	0.000151517293574879	0.041608168135587	0.0391930832877089	0.00262070398390561	0.00155242317629723	0.0024092546213426	0.00117359262778739	0.0392776774045345	0.0391699563045055	0.00187894409383052	0.00107170175429382	0.000674294274097199	0.000878128902200036	0.000632201401005644	0.000606069174299516	0.00195954537316107	0.000541391226781748	0.000541391226781748	0.000638031627541053	0.000541391226781748	0.000530310527512077	0.000910970602070734	0.000910970602070734	0.000638031627541053	3.62626465561454e-05	0.000530310527512077	0.000541391226781748	0.0372104109313444	0.000530310527512077	0.0372104109313444	1.03721041093134	3.62626465561454e-05	0.000638031627541053	0.000530310527512077	0.000530310527512077	3.62626465561454e-05	0.000638031627541053	0.000101890873493567	0.000347818374687959	0.0372104109313444	3.62626465561454e-05
"Unidentified_sp10_M_PL_037"	0.00858569212656652	0.000613443727248667	0.023295523589148	0.000580202344898326	0.00774252890062086	0.624121608056609	0.000791723356586604	0.000397981008607119	0.000465814883049281	7.21486733324918e-05	0.00237482814164745	0.000369444698594165	0.00162737780699068	0.0542020608580522	0.00100350614562505	0.000326398664593803	0.00139643534789103	0.000354759949602083	0.000750985788961334	0.000286600563733091	0.0533043297596701	0.000897731098382126	0.000292318457524433	0.000288594693329967	0.000318497303045938	3.40802070693704e-05	3.40802070693704e-05	0.00129419575495266	3.40802070693704e-05	0.000252520356663721	4.65814883049281e-05	4.65814883049281e-05	0.00129419575495266	0.0520101340047175	0.000252520356663721	3.40802070693704e-05	3.62626465561454e-05	0.000252520356663721	3.62626465561454e-05	3.62626465561454e-05	1.05201013400472	0.00129419575495266	0.000252520356663721	0.000252520356663721	0.0520101340047175	0.00129419575495266	3.97981008607119e-05	0.000645210741718405	3.62626465561454e-05	0.0520101340047175
"Unidentified_sp11_M_PL_037"	0.0144749312207452	0.00857322032460054	0.591291358724631	0.0102085060406568	0.00814536087261972	0.015530349059432	0.00944808168050819	0.000838982658153417	0.00803423800783484	0.000121638077485254	0.0366591188594631	0.00234347871755629	0.0345549670191614	0.0352482290280155	0.00197575174977439	0.000985921555047093	0.0342748916967295	0.00185110503878179	0.001550018478576	0.000902023289231751	0.0341437156840988	0.0011045133439167	0.00050963153701373	0.000486552309941015	0.00121307341124074	0.000476290018033363	0.000476290018033363	0.0328495199291461	0.000476290018033363	0.000425733271198388	0.000803423800783484	0.000803423800783484	0.0328495199291461	0.00129419575495266	0.000425733271198388	0.000476290018033363	0.000638031627541053	0.000425733271198388	0.000638031627541053	0.000638031627541053	0.00129419575495266	1.03284951992915	0.000425733271198388	0.000425733271198388	0.00129419575495266	0.0328495199291462	8.38982658153417e-05	0.000678780072718309	0.000638031627541053	0.00129419575495266
"Unidentified_sp12_M_PL_037"	0.583583520865982	0.0158289728355692	0.00766319888157099	0.00848496844019323	0.0120317573708483	0.00303024427996465	0.0126473640492534	0.0114241032846431	0.00706847345808677	0.00490406320055448	0.0217630931778888	0.0192807664550153	0.0191761891987016	0.0188451212773735	0.0203632249820801	0.0191860189101588	0.00200999080281491	0.0187484787335572	0.00319900378013945	0.0180436085816945	0.000678253627862109	0.0181668676495114	0.018306631530405	0.0196162528022179	0.0182181682060451	0.000879387379753845	0.000879387379753845	0.000425733271198388	0.000879387379753845	0.0171642212019407	0.000706847345808677	0.000706847345808677	0.000425733271198388	0.000252520356663721	0.0171642212019407	0.000879387379753845	0.000530310527512077	0.0171642212019407	0.000530310527512077	0.000530310527512077	0.000252520356663721	0.000425733271198388	1.01716422120194	0.0171642212019407	0.000252520356663721	0.000425733271198388	0.00114241032846431	0.00100264644757069	0.000530310527512077	0.000252520356663721
"Unidentified_sp13_M_PL_037"	0.583583520865983	0.0158289728355692	0.00766319888157099	0.00848496844019323	0.0120317573708483	0.00303024427996465	0.0126473640492534	0.0114241032846431	0.00706847345808677	0.00490406320055447	0.0217630931778888	0.0192807664550153	0.0191761891987016	0.0188451212773735	0.0203632249820801	0.0191860189101588	0.00200999080281491	0.0187484787335572	0.00319900378013945	0.0180436085816945	0.000678253627862109	0.0181668676495114	0.018306631530405	0.0196162528022179	0.0182181682060451	0.000879387379753845	0.000879387379753845	0.000425733271198388	0.000879387379753845	0.0171642212019407	0.000706847345808677	0.000706847345808677	0.000425733271198388	0.000252520356663721	0.0171642212019407	0.000879387379753845	0.000530310527512077	0.0171642212019407	0.000530310527512077	0.000530310527512077	0.000252520356663721	0.000425733271198388	0.0171642212019407	1.01716422120194	0.000252520356663721	0.000425733271198388	0.00114241032846431	0.00100264644757069	0.000530310527512077	0.000252520356663721
"Unidentified_sp14_M_PL_037"	0.00858569212656652	0.000613443727248667	0.023295523589148	0.000580202344898326	0.00774252890062086	0.624121608056609	0.000791723356586604	0.000397981008607119	0.000465814883049281	7.21486733324917e-05	0.00237482814164745	0.000369444698594165	0.00162737780699068	0.0542020608580522	0.00100350614562506	0.000326398664593803	0.00139643534789103	0.000354759949602083	0.000750985788961334	0.000286600563733092	0.0533043297596701	0.000897731098382126	0.000292318457524433	0.000288594693329967	0.000318497303045938	3.40802070693704e-05	3.40802070693704e-05	0.00129419575495266	3.40802070693704e-05	0.000252520356663721	4.65814883049281e-05	4.65814883049281e-05	0.00129419575495266	0.0520101340047174	0.000252520356663721	3.40802070693704e-05	3.62626465561454e-05	0.000252520356663721	3.62626465561454e-05	3.62626465561454e-05	0.0520101340047174	0.00129419575495266	0.000252520356663721	0.000252520356663721	1.05201013400472	0.00129419575495266	3.97981008607119e-05	0.000645210741718405	3.62626465561454e-05	0.0520101340047174
"Unidentified_sp15_M_PL_037"	0.0144749312207452	0.00857322032460054	0.591291358724631	0.0102085060406568	0.00814536087261971	0.015530349059432	0.00944808168050819	0.000838982658153417	0.00803423800783484	0.000121638077485254	0.0366591188594631	0.00234347871755629	0.0345549670191614	0.0352482290280155	0.00197575174977439	0.000985921555047093	0.0342748916967295	0.00185110503878179	0.001550018478576	0.000902023289231751	0.0341437156840988	0.0011045133439167	0.00050963153701373	0.000486552309941015	0.00121307341124074	0.000476290018033363	0.000476290018033363	0.0328495199291461	0.000476290018033363	0.000425733271198388	0.000803423800783484	0.000803423800783484	0.0328495199291461	0.00129419575495266	0.000425733271198388	0.000476290018033363	0.000638031627541053	0.000425733271198388	0.000638031627541053	0.000638031627541053	0.00129419575495266	0.0328495199291461	0.000425733271198388	0.000425733271198388	0.00129419575495266	1.03284951992915	8.38982658153417e-05	0.000678780072718309	0.000638031627541053	0.00129419575495266
"Unidentified_sp7_M_PL_037"	0.0388419511677866	0.0125709121963905	0.00151016878467615	0.00163025397589707	0.0200441836843737	0.000477577210328543	0.019616282989356	0.570653087324172	0.000995846382696627	0.000326402950989804	0.00543120700643095	0.00204226985113813	0.0020242772434599	0.00293645533550484	0.0615127579503589	0.0589061030717921	0.00182047938842191	0.00287899145107088	0.0603703476218946	0.0018407943393749	0.000123696366676054	0.00281275896882879	0.0582077190608815	0.00130561180395921	0.00277710057757731	0.000698384010910585	0.000698384010910585	8.38982658153417e-05	0.000698384010910585	0.00114241032846431	9.95846382696627e-05	9.95846382696627e-05	8.38982658153417e-05	3.97981008607119e-05	0.00114241032846431	0.000698384010910585	0.000101890873493567	0.00114241032846431	0.000101890873493567	0.000101890873493567	3.97981008607119e-05	8.38982658153417e-05	0.00114241032846431	0.00114241032846431	3.97981008607119e-05	8.38982658153417e-05	1.05706530873242	0.00167034864036448	0.000101890873493567	3.97981008607119e-05
"Unidentified_sp8_M_PL_037"	0.0340899792174034	0.0056865331887765	0.0122180413089296	0.00556509399500734	0.559706885359099	0.00774252890062086	0.0199710893663905	0.0167034864036448	0.00469655851320331	0.000286470413591626	0.0511213171505756	0.00213603918406656	0.00246700088209691	0.0489688777085989	0.0509794929817259	0.00298891359842275	0.00269085589460548	0.00301472226945786	0.0499768465341552	0.00131856495805827	0.00132399081443671	0.0476448868941623	0.00267299508793517	0.0011458816543665	0.0026669038947699	0.000315918510487584	0.000315918510487584	0.000678780072718309	0.000315918510487584	0.00100264644757069	0.000469655851320331	0.000469655851320331	0.000678780072718309	0.000645210741718405	0.00100264644757069	0.000315918510487584	0.000347818374687959	0.00100264644757069	0.000347818374687959	0.000347818374687959	0.000645210741718405	0.000678780072718309	0.00100264644757069	0.00100264644757069	0.000645210741718405	0.000678780072718309	0.00167034864036448	1.04664224044659	0.000347818374687959	0.000645210741718405
