"Abutilon_bedfordianum"	"Aechmea_nudicaulis"	"Aechmea_vanhoutteana"	"Billbergia_distachya"	"Billbergia_vitata"	"Bomarea_edulis"	"Fuchsia_regia"	"Hippeastrum_aulicum"	"Justicia_sebastianopolitanae"	"Manettia_mirtis"	"Mendoncia_sp1_M_PL_066"	"Nematanthus_crassifolius"	"Nematanthus_fornix"	"Nematanthus_lanceolatus"	"Nidularium_itatiaiae"	"Odontonema_barlerioides"	"Pitcaimia_flammea"	"Psittacanthus_flavo_viridis"	"Pyrostegia_venusta"	"Quesnelia_augusto-coburgii"	"Salvia_sellowiana"	"Sinningia_cooperi"	"Sinningia_gigantifolia"	"Siphocampylus_longepedunculatus"	"Staurogyne_itatiaiae"	"Tillandsia_gardneri"	"Velloziela_dracocephaloides"	"Vriesea_carinata"	"Vriesea_longicaulis"	"Vriesea_sp1_M_PL_066"	"Stromanthe_thalia"	"Phaethornis_eurynome"	"Thalurania_glaucopis"	"Phaethornis_squalidus"	"Clytolaema_rubricauda"	"Leucochloris_albicollis"
"Mendoncia_sp1_M_PL_066"	0.0109189502739069	0.0118386708555152	0.0118386708555152	0.0112192537252207	0.00561739803591475	0.0112192537252207	0.0112192537252207	0.0112192537252207	0.004078260324012	0.0112192537252207	1.0560844308262	0.004078260324012	0.0112192537252207	0.00499798090562028	0.004078260324012	0.00499798090562028	0.0112192537252207	0.00684068994989491	0.0570041514078063	0.004078260324012	0.00499798090562028	0.0112192537252207	0.00499798090562028	0.004078260324012	0.00499798090562028	0.00714099340120872	0.004078260324012	0.0102995331436124	0.0102995331436124	0.000619417130294463	0.00561739803591475	0.228382578144672	0.211523275866415	0.0349493821011147	0.00867183982412249	0.183139590730342
"Nematanthus_crassifolius"	0.0120312853675954	0.0130907501199393	0.0130907501199393	0.0123690180049916	0.0121483348218715	0.0123690180049916	0.0123690180049916	0.0123690180049916	0.0103671379545798	0.0123690180049916	0.012234780972036	1.01036713795458	0.0123690180049916	0.0114266027069237	0.0103671379545798	0.0114266027069237	0.0123690180049916	0.00166414741301564	0.0132942457243799	0.0103671379545798	0.0114266027069237	0.0123690180049916	0.0114266027069237	0.0103671379545798	0.0114266027069237	0.00200188005041178	0.0103671379545798	0.0113095532526476	0.0113095532526476	0.000721732114947788	0.0121483348218715	0.580559725456468	0.032042120134307	0.0402596605890691	0.010104249609269	0.00370091087755349
"Nematanthus_fornix"	0.0110603335856924	0.0166555314329469	0.0166555314329469	0.0158215310556179	0.0105522042262474	0.0158215310556179	0.0158215310556179	0.0158215310556179	0.00412300600166385	0.0158215310556179	0.0112192537252207	0.00412300600166385	1.01582153105562	0.00971820384891839	0.00412300600166385	0.00971820384891839	0.0158215310556179	0.00693732758402851	0.0168144515724753	0.00412300600166385	0.00971820384891839	0.0158215310556179	0.00971820384891839	0.00412300600166385	0.00971820384891839	0.011698525053954	0.00412300600166385	0.0102263332083633	0.0102263332083633	0.000834000377329015	0.0105522042262474	0.230888336093176	0.207513125027783	0.212617518195672	0.0116760052826062	0.00397168206742953
"Nematanthus_lanceolatus"	0.00746734348780983	0.0153403639538737	0.0153403639538737	0.0145773057733776	0.0143493800000218	0.0145773057733776	0.0145773057733776	0.0145773057733776	0.00571330135346185	0.0145773057733776	0.00749697135843042	0.00571330135346185	0.0145773057733776	1.01358632181953	0.00571330135346185	0.0135863218195257	0.0145773057733776	0.00175404213434798	0.0153699918244943	0.00571330135346185	0.0135863218195257	0.0145773057733776	0.0135863218195257	0.00571330135346185	0.0135863218195257	0.00886400441991572	0.00571330135346185	0.00670428530731371	0.00670428530731371	0.000763058180496124	0.0143493800000218	0.319944875793864	0.0336934544309631	0.299174777710427	0.0106828145269457	0.00317074420446686
"Nidularium_itatiaiae"	0.0120312853675954	0.0130907501199393	0.0130907501199393	0.0123690180049916	0.0121483348218715	0.0123690180049916	0.0123690180049916	0.0123690180049916	0.0103671379545798	0.0123690180049916	0.012234780972036	0.0103671379545798	0.0123690180049916	0.0114266027069237	1.01036713795458	0.0114266027069237	0.0123690180049916	0.00166414741301564	0.0132942457243799	0.0103671379545798	0.0114266027069237	0.0123690180049916	0.0114266027069237	0.0103671379545798	0.0114266027069237	0.00200188005041178	0.0103671379545798	0.0113095532526476	0.0113095532526476	0.000721732114947788	0.0121483348218715	0.580559725456468	0.032042120134307	0.0402596605890691	0.010104249609269	0.00370091087755349
"Odontonema_barlerioides"	0.00746734348780983	0.0153403639538737	0.0153403639538737	0.0145773057733776	0.0143493800000218	0.0145773057733776	0.0145773057733776	0.0145773057733776	0.00571330135346185	0.0145773057733776	0.00749697135843042	0.00571330135346185	0.0145773057733776	0.0135863218195257	0.00571330135346185	1.01358632181953	0.0145773057733776	0.00175404213434798	0.0153699918244943	0.00571330135346185	0.0135863218195257	0.0145773057733776	0.0135863218195257	0.00571330135346185	0.0135863218195257	0.00886400441991572	0.00571330135346185	0.00670428530731371	0.00670428530731371	0.000763058180496124	0.0143493800000218	0.319944875793864	0.0336934544309631	0.299174777710427	0.0106828145269457	0.00317074420446686
"Pitcaimia_flammea"	0.0110603335856924	0.0166555314329469	0.0166555314329469	0.0158215310556179	0.0105522042262474	0.0158215310556179	0.0158215310556179	0.0158215310556179	0.00412300600166385	0.0158215310556179	0.0112192537252207	0.00412300600166385	0.0158215310556179	0.00971820384891839	0.00412300600166385	0.00971820384891839	1.01582153105562	0.00693732758402851	0.0168144515724753	0.00412300600166385	0.00971820384891839	0.0158215310556179	0.00971820384891839	0.00412300600166385	0.00971820384891839	0.011698525053954	0.00412300600166385	0.0102263332083633	0.0102263332083633	0.000834000377329015	0.0105522042262474	0.230888336093176	0.207513125027783	0.212617518195672	0.0116760052826062	0.00397168206742953
"Psittacanthus_flavo_viridis"	0.0300384098567827	0.0309603782846228	0.0309603782846228	0.0104059913760428	0.022308429042928	0.0104059913760428	0.0104059913760428	0.0104059913760428	0.00083207370650782	0.0104059913760428	0.0102610349248424	0.00083207370650782	0.0104059913760428	0.00175404213434798	0.00083207370650782	0.00175404213434798	0.0104059913760428	1.02920633615027	0.0111830033526825	0.00083207370650782	0.00175404213434798	0.0104059913760428	0.00175404213434798	0.00083207370650782	0.00175404213434798	0.00957391766953494	0.00083207370650782	0.0094840229482026	0.0094840229482026	0.0205543869085801	0.022308429042928	0.0465961275644379	0.294166274217623	0.0350348002579261	0.287761416720121	0.00310804790655904
"Pyrostegia_venusta"	0.00891506310743624	0.0132764975885884	0.0132764975885884	0.0126108386793564	0.00835065482147911	0.0126108386793564	0.0126108386793564	0.0126108386793564	0.00332356143109498	0.0126108386793564	0.0427531135558547	0.00332356143109498	0.0126108386793564	0.00768499591224715	0.00332356143109498	0.00768499591224715	0.0126108386793564	0.00559150167634126	1.04711454803701	0.00332356143109498	0.00768499591224715	0.0126108386793564	0.00768499591224715	0.00332356143109498	0.00768499591224715	0.00928727724826146	0.00332356143109498	0.00824940419820428	0.00824940419820428	0.000665658909231962	0.00835065482147911	0.186119440141319	0.167478654081716	0.165734510283782	0.00931922472924747	0.138014837430602
"Quesnelia_augusto-coburgii"	0.0120312853675954	0.0130907501199393	0.0130907501199393	0.0123690180049916	0.0121483348218715	0.0123690180049916	0.0123690180049916	0.0123690180049916	0.0103671379545798	0.0123690180049916	0.012234780972036	0.0103671379545798	0.0123690180049916	0.0114266027069237	0.0103671379545798	0.0114266027069237	0.0123690180049916	0.00166414741301564	0.0132942457243799	1.01036713795458	0.0114266027069237	0.0123690180049916	0.0114266027069237	0.0103671379545798	0.0114266027069237	0.00200188005041178	0.0103671379545798	0.0113095532526476	0.0113095532526476	0.000721732114947788	0.0121483348218715	0.580559725456468	0.032042120134307	0.0402596605890691	0.010104249609269	0.00370091087755349
"Salvia_sellowiana"	0.00746734348780983	0.0153403639538737	0.0153403639538737	0.0145773057733776	0.0143493800000218	0.0145773057733776	0.0145773057733776	0.0145773057733776	0.00571330135346185	0.0145773057733776	0.00749697135843042	0.00571330135346185	0.0145773057733776	0.0135863218195257	0.00571330135346185	0.0135863218195257	0.0145773057733776	0.00175404213434798	0.0153699918244943	0.00571330135346185	1.01358632181953	0.0145773057733776	0.0135863218195257	0.00571330135346185	0.0135863218195257	0.00886400441991572	0.00571330135346185	0.00670428530731371	0.00670428530731371	0.000763058180496124	0.0143493800000218	0.319944875793864	0.0336934544309631	0.299174777710427	0.0106828145269457	0.00317074420446686
"Sinningia_cooperi"	0.0110603335856924	0.0166555314329469	0.0166555314329469	0.0158215310556179	0.0105522042262474	0.0158215310556179	0.0158215310556179	0.0158215310556179	0.00412300600166385	0.0158215310556179	0.0112192537252207	0.00412300600166385	0.0158215310556179	0.00971820384891839	0.00412300600166385	0.00971820384891839	0.0158215310556179	0.00693732758402851	0.0168144515724753	0.00412300600166385	0.00971820384891839	1.01582153105562	0.00971820384891839	0.00412300600166385	0.00971820384891839	0.011698525053954	0.00412300600166385	0.0102263332083633	0.0102263332083633	0.000834000377329015	0.0105522042262474	0.230888336093176	0.207513125027783	0.212617518195672	0.0116760052826062	0.00397168206742953
"Sinningia_gigantifolia"	0.00746734348780983	0.0153403639538737	0.0153403639538737	0.0145773057733776	0.0143493800000218	0.0145773057733776	0.0145773057733776	0.0145773057733776	0.00571330135346185	0.0145773057733776	0.00749697135843042	0.00571330135346185	0.0145773057733776	0.0135863218195257	0.00571330135346185	0.0135863218195257	0.0145773057733776	0.00175404213434798	0.0153699918244943	0.00571330135346185	0.0135863218195257	0.0145773057733776	1.01358632181953	0.00571330135346185	0.0135863218195257	0.00886400441991572	0.00571330135346185	0.00670428530731371	0.00670428530731371	0.000763058180496124	0.0143493800000218	0.319944875793864	0.0336934544309631	0.299174777710427	0.0106828145269457	0.00317074420446686
"Siphocampylus_longepedunculatus"	0.0120312853675954	0.0130907501199393	0.0130907501199393	0.0123690180049916	0.0121483348218715	0.0123690180049916	0.0123690180049916	0.0123690180049916	0.0103671379545798	0.0123690180049916	0.012234780972036	0.0103671379545798	0.0123690180049916	0.0114266027069237	0.0103671379545798	0.0114266027069237	0.0123690180049916	0.00166414741301564	0.0132942457243799	0.0103671379545798	0.0114266027069237	0.0123690180049916	0.0114266027069237	1.01036713795458	0.0114266027069237	0.00200188005041178	0.0103671379545798	0.0113095532526476	0.0113095532526476	0.000721732114947788	0.0121483348218715	0.580559725456468	0.032042120134307	0.0402596605890691	0.010104249609269	0.00370091087755349
"Staurogyne_itatiaiae"	0.00746734348780983	0.0153403639538737	0.0153403639538737	0.0145773057733776	0.0143493800000218	0.0145773057733776	0.0145773057733776	0.0145773057733776	0.00571330135346185	0.0145773057733776	0.00749697135843042	0.00571330135346185	0.0145773057733776	0.0135863218195257	0.00571330135346185	0.0135863218195257	0.0145773057733776	0.00175404213434798	0.0153699918244943	0.00571330135346185	0.0135863218195257	0.0145773057733776	0.0135863218195257	0.00571330135346185	1.01358632181953	0.00886400441991572	0.00571330135346185	0.00670428530731371	0.00670428530731371	0.000763058180496124	0.0143493800000218	0.319944875793864	0.0336934544309631	0.299174777710427	0.0106828145269457	0.00317074420446686
"Tillandsia_gardneri"	0.0105748576947408	0.0184379220894507	0.0184379220894507	0.017547787580931	0.00975413892843535	0.017547787580931	0.017547787580931	0.017547787580931	0.00100094002520589	0.017547787580931	0.0107114901018131	0.00100094002520589	0.017547787580931	0.00886400441991572	0.00100094002520589	0.00886400441991572	0.017547787580931	0.00957391766953494	0.0185745544965229	0.00100094002520589	0.00886400441991572	0.017547787580931	0.00886400441991572	0.00100094002520589	0.00886400441991572	1.01654684755573	0.00100094002520589	0.0096847231862212	0.0096847231862212	0.000890134508519629	0.00975413892843535	0.0560526414115297	0.295248627474521	0.298796446998974	0.0124618831192748	0.00410706766236755
"Velloziela_dracocephaloides"	0.0120312853675954	0.0130907501199393	0.0130907501199393	0.0123690180049916	0.0121483348218715	0.0123690180049916	0.0123690180049916	0.0123690180049916	0.0103671379545798	0.0123690180049916	0.012234780972036	0.0103671379545798	0.0123690180049916	0.0114266027069237	0.0103671379545798	0.0114266027069237	0.0123690180049916	0.00166414741301564	0.0132942457243799	0.0103671379545798	0.0114266027069237	0.0123690180049916	0.0114266027069237	0.0103671379545798	0.0114266027069237	0.00200188005041178	1.01036713795458	0.0113095532526476	0.0113095532526476	0.000721732114947788	0.0121483348218715	0.580559725456468	0.032042120134307	0.0402596605890691	0.010104249609269	0.00370091087755349
"Vriesea_carinata"	0.0151387995745264	0.0161883082555163	0.0161883082555163	0.015339499812545	0.007553093750285	0.015339499812545	0.015339499812545	0.015339499812545	0.00565477662632382	0.015339499812545	0.0154492997154187	0.00565477662632382	0.015339499812545	0.00670428530731371	0.00565477662632382	0.00670428530731371	0.015339499812545	0.0094840229482026	0.0164988083964086	0.00565477662632382	0.00670428530731371	0.015339499812545	0.00670428530731371	0.00565477662632382	0.00670428530731371	0.0096847231862212	0.00565477662632382	1.01428999113156	0.0142899911315551	0.000848808442971293	0.007553093750285	0.316667491074134	0.293597293177864	0.0398813298776159	0.0118833182015981	0.00463723433545418
"Vriesea_longicaulis"	0.0151387995745264	0.0161883082555163	0.0161883082555163	0.015339499812545	0.007553093750285	0.015339499812545	0.015339499812545	0.015339499812545	0.00565477662632382	0.015339499812545	0.0154492997154187	0.00565477662632382	0.015339499812545	0.00670428530731371	0.00565477662632382	0.00670428530731371	0.015339499812545	0.0094840229482026	0.0164988083964086	0.00565477662632382	0.00670428530731371	0.015339499812545	0.00670428530731371	0.00565477662632382	0.00670428530731371	0.0096847231862212	0.00565477662632382	0.0142899911315551	1.01428999113156	0.000848808442971293	0.007553093750285	0.316667491074134	0.293597293177864	0.0398813298776159	0.0118833182015981	0.00463723433545418
"Vriesea_sp1_M_PL_066"	0.0418305059321079	0.0426348901781524	0.0426348901781524	0.00250200113198705	0.0416590054071576	0.00250200113198705	0.00250200113198705	0.00250200113198705	0.000721732114947789	0.00250200113198705	0.00185825139088339	0.000721732114947789	0.00250200113198705	0.00152611636099225	0.000721732114947789	0.00152611636099225	0.00250200113198705	0.0411087738171601	0.00266263563692785	0.000721732114947789	0.00152611636099225	0.00250200113198705	0.00152611636099225	0.000721732114947789	0.00152611636099225	0.00178026901703926	0.000721732114947789	0.00169761688594259	0.00169761688594259	1.04013288904617	0.0416590054071576	0.0404169984370762	0.0331800822138231	0.0305666013496894	0.561860446646315	0.000642538019763213
"Stromanthe_thalia"	0.0189217309692425	0.0244385393619666	0.0244385393619666	0.0105522042262474	0.0234525884690671	0.0105522042262474	0.0105522042262474	0.0105522042262474	0.00404944494062383	0.0105522042262474	0.00561739803591475	0.00404944494062383	0.0105522042262474	0.0095662533333479	0.00404944494062383	0.0095662533333479	0.0105522042262474	0.0148722860286187	0.0111342064286388	0.00404944494062383	0.0095662533333479	0.0105522042262474	0.0095662533333479	0.00404944494062383	0.0095662533333479	0.00650275928562357	0.00404944494062383	0.00503539583352334	0.00503539583352334	0.0138863351357192	1.02345258846907	0.226768916674935	0.0335223303585831	0.209638718923514	0.194408691900069	0.00232800880956564
"Phaethornis_eurynome"	0.0240625707351908	0.0261815002398787	0.0261815002398787	0.0247380360099831	0.024296669643743	0.0247380360099831	0.0247380360099831	0.0247380360099831	0.0207342759091596	0.0247380360099831	0.024469561944072	0.0207342759091596	0.0247380360099831	0.0228532054138474	0.0207342759091596	0.0228532054138474	0.0247380360099831	0.00332829482603128	0.0265884914487599	0.0207342759091596	0.0228532054138474	0.0247380360099831	0.0228532054138474	0.0207342759091596	0.0228532054138474	0.00400376010082355	0.0207342759091596	0.0226191065052953	0.0226191065052953	0.00144346422989558	0.024296669643743	1.16111945091294	0.0640842402686139	0.0805193211781383	0.0202084992185381	0.00740182175510698
"Thalurania_glaucopis"	0.0364926275629148	0.0385717327821865	0.0385717327821865	0.036619963240197	0.00591570535739702	0.036619963240197	0.036619963240197	0.036619963240197	0.0018848305961357	0.036619963240197	0.0373276369176027	0.0018848305961357	0.036619963240197	0.00396393581540743	0.0018848305961357	0.00396393581540743	0.036619963240197	0.0346077969667791	0.0394067421368744	0.0018848305961357	0.00396393581540743	0.036619963240197	0.00396393581540743	0.0018848305961357	0.00396393581540743	0.0347351326440613	0.0018848305961357	0.0345408580209252	0.0345408580209252	0.0019517695419896	0.00591570535739702	0.105550513383599	1.11030493244284	0.0790059983323255	0.0273247735878544	0.0111471155867097
"Phaethornis_squalidus"	0.00580680321604849	0.0351799555756161	0.0351799555756161	0.0335711870835272	0.0331008503563444	0.0335711870835272	0.0335711870835272	0.0335711870835272	0.00211892950468785	0.0335711870835272	0.00551832348964968	0.00211892950468785	0.0335711870835272	0.0314920818642555	0.00211892950468785	0.0314920818642555	0.0335711870835272	0.00368787371136064	0.0348914758492173	0.00211892950468785	0.0314920818642555	0.0335711870835272	0.0314920818642555	0.00211892950468785	0.0314920818642555	0.0314522575788393	0.00211892950468785	0.00419803472395957	0.00419803472395957	0.00160876849208892	0.0331008503563444	0.11866005226252	0.0706895774552386	1.11617978966357	0.0225227588892449	0.00528115506276044
"Clytolaema_rubricauda"	0.0836610118642158	0.0852697803563047	0.0852697803563047	0.00500400226397409	0.0833180108143151	0.00500400226397409	0.00500400226397409	0.00500400226397409	0.00144346422989558	0.00500400226397409	0.00371650278176678	0.00144346422989558	0.00500400226397409	0.00305223272198449	0.00144346422989558	0.00305223272198449	0.00500400226397409	0.0822175476343202	0.0053252712738557	0.00144346422989558	0.00305223272198449	0.00500400226397409	0.00305223272198449	0.00144346422989558	0.00305223272198449	0.00356053803407851	0.00144346422989558	0.00339523377188517	0.00339523377188517	0.0802657780923306	0.0833180108143151	0.0808339968741523	0.0663601644276463	0.0611332026993789	1.12372089329263	0.00128507603952643
"Leucochloris_albicollis"	0.00495850334533579	0.0062787921110259	0.0062787921110259	0.00595752310114429	0.00349201321434846	0.00595752310114429	0.00595752310114429	0.00595752310114429	0.00185045543877675	0.00595752310114429	0.274709386095513	0.00185045543877675	0.00595752310114429	0.00317074420446686	0.00185045543877675	0.00317074420446686	0.00595752310114429	0.00310804790655904	0.276029674861203	0.00185045543877675	0.00317074420446686	0.00595752310114429	0.00317074420446686	0.00185045543877675	0.00317074420446686	0.00410706766236755	0.00185045543877675	0.00463723433545418	0.00463723433545418	0.000321269009881606	0.00349201321434846	0.103625504571498	0.0947504824870328	0.0501709730962242	0.00449776613834249	1.08028860704024
