"Clethrionomys_rutilus"	"Sorex_araneus"	"Neomys_fodiens"	"Microtus_arvalis"	"Microtus_oeconomus"	"Sorex_minutus"	"Microtus_gregalis"	"Microtus_agrestis"	"Sorex_caecutiens"	"Apodemus_uralensis"	"Sicista_betulina"	"Apodemus_agrarius"	"Clethrionomys_glareolus"	"Sorex_tundrensis"	"Micromys_minutus"	"Spermophilus_major"	"Ctenophthalmus_assimilis"	"Corrodopsylla_birulai"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Megabothris_turbidus"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Rhadinopsylla_integella"	"Ctenophthalmus_breviatus"	"Peromyscopsylla_silvatica"	"Amphipsylla_sibirica"	"Megabothris_rectangulatus"	"Oropsylla_ilovaiskii"
"Clethrionomys_rutilus"	1.05826388324169	0.0350080692882058	0.014812986760381	0.0316598724021236	0.0255058943143577	0.016698521349896	0.0295600560765732	0.0179203477143632	0.0142898031591715	0.0189357562328942	0.0174867533816351	0.0135924736036724	0.0136332500354015	0.0133807132961984	0.0125849524767656	0	0.0672999705966089	0.0624539900042231	0.0613054262898903	0.0639440564415439	0.0674441093402874	0.0573525280894574	0.0568490172870464	0.059720544966557	0.0562029106230074	0.056076970482144	0.00306099642393484	0.00159127587673663	0.00147800280382866	0.0481029037837134	0.00260047889313131	0.00118348476455588	0
"Sorex_araneus"	0.0350080692882058	1.05826388324169	0.014812986760381	0.0316598724021236	0.0255058943143577	0.016698521349896	0.0295600560765732	0.0179203477143632	0.0142898031591715	0.0189357562328942	0.0174867533816351	0.0135924736036724	0.0136332500354015	0.0133807132961984	0.0125849524767656	0	0.0672999705966089	0.0624539900042231	0.0613054262898903	0.0639440564415439	0.0674441093402874	0.0573525280894574	0.0568490172870464	0.059720544966557	0.0562029106230074	0.056076970482144	0.00306099642393484	0.0481029037837134	0.00147800280382866	0.00159127587673663	0.00260047889313131	0.00118348476455588	0
"Neomys_fodiens"	0.0325885708728383	0.0325885708728383	1.02812680589958	0.0318401903423196	0.0310867144867152	0.0216059992655715	0.0271184878958535	0.0169317686886914	0.0172080136826612	0.0177204040960697	0.0110216311930823	0.0176216582929669	0.0157325661636575	0.0208612845950947	0.0112806669853894	0	0.12345431431658	0.118792622164974	0.11746866203828	0.0187468466938659	0.123143596321487	0.112652958834271	0.0101560769377532	0.0134048640685823	0.00921540166991396	0.00842277775646676	0.00294793391190865	0.0014812986760381	0.00135592439479267	0.0014812986760381	0.00283456494971076	0.00110752525600436	0
"Microtus_arvalis"	0.0348258596423359	0.0348258596423359	0.0159200951711598	1.04700700654849	0.0244535219809237	0.01497821421732	0.0451204578431416	0.016361567019133	0.0124018419833819	0.0172228474928467	0.0160051762293713	0.0147062318716231	0.0116779813136489	0.0142992646286274	0.0135274077489986	0	0.0716876807799798	0.0663203233312964	0.0660046580734219	0.0683478006245986	0.0721384225502664	0.0625611779598028	0.0615707813452979	0.0122210925964668	0.0612111570666838	0.0610638040513557	0.0546063732195814	0.00158299362010618	0.00225602289215708	0.00158299362010618	0.00243495696724312	0.00107642796830292	0
"Microtus_oeconomus"	0.0311738708286594	0.0311738708286594	0.017270396937064	0.0271705799788041	1.04424799755979	0.0195922603354954	0.0244188072986695	0.0210513084776964	0.0168167132657383	0.0370650095603846	0.0108065070423435	0.0109742362152004	0.0160028518218865	0.0156525992089593	0.00991632397398109	0	0.0781574487830244	0.0739693429772295	0.0717881702721773	0.0752175193549312	0.0777153179531982	0.0665260544838416	0.0674980740672339	0.0709139002776483	0.00786588785215893	0.00773364882200652	0.00257946936387368	0.00141699412857543	0.00122094036493347	0.00141699412857543	0.0603303407397347	0.00231656309752404	0
"Sorex_minutus"	0.0306139558081427	0.0306139558081427	0.0180049993879763	0.0249636903622	0.029388390503243	1.02718493229827	0.020801979269398	0.0232293999063911	0.0233921667651475	0.0244376399538874	0.0144551804055397	0.00893214907727423	0.022157725308071	0.0216583677048476	0.0134988007747992	0	0.106849301507178	0.102998732639812	0.10054413980404	0.104174114990017	0.106197434927513	0.00962107730797742	0.0101671945571711	0.0994781626816564	0.00763340704844248	0.0082042385106331	0.0022882834815799	0.00139154344582467	0.0010400989634699	0.00139154344582467	0.00316004085840924	0.00152735249711796	0
"Microtus_gregalis"	0.0325160616842305	0.0325160616842305	0.0135592439479267	0.0451204578431416	0.0219769265688025	0.0124811875616388	1.07125464170616	0.0162816085851697	0.00992332929891526	0.0146230908605502	0.016046400253635	0.0148014680652767	0.00918479518206627	0.0118698963780978	0.0111781637134873	0	0.0712150938219649	0.0142380079518887	0.0659278475914508	0.067801616357835	0.0716200313562593	0.0632018088530084	0.0622664448442713	0.0110032413037375	0.0622295841186457	0.061776671074672	0.0558187549774653	0.00147800280382866	0.0535627320853082	0.00147800280382866	0.00213488354371786	0.000913943178784385	0
"Microtus_agrestis"	0.0328539708096659	0.0328539708096659	0.0141098072405762	0.0272692783652216	0.0315769627165447	0.0232293999063911	0.0271360143086162	1.02919596719649	0.0194578649378259	0.0266823728472378	0.0144736141942872	0.0089732461118622	0.0182148359889843	0.0177113224582891	0.00959470544167434	0	0.106349427433399	0.0178566171150581	0.100291278348136	0.103568767706139	0.105602979119825	0.00999390144726753	0.0948952438618871	0.0993253940658375	0.00827600643616393	0.00835368885239045	0.00272026463369189	0.00149336230953027	0.00135680071543081	0.00149336230953027	0.00342192400942706	0.00166764830295236	0
"Sorex_caecutiens"	0.0314375669501772	0.0314375669501772	0.0172080136826612	0.0248036839667638	0.0302700838783289	0.028070600118177	0.0198466585978305	0.0233494379253911	1.02727474952415	0.0244876703181424	0.0129407212929202	0.00647103749452907	0.0221873632992429	0.0215930780106647	0.0119551013241752	0	0.123516903919599	0.119970220345339	0.117664736378683	0.121187538400747	0.022283816632706	0.0093018301417201	0.0102484149753043	0.116595397935221	0.00719342957617216	0.00787893755487793	0.00223251712822972	0.00142898031591715	0.000992332929891526	0.00142898031591715	0.00321215072145773	0.0015304793948839	0
"Apodemus_uralensis"	0.0260366648202295	0.0260366648202295	0.0110752525600436	0.0215285593660584	0.0416981357554327	0.0183282299654155	0.0182788635756877	0.0200117796354283	0.015304793948839	1.07394378592294	0.0115737470083092	0.00720831457340501	0.0176333131336477	0.0139142741067505	0.0107609541409145	0	0.084841568591412	0.081546682354783	0.0138983366353567	0.0830207485805154	0.0846562084641423	0.00868246835140309	0.0754630386968594	0.0794512054559696	0.00641575469870562	0.00685983464464431	0.0019903711470873	0.00118348476455589	0.000913943178784385	0.00118348476455589	0.0694380497177079	0.0671214866201839	0
