"Hamelia_versicolor"	"Vitex_mollis"	"Combretum_farinosum"	"Ipomoea_bracteata"	"Mirabilis_sp1_M_PL_065"	"Ipomoea_wolcottiana"	"Opuntia_excelsa"	"Nopalea_karwinskiana"	"Ceiba_aesculifolia"	"Caesalpinia_pulcherrima"	"Cordia_seleriana"	"Psittacanthus_calyculatus"	"Tillandsia_bartramii"	"Pithecellobium_mangens"	"Tillandsia_paucifolia"	"Tillandsia_dasyrifolia"	"Groton_suberosus"	"Justicia_mexicana"	"Erythrina_lanata"	"Ipomoea_quamoclit"	"Tabebuia_donnell-smithii"	"Amazilia_rutila"	"Chlorostilbon_canivetii"	"Cynanthus_latirostris"	"Heliomaster_constantii"	"Archilochus_colubris"
"Cordia_seleriana"	0.0331602076387095	0.0305427144278286	0.0319789651990392	0.013059267818577	0.00143625077121068	0.0118780253789068	0.0317239568674988	0.0105859298764112	0.0120221806476219	0.00940468743674097	1.03054271442783	0.0104417746076961	0.00940468743674097	0.0211380269910876	0.0120221806476219	0.00940468743674097	0.00940468743674097	0.0108409382079516	0.00118124243967027	0.0319789651990392	0.00118124243967027	0.319759372849193	0.295932377875226	0.0258525138817923	0.0188998790347243	0.0062225230257306
"Psittacanthus_calyculatus"	0.0133263469887543	0.0104417746076961	0.0121396002564515	0.0592339363967809	0.00169782564875541	0.058047189664478	0.0116285213399989	0.010675091637313	0.0123729172860685	0.00948834490501019	0.0104417746076961	1.05634936401572	0.00948834490501019	0.000953429702685874	0.0123729172860685	0.00948834490501019	0.00948834490501019	0.0111861705537656	0.00118674673230285	0.0121396002564515	0.00118674673230285	0.322603726770347	0.0133480158376022	0.0305608616775973	0.0189879477168457	0.281166114664275
"Tillandsia_bartramii"	0.0216931820015354	0.0188093748734819	0.0203525620457595	0.0218604969380739	0.00154318717227756	0.020519876982298	0.0201499948292579	0.0185011907546606	0.0200443779269382	0.0171605707988847	0.0188093748734819	0.0189766898100204	1.01716057079888	0.00164880407459721	0.0200443779269382	0.0171605707988847	0.0171605707988847	0.0187037579711623	0.00134061995577591	0.0203525620457595	0.00134061995577591	0.583459407162081	0.023083257044361	0.0277773691009961	0.0214499192924146	0.010896714066814
"Pithecellobium_mangens"	0.0446272332758836	0.0422760539821752	0.043605368352319	0.00425803869908018	0.0013293143701438	0.00323617377551555	0.0432979189057398	0.00267066899816184	0.00399998336830564	0.00164880407459721	0.0422760539821752	0.00190685940537175	0.00164880407459721	1.04062724990758	0.00399998336830564	0.00164880407459721	0.00164880407459721	0.00297811844474101	0.00102186492356463	0.043605368352319	0.00102186492356463	0.0560593385363052	0.568781498706092	0.0239276586625884	0.0163498387770341	0.00154833198464722
"Tillandsia_paucifolia"	0.0323050328391321	0.00801478709841461	0.0194065950821127	0.0325388572647632	0.0113918079836981	0.0196404195077437	0.020913224855434	0.0195798970659988	0.0309717050496969	0.0066814593089794	0.00801478709841461	0.00824861152404563	0.0066814593089794	0.00133332778943521	1.0309717050497	0.0066814593089794	0.0066814593089794	0.0180732672926775	0.0128984377570194	0.0194065950821127	0.0128984377570194	0.2271696165053	0.018666589052093	0.205052543706566	0.206375004112311	0.00940291329039743
"Tillandsia_dasyrifolia"	0.0216931820015354	0.0188093748734819	0.0203525620457595	0.0218604969380739	0.00154318717227756	0.020519876982298	0.0201499948292579	0.0185011907546606	0.0200443779269382	0.0171605707988847	0.0188093748734819	0.0189766898100204	0.0171605707988847	0.00164880407459721	0.0200443779269382	1.01716057079888	0.0171605707988847	0.0187037579711623	0.00134061995577591	0.0203525620457595	0.00134061995577591	0.583459407162081	0.023083257044361	0.0277773691009961	0.0214499192924146	0.010896714066814
"Groton_suberosus"	0.0216931820015354	0.0188093748734819	0.0203525620457595	0.0218604969380739	0.00154318717227756	0.020519876982298	0.0201499948292579	0.0185011907546606	0.0200443779269382	0.0171605707988847	0.0188093748734819	0.0189766898100204	0.0171605707988847	0.00164880407459721	0.0200443779269382	0.0171605707988847	1.01716057079888	0.0187037579711623	0.00134061995577591	0.0203525620457595	0.00134061995577591	0.583459407162081	0.023083257044361	0.0277773691009961	0.0214499192924146	0.010896714066814
"Justicia_mexicana"	0.0285989601613868	0.0108409382079516	0.0272018638977777	0.0289441925072007	0.016360925689826	0.0275470962435916	0.0122380344715608	0.0107489752491902	0.0271099009390163	0.00935187898558114	0.0108409382079516	0.0111861705537656	0.00935187898558114	0.00148905922237051	0.0271099009390163	0.00935187898558114	0.00935187898558114	1.02571280467541	0.0013970962636091	0.0272018638977777	0.0013970962636091	0.317963885509759	0.0208468291131871	0.294496662416868	0.0223535402177456	0.0110057494091068
"Erythrina_lanata"	0.0397171781946229	0.00236248487934054	0.00381605745078283	0.039728186779888	0.00145357257144229	0.003827066036048	0.0382636056231806	0.037241740699616	0.0386953132710582	0.00134061995577591	0.00236248487934054	0.00237349346460571	0.00134061995577591	0.00102186492356463	0.0386953132710582	0.00134061995577591	0.00134061995577591	0.0027941925272182	1.03590112074384	0.00381605745078283	0.03590112074384	0.045581078496381	0.0143061089299048	0.0261643062859613	0.574417931901441	0.00619724105297877
"Ipomoea_quamoclit"	0.033941717866219	0.0213193101326928	0.0326696987159581	0.0207154745711605	0.0113503885832653	0.0194434554208996	0.0225913292829538	0.00805620649884744	0.0194065950821127	0.0067841873485865	0.0213193101326928	0.00809306683763432	0.0067841873485865	0.0145351227841063	0.0194065950821127	0.0067841873485865	0.0067841873485865	0.0181345759318518	0.00127201915026094	1.03266969871596	0.00127201915026094	0.230662369851941	0.203491718977489	0.204306994498775	0.0203523064041751	0.00785327693428691
"Tabebuia_donnell-smithii"	0.0397171781946229	0.00236248487934054	0.00381605745078283	0.039728186779888	0.00145357257144229	0.003827066036048	0.0382636056231806	0.037241740699616	0.0386953132710582	0.00134061995577591	0.00236248487934054	0.00237349346460571	0.00134061995577591	0.00102186492356463	0.0386953132710582	0.00134061995577591	0.00134061995577591	0.0027941925272182	0.03590112074384	0.00381605745078283	1.03590112074384	0.045581078496381	0.0143061089299048	0.0261643062859613	0.574417931901441	0.00619724105297877
"Amazilia_rutila"	0.0433863640030708	0.0376187497469639	0.040705124091519	0.0437209938761477	0.00308637434455512	0.0410397539645959	0.0402999896585157	0.0370023815093213	0.0400887558538764	0.0343211415977695	0.0376187497469639	0.0379533796200408	0.0343211415977695	0.00329760814919442	0.0400887558538764	0.0343211415977695	0.0343211415977695	0.0374075159423246	0.00268123991155183	0.040705124091519	0.00268123991155183	1.16691881432416	0.046166514088722	0.0555547382019921	0.0428998385848292	0.021793428133628
"Chlorostilbon_canivetii"	0.0892544665517672	0.0845521079643504	0.087210736704638	0.00851607739816036	0.0026586287402876	0.0064723475510311	0.0865958378114796	0.00534133799632368	0.00799996673661129	0.00329760814919442	0.0845521079643504	0.0038137188107435	0.00329760814919442	0.081254499815156	0.00799996673661129	0.00329760814919442	0.00329760814919442	0.00595623688948203	0.00204372984712926	0.087210736704638	0.00204372984712926	0.11211867707261	1.13756299741218	0.0478553173251769	0.0326996775540682	0.00309666396929444
"Cynanthus_latirostris"	0.0710094766424762	0.00574500308484272	0.0681023314995916	0.0720557761526551	0.0623573284147489	0.0691486310097705	0.00865214822772731	0.0059935194874397	0.0683508479021886	0.00308637434455512	0.00574500308484272	0.00679130259502163	0.00308637434455512	0.0026586287402876	0.0683508479021886	0.00308637434455512	0.00308637434455512	0.065443702759304	0.00290714514288458	0.0681023314995916	0.00290714514288458	0.104936727714874	0.0372208023640264	1.12243191146548	0.0465143222861534	0.0222295695027991
"Heliomaster_constantii"	0.0794343563892457	0.00472496975868108	0.00763211490156567	0.0794563735597761	0.00290714514288458	0.007654132072096	0.0765272112463612	0.0744834813992319	0.0773906265421165	0.00268123991155183	0.00472496975868108	0.00474698692921141	0.00268123991155183	0.00204372984712926	0.0773906265421165	0.00268123991155183	0.00268123991155183	0.00558838505443641	0.0718022414876801	0.00763211490156567	0.0718022414876801	0.091162156992762	0.0286122178598096	0.0523286125719225	1.14883586380288	0.0123944821059575
"Archilochus_colubris"	0.0099190239519465	0.0041483486838204	0.00785327693428691	0.193214751710976	0.00370492825046651	0.191149004693316	0.00621409570147999	0.00569798503993092	0.00940291329039743	0.00363223802227133	0.0041483486838204	0.18744407644285	0.00363223802227133	0.000516110661549072	0.00940291329039743	0.00363223802227133	0.00363223802227133	0.00733716627273784	0.00206574701765959	0.00785327693428691	0.00206574701765959	0.123496092757225	0.00722554926168702	0.0666887085083971	0.0330519522825534	1.10287103052347
