"Syzygium_glomeratum"	"Stillingia_lineata"	"Badula_insularis"	"Aphloia_theiformis"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Pleurostylia_leucocarpa"	"Calophyllum_eputamen"	"Pandanus_rigidifolius"	"Turraea_rigida"	"Xyris_sp1_M_PL_071"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Chrysomya_megacephala"	"Ophyra_capensis"	"Paragus_borbonicus"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Phelsuma_cepediana"	"Polistes_hebraeus"	"Phorinia_sp1_M_PL_071"	"Trirhithrum_sp1_M_PL_071"	"Sepsis_lateralis"	"Episyrphus_sp1_M_PL_071"	"Graphomya_maculata"	"Lygistorrhina_sp1_M_PL_071"	"Syritta_sp1_M_PL_071"	"Lecithoceridae_sp1_M_PL_071"	"Nacoleia_sp1_M_PL_071"	"Pachycerina_crinicornis"	"Paleorhiza_sp1_M_PL_071"	"Scolia_carniflex"	"Simulium_sp1_M_PL_071"	"Simulium_sp2_M_PL_071"	"Zizeeria_knysa"	"Zosterops_mauritianus"
"Xyris_sp1_M_PL_071"	0.0802468583763425	0.00581583425698259	0.00925998941185638	0.078689340298446	0.000783467844535355	0.00268763886876174	0.0811539090838822	0.00435515723662643	0.00174658089152093	0	1.06859455706438	0.00604657475087284	0.01603618923657	0.01533711148012	0.0102649921623774	0.010242754699047	0.548756456515034	0.0103370182449786	0.00522202873138979	0.000389030295820408	0.000533449204229562	0.00552987250473565	0.00595005281501829	0.000363489641061412	0.0050154286485214	0.000363489641061412	0.00507211931774264	0.00507211931774264	0.00501542864852141	0.000335954858595217	0.000363489641061412	9.79334805669194e-05	0.00437163001658033	0.00507211931774264	0.000363489641061412	0.000514443856214243	0
"Apis_mellifera"	0.013385984250034	0.00739453163112329	0.10873596915644	0.109032976612946	0.109236398719617	0.103260841949276	0.0106273093336931	0.103755643734887	0.100229248820171	0	0.00100776245847881	1.06574086902543	0.0535871500344588	0.014061263840894	0.0133970570075382	0.0175593170233979	0.00806209966783045	0.0233104631540817	0.0250058800086254	0.0303594246433139	0.0240301142134409	0.0068775111909849	0.0071672522356588	0.000462158226945205	0.000836624015627123	0.000462158226945206	0.000664206833355816	0.000664206833355816	0.000836624015627124	0.0129076052436595	0.000462158226945206	0.0136545498399521	0.00605738758960811	0.000664206833355816	0.000462158226945206	0.00604088717535777	0
"Stomorhina_lunata"	0.0941659542266188	0.0103864004841191	0.0981975422784968	0.0982523944921764	0.0108330845066517	0.0884691237558213	0.0934046852009	0.087588771697253	0.0830778258479766	0	0.00229088417665285	0.045931842886679	1.05630087228757	0.0232862003706259	0.0174484075455696	0.0207042863857155	0.0183270734132228	0.0255581346850375	0.0219725258456262	0.0152004398713276	0.0101130127330568	0.0113407911546357	0.0119423618707857	0.000649150030257441	0.00588537213916367	0.000649150030257441	0.00583779282505625	0.00583779282505625	0.00588537213916367	0.0110586404694777	0.000649150030257441	0.00135413556333147	0.00545846636067647	0.00583779282505625	0.000649150030257441	0.00545541901547204	0
"Musca_domestica"	0.127647887392943	0.130883732462312	0.127938028609143	0.126332083179891	0.0020804339586172	0.0066426537906409	0.128147603081146	0.00996185495783655	0.00396496693811351	0	0.003067422296024	0.0168735166090728	0.0326006805188762	1.03829356875514	0.0302843435625664	0.0242040930327993	0.024539378368192	0.0231002957794556	0.0149564490454431	0.000920882067846067	0.0012562397406108	0.0150856612181224	0.0232971267275296	0.00818023327889448	0.00797799296205891	0.00818023327889448	0.00800922519257162	0.00800922519257162	0.00797799296205892	0.000830331723830113	0.00818023327889448	0.00026005424482715	0.0070184490655495	0.00800922519257163	0.00818023327889448	0.0071076682560635	0
"Chrysomya_megacephala"	0.155986668558162	0.159106702731885	0.155959204104136	0.153135371459038	0.00240169579523885	0.00732836714171849	0.0158427661273478	0.0102380050778604	0.0041016376306849	0	0.00256624804059435	0.0200955855113073	0.0305347132047468	0.037855429453208	1.03686525657025	0.0204656629481013	0.0205299843247548	0.027944888157292	0.0180879667573356	0.000983818246185671	0.00132401248219089	0.0184135670128927	0.0195987420317096	0.00994416892074281	0.00974916678488514	0.00994416892074282	0.000990172882959238	0.000990172882959238	0.00974916678488515	0.000916045892714811	0.00994416892074282	0.000300211974404856	0.00850752063661323	0.000990172882959238	0.00994416892074282	0.00866440022800758	0
"Ophyra_capensis"	0.0152889735662142	0.159264636420062	0.019726406172577	0.152282715658686	0.00681190840704715	0.0069552299783262	0.156631253486364	0.141931822062079	0.00521303224054893	0	0.00256068867476176	0.0263389755350968	0.036232501175002	0.0302551162909991	0.0204656629481013	1.04239682619529	0.020485509398094	0.0247048053780554	0.0104254660712499	0.00172032725763905	0.0150446707570888	0.00205147230192045	0.0208394045731837	0.00995403977625385	0.000955560847888386	0.00995403977625386	0.00978945334289776	0.00978945334289776	0.000955560847888387	0.000869403747290775	0.00995403977625386	0.000851488550880893	0.00846015086992702	0.00978945334289776	0.00995403977625386	0.00109591145403206	0
"Paragus_borbonicus"	0.160493716752685	0.0116316685139652	0.0185199788237128	0.157378680596892	0.00156693568907071	0.00537527773752347	0.162307818167764	0.00871031447325285	0.00349316178304186	0	0.137189114128759	0.0120931495017457	0.0320723784731399	0.0306742229602401	0.0205299843247548	0.020485509398094	1.09751291303007	0.0206740364899572	0.0104440574627796	0.000778060591640816	0.00106689840845912	0.0110597450094713	0.0119001056300366	0.000726979282122824	0.0100308572970428	0.000726979282122824	0.0101442386354853	0.0101442386354853	0.0100308572970428	0.000671909717190434	0.000726979282122824	0.000195866961133839	0.00874326003316066	0.0101442386354853	0.000726979282122824	0.00102888771242849	0
"Eristalinus_flaveolus"	0.156763121437552	0.0128069398224979	0.156474481969412	0.155767185944288	0.00773708551345208	0.00981785594688696	0.0148877050724398	0.143201575196613	0.00662646120228029	0	0.00258425456124465	0.0349656947311226	0.0447267356988156	0.0288753697243195	0.027944888157292	0.0247048053780554	0.0206740364899572	1.04146461193805	0.0185739913218997	0.00207154588956156	0.0152872932088429	0.0184907218659254	0.010423942082012	0.000800433738906121	0.009797695089847	0.000800433738906122	0.000930481567027486	0.000930481567027486	0.009797695089847	0.00122723199336087	0.000800433738906122	0.00096713568918151	0.00865373255246042	0.000930481567027486	0.000800433738906122	0.00869302677607843	0
"Ornidia_obesa"	0.018231102327153	0.0106956859404286	0.201669531767771	0.199899033607255	0.005536824044223	0.19441595829042	0.0129620170553233	0.0131651312402894	0.00835070615000755	0	0.0017406762437966	0.0500117600172508	0.0512692269731277	0.0249274150757385	0.0241172890097808	0.0139006214283331	0.0139254099503728	0.024765321762533	1.04661135952936	0.00208388736386246	0.00200861612955681	0.0123433067714343	0.0126824693132218	0.00066848037127679	0.00113944389544706	0.00066848037127679	0.000810126065957706	0.000810126065957706	0.00113944389544706	0.0243019947863025	0.00066848037127679	0.000692103005527875	0.0111055018670697	0.000810126065957707	0.00066848037127679	0.0112038628759873	0
"Phelsuma_cepediana"	0.00561880212900852	0.0012600860181026	0.0137625513148301	0.0139161563823541	0.308499825524817	0.0127050005009344	0.00535309883590119	0.0225421066288319	0.282814524183977	0	0.000194515147910204	0.0910782739299417	0.0532015395496465	0.00230220516961517	0.00196763649237134	0.00344065451527809	0.00155612118328163	0.00414309177912312	0.0031258310457937	1.08569823222126	0.0408166888534853	0.00111576131722026	0.00117791023753246	7.87553761314124e-05	0.000351175133063032	7.87553761314124e-05	0.000334568677243824	0.000334568677243824	0.000351175133063033	0.0015881250626168	7.87553761314124e-05	0.0385624781906022	0.000773119799019673	0.000334568677243824	7.87553761314124e-05	0.000764586184157226	0
"Polistes_hebraeus"	0.00809585173413652	0.00534669022717088	0.0145079405364235	0.0180336491159778	0.301546905561222	0.0096404648202812	0.00788119019432361	0.282607295925021	0.0187399539499958	0	0.000266724602114781	0.0720903426403226	0.0353955445656987	0.00314059935152701	0.00264802496438179	0.0300893415141776	0.00213379681691825	0.0305745864176857	0.00301292419433522	0.0408166888534853	1.06595409278765	0.00131198742985151	0.00163273922281138	0.00033416813919818	0.000505990733383532	0.00033416813919818	0.000492574387145226	0.000492574387145226	0.000505990733383533	0.00120505810253515	0.00033416813919818	0.0376933631951527	0.0010018693953321	0.000492574387145226	0.00033416813919818	0.000805996696467973	0
"Phorinia_sp1_M_PL_071"	0.295734268480292	0.0135600382802803	0.290333317680537	0.0245989996779567	0.00248140265014844	0.00814976243121465	0.0141923043123297	0.0100181209858295	0.00483351591571022	0	0.00276493625236782	0.0206325335729547	0.039692769041225	0.037714153045306	0.0368271340257854	0.00410294460384089	0.0221194900189426	0.0369814437318509	0.0185149601571515	0.00111576131722026	0.00131198742985151	1.03461302054005	0.017864150172068	0.000847502392517515	0.0184833917800183	0.000847502392517516	0.000887019019520607	0.000887019019520606	0.0184833917800183	0.00101872030390183	0.000847502392517516	0.000310175331268555	0.00136661109321982	0.000887019019520607	0.000847502392517515	0.0161296287600298	0
"Trirhithrum_sp1_M_PL_071"	0.0168935872914029	0.209597252256069	0.195364516361987	0.0202030979081379	0.00177384919040047	0.00565192594127401	0.203150216057651	0.00866761666407527	0.0033812540573295	0	0.00198335093833943	0.0143345044713176	0.0278655110318334	0.0388285445458827	0.0261316560422795	0.0277858727642449	0.0158668075067155	0.0138985894426827	0.0126824693132218	0.000785273491688308	0.00108849281520759	0.0119094334480453	1.03665030101194	0.0130998282660043	0.00105584920571268	0.0130998282660043	0.0126968885036032	0.0126968885036032	0.00105584920571268	0.000706490742659251	0.0130998282660043	0.000221731148800059	0.00112239432822988	0.0126968885036032	0.0130998282660043	0.0108535842423326	0
"Sepsis_lateralis"	0.0112791827431686	0.594959011566798	0.0178210055445658	0.0161411881502055	0.000466710262546559	0.000949220601855699	0.0179918513840182	0.0060999749557804	0.00059503181666703	0	0.000363489641061412	0.00277294936167123	0.00454405021180209	0.0409011663944724	0.0397766756829713	0.0398161591050154	0.0029079171284913	0.00320173495562449	0.00200544111383037	0.000157510752262825	0.00066833627839636	0.00169500478503503	0.0392994847980129	1.03718493822292	0.00070494892144804	0.0371849382229248	0.00112449071150114	0.00112449071150113	0.00070494892144804	0.000118652575231962	0.0371849382229249	5.83387828183199e-05	0.000896732675011415	0.00112449071150114	0.0371849382229248	0.000990055863586991	0
"Episyrphus_sp1_M_PL_071"	0.566359720561609	0.0112791827431686	0.0282474184488479	0.0238488238450081	0.000903354603772634	0.00419276802679352	0.0142927627320643	0.00899062141295486	0.00353658564392691	0	0.00501542864852141	0.00501974409376274	0.0411976049741457	0.0398899648102946	0.0389966671395406	0.00382224339155355	0.0401234291881713	0.039190780359388	0.00341833168634119	0.000702350266126065	0.00101198146676707	0.0369667835600365	0.00316754761713805	0.00070494892144804	1.0353974825351	0.00070494892144804	0.000893297670754016	0.000893297670754016	0.0353974825351005	0.000524096003349191	0.00070494892144804	0.000112919325471579	0.001324934658056	0.000893297670754016	0.00070494892144804	0.001569301024936	0
"Graphomya_maculata"	0.0112791827431686	0.594959011566797	0.0178210055445658	0.0161411881502055	0.000466710262546559	0.000949220601855699	0.0179918513840182	0.00609997495578041	0.000595031816667029	0	0.000363489641061412	0.00277294936167123	0.00454405021180209	0.0409011663944724	0.0397766756829713	0.0398161591050154	0.0029079171284913	0.00320173495562449	0.00200544111383037	0.000157510752262825	0.00066833627839636	0.00169500478503503	0.0392994847980129	0.0371849382229248	0.00070494892144804	1.03718493822292	0.00112449071150114	0.00112449071150114	0.000704948921448041	0.000118652575231962	0.0371849382229248	5.83387828183199e-05	0.000896732675011415	0.00112449071150114	0.0371849382229248	0.000990055863586991	0
"Lygistorrhina_sp1_M_PL_071"	0.0142927627320643	0.0179918513840182	0.0158533266291695	0.0191189300633029	0.000795386612130595	0.00389980038633055	0.577366950896339	0.00885725447774127	0.00341828416782795	0	0.00507211931774264	0.00398524100013489	0.0408645497753937	0.0400461259628581	0.00396069153183695	0.039157813371591	0.0405769545419411	0.00372192626810994	0.00243037819787312	0.000669137354487648	0.000985148774290452	0.00177403803904121	0.0380906655108095	0.00112449071150114	0.000893297670754016	0.00112449071150114	1.03608543443102	0.0360854344310212	0.000893297670754016	0.000487475048291318	0.00112449071150114	9.94233265163244e-05	0.0010621627812946	0.0360854344310212	0.00112449071150114	0.000880740368287197	0
"Syritta_sp1_M_PL_071"	0.0142927627320643	0.0179918513840182	0.0158533266291695	0.0191189300633029	0.000795386612130595	0.00389980038633055	0.577366950896339	0.00885725447774127	0.00341828416782794	0	0.00507211931774264	0.00398524100013489	0.0408645497753937	0.0400461259628581	0.00396069153183695	0.039157813371591	0.0405769545419411	0.00372192626810994	0.00243037819787312	0.000669137354487648	0.000985148774290452	0.00177403803904121	0.0380906655108095	0.00112449071150113	0.000893297670754016	0.00112449071150113	0.0360854344310212	1.03608543443102	0.000893297670754016	0.000487475048291318	0.00112449071150113	9.94233265163244e-05	0.0010621627812946	0.0360854344310212	0.00112449071150113	0.000880740368287197	0
"Lecithoceridae_sp1_M_PL_071"	0.566359720561609	0.0112791827431686	0.0282474184488479	0.0238488238450081	0.000903354603772634	0.00419276802679352	0.0142927627320643	0.00899062141295486	0.00353658564392691	0	0.00501542864852141	0.00501974409376274	0.0411976049741457	0.0398899648102946	0.0389966671395405	0.00382224339155355	0.0401234291881712	0.039190780359388	0.00341833168634119	0.000702350266126065	0.00101198146676707	0.0369667835600365	0.00316754761713805	0.00070494892144804	0.0353974825351005	0.00070494892144804	0.000893297670754016	0.000893297670754016	1.0353974825351	0.000524096003349191	0.00070494892144804	0.000112919325471579	0.001324934658056	0.000893297670754016	0.00070494892144804	0.001569301024936	0
"Nacoleia_sp1_M_PL_071"	0.00838553605358705	0.0018984412037114	0.0272402028801805	0.0271456269808251	0.00837375381803279	0.559076394933035	0.00779960077266109	0.013633969778162	0.012777185387877	0	0.000335954858595217	0.0774456314619572	0.0774104832863436	0.00415165861915056	0.00366418357085924	0.0034776149891631	0.00268763886876174	0.00490892797344348	0.0729059843589074	0.0031762501252336	0.0024101162050703	0.00203744060780366	0.00211947222797775	0.000118652575231962	0.000524096003349191	0.000118652575231962	0.000487475048291318	0.000487475048291318	0.000524096003349191	1.06988454936663	0.000118652575231962	0.0010467192272541	0.00150809038782362	0.000487475048291318	0.000118652575231962	0.00151334460445447	0
"Pachycerina_crinicornis"	0.0112791827431686	0.594959011566797	0.0178210055445658	0.0161411881502055	0.000466710262546559	0.0009492206018557	0.0179918513840182	0.0060999749557804	0.000595031816667029	0	0.000363489641061412	0.00277294936167123	0.00454405021180209	0.0409011663944724	0.0397766756829713	0.0398161591050154	0.0029079171284913	0.00320173495562449	0.00200544111383037	0.000157510752262825	0.00066833627839636	0.00169500478503503	0.0392994847980129	0.0371849382229248	0.00070494892144804	0.0371849382229248	0.00112449071150114	0.00112449071150114	0.00070494892144804	0.000118652575231962	1.03718493822292	5.83387828183199e-05	0.000896732675011415	0.00112449071150114	0.0371849382229248	0.000990055863586991	0
"Paleorhiza_sp1_M_PL_071"	0.00180670920754527	0.000933420525093118	0.00913376406717956	0.00939885214075186	0.581285541987044	0.00837375381803279	0.00159077322426119	0.0272603364192494	0.0267855817969429	0	9.79334805669194e-05	0.0819272990397128	0.00947894894332027	0.00130027122413575	0.00120084789761942	0.00340595420352357	0.000783467844535355	0.00386854275672604	0.00207630901658362	0.0771249563812043	0.0753867263903054	0.000620350662537111	0.000665193446400176	5.83387828183199e-05	0.000112919325471579	5.83387828183199e-05	9.94233265163244e-05	9.94233265163244e-05	0.000112919325471579	0.0010467192272541	5.83387828183199e-05	1.07266069274838	0.000522158452263992	9.94233265163244e-05	5.83387828183199e-05	0.000507431337065532	0
"Scolia_carniflex"	0.021198954528896	0.0143477228001826	0.0253491755109054	0.547202298330034	0.00417726761811194	0.012064723102589	0.0169946045007137	0.0148158033840021	0.00614448687465213	0	0.00437163001658033	0.0363443255376487	0.0382092645247352	0.0350922453277475	0.0340300825464529	0.0338406034797081	0.0349730401326426	0.0346149302098417	0.0333165056012091	0.00154623959803935	0.0020037387906642	0.00273322218643963	0.00336718298468965	0.000896732675011415	0.001324934658056	0.000896732675011415	0.0010621627812946	0.0010621627812946	0.001324934658056	0.00150809038782362	0.000896732675011415	0.000522158452263992	1.030400127685	0.0010621627812946	0.000896732675011415	0.00140828752838363	0
"Simulium_sp1_M_PL_071"	0.0142927627320643	0.0179918513840182	0.0158533266291695	0.0191189300633029	0.000795386612130595	0.00389980038633055	0.577366950896339	0.00885725447774127	0.00341828416782795	0	0.00507211931774264	0.00398524100013489	0.0408645497753937	0.0400461259628581	0.00396069153183695	0.039157813371591	0.0405769545419411	0.00372192626810994	0.00243037819787312	0.000669137354487648	0.000985148774290451	0.00177403803904121	0.0380906655108095	0.00112449071150114	0.000893297670754016	0.00112449071150114	0.0360854344310212	0.0360854344310212	0.000893297670754016	0.000487475048291318	0.00112449071150114	9.94233265163244e-05	0.0010621627812946	1.03608543443102	0.00112449071150114	0.000880740368287197	0
"Simulium_sp2_M_PL_071"	0.0112791827431686	0.594959011566798	0.0178210055445658	0.0161411881502055	0.000466710262546559	0.000949220601855699	0.0179918513840182	0.0060999749557804	0.00059503181666703	0	0.000363489641061412	0.00277294936167123	0.00454405021180209	0.0409011663944724	0.0397766756829713	0.0398161591050154	0.0029079171284913	0.00320173495562449	0.00200544111383037	0.000157510752262825	0.00066833627839636	0.00169500478503503	0.0392994847980129	0.0371849382229248	0.00070494892144804	0.0371849382229248	0.00112449071150114	0.00112449071150114	0.00070494892144804	0.000118652575231962	0.0371849382229248	5.83387828183199e-05	0.000896732675011415	0.00112449071150114	1.03718493822292	0.000990055863586991	0
"Zizeeria_knysa"	0.0251088163989759	0.0158408938173919	0.552419216912227	0.0253491755109054	0.00405945069652425	0.0121067568356358	0.0140918458925952	0.0110456205587041	0.00613044618749352	0	0.000514443856214243	0.0362453230521467	0.0381879331083043	0.0355383412803175	0.0346576009120303	0.00438364581612823	0.00411555084971395	0.0347721071043137	0.0336115886279618	0.00152917236831445	0.00161199339293595	0.0322592575200597	0.0325607527269979	0.000990055863586991	0.001569301024936	0.000990055863586991	0.000880740368287197	0.000880740368287197	0.001569301024936	0.00151334460445447	0.000990055863586991	0.000507431337065532	0.00140828752838363	0.000880740368287197	0.000990055863586991	1.03068995649512	0
"Zosterops_mauritianus"	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
