"Pyrostria_fasciculata"	"Labourdonnaisia_callophylloides"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Gaertnera_sp1_M_PL_069"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Euodia_obtusifolia"	"Embelia_angustifolia"	"Memecylon_ovatifolium"	"Syzygium_commersonii"	"Tristhema_mauritiana"	"Tabernaemontana_persicarifolia"	"Xyris_sp1_M_PL_069"	"Apis_mellifera"	"Technomyrmex_albipes"	"Chrysomya_megacephala"	"Musca_domestica"	"Hydrillodes_sp1_M_PL_069"	"Brachymyrmex_sp1_M_PL_069"	"Nacoleia_sp1_M_PL_069"	"Phorinia_sp1_M_PL_069"	"Paragus_borbonicus"	"Stomorhina_lunata"	"Dolichopodidae_sp1_M_PL_069"	"Graphomya_maculata"	"Panara_naso"	"Phelsuma_cepediana"	"Trirhithrum_sp1_M_PL_069"	"Villa_unifasciata"	"Allograpta_sp1_M_PL_069"	"Conocephalus_sp1_M_PL_069"	"Macroglossum_milvus"	"Melanostoma_annulipes"	"Pteromalidae_sp1_M_PL_069"	"Scopariinae_sp1_M_PL_069"	"Stomoxys_calcitrans"	"Strictopterinae_sp1_M_PL_069"	"Syritta_sp1_M_PL_069"
"Pyrostria_fasciculata"	1.1017610376077	0.0464243565558603	0.0200338783448095	0.0334701737368871	0.0652454234440219	0.00112911279377583	0.0316885851806171	0.00139389120542544	0.00104041745953971	0.0277566710582071	0.00226067315271479	0.00112911279377583	0	0	0.126534957056516	0.0112911279377583	0.00775385060349715	0.119976419539056	0.00466038738885871	0.00185945409649373	0.127596186158251	0.00312125237861913	0.00123400911814472	0.00312125237861913	0.00100169391724048	0.0028611480137342	0.114836491149629	0.00452624143575584	0.00100169391724048	0.11791349652008	0.00396107314757714	0	0.00466038738885871	0.000232315200904241	0.00100169391724048	0.00466038738885871	0.00100169391724048	0	0.00185945409649373
"Labourdonnaisia_callophylloides"	0.0773739275931005	1.09304391274768	0.00317564499956589	0.0269589320021785	0.0326409361998965	0.0210601527368666	0.030435599934863	0.000630082044490259	0.000602363888925006	0.00287294553175104	0.0234786829171532	0.0210601527368666	0	0	0.196047323651964	0.210601527368666	0.00409300981147523	0.0101121298367916	0.00233149544284975	0.00149771844456547	0.0160892930215209	0.00180709166677502	0.000263795924060004	0.00180709166677502	0.000158782249978294	0.00165650069454377	0.0100688882021598	0.00967412072114618	0.000158782249978294	0.189911378217256	0.00380444999185788	0	0.00233149544284975	0.00010501367408171	0.000158782249978294	0.00233149544284975	0.000158782249978294	0	0.00149771844456547
"Stillingia_lineata"	0.0100169391724048	0.000952693499869766	1.19036540045307	0.0598099516895817	0.0111738189062944	0.000399750717504193	0.00115187068312084	0.0267330314756641	0.0228512891332798	0.00901404043025952	0.000464796454775167	0.000399750717504193	0	0	0.00210258992448705	0.00399750717504193	0.0680946802843416	0.0660962491413247	0.000798129921878174	0.00332277509386565	0.00752009287593928	0.0685538673998393	0.0639737752685978	0.0685538673998394	0.0595182700226537	0.0628410451165194	0.00179982383911865	0.000260182949083896	0.0595182700226538	0.00116047616721877	0.000143983835390104	0	0.000798129921878174	0.00445550524594402	0.0595182700226537	0.000798129921878174	0.0595182700226537	0	0.00332277509386565
"Syzygium_coriaceum"	0.0185945409649373	0.00898631066739284	0.066455501877313	1.13621500173973	0.0195078591664516	0.00740818101191126	0.00928080887028473	0.0109002145530283	0.0241621202712992	0.0162031931573599	0.00821142004171484	0.00740818101191126	0	0	0.00591069216173419	0.0740818101191126	0.0696559516834669	0.0723560831319065	0.0013934185118894	0.0631230556522071	0.0715868276587158	0.0724863608138976	0.00513947751937037	0.0724863608138977	0.00332277509386565	0.0664458307460728	0.00325287260838313	0.0032129561192143	0.00332277509386565	0.0033571725410592	0.00116010110878559	0	0.0013934185118894	0.00181670242550472	0.00332277509386565	0.0013934185118894	0.00332277509386565	0	0.0631230556522072
"Gaertnera_sp1_M_PL_069"	0.0466038738885871	0.0139889726570985	0.0159625984375635	0.0250815332140092	1.18132230533674	0.000449134369898132	0.023703145084544	0.0129026301869903	0.000796926703188209	0.0108038975874446	0.00126918149737614	0.000449134369898132	0	0	0.0943349406341861	0.00449134369898132	0.0887221514651756	0.00955291021948744	0.0843801646669097	0.0013934185118894	0.0960978381000869	0.00239078010956463	0.00294856828637655	0.00239078010956463	0.000798129921878173	0.00219154843376757	0.0890405520557684	0.00328018850991203	0.000798129921878174	0.00699188283170846	0.002962893135568	0	0.0843801646669096	0.00215043836449838	0.000798129921878174	0.0843801646669096	0.000798129921878173	0	0.0013934185118894
"Syzygium_petrinese"	0.00564556396887915	0.0631804582105999	0.00399750717504193	0.0666736291072014	0.00314394058928692	1.05888811297352	0.00664237132561028	0.000662675673243071	0.00141962395080281	0.00115593783634315	0.0630353995492784	0.0588881129735232	0	0	0.0121494963659716	0.588881129735232	0.0042389789951973	0.00475750672068143	0.000224567184949066	0.00370409050595563	0.00561249496257968	0.00425887185240843	0.000310321304292608	0.00425887185240843	0.000199875358752096	0.00390396586470773	0.000789123581836981	0.0165891463030209	0.000199875358752097	0.0110946327653212	0.000830296415701285	0	0.000224567184949066	0.000110445945540512	0.000199875358752096	0.000224567184949066	0.000199875358752096	0	0.00370409050595563
"Diospyros_revaughanii"	0.0396107314757714	0.0228266999511473	0.00287967670780209	0.0208818199581406	0.0414805038979519	0.00166059283140257	1.14455515523268	0.000666577426905937	0.00047421270697298	0.0167136327852404	0.0399231375279186	0.00166059283140257	0	0	0.153797810679088	0.0166059283140257	0.00437807431756135	0.00944356628806294	0.00296289313556799	0.00116010110878559	0.155331869992325	0.00142263812091894	0.00025508007320776	0.00142263812091894	0.000143983835390104	0.0013040849441757	0.00692396628314514	0.153050178786064	0.000143983835390105	0.00776552313943502	0.143069394404085	0	0.00296289313556799	0.000111096237817656	0.000143983835390104	0.00296289313556799	0.000143983835390104	0	0.00116010110878559
"Euodia_obtusifolia"	0.00232315200904241	0.00063008204449026	0.0891101049188805	0.0327006436590849	0.0301061371029773	0.000220891891081024	0.000888769902541249	1.17326833997968	0.00228080278961773	0.00131827346428251	0.000265243680571134	0.000220891891081024	0	0	0.00259886347730199	0.00220891891081024	0.203967369365894	0.00683409123842361	0.00215043836449838	0.00181670242550472	0.00464012059479562	0.00684240836885318	0.200000228575891	0.00684240836885318	0.00445550524594402	0.00627220767144874	0.00238275356540262	0.000177407157960439	0.00445550524594403	0.00033732887498595	0.000111096237817656	0	0.00215043836449838	0.195544723329947	0.00445550524594403	0.00215043836449838	0.00445550524594402	0	0.00181670242550472
"Embelia_angustifolia"	0.00260104364884927	0.000903545833387509	0.114256445666399	0.108729541220846	0.00278924346115873	0.000709811975401405	0.000948425413945961	0.00342120418442659	1.0951830372186	0.00229247578069267	0.000788746954226364	0.000709811975401405	0	0	0.000728480189656476	0.00709811975401405	0.0125227847243462	0.0125865756612028	0.000199231675797052	0.0060405300678248	0.0071915382304232	0.285549111655794	0.00628302298072438	0.285549111655794	0.00571282228331994	0.0117533523511447	0.00045933604068198	0.000315739915299836	0.00571282228331995	0.000410695337116179	0.000118553176743245	0	0.000199231675797052	0.000570200697404431	0.00571282228331995	0.000199231675797052	0.00571282228331994	0	0.0060405300678248
"Memecylon_ovatifolium"	0.0693916776455178	0.00430941829762656	0.0450702021512976	0.0729143692081196	0.0378136415560562	0.000577968918171573	0.0334272655704808	0.00197741019642377	0.00229247578069268	1.06325019272571	0.00173074236506571	0.000577968918171573	0	0	0.0145367867406608	0.00577968918171574	0.00933485115983664	0.279056024342884	0.00270097439686116	0.00405079828933997	0.28368189682849	0.00687742734207802	0.00258307847363551	0.00687742734207803	0.00225351010756488	0.00630430839690485	0.00964014216141293	0.00461109378757653	0.00225351010756488	0.00765740414748954	0.0041784081963101	0	0.00270097439686116	0.000329568366070628	0.00225351010756488	0.00270097439686116	0.00225351010756488	0	0.00405079828933998
