"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Northea_hornei"	"Paragenipa_wrightii"	"Erythroxylum_sechellarum"	"Pittosporum_senacia"	"Memecylon_eleagni"	"Colea_seychellarum"	"Lasioglossum_mahense"	"Apis_mellifera"	"Phelsuma_sp1_M_PL_099"	"Rhiparida_seychellensis"	"Cratopus_aurostriatus"	"Hemipyrellia_germana"	"Unidentified_sp2_M_PL_099"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_099"	"Unidentified_sp4_M_PL_099"	"Melanostoma_annulipes"	"Nectarinia_dussumieri"	"Unidentified_sp3_M_PL_099"	"Mabuya_sechellensis"	"Pachycerina_seychellensis"	"Tricimba_seychellensis"	"Ceratina_tabescens"	"Forcipomyia_sp1_M_PL_099"	"Lygistorrhina_sp1_M_PL_099"
"Phelsuma_sp1_M_PL_099"	0.161079455966781	0.0280805058566828	0.16246187601025	0.149582531735894	0.00761647045487485	0.0102706214596471	0.00698176458363528	0.140593440598902	0.047081809008353	0.0605174998027038	1.07633352494905	0.0101188797421829	0.0101188797421829	0.0101188797421829	0.00894885866482116	0.0147085107448826	0.0217126693553747	0.0101188797421829	0.00117002107736178	0.0322363061345075	0.00117002107736178	0.0135384896675208	0.00117002107736178	0.0101188797421829	0.00171177024327452	0.00117002107736178	0.00126941174247914
"Rhiparida_seychellensis"	0.304969412455628	0.324679065690476	0.0130599998459327	0.00577127879429769	0.00304267970869806	0.00641402239268548	0.00278912306630656	0.00594108471264201	0.0345541804934491	0.0341136477709627	0.0202377594843659	1.03047103954019	0.0304710395401936	0.0304710395401936	0.0169427451364238	0.0146166277242642	0.00192580390064686	0.0304710395401936	0.0135282944037698	0.00180974316978161	0.0135282944037698	0.0010883333204944	0.0135282944037698	0.0304710395401936	0.00106900373211425	0.0135282944037698	0.00050711328478301
"Cratopus_aurostriatus"	0.304969412455628	0.324679065690476	0.0130599998459327	0.00577127879429769	0.00304267970869806	0.00641402239268548	0.00278912306630655	0.00594108471264201	0.0345541804934491	0.0341136477709628	0.0202377594843659	0.0304710395401936	1.03047103954019	0.0304710395401936	0.0169427451364238	0.0146166277242642	0.00192580390064686	0.0304710395401936	0.0135282944037698	0.00180974316978161	0.0135282944037698	0.0010883333204944	0.0135282944037698	0.0304710395401936	0.00106900373211425	0.0135282944037698	0.00050711328478301
"Hemipyrellia_germana"	0.304969412455628	0.324679065690476	0.0130599998459327	0.00577127879429769	0.00304267970869806	0.00641402239268548	0.00278912306630656	0.00594108471264201	0.0345541804934491	0.0341136477709628	0.0202377594843659	0.0304710395401936	0.0304710395401936	1.03047103954019	0.0169427451364238	0.0146166277242642	0.00192580390064686	0.0304710395401936	0.0135282944037698	0.00180974316978161	0.0135282944037698	0.0010883333204944	0.0135282944037698	0.0304710395401936	0.00106900373211425	0.0135282944037698	0.00050711328478301
"Unidentified_sp2_M_PL_099"	0.569219182481457	0.0542928565730656	0.0129500197494145	0.00814800528260526	0.00343544586218232	0.00717408692745654	0.00314915870700046	0.00829791108348519	0.0385387043873143	0.0382348175107462	0.0357954346592846	0.0338854902728476	0.0338854902728475	0.0338854902728475	1.03162328791564	0.00334137066966227	0.00237836464743949	0.0338854902728476	0.00226220235721107	0.00209766897277686	0.00226220235721107	0.00107916831245121	0.00226220235721107	0.0338854902728476	0.00119568115457609	0.00226220235721107	0.000572574310363721
"Neophyllomyza_approximatonervis"	0.0300723360269604	0.310702617346394	0.288690302248589	0.0137626483082755	0.00397206170790066	0.0079517247469025	0.00364105656557561	0.00787391971606874	0.0432920458340422	0.0419679202984809	0.0294170214897652	0.0146166277242642	0.0146166277242642	0.0146166277242642	0.00167068533483114	1.03700346757682	0.00329260546457845	0.0146166277242642	0.0129459423894331	0.0257778562259168	0.0129459423894331	0.0240575251873824	0.0129459423894331	0.0146166277242642	0.00132528745781708	0.0129459423894331	0.000662010284650111
"Unidentified_sp1_M_PL_099"	0.014270187884637	0.0117859452308338	0.0204478711012107	0.203268940387112	0.210405829592193	0.00943655887304969	0.19287201045951	0.00417932313811948	0.113254876766339	0.00560544912223694	0.0289502258071663	0.00128386926709791	0.00128386926709791	0.00128386926709791	0.000792788215813164	0.00219507030971896	1.10869425842863	0.00128386926709791	0.000491081051284743	0.0271126068068232	0.000491081051284743	0.00170398925843422	0.000491081051284743	0.00128386926709791	0.00157275981217495	0.000491081051284743	0.0350676382653656
"Unidentified_sp4_M_PL_099"	0.304969412455628	0.324679065690476	0.0130599998459327	0.00577127879429769	0.00304267970869806	0.00641402239268548	0.00278912306630656	0.00594108471264201	0.0345541804934491	0.0341136477709627	0.0202377594843659	0.0304710395401936	0.0304710395401936	0.0304710395401936	0.0169427451364238	0.0146166277242642	0.00192580390064686	1.03047103954019	0.0135282944037698	0.00180974316978161	0.0135282944037698	0.0010883333204944	0.0135282944037698	0.0304710395401936	0.00106900373211425	0.0135282944037698	0.00050711328478301
"Melanostoma_annulipes"	0.0407196424297992	0.595065274807887	0.013169979942451	0.00339455230599013	0.0026499135552138	0.00565395785791442	0.00242908742561265	0.00358425834179883	0.0305696565995839	0.0299924780311794	0.00468008430944713	0.0270565888075397	0.0270565888075397	0.0270565888075397	0.00226220235721107	0.0258918847788662	0.00147324315385423	0.0270565888075397	1.02479438645033	0.00152181736678635	0.0247943864503286	0.00109749832853759	0.0247943864503286	0.0270565888075397	0.000942326309652403	0.0247943864503286	0.0004416522592023
"Nectarinia_dussumieri"	0.0188790207549918	0.0182618084014362	0.300203370510284	0.284920679914927	0.0127675584527215	0.00876365238102944	0.0117035952483281	0.0111669810029483	0.0689562096527117	0.0310790446932139	0.064472612269015	0.00180974316978161	0.00180974316978161	0.00180974316978161	0.00104883448638843	0.0257778562259168	0.0406689102102348	0.00180974316978161	0.000760908683393176	1.06063203253189	0.000760908683393176	0.0250169475425237	0.000760908683393176	0.00180974316978161	0.00146060873017157	0.000760908683393176	0.00212792640878692
"Unidentified_sp3_M_PL_099"	0.0407196424297992	0.595065274807887	0.013169979942451	0.00339455230599013	0.0026499135552138	0.00565395785791442	0.00242908742561265	0.00358425834179883	0.0305696565995839	0.0299924780311794	0.00468008430944713	0.0270565888075397	0.0270565888075397	0.0270565888075397	0.00226220235721107	0.0258918847788662	0.00147324315385423	0.0270565888075397	0.0247943864503286	0.00152181736678635	1.02479438645033	0.00109749832853759	0.0247943864503286	0.0270565888075397	0.000942326309652403	0.0247943864503286	0.0004416522592023
"Mabuya_sechellensis"	0.0194250296241217	0.0263399598849021	0.564210624554727	0.0241307443105608	0.00529420986058753	0.0102494916358906	0.00485302570553857	0.0121635810903386	0.0560144350685004	0.0539433625657824	0.0541539586700832	0.00217666664098879	0.00217666664098879	0.00217666664098879	0.0010791683124512	0.0481150503747648	0.00511196777530266	0.00217666664098879	0.00109749832853759	0.0500338950850473	0.00109749832853759	1.04701755204623	0.00109749832853759	0.00217666664098879	0.00170824860598176	0.00109749832853759	0.000882368310097922
"Pachycerina_seychellensis"	0.0407196424297993	0.595065274807887	0.013169979942451	0.00339455230599013	0.0026499135552138	0.00565395785791442	0.00242908742561265	0.00358425834179883	0.0305696565995839	0.0299924780311794	0.00468008430944713	0.0270565888075397	0.0270565888075397	0.0270565888075397	0.00226220235721107	0.0258918847788662	0.00147324315385423	0.0270565888075397	0.0247943864503286	0.00152181736678635	0.0247943864503286	0.00109749832853759	1.02479438645033	0.0270565888075397	0.000942326309652403	0.0247943864503286	0.0004416522592023
"Tricimba_seychellensis"	0.304969412455628	0.324679065690476	0.0130599998459327	0.00577127879429769	0.00304267970869806	0.00641402239268548	0.00278912306630656	0.00594108471264201	0.0345541804934491	0.0341136477709627	0.0202377594843659	0.0304710395401936	0.0304710395401936	0.0304710395401936	0.0169427451364238	0.0146166277242642	0.00192580390064686	0.0304710395401936	0.0135282944037698	0.00180974316978161	0.0135282944037698	0.0010883333204944	0.0135282944037698	1.03047103954019	0.00106900373211425	0.0135282944037698	0.00050711328478301
"Ceratina_tabescens"	0.0215222607823696	0.0226158314316577	0.0204989832717812	0.00970375083489106	0.00885552147072874	0.564432028094355	0.00811756134816801	0.0109207294327154	0.102636540189128	0.100648443110782	0.00684708097309809	0.00213800746422849	0.00213800746422849	0.00213800746422849	0.00119568115457609	0.00265057491563417	0.00471827943652484	0.00213800746422849	0.000942326309652403	0.00292121746034315	0.000942326309652403	0.00170824860598176	0.000942326309652403	0.00213800746422849	1.09407200468239	0.000942326309652403	0.00147592024512146
"Forcipomyia_sp1_M_PL_099"	0.0407196424297992	0.595065274807887	0.013169979942451	0.00339455230599013	0.0026499135552138	0.00565395785791442	0.00242908742561265	0.00358425834179883	0.0305696565995839	0.0299924780311794	0.00468008430944713	0.0270565888075397	0.0270565888075397	0.0270565888075397	0.00226220235721107	0.0258918847788662	0.00147324315385423	0.0270565888075397	0.0247943864503286	0.00152181736678635	0.0247943864503286	0.00109749832853759	0.0247943864503286	0.0270565888075397	0.000942326309652403	1.02479438645033	0.0004416522592023
"Lygistorrhina_sp1_M_PL_099"	0.010306337586547	0.0105996542208552	0.0105884197211751	0.0269878760598074	0.573042771255463	0.00885552147072875	0.0252892069841743	0.000996879367916011	0.108575429920882	0.0036217349667644	0.00507764696991657	0.00101422656956602	0.00101422656956602	0.00101422656956602	0.000572574310363721	0.00132402056930022	0.105202914796097	0.00101422656956602	0.0004416522592023	0.00425585281757384	0.0004416522592023	0.000882368310097922	0.0004416522592023	0.00101422656956602	0.00147592024512146	0.0004416522592023	1.09550712854258
