"Stillingia_lineata"	"Aphloia_theiformis"	"Croton_grangeroides"	"Phyllanthus_phillyreifolius"	"Psiadia_terebinthina"	"Syzygium_petrinese"	"Badula_insularis"	"Calophyllum_eputamen"	"Diospyros_revaughanii"	"Molinaea_macrantha"	"Rubus_alcefolius"	"Psidium_cattleianum"	"Embelia_angustifolia"	"Tabernaemontana_persicarifolia"	"Apis_mellifera"	"Technomyrmex_albipes"	"Musca_domestica"	"Brachymyrmex_sp1_M_PL_083"	"Chaetocnema_sp1_M_PL_083"	"Chrysomya_megacephala"	"Dysauxes_florida"	"Orthellia_albigena"	"Eristalinus_flaveolus"	"Ophyra_capensis"	"Paragus_borbonicus"	"Pheidole_megacephala"	"Nacoleia_sp1_M_PL_083"	"Ornidia_obesa"	"Polistes_hebraeus"	"Stomorhina_lunata"	"Fannia_pusio"	"Macroglossum_milvus"	"Musca_confiscata"	"Phelsuma_cepediana"	"Sapromyza_sp1_M_PL_083"	"Sarcophaga_arno"	"Simulium_sp1_M_PL_083"	"Syritta_sp1_M_PL_083"
"Rubus_alcefolius"	0.00149643248037318	0.00145015267321312	0.00101582183051686	0.000670568750166864	0.000664463614298166	0.0385266793575562	6.80406964129546e-05	0.0356777712403563	0.0374064971799235	3.32823584753968e-05	1.1793463381476	0.0364767518084009	0.000500533196039226	0	0.319280458791506	0.000266258867803174	0.00356342400255296	0.000166115903574541	0.000208550027625347	0.00639184454435668	8.4651819209738e-05	0.000227734090413464	0.000120846056101093	0.00348843397506537	0.000330631174320638	0.000111761458361144	0	0.0094449728097836	0.2948365845369	0.0149989014448225	0.00321055661312969	0.00623441619665392	0.00010688803431237	0.00321055661312969	8.4651819209738e-05	0.00010688803431237	0.00010688803431237	8.4651819209738e-05
"Psidium_cattleianum"	0.02965482592858	0.0280784846624731	0.0289618823945011	0.000850046032572159	0.000467651502532081	0.0263589980867805	0.00117422171172811	0.0713649649178489	0.0249454297314763	0.000370013798475575	0.0243178345389339	1.09503718533399	0.00175179469344251	0	0.212781052215672	0.0029601103878046	0.00709260742117319	0.00011691287563302	0.00482524747951521	0.189377763329121	0.00241349019954176	0.00445807557391419	0.00233987372187276	0.00245517038829343	0.00519131259477514	0.000141674338762026	0	0.00635415479581109	0.00607945863473348	0.200347438785127	0.00219658317389838	0.00415757162191272	0.00211820185204143	0.00219658317389838	0.00241349019954176	0.00211820185204143	0.00211820185204143	0.00241349019954176
"Embelia_angustifolia"	0.0469736723315984	0.0927032827228877	0.0579773609365603	0.00198448938059836	0.000750973703865348	0.0410894434707241	0.00263631107862802	0.000583950629199444	0.00147885327867552	0.00116201327466632	0.000500533196039226	0.00262769204016376	1.08286475728973	0	0.00437966546534323	0.00929610619733054	0.285220845481299	0.000187743425966337	0.00884578682377025	0.0163499312877145	0.00483144674471336	0.0110805358696405	0.00772527356024065	0.00394261194529308	0.283272909627386	0.000330748230099727	0	0.00367059583567293	0.000125133299009806	0.000583936330660488	0.00342412028922701	0.000246475546445919	0.00335526230939989	0.00342412028922701	0.00483144674471336	0.00335526230939988	0.00335526230939988	0.00483144674471336
"Tabernaemontana_persicarifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0
"Apis_mellifera"	0.00523751368130614	0.00507553435624592	0.00355537640680899	0.00234699062558402	0.00232562265004358	0.134843377751447	0.000238142437445341	0.124872199341247	0.130922740129732	0.000116488254663889	0.127712183516603	0.127668631329403	0.00175186618613729	0	1.11748160577027	0.00093190603731111	0.0124719840089353	0.000581405662510895	0.000729925096688714	0.0223714559052484	0.000296281367234083	0.000797069316447123	0.000422961196353827	0.0122095189127288	0.00115720911012223	0.000391165104264004	0	0.0330574048342426	0.0319280458791506	0.0524961550568789	0.0112369481459539	0.0218204566882887	0.000374108120093296	0.0112369481459539	0.000296281367234083	0.000374108120093296	0.000374108120093296	0.000296281367234083
"Technomyrmex_albipes"	0.0160270702818598	0.160708751224099	0.0128407917845461	0.162081406933801	0.00553323181555828	0.00783109506589478	0.150367500490554	0.000222924484568301	0.000319584078327653	0.143733045184037	0.000133129433901587	0.00222008279085345	0.00464805309866527	0	0.00116488254663889	1.1498643614723	0.0163517911999177	0.00138330795388957	0.0398067318391027	0.0159772664502812	0.00107006598204551	0.0145371866697601	0.0133923959353416	0.029049467031681	0.0156244751920534	0.0270135678223002	0	0.00070585526854584	3.32823584753968e-05	0.00042574491961765	0.000652591255491232	5.32640130546089e-05	0.00114479073441856	0.000652591255491231	0.00107006598204551	0.00114479073441856	0.00114479073441856	0.00107006598204551
"Musca_domestica"	0.163817833024885	0.161066473818484	0.0162093248621985	0.00484144226178726	0.00273601695997937	0.154478133075188	0.0044027642190052	0.00189935144856382	0.00545976278878095	0.00204397389998971	0.00178171200127648	0.00531945556587989	0.14261042274065	0	0.0155899800111692	0.0163517911999177	1.07364926338046	0.000684004239994842	0.0141527419140929	0.0273608329385286	0.00135077707184987	0.0251234799390321	0.0134222061515403	0.0143640890398917	0.0504255889085526	0.00080690704363121	0	0.0137831382210624	0.00044542800031912	0.0013614137897876	0.0128731777562656	0.000909960464796824	0.0117012737874918	0.0128731777562656	0.00135077707184987	0.0117012737874918	0.0117012737874918	0.00135077707184987
"Brachymyrmex_sp1_M_PL_083"	0.000490625399029532	0.00117436716820564	0.000110072975334539	0.0294431215659849	0.601483284714523	0.0301108397394377	0.00072941587495174	0.000325671403423547	0.00104915656284998	0.000691653976944785	0.000332231807149083	0.000350738626899061	0.000375486851932674	0	0.00290702831255448	0.00553323181555828	0.00273601695997937	1.15037082117863	0.000226571388041732	0.000200537787804111	9.17274794454495e-06	0.000132908602043055	9.78639306838031e-05	0.157787244751248	0.000200908391611517	0.00490718692766415	0	0.00268409607209481	8.30579517872707e-05	0.000139874288672397	0.00250923664495314	0.000174859427141664	3.50446713592523e-05	0.00250923664495314	9.17274794454495e-06	3.50446713592523e-05	3.50446713592523e-05	9.17274794454495e-06
"Chaetocnema_sp1_M_PL_083"	0.214030671463033	0.0222236270643597	0.214849663859957	0.00752595119188996	0.000302095184055643	0.00307380865955865	0.1866084827128	0.000344219905167558	0.000212219272215913	0.00663445530651711	0.000139033351750231	0.00482524747951521	0.00589719121584683	0	0.00121654182781452	0.0530756424521369	0.0188703225521239	7.55237960139108e-05	1.0798441644377	0.0358482205947812	0.0179041386549964	0.0171398740265323	0.00185196892202997	0.00158599971629213	0.0212304053809881	0.00125432519864833	0	0.00029152060033254	3.47583379375578e-05	0.000890262889544425	0.000256150721629888	3.53698787026522e-05	0.0152879051045023	0.000256150721629888	0.0179041386549964	0.0152879051045023	0.0152879051045023	0.0179041386549964
"Chrysomya_megacephala"	0.164434320730465	0.155569408751517	0.162255724227877	0.00237014058612409	0.000200537787804111	0.00729198609599846	0.0064781858806328	0.00929545289833713	0.00336954098874973	0.00199715830628515	0.00319592227217834	0.142033322496841	0.00817496564385726	0	0.0279643198815604	0.0159772664502812	0.0273608329385286	5.01344469510276e-05	0.0268861654460859	1.06190295678803	0.0135213103523231	0.0247094260195644	0.0129641173959597	0.00105282338597158	0.0285291691592471	0.000395023431020681	0	0.00116925567279149	0.000798980568044584	0.0259960836407244	0.000607665507999872	0.000561590164791622	0.0117453086236047	0.000607665507999872	0.0135213103523231	0.0117453086236047	0.0117453086236047	0.0135213103523231
"Dysauxes_florida"	0.0191686594521432	0.0184542710899497	0.599657405093899	0.00061869557326763	3.66909917781798e-05	0.000964068360155527	0.00948710231852094	0.000479815422463745	0.000192257646994607	0.000535032991022754	0.000169303638419476	0.00724047059862528	0.00966289348942672	0	0.00148140683617041	0.00428026392818203	0.00540310828739949	9.17274794454495e-06	0.0537124159649892	0.0540852414092923	1.04997145042449	0.00290704588502985	0.00153785592416248	0.000192627706835444	0.0539250297210107	0.000103115928877938	0	0.000112381971178728	4.2325909604869e-05	0.00132669895538682	8.03390300129606e-05	3.20429411657679e-05	0.00136918996086737	8.03390300129606e-05	0.0499714504244916	0.00136918996086737	0.00136918996086737	0.0499714504244916
"Orthellia_albigena"	0.311870605252714	0.294892060792441	0.0174422753101791	0.00421842187747132	0.000265817204086111	0.00751218849022402	0.00791926517407311	0.000509756855980178	0.000406595721133083	0.00363429666744003	0.000227734090413464	0.00668711336087128	0.0110805358696405	0	0.00199267329111781	0.0290743733395202	0.0502469598780641	6.64543010215278e-05	0.0257098110397985	0.0494188520391288	0.00145352294251492	1.04685081020314	0.02457433839937	0.00139554032145208	0.0287979953092951	0.000703070312911886	0	0.000693781661040849	5.69335226033659e-05	0.00124195810747359	0.000626015707518669	6.77659535221805e-05	0.0222764718037653	0.000626015707518669	0.00145352294251492	0.0222764718037653	0.0222764718037653	0.00145352294251492
"Eristalinus_flaveolus"	0.029575073286584	0.564434058767809	0.0184542710899497	0.00767860551825173	0.000391455722735213	0.0081301323276093	0.00762218242868576	0.000537562467638408	0.000435266691430979	0.00669619796767078	0.000241692112202187	0.00701962116561827	0.0154505471204813	0	0.00211480598176913	0.0535695837413662	0.0536888246061612	9.78639306838031e-05	0.00555590676608992	0.0518564695838389	0.00153785592416248	0.0491486767987401	1.04703617156398	0.00205514254435987	0.0524366642682669	0.00127976758637529	0	0.000750055475872604	6.04230280505467e-05	0.00130432747784598	0.000677511027300775	7.25444485718299e-05	0.002112505234756	0.000677511027300775	0.00153785592416248	0.002112505234756	0.002112505234756	0.00153785592416248
"Ophyra_capensis"	0.00343437779320673	0.00822057017743946	0.000770510827341776	0.206101850961894	0.210382993001664	0.210775878176064	0.00510591112466218	0.00227969982396483	0.00734409593994987	0.00484157783861349	0.00232562265004358	0.00245517038829342	0.00262840796352872	0	0.0203491981878813	0.0387326227089079	0.0191521187198556	0.0525957482504161	0.00158599971629213	0.00140376451462877	6.42092356118146e-05	0.000930360214301388	0.000685047514786622	1.10451071325874	0.00140635874128062	0.034350308493649	0	0.0187886725046636	0.000581405662510895	0.000979120020706778	0.017564656514672	0.00122401598999165	0.000245312699514766	0.017564656514672	6.42092356118146e-05	0.000245312699514766	0.000245312699514766	6.42092356118146e-05
"Paragus_borbonicus"	0.0240768563015088	0.209746657073067	0.215700118884043	0.00309651526060618	0.000267877855482022	0.00987964080770896	0.0061424800955069	0.000436451068233959	0.000455650325921115	0.00260407919867556	0.000220420782880425	0.00519131259477514	0.188848606418257	0	0.00192868185020372	0.0208326335894045	0.0672341185447368	6.69694638705055e-05	0.0212304053809881	0.0380388922123295	0.0179750099070036	0.0191986635395301	0.0174788880894223	0.00140635874128062	1.08266604960099	0.000516085876767697	0	0.000899245121629266	5.51051957201063e-05	0.000974331532854347	0.000823303400642414	7.59417209868525e-05	0.00171977545010777	0.000823303400642414	0.0179750099070036	0.00171977545010777	0.00171977545010777	0.0179750099070036
"Pheidole_megacephala"	0.00176922255227878	0.0153572110365035	0.00123739114653526	0.578925750717791	0.0196287477106566	0.0198733612038145	0.0141339465104742	0.000227511300775739	0.000696698183479775	0.0135067839111501	0.000223522916722288	0.000425023016286079	0.000661496460199453	0	0.00195582552132002	0.108054271289201	0.00322762817452484	0.00490718692766415	0.00376297559594498	0.00158009372408272	0.000103115928877938	0.00140614062582377	0.00127976758637529	0.103050925480947	0.00154825763030309	1.09648762511963	0	0.0017722297975645	5.5880729180572e-05	0.000127714994574948	0.0016561134336512	0.000116116363913296	0.000126373039448484	0.0016561134336512	0.000103115928877938	0.000126373039448484	0.000126373039448484	0.000103115928877938
"Nacoleia_sp1_M_PL_083"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0
"Ornidia_obesa"	0.00446255492346366	0.00450033285523563	0.000674291827072371	0.0053166893926935	0.00536819214418962	0.31145814986599	0.000249343967219595	0.00923891827551877	0.302574928758974	0.00017646381713646	0.0094449728097836	0.00953123219371664	0.00367059583567293	0	0.0826435120856065	0.00141171053709168	0.0275662764421249	0.0013420480360474	0.00043728090049881	0.00233851134558299	5.61909855893643e-05	0.000693781661040849	0.000375027737936302	0.0281830087569955	0.0013488676824439	0.00088611489878225	0	1.07638400061533	0.0023612432024459	0.00389826826783247	0.0259548458221658	0.0504291547931623	0.000318753923104547	0.0259548458221658	5.61909855893643e-05	0.000318753923104547	0.000318753923104547	5.61909855893643e-05
"Polistes_hebraeus"	0.000748216240186591	0.00072507633660656	0.000507910915258428	0.000335284375083432	0.000332231807149083	0.0192633396787781	3.40203482064773e-05	0.0178388856201781	0.0187032485899617	1.66411792376984e-05	0.5896731690738	0.0182383759042004	0.000250266598019613	0	0.159640229395753	0.000133129433901587	0.00178171200127648	8.30579517872707e-05	0.000104275013812673	0.00319592227217834	4.2325909604869e-05	0.000113867045206732	6.04230280505466e-05	0.00174421698753269	0.000165315587160319	5.5880729180572e-05	0	0.0047224864048918	1.14741829226845	0.00749945072241127	0.00160527830656484	0.00311720809832696	5.34440171561851e-05	0.00160527830656484	4.2325909604869e-05	5.34440171561851e-05	5.34440171561851e-05	4.2325909604869e-05
"Stomorhina_lunata"	0.0082571211597084	0.00782596486707589	0.0079601937323209	0.000383144983724844	0.000279748577344794	0.0160186246732379	0.000329001952290519	0.294022137267509	0.0153802972703758	0.000106436229904413	0.0149989014448225	0.300521158177691	0.000583936330660487	0	0.131240387642197	0.000851489839235301	0.00272282757957521	6.99371443361984e-05	0.00133539433431664	0.0519921672814487	0.000663349477693408	0.00124195810747359	0.000652163738922991	0.00146868003106017	0.00146149729928152	6.3857497287474e-05	0	0.00389826826783246	0.00374972536120563	1.12359239401316	0.00133488538943649	0.00256338287839597	0.0005897943685506	0.00133488538943649	0.000663349477693408	0.0005897943685506	0.0005897943685506	0.000663349477693409
"Fannia_pusio"	0.00804328542831187	0.0081301323276093	0.000964068360155527	0.00993668060190722	0.0100369465798126	0.58234343358494	0.00045437098856056	0.00628591676769519	0.0202864330735198	0.000326295627745616	0.00642111322625937	0.00658974952169513	0.00684824057845403	0	0.0561847407297695	0.00261036502196493	0.0514927110250625	0.00250923664495314	0.000768452164889663	0.00243066203199949	8.03390300129606e-05	0.00125203141503734	0.000677511027300775	0.052693969544016	0.00246991020192724	0.0016561134336512	0	0.0519096916443317	0.00160527830656484	0.00266977077887299	1.04852861946541	0.00338107217891998	0.000574520387736563	0.0485286194654117	8.03390300129606e-05	0.000574520387736562	0.000574520387736562	8.03390300129606e-05
"Macroglossum_milvus"	0.000881824418615436	0.000870533382861959	0.000384515293989215	0.000696698183479775	0.000699437708566654	0.0405728661470397	4.43169458786305e-05	0.0121919197833423	0.584863424444428	2.66320065273044e-05	0.0124688323933078	0.0124727148657381	0.000492951092891838	0	0.109102283441443	0.000213056052218435	0.0036398418591873	0.000174859427141664	0.000106109636107957	0.00224636065916649	3.20429411657679e-05	0.000135531907044361	7.25444485718299e-05	0.00367204796997493	0.000227825162960557	0.000116116363913296	0	0.100858309586325	0.00311720809832696	0.00512676575679194	0.00338107217891998	1.0974772374074	6.29874584725311e-05	0.00338107217891997	3.20429411657679e-05	6.29874584725311e-05	6.29874584725311e-05	3.20429411657679e-05
"Musca_confiscata"	0.594166137218844	0.025350062817072	0.0164302795304084	0.000758238236690905	0.000140178685437009	0.00689424465283875	0.00821634791946045	0.000481951244321948	0.000377924750835187	0.00057239536720928	0.00021377606862474	0.00635460555612428	0.00671052461879977	0	0.00187054060046648	0.00457916293767424	0.0468050951499671	3.50446713592523e-05	0.0458637153135071	0.0469812344944186	0.00136918996086737	0.0445529436075306	0.002112505234756	0.000735938098544299	0.00515932635032331	0.000126373039448484	0	0.000637507846209094	5.34440171561851e-05	0.0011795887371012	0.000574520387736563	6.29874584725311e-05	1.04244043837277	0.000574520387736562	0.00136918996086737	0.0424404383727746	0.0424404383727746	0.00136918996086737
"Phelsuma_cepediana"	0.00804328542831188	0.0081301323276093	0.000964068360155527	0.00993668060190722	0.0100369465798126	0.58234343358494	0.00045437098856056	0.0062859167676952	0.0202864330735199	0.000326295627745616	0.00642111322625937	0.00658974952169513	0.00684824057845402	0	0.0561847407297695	0.00261036502196493	0.0514927110250625	0.00250923664495314	0.000768452164889663	0.00243066203199949	8.03390300129606e-05	0.00125203141503734	0.000677511027300775	0.052693969544016	0.00246991020192724	0.0016561134336512	0	0.0519096916443317	0.00160527830656484	0.00266977077887299	0.0485286194654117	0.00338107217891997	0.000574520387736562	1.04852861946541	8.03390300129606e-05	0.000574520387736562	0.000574520387736562	8.03390300129606e-05
"Sapromyza_sp1_M_PL_083"	0.0191686594521432	0.0184542710899497	0.599657405093899	0.00061869557326763	3.66909917781798e-05	0.000964068360155527	0.00948710231852095	0.000479815422463746	0.000192257646994608	0.000535032991022754	0.000169303638419476	0.00724047059862528	0.00966289348942672	0	0.00148140683617041	0.00428026392818203	0.00540310828739949	9.17274794454495e-06	0.0537124159649892	0.0540852414092923	0.0499714504244916	0.00290704588502985	0.00153785592416248	0.000192627706835444	0.0539250297210107	0.000103115928877938	0	0.000112381971178729	4.2325909604869e-05	0.00132669895538682	8.03390300129607e-05	3.20429411657679e-05	0.00136918996086737	8.03390300129606e-05	1.04997145042449	0.00136918996086737	0.00136918996086737	0.0499714504244916
"Sarcophaga_arno"	0.594166137218844	0.025350062817072	0.0164302795304084	0.000758238236690905	0.000140178685437009	0.00689424465283875	0.00821634791946045	0.000481951244321948	0.000377924750835187	0.00057239536720928	0.00021377606862474	0.00635460555612428	0.00671052461879977	0	0.00187054060046648	0.00457916293767424	0.0468050951499671	3.50446713592523e-05	0.0458637153135071	0.0469812344944186	0.00136918996086737	0.0445529436075306	0.002112505234756	0.000735938098544299	0.00515932635032331	0.000126373039448484	0	0.000637507846209094	5.34440171561851e-05	0.0011795887371012	0.000574520387736563	6.29874584725312e-05	0.0424404383727746	0.000574520387736562	0.00136918996086737	1.04244043837277	0.0424404383727746	0.00136918996086737
"Simulium_sp1_M_PL_083"	0.594166137218844	0.025350062817072	0.0164302795304084	0.000758238236690905	0.000140178685437009	0.00689424465283875	0.00821634791946045	0.000481951244321948	0.000377924750835187	0.00057239536720928	0.00021377606862474	0.00635460555612428	0.00671052461879977	0	0.00187054060046648	0.00457916293767424	0.0468050951499671	3.50446713592523e-05	0.0458637153135071	0.0469812344944186	0.00136918996086737	0.0445529436075306	0.002112505234756	0.000735938098544299	0.00515932635032331	0.000126373039448484	0	0.000637507846209094	5.34440171561851e-05	0.0011795887371012	0.000574520387736563	6.29874584725312e-05	0.0424404383727746	0.000574520387736563	0.00136918996086737	0.0424404383727746	1.04244043837277	0.00136918996086737
"Syritta_sp1_M_PL_083"	0.0191686594521432	0.0184542710899497	0.599657405093899	0.00061869557326763	3.66909917781798e-05	0.000964068360155527	0.00948710231852095	0.000479815422463746	0.000192257646994607	0.000535032991022754	0.000169303638419476	0.00724047059862528	0.00966289348942672	0	0.00148140683617041	0.00428026392818203	0.00540310828739949	9.17274794454495e-06	0.0537124159649892	0.0540852414092923	0.0499714504244916	0.00290704588502985	0.00153785592416248	0.000192627706835444	0.0539250297210107	0.000103115928877938	0	0.000112381971178729	4.2325909604869e-05	0.00132669895538682	8.03390300129606e-05	3.20429411657679e-05	0.00136918996086737	8.03390300129606e-05	0.0499714504244916	0.00136918996086737	0.00136918996086737	1.04997145042449
