"Marmota_caudata"	"Apodemus_uralensis"	"Spermophilus_fulvus"	"Ellobius_tancrei"	"Cricetulus_migratorius"	"Alticola_argentatus"	"Dryomys_nitedula"	"Microtus_juldaschi"	"Citellophilus_lebedewi"	"Oropsylla_silantiewi"	"Pectinoctenus_nemorosa"	"Citellophilus_transcaucasicus"	"Amphipsylla_dumalis"	"Leptopsylla_taschenbergi"	"Amphipsylla_kuznetzovi"	"Ctenophthalmus_dux"	"Callopsylla_caspia"	"Ceratophyllus_sciurorum"	"Amalaraeus_penicilliger"	"Leptopsylla_nana"	"Frontopsylla_elata"	"Ctenophthalmus_assimilis"	"Neopsylla_mana"	"Frontopsylla_protera"	"Amphipsylla_phaiomydis"	"Ophthalmopsylla_praefecta"	"Amphipsylla_schelkovnikovi"	"Ctenophthalmus_dilatatus"	"Neopsylla_pleskei"	"Ctenophthalmus_golovi"	"Amphipsylla_primaris"	"Rhadinopsylla_li"
"Leptopsylla_taschenbergi"	0	0.606050141949748	0	0.00582740521105528	0.0252831408624792	0.0128210080400425	0.0108223239633884	0.00586264663995274	0	0	0.0189390669359296	0	0.0203959182386935	1.01893906693593	0.022656097913175	0.00145685130276382	0.0210759016092701	0.0216446479267767	0.0216446479267767	0.022656097913175	0.00304585796389313	0.0204047285959178	0.0189390669359297	0.0189390669359296	0.0189390669359296	0.0205192632398346	0.00158019630390495	0.0205192632398346	0.0205192632398346	0.0189390669359296	0.00158019630390495	0
"Amphipsylla_kuznetzovi"	0	0.2416650444072	0	0.00232370235006923	0.217794380014931	0.194521183704721	0.00431544722155715	0.00604690896818806	0	0	0.007552032637725	0	0.00813295822524231	0.007552032637725	1.05358437867278	0.000580925587517308	0.0399722299218451	0.00863089444311428	0.00863089444311429	0.0535843786727783	0.0151238759929802	0.00906375987977202	0.00755203263772501	0.007552032637725	0.00755203263772501	0.0211641813886582	0.0136121487509332	0.0211641813886582	0.0211641813886582	0.007552032637725	0.0136121487509332	0
"Ctenophthalmus_dux"	0	0.0466192416884422	0	0.615832877323927	0.00194485698942148	0.000986231387695578	0.000832486458722182	0.000450972818457903	0	0	0.00145685130276382	0	0.155415070633746	0.00145685130276382	0.00174277676255192	1.15395821933098	0.00162122320071308	0.00166497291744436	0.00166497291744436	0.00174277676255192	0.000234296766453318	0.00156959450737829	0.00145685130276382	0.00145685130276382	0.00145685130276382	0.00157840486460266	0.000121553561838842	0.00157840486460266	0.00157840486460266	0.00145685130276382	0.000121553561838842	0
"Callopsylla_caspia"	0	0.337214425748321	0	0.00324244640142616	0.0321298456686788	0.284473672343041	0.00602168617407716	0.00358459033112213	0	0	0.010537950804635	0	0.0113485624049916	0.010537950804635	0.0599583448827677	0.000810611600356541	1.05795022952848	0.0120433723481543	0.0120433723481543	0.0599583448827677	0.00290426293707296	0.0114340983874156	0.010537950804635	0.010537950804635	0.010537950804635	0.0125460661589274	0.00200811535429243	0.0125460661589275	0.0125460661589274	0.010537950804635	0.00200811535429243	0
"Ceratophyllus_sciurorum"	0	0.346314366828428	0	0.00332994583488873	0.0144475090642738	0.00732629030859572	0.291898470836222	0.00335008379425871	0	0	0.0108223239633884	0	0.0116548104221105	0.0108223239633884	0.0129463416646714	0.000832486458722182	0.0120433723481543	1.08379694167244	0.0837969416724439	0.0129463416646714	0.00174049026508179	0.011659844911953	0.0108223239633884	0.0108223239633884	0.0108223239633884	0.0117252932799055	0.000902969316517114	0.0117252932799055	0.0117252932799055	0.0108223239633884	0.000902969316517114	0
"Amalaraeus_penicilliger"	0	0.346314366828428	0	0.00332994583488873	0.0144475090642738	0.00732629030859572	0.291898470836222	0.00335008379425871	0	0	0.0108223239633884	0	0.0116548104221106	0.0108223239633884	0.0129463416646714	0.000832486458722182	0.0120433723481543	0.0837969416724439	1.08379694167244	0.0129463416646714	0.00174049026508179	0.011659844911953	0.0108223239633884	0.0108223239633884	0.0108223239633884	0.0117252932799055	0.000902969316517113	0.0117252932799055	0.0117252932799055	0.0108223239633884	0.000902969316517113	0
"Leptopsylla_nana"	0	0.2416650444072	0	0.00232370235006923	0.217794380014931	0.194521183704721	0.00431544722155714	0.00604690896818806	0	0	0.007552032637725	0	0.00813295822524231	0.007552032637725	0.0535843786727783	0.000580925587517308	0.0399722299218451	0.00863089444311429	0.00863089444311429	1.05358437867278	0.0151238759929802	0.00906375987977202	0.00755203263772501	0.007552032637725	0.00755203263772501	0.0211641813886582	0.0136121487509332	0.0211641813886582	0.0211641813886582	0.007552032637725	0.0136121487509332	0
"Frontopsylla_elata"	0	0.0487337274222901	0	0.000468593532906636	0.316504816838358	0.00828800373075836	0.000870245132540895	0.291801280009813	0	0	0.00152292898194657	0	0.00164007736517323	0.00152292898194657	0.0226858139894703	0.000117148383226659	0.00290426293707296	0.00174049026508179	0.00174049026508179	0.0226858139894703	1.09273187105485	0.0744732489843997	0.00152292898194657	0.00152292898194657	0.00152292898194657	0.0213044800343439	0.0197815510523974	0.0213044800343439	0.0213044800343439	0.00152292898194657	0.0197815510523974	0
"Ctenophthalmus_assimilis"	0	0.326475657534685	0	0.00313918901475659	0.0345846629158794	0.0073904045367399	0.00582992245597652	0.289246830208629	0	0	0.0102023642979589	0	0.0109871615516481	0.0102023642979589	0.013595639819658	0.000784797253689147	0.0114340983874156	0.011659844911953	0.011659844911953	0.013595639819658	0.0744732489843997	1.08251407185012	0.0102023642979589	0.0102023642979589	0.0102023642979589	0.0123639057302014	0.00216154143224246	0.0123639057302014	0.0123639057302014	0.0102023642979589	0.00216154143224246	0
"Neopsylla_mana"	0	0.606050141949748	0	0.00582740521105527	0.0252831408624792	0.0128210080400425	0.0108223239633884	0.00586264663995274	0	0	0.0189390669359296	0	0.0203959182386935	0.0189390669359296	0.022656097913175	0.00145685130276382	0.0210759016092701	0.0216446479267767	0.0216446479267767	0.022656097913175	0.00304585796389313	0.0204047285959178	1.01893906693593	0.0189390669359296	0.0189390669359297	0.0205192632398346	0.00158019630390495	0.0205192632398346	0.0205192632398346	0.0189390669359296	0.00158019630390495	0
"Frontopsylla_protera"	0	0.606050141949749	0	0.00582740521105528	0.0252831408624792	0.0128210080400425	0.0108223239633884	0.00586264663995274	0	0	0.0189390669359296	0	0.0203959182386935	0.0189390669359296	0.022656097913175	0.00145685130276382	0.0210759016092701	0.0216446479267767	0.0216446479267767	0.022656097913175	0.00304585796389313	0.0204047285959178	0.0189390669359296	1.01893906693593	0.0189390669359297	0.0205192632398346	0.00158019630390495	0.0205192632398346	0.0205192632398346	0.0189390669359296	0.00158019630390495	0
"Amphipsylla_phaiomydis"	0	0.606050141949748	0	0.00582740521105528	0.0252831408624792	0.0128210080400425	0.0108223239633884	0.00586264663995274	0	0	0.0189390669359296	0	0.0203959182386935	0.0189390669359296	0.022656097913175	0.00145685130276382	0.0210759016092701	0.0216446479267767	0.0216446479267767	0.022656097913175	0.00304585796389313	0.0204047285959178	0.0189390669359296	0.0189390669359296	1.01893906693593	0.0205192632398346	0.00158019630390495	0.0205192632398346	0.0205192632398346	0.0189390669359296	0.00158019630390495	0
"Ophthalmopsylla_praefecta"	0	0.328308211837353	0	0.00315680972920532	0.307203294784958	0.013718607234061	0.00586264663995274	0.00841709644113633	0	0	0.0102596316199173	0	0.0110488340522186	0.0102596316199173	0.0317462720829873	0.00078920243230133	0.0125460661589275	0.0117252932799055	0.0117252932799055	0.0317462720829873	0.0213044800343439	0.0123639057302014	0.0102596316199173	0.0102596316199173	0.0102596316199173	1.02945983754398	0.0192002059240599	0.0294598375439771	0.0294598375439771	0.0102596316199173	0.0192002059240599	0
"Amphipsylla_schelkovnikovi"	0	0.0505662817249583	0	0.000486214247355369	0.589123448707436	0.0146162064280794	0.000902969316517114	0.0109715462423199	0	0	0.00158019630390495	0	0.00170174986574379	0.00158019630390495	0.0408364462527996	0.000121553561838842	0.00401623070858485	0.00180593863303423	0.00180593863303423	0.0408364462527996	0.0395631021047948	0.00432308286448493	0.00158019630390495	0.00158019630390495	0.00158019630390495	0.0384004118481197	1.03682021554421	0.0384004118481197	0.0384004118481197	0.00158019630390495	0.0368202155442148	0
"Ctenophthalmus_dilatatus"	0	0.328308211837353	0	0.00315680972920532	0.307203294784958	0.013718607234061	0.00586264663995274	0.00841709644113633	0	0	0.0102596316199173	0	0.0110488340522186	0.0102596316199173	0.0317462720829873	0.00078920243230133	0.0125460661589274	0.0117252932799055	0.0117252932799055	0.0317462720829873	0.0213044800343439	0.0123639057302014	0.0102596316199173	0.0102596316199173	0.0102596316199173	0.0294598375439771	0.0192002059240599	1.02945983754398	0.0294598375439771	0.0102596316199173	0.0192002059240599	0
"Neopsylla_pleskei"	0	0.328308211837353	0	0.00315680972920532	0.307203294784958	0.013718607234061	0.00586264663995274	0.00841709644113633	0	0	0.0102596316199173	0	0.0110488340522186	0.0102596316199173	0.0317462720829873	0.00078920243230133	0.0125460661589275	0.0117252932799055	0.0117252932799055	0.0317462720829873	0.0213044800343439	0.0123639057302014	0.0102596316199173	0.0102596316199173	0.0102596316199173	0.0294598375439771	0.0192002059240599	0.0294598375439771	1.02945983754398	0.0102596316199173	0.0192002059240599	0
"Ctenophthalmus_golovi"	0	0.606050141949748	0	0.00582740521105528	0.0252831408624792	0.0128210080400425	0.0108223239633884	0.00586264663995274	0	0	0.0189390669359296	0	0.0203959182386935	0.0189390669359296	0.022656097913175	0.00145685130276382	0.0210759016092701	0.0216446479267767	0.0216446479267767	0.022656097913175	0.00304585796389313	0.0204047285959178	0.0189390669359296	0.0189390669359296	0.0189390669359296	0.0205192632398346	0.00158019630390495	0.0205192632398346	0.0205192632398346	1.01893906693593	0.00158019630390495	0
"Amphipsylla_primaris"	0	0.0505662817249583	0	0.000486214247355369	0.589123448707437	0.0146162064280794	0.000902969316517114	0.0109715462423199	0	0	0.00158019630390495	0	0.00170174986574379	0.00158019630390495	0.0408364462527996	0.000121553561838842	0.00401623070858485	0.00180593863303423	0.00180593863303423	0.0408364462527996	0.0395631021047948	0.00432308286448493	0.00158019630390495	0.00158019630390495	0.00158019630390495	0.0384004118481197	0.0368202155442148	0.0384004118481197	0.0384004118481197	0.00158019630390495	1.03682021554421	0
"Rhadinopsylla_li"	0.666666666666667	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111
