"Syzygium_coriaceum"	"Diospyros_revaughanii"	"Syzygium_petrinese"	"Casearia_coriacea"	"Labourdonnaisia_callophylloides"	"Calophyllum_eputamen"	"Gaertnera_sp1_M_PL_070"	"Ocotea_laevigata"	"Stillingia_lineata"	"Syzygium_mauritianum"	"Cordemoya_integrifolia"	"Tristhema_mauritiana"	"Euodia_obtusifolia"	"Syzygium_commersonii"	"Technomyrmex_albipes"	"Apis_mellifera"	"Musca_domestica"	"Chaetocnema_sp1_M_PL_070"	"Phelsuma_cepediana"	"Eristalinus_flaveolus"	"Brachymyrmex_sp1_M_PL_070"	"Chrysomya_megacephala"	"Episyrphus_sp1_M_PL_070"	"Panara_naso"	"Paragus_borbonicus"	"Anthomyia_faciata"	"Macroglossum_milvus"	"Melanagromyza_sojae"	"Nacoleia_sp1_M_PL_070"	"Ornidia_obesa"	"Phorinia_sp1_M_PL_070"	"Polistes_hebraeus"	"Syritta_sp1_M_PL_070"	"Thelairodrino_sp1_M_PL_070"
"Cordemoya_integrifolia"	0.00523116377916407	0.0670382331131065	0.00598798793094854	0.00190793097996222	0.0595370806647817	0.0624857542702414	0.00141471894107427	0.00123787907343998	0.0016342273790312	0.0614517136870142	1.05781378491831	0.00172329574647503	0.00223163408108005	0.00363792876870754	0.0172329574647503	0.578137849183067	0.000858135842792922	0.00834464870257691	0.0291034301496603	0.000324206423996186	0.000738540933948757	0.00839648389673456	0.00892653632432019	0.000117893245089522	0.00101005668032677	0.000117893245089522	0.000117893245089522	0.000261558188958204	0.0111730388521844	0.000261558188958204	0.000261558188958204	0.000748498491368568	0.000261558188958204	0.000272371229838533
"Tristhema_mauritiana"	0.074011992206314	0.00325598081966386	0.0653705943640751	0.0618461309911747	0.0587788936481223	0.00310208350692183	0.00131767377155269	0.0011529645501086	0.00136133470769344	0.00298464908469187	0.00172329574647503	1.05705559790165	0.00011078869667578	0.00126135333821684	0.570555979016473	0.0172329574647503	0.00422945563424543	0.00431524916662984	0.0100908267057348	0.000301966905980825	0.0191621323581093	0.00439032695466176	0.000443154786703119	0.000109806147629391	0.0118719239058251	0.000109806147629391	0.000109806147629391	0.0037005996103157	0.000542663469943977	0.0037005996103157	0.0037005996103157	0.00817132429550939	0.0037005996103157	0.000226889117948906
"Euodia_obtusifolia"	0.00730741323410893	0.002590590894994	0.00038091652571946	0.000215606786242284	0.00234242277775583	0.156715806772425	0.00344983812555612	0.0030186083598616	0.00399778856301457	0.00237470832041117	0.00223163408108005	0.00011078869667578	1.14845413595616	0.000143074239331119	0.0011078869667578	0.0223163408108005	0.00182225665931448	0.0206211446020943	0.00114459391464895	0.000790587903773277	0.000419272358266017	0.0207454344120318	0.593816543824632	0.00028748651046301	0.000412985227420379	0.00028748651046301	0.00028748651046301	0.000365370661705447	0.000431765149165667	0.000365370661705447	0.000365370661705447	4.76145657149324e-05	0.000365370661705447	0.000666298093835761
"Syzygium_commersonii"	0.00474831547333839	0.0829509295284167	0.0813474544338111	0.00140875443374248	0.00489928210692439	0.00400607870127133	0.000165340332320704	0.000144672790780616	0.00018137381974918	0.0760383520677153	0.00363792876870754	0.00126135333821684	0.000143074239331119	1.07240042329901	0.0126135333821684	0.0363792876870754	0.000305535236448611	0.000768404581284033	0.579203386392062	3.78904928234948e-05	0.000589604382102539	0.000776066104149331	0.000572296957324475	1.37783610267254e-05	0.0104058475778933	1.37783610267254e-05	1.37783610267254e-05	0.00023741577366692	0.0138251549214028	0.00023741577366692	0.00023741577366692	0.0101684318042264	0.00023741577366692	3.02289699581967e-05
"Technomyrmex_albipes"	0.148023984412628	0.00651196163932772	0.13074118872815	0.123692261982349	0.117557787296245	0.00620416701384367	0.00263534754310538	0.00230592910021721	0.00272266941538688	0.00596929816938374	0.00344659149295005	0.114111195803295	0.000221577393351559	0.00252270667643369	1.14111195803295	0.0344659149295006	0.00845891126849087	0.00863049833325968	0.0201816534114695	0.00060393381196165	0.0383242647162187	0.00878065390932351	0.000886309573406237	0.000219612295258782	0.0237438478116502	0.000219612295258782	0.000219612295258782	0.0074011992206314	0.00108532693988795	0.00740119922063141	0.00740119922063141	0.0163426485910188	0.00740119922063141	0.000453778235897813
"Apis_mellifera"	0.0104623275583281	0.134076466226213	0.0119759758618971	0.00381586195992443	0.119074161329563	0.124971508540483	0.00282943788214853	0.00247575814687996	0.0032684547580624	0.122903427374028	0.115627569836613	0.00344659149295005	0.0044632681621601	0.00727585753741508	0.0344659149295005	1.15627569836613	0.00171627168558584	0.0166892974051538	0.0582068602993206	0.000648412847992372	0.00147708186789751	0.0167929677934691	0.0178530726486404	0.000235786490179044	0.00202011336065354	0.000235786490179044	0.000235786490179044	0.000523116377916407	0.0223460777043688	0.000523116377916407	0.000523116377916407	0.00149699698273714	0.000523116377916407	0.000544742459677067
"Musca_domestica"	0.168708074421474	0.000317364839793146	0.00357803988738421	0.0033772958280851	0.00127189786925959	0.0127557966152014	0.17160534529529	0.150154677133378	0.15280341116379	0.000290917769810384	0.000214533960698231	0.00105736390856136	0.000455564164828621	7.63838091121528e-05	0.0105736390856136	0.00214533960698231	1.07322886387854	0.0354971134919389	0.000611070472897222	0.0393262249635039	0.00927972767809497	0.0493561032614778	0.00182225665931448	0.0143004454412741	0.00888265870699673	0.0143004454412741	0.0143004454412741	0.00843540372107371	5.28941399655242e-05	0.00843540372107371	0.00843540372107371	0.000447254985923026	0.00843540372107371	0.025467235193965
"Chaetocnema_sp1_M_PL_070"	0.217820670279995	0.00331383755776762	0.00487427269274987	0.00443858641853499	0.00421996595640225	0.192464016286213	0.0130342210226843	0.0114049433948488	0.200708652945322	0.00303768442795365	0.00278154956752564	0.00143841638887661	0.00687371486736475	0.000256134860428011	0.0143841638887661	0.0278154956752564	0.0473294846559185	1.06840047770733	0.00204907888342409	0.00298700898436516	0.0120006801186335	0.0379360445341416	0.027494859469459	0.0010861850852237	0.0115003176005935	0.0010861850852237	0.0010861850852237	0.0108910335139998	0.000552306259627936	0.0108910335139998	0.0108910335139998	0.000609284086593733	0.0108910335139998	0.0334514421575536
"Phelsuma_cepediana"	0.00949663094667678	0.165901859056833	0.162694908867622	0.00281750886748496	0.00979856421384877	0.00801215740254265	0.000330680664641409	0.000289345581561233	0.00036274763949836	0.152076704135431	0.00727585753741507	0.00252270667643369	0.000286148478662238	0.144800846598015	0.0252270667643369	0.0727585753741508	0.000611070472897222	0.00153680916256807	1.15840677278412	7.57809856469896e-05	0.00117920876420508	0.00155213220829866	0.00114459391464895	2.75567220534507e-05	0.0208116951557866	2.75567220534507e-05	2.75567220534507e-05	0.000474831547333839	0.0276503098428056	0.00047483154733384	0.00047483154733384	0.0203368636084528	0.00047483154733384	6.04579399163934e-05
"Eristalinus_flaveolus"	0.0234731165826456	0.000197507409174371	0.000511274655652668	0.000474023904291715	0.000313086664988505	0.0110682306528259	0.329696575776276	0.288484503804242	0.0115399728948734	0.00018104845840984	0.000162103211998093	0.000150983452990413	0.000395293951886638	1.89452464117474e-05	0.00150983452990413	0.00162103211998093	0.0786524499270078	0.00448051347654775	0.000151561971293979	1.07555546528206	0.00129216180520521	0.0781126499427988	0.00158117580754655	0.027474714648023	0.00123756516108886	0.027474714648023	0.027474714648023	0.00117365582913228	3.29179015290619e-05	0.00117365582913228	0.00117365582913228	6.39093319565834e-05	0.00117365582913228	0.00192332881581223
"Brachymyrmex_sp1_M_PL_070"	0.326000045749942	0.000724442899664344	0.0153940622808058	0.281233137867658	0.00995033664602906	0.00586981301572425	0.00563852424089546	0.00493370871078353	0.00580374758092595	0.000664072658025648	0.000369270466974379	0.00958106617905467	0.000209636179133009	0.00029480219105127	0.0958106617905468	0.00369270466974379	0.01855945535619	0.0180010201779503	0.00235841752841016	0.00129216180520521	1.08660828675441	0.0183258907196678	0.000838544716532035	0.000469877020074621	0.0182242600725978	0.000469877020074621	0.000469877020074621	0.0163000022874971	0.000120740483277391	0.0163000022874971	0.0163000022874971	0.00192425778510072	0.0163000022874971	0.000967291263487659
"Chrysomya_megacephala"	0.166317316803559	0.00250160454569561	0.00371924383420387	0.00338831807862392	0.00319670271284908	0.145218040884222	0.170427599875197	0.149124149890798	0.0119034746994026	0.00229313750022097	0.00209912097418364	0.00109758173866544	0.00518635860300794	0.000194016526037333	0.0109758173866544	0.0209912097418364	0.0493561032614778	0.0284520334006062	0.00155213220829866	0.0390563249713994	0.00916294535983391	1.06552444592211	0.0207454344120318	0.0142022999895998	0.00878077131945342	0.0142022999895998	0.0142022999895998	0.00831586584017794	0.000416934090949268	0.00831586584017794	0.00831586584017794	0.000464905479275483	0.00831586584017794	0.00198391244990044
"Episyrphus_sp1_M_PL_070"	0.0146148264682179	0.005181181789988	0.000761833051438919	0.000431213572484568	0.00468484555551166	0.313431613544849	0.00689967625111223	0.0060372167197232	0.00799557712602914	0.00474941664082234	0.0044632681621601	0.000221577393351559	0.296908271912316	0.000286148478662238	0.00221577393351559	0.044632681621601	0.00364451331862897	0.0412422892041885	0.0022891878292979	0.00158117580754655	0.000838544716532035	0.0414908688240635	1.18763308764926	0.000574973020926019	0.000825970454840758	0.000574973020926019	0.000574973020926019	0.000730741323410893	0.000863530298331333	0.000730741323410893	0.000730741323410894	9.52291314298649e-05	0.000730741323410893	0.00133259618767152
"Panara_naso"	0.0170713575146514	0.000143641752126815	0.00037183611320194	0.000344744657666702	0.000227699392718913	0.00804962229296427	0.603415691473655	0.0279887300394485	0.00839270755990791	0.000131671606116247	0.000117893245089522	0.000109806147629391	0.00028748651046301	1.37783610267254e-05	0.00109806147629391	0.00117893245089522	0.0572017817650966	0.00325855525567109	0.000110226888213803	0.054949429296046	0.000939754040149243	0.0568091999583991	0.00114994604185204	1.05028464095614	0.00090004738988281	0.0502846409561379	0.0502846409561379	0.000853567875732568	2.39402920211359e-05	0.000853567875732568	0.000853567875732568	4.64795141502425e-05	0.000853567875732568	0.00139878459331799
"Paragus_borbonicus"	0.312025066596646	0.00622685686812004	0.292457047254419	0.010492026971062	0.00644099029307593	0.00578179318388531	0.00540028433929686	0.00472524879688475	0.0055589935384337	0.00570795212911004	0.000505028340163386	0.00593596195291255	0.00020649261371019	0.00520292378894665	0.0593596195291255	0.00505028340163386	0.0177653174139935	0.0172504764008903	0.0416233903115732	0.00123756516108886	0.0182242600725978	0.0175615426389068	0.000825970454840758	0.000450023694941405	1.05215838423663	0.000450023694941405	0.000450023694941405	0.0156012533298323	0.00103780947802001	0.0156012533298323	0.0156012533298323	0.0365571309068024	0.0156012533298323	0.000926498923072284
"Anthomyia_faciata"	0.0170713575146513	0.000143641752126815	0.00037183611320194	0.000344744657666702	0.000227699392718913	0.00804962229296427	0.603415691473655	0.0279887300394485	0.00839270755990791	0.000131671606116248	0.000117893245089522	0.000109806147629391	0.00028748651046301	1.37783610267254e-05	0.00109806147629391	0.00117893245089522	0.0572017817650966	0.00325855525567109	0.000110226888213803	0.054949429296046	0.000939754040149243	0.0568091999583991	0.00114994604185204	0.0502846409561379	0.00090004738988281	1.05028464095614	0.0502846409561379	0.000853567875732568	2.39402920211359e-05	0.000853567875732568	0.000853567875732568	4.64795141502425e-05	0.000853567875732568	0.00139878459331799
"Macroglossum_milvus"	0.0170713575146514	0.000143641752126816	0.00037183611320194	0.000344744657666702	0.000227699392718913	0.00804962229296427	0.603415691473655	0.0279887300394485	0.00839270755990792	0.000131671606116248	0.000117893245089522	0.000109806147629391	0.00028748651046301	1.37783610267254e-05	0.00109806147629391	0.00117893245089522	0.0572017817650966	0.00325855525567109	0.000110226888213803	0.054949429296046	0.000939754040149243	0.0568091999583991	0.00114994604185204	0.0502846409561379	0.00090004738988281	0.0502846409561379	1.05028464095614	0.000853567875732568	2.39402920211359e-05	0.000853567875732568	0.000853567875732568	4.64795141502425e-05	0.000853567875732568	0.00139878459331799
"Melanagromyza_sojae"	0.592747087729563	0.00054433523195468	0.012521218185492	0.0118506007540642	0.0039621577992739	0.0102303785277525	0.0102428145087908	0.00896246269519196	0.0105416930373128	0.000498973962625123	0.000261558188958204	0.0037005996103157	0.000365370661705447	0.00023741577366692	0.037005996103157	0.00261558188958204	0.0337416148842948	0.0326731005419993	0.00189932618933536	0.00234731165826456	0.0326000045749942	0.0332634633607118	0.00146148264682179	0.000853567875732568	0.0312025066596646	0.000853567875732568	0.000853567875732568	1.02963735438648	9.07225386591133e-05	0.0296373543864781	0.0296373543864781	0.0015651522731865	0.0296373543864781	0.00175694883955213
"Nacoleia_sp1_M_PL_070"	0.00181445077318227	0.572725302298459	0.0158791713390472	0.000603033711582672	0.0117157023221284	0.0120894241766387	0.000287283504253631	0.000251373066221927	0.00033010930886916	0.0249981937735872	0.0111730388521844	0.000542663469943977	0.000431765149165667	0.0138251549214028	0.00542663469943977	0.111730388521844	0.000211576559862097	0.00165691877888381	0.110601239371222	6.58358030581237e-05	0.000241480966554781	0.00166773636379707	0.00172706059666267	2.39402920211359e-05	0.00207561895604001	2.39402920211359e-05	2.39402920211359e-05	9.07225386591133e-05	1.09545421704974	9.07225386591133e-05	9.07225386591133e-05	0.0019848964173809	9.07225386591133e-05	5.501821814486e-05
"Ornidia_obesa"	0.592747087729563	0.00054433523195468	0.012521218185492	0.0118506007540642	0.00396215779927391	0.0102303785277525	0.0102428145087908	0.00896246269519196	0.0105416930373128	0.000498973962625123	0.000261558188958204	0.0037005996103157	0.000365370661705447	0.00023741577366692	0.037005996103157	0.00261558188958204	0.0337416148842948	0.0326731005419993	0.00189932618933536	0.00234731165826456	0.0326000045749942	0.0332634633607118	0.00146148264682179	0.000853567875732568	0.0312025066596646	0.000853567875732568	0.000853567875732568	0.0296373543864781	9.07225386591133e-05	1.02963735438648	0.0296373543864781	0.0015651522731865	0.0296373543864781	0.00175694883955213
"Phorinia_sp1_M_PL_070"	0.592747087729562	0.00054433523195468	0.012521218185492	0.0118506007540642	0.00396215779927391	0.0102303785277525	0.0102428145087908	0.00896246269519196	0.0105416930373128	0.000498973962625123	0.000261558188958204	0.0037005996103157	0.000365370661705447	0.00023741577366692	0.037005996103157	0.00261558188958204	0.0337416148842948	0.0326731005419993	0.00189932618933536	0.00234731165826456	0.0326000045749942	0.0332634633607118	0.00146148264682179	0.000853567875732568	0.0312025066596646	0.000853567875732568	0.000853567875732568	0.0296373543864781	9.07225386591133e-05	0.0296373543864781	1.02963735438648	0.0015651522731865	0.0296373543864781	0.00175694883955213
"Polistes_hebraeus"	0.0313030454637301	0.0119093785042854	0.572392876323346	0.00913345318805974	0.00891982278687795	0.00133320784001811	0.00055775416980291	0.000488034898577546	0.000576294039554596	0.010916930295595	0.000748498491368568	0.00817132429550939	4.76145657149324e-05	0.0101684318042264	0.0817132429550939	0.00748498491368568	0.0017890199436921	0.0018278522597812	0.0813474544338111	0.000127818663913167	0.00384851557020144	0.00185962191710193	0.00019045826285973	4.64795141502425e-05	0.0731142618136047	4.64795141502425e-05	4.64795141502425e-05	0.0015651522731865	0.0019848964173809	0.0015651522731865	0.0015651522731865	1.07154910954042	0.0015651522731865	9.60490065924326e-05
"Syritta_sp1_M_PL_070"	0.592747087729562	0.00054433523195468	0.012521218185492	0.0118506007540642	0.00396215779927391	0.0102303785277525	0.0102428145087908	0.00896246269519196	0.0105416930373128	0.000498973962625123	0.000261558188958204	0.0037005996103157	0.000365370661705447	0.00023741577366692	0.037005996103157	0.00261558188958204	0.0337416148842948	0.0326731005419993	0.00189932618933536	0.00234731165826456	0.0326000045749942	0.0332634633607118	0.00146148264682179	0.000853567875732568	0.0312025066596646	0.000853567875732568	0.000853567875732568	0.0296373543864781	9.07225386591133e-05	0.0296373543864781	0.0296373543864781	0.0015651522731865	1.02963735438648	0.00175694883955213
"Thelairodrino_sp1_M_PL_070"	0.0351389767910427	0.00033010930886916	0.000768392052739461	0.000710534749692736	0.00049926034778744	0.0186563466274013	0.0167854151198158	0.0146872382298388	0.577592005828101	0.00030260019979673	0.000272371229838533	0.000226889117948906	0.000666298093835761	3.02289699581967e-05	0.00226889117948906	0.00272371229838533	0.10186894077586	0.100354326472661	0.000241831759665574	0.00384665763162446	0.00193458252697532	0.00793564979960176	0.00266519237534305	0.00139878459331799	0.00185299784614457	0.00139878459331799	0.00139878459331799	0.00175694883955213	5.501821814486e-05	0.00175694883955213	0.00175694883955213	9.60490065924326e-05	0.00175694883955213	1.09626533430468
