"Acacia_collinsii"	"Acacia_cornigera"	"Acacia_farnesiana"	"Acacia_new_species"	"Acacia_retusa"	"Acacia_tenuifolia"	"Aeschynomene_americana"	"Albizzia_adinocephala"	"Albizzia_caribaea"	"Andira_inermis"	"Banisteriopsis_cornifolia"	"Banisteriopsis_muricata"	"Bauhinia_glabra"	"Bauhinia_pauletia"	"Bauhinia_ungulata"	"Bixa_orellana"	"Caesalpinia_coriana"	"Calopogonium_caeruleum"	"Calopogonium_mucunoides"	"Casearia_corymbosa"	"Cassia_10969"	"Cassia_biflora"	"Cassia_emarginata"	"Cassia_grandis"	"Cassia_leptocarpa"	"Cassia_obtusifolia"	"Cassia_papillosa"	"Cassia_skinneri"	"Cassia_uniflora"	"Cayaponia_attenuata"	"Cayaponia_racemosa"	"Centrosema_plumieri"	"Centrosema_pubescens"	"Cissus_rhombifolia"	"Combretum_farinosum"	"Cordia_alliodora"	"Cordia_gerascanthus"	"Cordia_panamensis"	"Dalbergia_retusa"	"Desmanthus_virgatus"	"Dioclea_megacarpa"	"Diospyros_nicaraguensis"	"Diphysa_robinioides"	"Galactia_striata"	"Guazuma_ulmifolia"	"Heteropterys_beecheyana"	"Hippomane_mancinella"	"Hymenaea_courbaril"	"Indigofera_costaricensis"	"Indigofera_suffruticosa"	"Ipomoea_carnea"	"Ipomoea_fistulosa"	"Ipomoea_hederifolia"	"Ipomoea_meyeri"	"Ipomoea_nil"	"Ipomoea_pes-caprae"	"Ipomoea_trifida"	"Jacquemontia_tamnifolia"	"Lonchocarpus_costaricensis"	"Lonchocarpus_eriocarinalis"	"Lonchocarpus_nitidus"	"Lonchocarpus_parviflorus"	"Lysiloma_seemannii"	"Manilkara_zapota"	"Merremia_aegyptica"	"Merremia_umbellata"	"Mimosa_aff._eurycarpa"	"Mimosa_albida"	"Mimosa_dormiens"	"Mimosa_guanacastensis"	"Mimosa_pigra"	"Mimosa_pudica"	"Mimosa_pusilla"	"Mimosa_quadrivalis"	"Parkinsonia_aculeata"	"Phaseolus_lunatus"	"Piptadenia_flava"	"Piscidia_carthagenensis"	"Pithecellobium_mangense"	"Pithecellobium_oblongum"	"Pithecellobium_platyloba"	"Pithecellobium_saman"	"Prosopis_juliflora"	"Pterocarpus_rohrii"	"Rhynchosia_minima"	"Sapindus_saponaria"	"Scheelea_rostrata"	"Serjania_schiedeana"	"Sesbania_emerus"	"Sida_sp._1"	"Sida_sp._2"	"Sida_sp._3"	"Spondias_mombin"	"Spondias_radkoferi"	"Triumfetta_lappula"	"Acanthoscelides_argillaceus"	"Acanthoscelides_brevipes"	"Acanthoscelides_clitellarius"	"Acanthoscelides_cordifer"	"Acanthoscelides_devriesi"	"Acanthoscelides_difficilis"	"Acanthoscelides_flavescens"	"Acanthoscelides_griseolus"	"Acanthoscelides_guazumae"	"Acanthoscelides_kingsolveri"	"Acanthoscelides_petalopygus"	"Acanthoscelides_megacornis"	"Acanthoscelides_mexicanus"	"Acanthoscelides_obrienorum"	"Acanthoscelides_pertinax"	"Acanthoscelides_puellus"	"Acanthoscelides_quadridentatus"	"Acanthoscelides_hectori"	"Acanthoscelides_triumfettae"	"Acanthoscelides_zebratus"	"Acanthoscelides_zeteki"	"Algarobius_bottimeri"	"Amblycerus_biolleyi"	"Amblycerus_obscurus"	"Amblycerus_championi"	"Amblycerus_cistelinus"	"Amblycerus_epsilon"	"Amblycerus_geminatus"	"Amblycerus_dytiscinus"	"Amblycerus_imperfectus"	"Amblycerus_new_species"	"Amblycerus_multiflocculus"	"Amblycerus_perfectus"	"Amblycerus_pterocarpae"	"Amblycerus_baracoensis"	"Amblycerus_spondiae"	"Amblycerus_vegai"	"Caryedes_brasiliensis"	"Caryedes_cavatus"	"Caryedes_helvinus"	"Caryedes_incensus"	"Caryedes_juno"	"Caryedes_paradisensis"	"Caryedes_quadridensis"	"Caredes_x-liturus"	"Caryopbruchus_buscki"	"Caryopbruchus_acapulcensis"	"Ctenocolum_biolleyi"	"Ctenocolum_crotonae"	"Ctenocolum_janzeni"	"Ctenocolum_salvini"	"Ctenocolum_tuberculatum"	"Gibbobruchus_cristicollis"	"Gibbobruchus_guanacaste"	"Megacerus_bifloccosus"	"Megacerus_cubicus"	"Megacerus_flabelliger"	"Megacerus_leucospilus"	"Megacerus_lherminieri"	"Megacerus_meculiventris"	"Megacerus_porosus"	"Megacerus_ricaensis"	"Megacerus_ramicornis"	"Megasennius_muricatus"	"Meibomeus_surrubresus"	"Merobruchus_santarosae"	"Merobruchus_boucheri"	"Merobruchus_columbinus"	"Merobruchus_hastatus"	"Merobruchus_insolitus"	"Merobruchus_paquetae"	"Merobruchus_sonorensis"	"Merobruchus_terani"	"Mimosestes_amicus"	"Mimosestes_mimosae"	"Mimosetes_nubigens"	"Mimosetes_viduatus"	"Pachymerus_new_species"	"Pygiopachymerus_lineola"	"Sennius_auricomus"	"Sennius_biflorae"	"Sennius_breveapicalis"	"Sennius_ensiculus"	"Sennius_instabilis"	"Sennius_lebasi"	"Sennius_morosus"	"Stator_championi"	"Stator_limbatus"	"Stator_pruininus"	"Stator_sordidus"	"Stator_vittatithorax"	"Zabrotes_chavesi"	"Zabrotes_propinquus"	"Zabrotes_interstitialis"	"Zabrotes_subfasciatus"	"Leptostylus_gibbulosus"	"Leptostylus_spermatovoratis"	"Leptostylus_spermophagus"	"Achia_adusta"	"Apion_glyphicum"	"Apion_pterocarpi"	"Apion_samson"	"Clenogus_armatus"	"Clenogus_fratellus"	"Clenogus_rubetra"	"Conotrachelus_brevirostris"	"Phymatophosus_scapularis"	"Rhinochenus_stigma"	"Thinochenus_transversalis"	"Zygopine_new_species"
"Banisteriopsis_cornifolia"	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Banisteriopsis_muricata"	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bauhinia_glabra"	0	0	0	0	0	0	0	0	0	0	0	0	1.24786324786325	0.0455840455840456	0.0398860398860399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207977207977208	0	0	0	0	0	0.207977207977208	0	0	0	0	0	0	0	0.0113960113960114	0.239316239316239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bauhinia_pauletia"	0	0	0	0	0	0	0	0	0	0	0	0	0.0683760683760684	1.20797720797721	0.056980056980057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113960113960114	0	0	0	0	0	0.0113960113960114	0	0	0	0	0	0	0	0.301994301994302	0.341880341880342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bauhinia_ungulata"	0	0	0	0	0	0	0	0	0	0	0	0	0.11965811965812	0.113960113960114	1.0997150997151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199430199430199	0	0	0	0	0	0.0199430199430199	0	0	0	0	0	0	0	0.0284900284900285	0.598290598290598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bixa_orellana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Caesalpinia_coriana"	0	0	0.0857876453707899	0.0857876453707899	0	0	0	0	0	0	0	0	0	0	0	0	1.07506418969944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0803504002416553	0	0	0	0	0	0	0	0.006343452650657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105724210844283	0	0	0	0	0	0	0	0	0.00105724210844283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211448421688567	0.600513517595529	0.042893822685395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Calopogonium_caeruleum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Calopogonium_mucunoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Casearia_corymbosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0
"Cassia_10969"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_biflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15736135873135	0	0	0.116042663663945	0.00262738106408933	0	0.0551124456538738	0.00218948422007444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220449782615495	0	0	0	0	0	0	0	0	0	0.0131369053204467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204497826154953	0.204497826154953	0	0	0.000437896844014889	0.0116042663663945	0.000437896844014888	0	0	0	0	0	0.0116042663663945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_emarginata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_grandis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_leptocarpa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0696255981983673	0	0	1.21015920678115	0.0273998310969316	0	0.00331550467611273	0.0228331925807763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132620187044509	0	0	0	0	0	0	0	0	0	0.136999155484658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132620187044509	0.132620187044509	0	0	0.00456663851615527	0.121015920678115	0.00456663851615527	0	0	0	0	0	0.121015920678115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_obtusifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00262738106408933	0	0	0.0456663851615527	1.24631697475837	0	0.000125113384004254	0.0385974789653123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000500453536017015	0	0	0	0	0	0	0	0	0	0.231584873791874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00500453536017016	0.00500453536017016	0	0	0.207719495793062	0.00456663851615526	0.207719495793062	0	0	0	0	0	0.00456663851615527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_papillosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_skinneri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165337336961621	0	0	0.0165775233805636	0.000375340152012762	0	1.15073034937912	0.000312783460010635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602921397516499	0	0	0	0	0	0	0	0	0	0.00187670076006381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292139751649933	0.0292139751649933	0	0	6.25566920021269e-05	0.00165775233805636	6.25566920021269e-05	0	0	0	0	0	0.00165775233805636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cassia_uniflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00656845266022333	0	0	0.114165962903882	0.115792436895937	0	0.000312783460010635	1.09649369741328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125113384004254	0	0	0	0	0	0	0	0	0	0.578962184479685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125113384004254	0.0125113384004254	0	0	0.0192987394826562	0.0114165962903882	0.0192987394826562	0	0	0	0	0	0.0114165962903882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cayaponia_attenuata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0
"Cayaponia_racemosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0
"Centrosema_plumieri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Centrosema_pubescens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cissus_rhombifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
