"Stillingia_lineata"	"Gaertnera_sp1_M_PL_080"	"Aphloia_theiformis"	"Syzygium_coriaceum"	"Euodia_chapelieri"	"Warneckea_trinervis"	"Nacoleia_sp1_M_PL_080"	"Chaetocnema_sp1_M_PL_080"	"Chrysomya_megacephala"	"Apis_mellifera"	"Villa_unifasciata"	"Brachymyrmex_sp1_M_PL_080"	"Phorinia_sp1_M_PL_080"	"Stomorhina_lunata"	"Ahasverus_advena"	"Allograpta_nasuta"	"Syritta_nigrofemorata"	"Episyrphus_sp1_M_PL_080"	"Lecithoceridae_sp1_M_PL_080"	"Mauritiborium_undulatus"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_080"	"Musca_domestica"	"Pachycerina_crinicornis"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Technomyrmex_albipes"
"Villa_unifasciata"	0.226096743758681	0.0157135521789588	0.216754472070774	0.19888103086009	0.00452228127658178	0.00469858652158112	0.0281915191294867	0.0361782502126543	0.00905698071685212	0.000982097011184925	1.06002932157203	0.0270943090088467	0.00807488370566719	0.0519544378663579	0.00807488370566719	0.00905698071685211	0.0080748837056672	0.000982097011184926	0.000982097011184926	0.00807488370566719	0.0270943090088467	0.00807488370566719	0.00807488370566719	0.00807488370566719	0.00807488370566719	0.000982097011184926	0.00807488370566719	0.00807488370566719
"Brachymyrmex_sp1_M_PL_080"	0.0178017644413236	0.00217252505793441	0.609953076497931	0.0352241213025837	0.000689943370722627	0.000825235996171611	0.00495141597702966	0.00551954696578101	0.000771560117596742	0.000135782816120901	0.0812829270265402	1.07624413456224	0.000635777301475841	0.0806471497250642	0.000635777301475842	0.000771560117596742	0.000635777301475842	0.000135782816120901	0.000135782816120901	0.000635777301475842	0.0762441345622414	0.000635777301475842	0.000635777301475842	0.000635777301475842	0.000635777301475842	0.000135782816120901	0.000635777301475842	0.000635777301475842
"Phorinia_sp1_M_PL_080"	0.632034314436347	0.0177370592726306	0.00508621841180673	0.00812975782810674	0.00329299200267535	0.000386324715100501	0.002317948290603	0.0263439360214028	0.0236812202915518	0.00110856620453941	0.0242246511170016	0.000635777301475841	1.02257265408701	0.00165199702998918	0.0225726540870124	0.0236812202915518	0.0225726540870124	0.00110856620453941	0.00110856620453941	0.0225726540870124	0.000635777301475842	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.00110856620453941	0.0225726540870124	0.0225726540870124
"Stomorhina_lunata"	0.0231279584198486	0.0147017986321229	0.322588598900257	0.294256667376081	0.00513692591353499	0.00685471742482143	0.0411283045489286	0.04109540730828	0.00174486092950228	0.000918862414507683	0.0779316567995369	0.0403235748625321	0.000825998514994592	1.07710565828454	0.000825998514994593	0.00174486092950227	0.000825998514994593	0.000918862414507683	0.000918862414507683	0.000825998514994592	0.0403235748625322	0.000825998514994592	0.000825998514994593	0.000825998514994592	0.000825998514994592	0.000918862414507683	0.000825998514994592	0.000825998514994592
"Ahasverus_advena"	0.632034314436348	0.0177370592726306	0.00508621841180673	0.00812975782810675	0.00329299200267535	0.000386324715100501	0.002317948290603	0.0263439360214028	0.0236812202915518	0.00110856620453941	0.0242246511170016	0.000635777301475842	0.0225726540870124	0.00165199702998918	1.02257265408701	0.0236812202915518	0.0225726540870124	0.00110856620453941	0.00110856620453941	0.0225726540870124	0.000635777301475842	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.00110856620453941	0.0225726540870124	0.0225726540870124
"Allograpta_nasuta"	0.331537084081725	0.312998508594881	0.00308624047038697	0.0108726469656312	0.00436827970715465	0.00380390684688799	0.0228234410813279	0.0349462376572372	0.0314030169329559	0.01956240678718	0.0135854710752782	0.000385780058798371	0.0118406101457759	0.00174486092950228	0.0118406101457759	1.03140301693296	0.0118406101457759	0.01956240678718	0.01956240678718	0.0118406101457759	0.000385780058798371	0.0118406101457759	0.0118406101457759	0.0118406101457759	0.0118406101457759	0.01956240678718	0.0118406101457759	0.0118406101457759
"Syritta_nigrofemorata"	0.632034314436347	0.0177370592726306	0.00508621841180674	0.00812975782810675	0.00329299200267535	0.000386324715100501	0.002317948290603	0.0263439360214028	0.0236812202915518	0.00110856620453941	0.0242246511170016	0.000635777301475842	0.0225726540870124	0.00165199702998918	0.0225726540870124	0.0236812202915518	1.02257265408701	0.00110856620453941	0.00110856620453941	0.0225726540870124	0.000635777301475842	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.00110856620453941	0.0225726540870124	0.0225726540870124
"Episyrphus_sp1_M_PL_080"	0.0310398537271035	0.608259957917131	0.00108626252896721	0.0136155361031557	0.00544356741163394	0.00722148897867548	0.0433289338720529	0.0435485392930715	0.0391248135743601	0.0380162473698207	0.00294629103355478	0.000135782816120901	0.00110856620453941	0.00183772482901537	0.00110856620453941	0.0391248135743601	0.00110856620453941	1.03801624736982	0.0380162473698207	0.00110856620453941	0.000135782816120901	0.00110856620453941	0.00110856620453941	0.00110856620453941	0.00110856620453941	0.0380162473698207	0.00110856620453941	0.00110856620453941
"Lecithoceridae_sp1_M_PL_080"	0.0310398537271035	0.60825995791713	0.00108626252896721	0.0136155361031557	0.00544356741163394	0.00722148897867548	0.0433289338720529	0.0435485392930715	0.0391248135743601	0.0380162473698206	0.00294629103355478	0.000135782816120901	0.00110856620453941	0.00183772482901537	0.00110856620453941	0.0391248135743601	0.00110856620453941	0.0380162473698206	1.03801624736982	0.00110856620453941	0.000135782816120901	0.00110856620453941	0.00110856620453941	0.00110856620453941	0.00110856620453941	0.0380162473698207	0.00110856620453941	0.00110856620453941
"Mauritiborium_undulatus"	0.632034314436347	0.0177370592726306	0.00508621841180673	0.00812975782810675	0.00329299200267535	0.000386324715100501	0.002317948290603	0.0263439360214028	0.0236812202915518	0.00110856620453941	0.0242246511170016	0.000635777301475842	0.0225726540870124	0.00165199702998919	0.0225726540870124	0.0236812202915518	0.0225726540870124	0.00110856620453941	0.00110856620453941	1.02257265408701	0.000635777301475842	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.00110856620453941	0.0225726540870124	0.0225726540870124
"Melanostoma_bituberculatum"	0.0178017644413236	0.00217252505793441	0.609953076497931	0.0352241213025837	0.000689943370722627	0.000825235996171611	0.00495141597702967	0.00551954696578102	0.000771560117596742	0.000135782816120901	0.0812829270265401	0.0762441345622413	0.000635777301475842	0.0806471497250642	0.000635777301475842	0.000771560117596742	0.000635777301475842	0.000135782816120901	0.000135782816120901	0.000635777301475842	1.07624413456224	0.000635777301475841	0.000635777301475842	0.000635777301475842	0.000635777301475842	0.000135782816120901	0.000635777301475842	0.000635777301475842
"Mordellidae_sp1_M_PL_080"	0.632034314436347	0.0177370592726306	0.00508621841180673	0.00812975782810675	0.00329299200267535	0.000386324715100501	0.002317948290603	0.0263439360214028	0.0236812202915518	0.00110856620453941	0.0242246511170016	0.000635777301475842	0.0225726540870124	0.00165199702998919	0.0225726540870124	0.0236812202915518	0.0225726540870124	0.00110856620453941	0.00110856620453941	0.0225726540870124	0.000635777301475842	1.02257265408701	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.00110856620453941	0.0225726540870124	0.0225726540870124
"Musca_domestica"	0.632034314436347	0.0177370592726306	0.00508621841180673	0.00812975782810675	0.00329299200267535	0.000386324715100501	0.002317948290603	0.0263439360214028	0.0236812202915518	0.00110856620453941	0.0242246511170016	0.000635777301475842	0.0225726540870124	0.00165199702998918	0.0225726540870124	0.0236812202915518	0.0225726540870124	0.00110856620453941	0.00110856620453941	0.0225726540870124	0.000635777301475842	0.0225726540870124	1.02257265408701	0.0225726540870124	0.0225726540870124	0.00110856620453941	0.0225726540870124	0.0225726540870124
"Pachycerina_crinicornis"	0.632034314436347	0.0177370592726306	0.00508621841180673	0.00812975782810675	0.00329299200267535	0.000386324715100501	0.002317948290603	0.0263439360214028	0.0236812202915518	0.00110856620453941	0.0242246511170016	0.000635777301475841	0.0225726540870124	0.00165199702998919	0.0225726540870124	0.0236812202915518	0.0225726540870124	0.00110856620453941	0.00110856620453941	0.0225726540870124	0.000635777301475842	0.0225726540870124	0.0225726540870124	1.02257265408701	0.0225726540870124	0.00110856620453941	0.0225726540870124	0.0225726540870124
"Pelecophora_intemipta"	0.632034314436347	0.0177370592726306	0.00508621841180673	0.00812975782810675	0.00329299200267535	0.000386324715100501	0.002317948290603	0.0263439360214028	0.0236812202915518	0.00110856620453941	0.0242246511170016	0.000635777301475842	0.0225726540870124	0.00165199702998918	0.0225726540870124	0.0236812202915518	0.0225726540870124	0.00110856620453941	0.00110856620453941	0.0225726540870124	0.000635777301475842	0.0225726540870124	0.0225726540870124	0.0225726540870124	1.02257265408701	0.00110856620453941	0.0225726540870124	0.0225726540870124
"Polistes_hebraeus"	0.0310398537271035	0.608259957917131	0.00108626252896721	0.0136155361031557	0.00544356741163394	0.00722148897867548	0.0433289338720529	0.0435485392930715	0.0391248135743601	0.0380162473698207	0.00294629103355478	0.000135782816120901	0.00110856620453941	0.00183772482901537	0.00110856620453941	0.0391248135743601	0.00110856620453941	0.0380162473698207	0.0380162473698207	0.00110856620453941	0.000135782816120901	0.00110856620453941	0.00110856620453941	0.00110856620453941	0.00110856620453941	1.03801624736982	0.00110856620453941	0.00110856620453941
"Sarcophaga_arno"	0.632034314436347	0.0177370592726306	0.00508621841180673	0.00812975782810675	0.00329299200267535	0.000386324715100501	0.002317948290603	0.0263439360214028	0.0236812202915518	0.00110856620453941	0.0242246511170016	0.000635777301475842	0.0225726540870124	0.00165199702998918	0.0225726540870124	0.0236812202915518	0.0225726540870124	0.00110856620453941	0.00110856620453941	0.0225726540870124	0.000635777301475842	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.00110856620453941	1.02257265408701	0.0225726540870124
"Technomyrmex_albipes"	0.632034314436347	0.0177370592726306	0.00508621841180673	0.00812975782810675	0.00329299200267535	0.000386324715100501	0.002317948290603	0.0263439360214028	0.0236812202915518	0.00110856620453941	0.0242246511170016	0.000635777301475842	0.0225726540870124	0.00165199702998918	0.0225726540870124	0.0236812202915518	0.0225726540870124	0.00110856620453941	0.00110856620453941	0.0225726540870124	0.000635777301475842	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.0225726540870124	0.00110856620453941	0.0225726540870124	1.02257265408701
