"Spermophilus_fulvus"	"Marmota_caudata"	"Meriones_tamariscinus"	"Cricetulus_migratorius"	"Microtus_gregalis"	"Apodemus_uralensis"	"Allactaga_elater"	"Allactaga_major"	"Marmota_baibacina"	"Alticola_argentatus"	"Microtus_socialis"	"Apodemus_agrarius"	"Microtus_kirgisorum"	"Clethrionomys_centralis"	"Ellobius_talpinus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Oropsylla_ilovaiskii"	"Citellophilus_lebedewi"	"Nosopsyllus_aralis"	"Rhadinopsylla_li"	"Oropsylla_silantiewi"	"Neopsylla_teratura"	"Frontopsylla_elata"	"Amphipsylla_schelkovnikovi"	"Pectinoctenus_nemorosa"	"Rhadinopsylla_bivirgis"	"Mesopsylla_hebes"	"Callopsylla_caspia"	"Nosopsyllus_fidus"	"Amphipsylla_rossica"	"Rhadinopsylla_angusta"	"Amphipsylla_asiatica"	"Frontopsylla_macrophthalma"	"Amphipsylla_anceps"	"Ctenophthalmus_assimilis"	"Neopsylla_pleskei"	"Amalaraeus_penicilliger"	"Neopsylla_meridiana"	"Amphipsylla_primaris"	"Ctenophthalmus_golovi"	"Frontopsylla_protera"	"Amphipsylla_sibirica"	"Peromyscopsylla_bidentata"	"Amphipsylla_dumalis"	"Frontopsylla_ornata"	"Rhadinopsylla_cedestis"	"Frontopsylla_ambigua"	"Neopsylla_mana"
"Spermophilus_fulvus"	1.13217074112532	0.000188478176802045	0.0651687878389873	0.0235118205983324	0.00373728389113835	0.0122396206235099	0.0285436224288587	0.0109862212984052	6.73136345721591e-06	0.000916821276006901	0.0100488176930928	0.0349630716108126	0.00963638280655876	0.000380715424182049	0.000834217177864485	0.0976060011523931	0.0943475617604437	0.101173953956	2.35597721002557e-05	0.105240752242302	0.000579906164077976	2.69254538288636e-05	0.0064459656761839	0.00498130917008119	0.000979659191597184	0.000743210586534638	0.00606913546661408	0.00963708827022141	0.00172286977813182	0.110291870340311	0.000556346391977721	0.000186864194556918	0.000186864194556918	0.00682639219555671	0.0024226255977907	0.00344530358650628	0.000979659191597184	0.00267236166919718	0.00124292515915468	9.99615451008308e-05	0.000556346391977721	7.64017730005751e-05	0.00135128106768211	0.000171580629046087	0.00118821348606331	0.000632748164978295	0.103088329663147	0.000556346391977721	0.000556346391977721
"Marmota_caudata"	0.000282717265203068	1.19318320513341	0.000840916036383659	0.00193750611860356	0.00297248884890236	0.0449251438557444	5.91152336754365e-05	5.66260865671709e-05	0.0426136858976219	0.0437330685962165	0.000340173486658811	0.00022522984209625	0.000873847831148554	0.00105341259110011	0.000236196509997591	6.56055739194386e-05	2.35597721002557e-05	7.29949781288682e-05	0.149147900641677	0.00020568376666423	0.15118995263512	0.170454743590488	0.00241502247264746	0.00231345165931571	8.07294216084819e-05	0.00219067643588804	0.000132212904522193	0.000139602308731623	0.00227140585749653	0.00246315640728205	0.00204205199344293	0.000148624442445118	0.000148624442445118	4.94352060286125e-05	0.000271875549885951	0.000190670244264301	8.07294216084819e-05	0.0040115087832503	0.00387377624707164	0.152792323024695	0.00204205199344293	0.00364442238301805	0.00030587483360738	0.00390777553079307	0.00013977854910788	0.00568647437646097	7.98672326243183e-05	0.00204205199344293	0.00204205199344293
"Meriones_tamariscinus"	0.0391012727033924	0.000336366414553464	1.09626593509984	0.0472715366415389	0.0317073054372689	0.0219052853010875	0.0395427849606223	0.0242384318227141	1.20130862340523e-05	0.00160242383505415	0.0123483983650889	0.00657106158785919	0.00587712398873655	0.000479167175778274	0.00607422691356012	0.0580717361469416	0.00325843939194936	0.0630145842670194	4.2045801819183e-05	0.0705675200598386	0.00103774058823225	4.80523449362091e-05	0.062426110697359	0.0593640041733329	0.00196964736006412	0.00258106005827651	0.0608226827521754	0.0657655308722531	0.00455070741834063	0.0641491246875677	0.000995694786413069	0.00158536527186344	0.00158536527186344	0.05975614487507	0.00509856242756368	0.0563986620268557	0.00196964736006412	0.00318818158863543	0.00368854795151541	0.000175581121407029	0.000995694786413068	0.000133535319587846	0.00166334158958068	0.000253327113532415	0.00348820408845415	0.00112923010600091	0.00490120478891416	0.000995694786413068	0.000995694786413068
"Cricetulus_migratorius"	0.0117559102991662	0.000645835372867855	0.0393929472012824	1.12057657017466	0.0411314613654274	0.0285140245343182	0.0131231194760713	0.0201247375221267	2.30655490309948e-05	0.0104648350155158	0.0188091445441591	0.00501500024288321	0.00515974438812521	0.000920917900756059	0.0176760197469471	0.0029493065516613	0.000979659191597184	0.00458969648617021	8.07294216084819e-05	0.0569856528984885	0.00137682144589567	9.22621961239793e-05	0.0587831508813233	0.0520130028765667	0.046690690423944	0.00335266509255856	0.0520144607043626	0.0536548506388714	0.0500433555165026	0.0534797751576446	0.00129609202428719	0.00205657306827137	0.00205657306827137	0.00361003729457303	0.0510984065602352	0.00402622042833549	0.046690690423944	0.00421857874992899	0.0496193330768417	0.000952799006234802	0.00129609202428719	0.000872069584626321	0.0025813725432089	0.00110229905981534	0.0511096953606808	0.00216816160891351	0.00223340925231799	0.00129609202428719	0.00129609202428719
"Microtus_gregalis"	0.00224237033468301	0.00118899553956094	0.0317073054372689	0.0493577536385129	1.14068343872149	0.0446654642422188	0.0018454098469313	0.00171213076634418	4.24641264128909e-05	0.0235365540979852	0.0168735505523392	0.000834227611891286	0.0110274409511814	0.00116302095063081	0.00645320651588292	0.00177222946642036	0.000186864194556918	0.00200290569728677	0.000148624442445118	0.00645402771232457	0.00217887281709143	0.000169856505651563	0.0664288540988687	0.0627063586508556	0.00205657306827137	0.0590644203107208	0.00392729346785884	0.00415796969872526	0.0611209933789922	0.00882446805010621	0.00203024837464631	0.0570341719360745	0.0570341719360745	0.00181604150272986	0.0611999388233882	0.0586195372079379	0.00205657306827137	0.0617524116820352	0.0610521245125113	0.00211000395061055	0.00203024837464631	0.00196137950816543	0.0023999490567001	0.00225213474582313	0.0036698746972421	0.00399162788281174	0.000395421097529739	0.00203024837464631	0.00203024837464631
"Apodemus_uralensis"	0.00667615670373265	0.0163364159475434	0.0199138957282614	0.0311062085828926	0.0406049674929262	1.17481303600167	0.001229651428458	0.00106968787749339	0.000583443426697979	0.0173170747689568	0.0062426840822289	0.0053956439074523	0.00573727223133541	0.000635264306959527	0.00567193084672882	0.00155204117839079	0.000556346391977721	0.00170574760694804	0.00204205199344293	0.00396045645442941	0.0554426445389732	0.00233377370679191	0.0599209459528377	0.0577226277308769	0.00129609202428719	0.0554308409201766	0.00247006812361583	0.00262377455217308	0.0567269329444638	0.0590319547829052	0.0534005925455303	0.00203024837464631	0.00203024837464631	0.00114940121497032	0.00410667590921212	0.00302594316105938	0.00129609202428719	0.00490765599655989	0.00476942996301323	0.00348514155752266	0.0534005925455303	0.00144308956407973	0.000939151587018494	0.00160190564081961	0.0027140747359694	0.05484368210961	0.0019052573688408	0.0534005925455303	0.0534005925455303
"Allactaga_elater"	0.0428154336432881	5.91152336754365e-05	0.0988569624015556	0.0393693584282138	0.00461352461732824	0.00338154142825951	1.09085978673854	0.0334154060616439	2.1112583455513e-06	0.000537022271094864	0.0146968863076159	0.00193279385518167	0.00100790683770033	0.000537675041250446	0.00124780920963537	0.00851080092368512	0.00356795280360734	0.144868274266003	7.38940420942957e-06	0.153915009332571	0.00016109583276668	8.44503338220522e-06	0.00911668380487119	0.00696762071401035	0.00164038993450891	0.000384382659423663	0.012152472398194	0.148509945740512	0.00202477259393257	0.0110400724599718	0.000153706428557251	0.000230676230866412	0.000230676230866412	0.141300321462396	0.00370817695382731	0.0051735243509442	0.00164038993450891	0.000527404796216066	0.00191581802129989	5.21412601340016e-05	0.000153706428557251	4.4751855924572e-05	0.0019715295487646	0.000179170616237184	0.00195234223691775	0.000198458284481823	0.00405115126740276	0.000153706428557251	0.000153706428557251
"Allactaga_major"	0.0219724425968103	7.55014487562279e-05	0.0807947727423803	0.080498950088507	0.00570710255448059	0.00392218888414243	0.0445538747488586	1.07123376697984	2.69648031272242e-06	0.000902254037764116	0.0188270301799988	0.00137535590460137	0.000930498191823613	0.00069387617399434	0.00184302232106148	0.00587077552018654	0.00183103688306753	0.0114400098637939	9.43768109452848e-06	0.195686472719955	0.000187718994010093	1.07859212508897e-05	0.0106716323508783	0.00785749799811307	0.00335412292035446	0.000463636440639595	0.18593282272078	0.191502057064388	0.00381775936099405	0.0099796432775628	0.000178281312915565	0.00028535512772403	0.00028535512772403	0.00960897298072634	0.00599285682057833	0.00432509376484305	0.00335412292035446	0.000593167512160276	0.00371466588455883	8.46255175748714e-05	0.000178281312915565	7.5187836480343e-05	0.00252684781599843	0.000248656879978928	0.00381487850061983	0.000253469149395908	0.00217487585921787	0.000178281312915565	0.000178281312915565
"Marmota_baibacina"	4.03881807432955e-05	0.170454743590488	0.000120130862340523	0.000276786588371938	0.000424641264128908	0.00641787769367777	8.44503338220522e-06	8.08944093816727e-06	1.14894481227109	0.00624758122803093	4.85962123798301e-05	3.21756917280357e-05	0.000124835404449793	0.000150487513014302	3.37423585710845e-05	9.37222484563409e-06	3.36568172860795e-06	1.04278540184097e-05	0.021306842948811	2.93833952377471e-05	0.0215985646621599	0.595779249084355	0.000345003210378208	0.000330493094187958	1.15327745154974e-05	0.000312953776555435	1.88875577888848e-05	1.99431869616604e-05	0.000324486551070932	0.000351879486754578	0.00029172171334899	2.12320632064454e-05	2.12320632064454e-05	7.06217228980179e-06	3.88393642694216e-05	2.72386063234716e-05	1.15327745154974e-05	0.000573072683321472	0.000553396606724521	0.0218274747178135	0.000291721713348989	0.000520631769002578	4.36964048010542e-05	0.000558253647256153	1.99683641582685e-05	0.000812353482351567	1.14096046606169e-05	0.000291721713348989	0.000291721713348989
"Alticola_argentatus"	0.000916821276006901	0.0291553790641444	0.00267070639175692	0.0209296700310317	0.0392275901633086	0.0317479704097541	0.000358014847396576	0.000451127018882058	0.00104126353800516	1.15722819610086	0.00289340384517916	0.000653386137418422	0.0177317838052258	0.0276563881397292	0.000671632564635062	0.000209937092588421	7.64017730005751e-05	0.000254688948512993	0.00364442238301804	0.00156362185026705	0.00508751194709778	0.00416505415202062	0.00493965759826549	0.00441007397645933	0.000872069584626321	0.00340446907224516	0.00108079274069451	0.00112554459661908	0.00427653865687148	0.00712138872695552	0.00144308956407973	0.00196137950816543	0.00196137950816543	0.000178287175512418	0.00319512457343914	0.00209491482775328	0.000872069584626321	0.102830008467877	0.0992691321011967	0.100080105391423	0.00144308956407973	0.096435683008405	0.0072757725155797	0.103349780043337	0.00103997772578509	0.0978787725724847	0.000239748307355181	0.00144308956407973	0.00144308956407973
