"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Deckenia_nobilis"	"Canthium_bibracteatum"	"Euphorbia_pyrifolia"	"Chrysobalanus_icaco"	"Memecylon_eleagni"	"Lasioglossum_mahense"	"Rhiparida_seychellensis"	"Apis_mellifera"	"Ceratina_tabescens"	"Unidentified_sp1_M_PL_113"	"Hemipyrellia_germana"	"Megachile_seychellensis"	"Cratopus_aurostriatus"	"Ornidia_obesa"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_113"	"Pachycerina_seychellensis"	"Simosyrphus_aegyptius"
"Nephrosperma_vanhoutteanum"	1.13826820897535	0.0427671106684914	0.0452109455638338	0.0454517764607885	0.019201778620347	0.0173568432705853	0.0250766697739337	0.108105184684568	0.0855815831365173	0.0963504436454476	0.0888801681464662	0.0813048720696681	0.00322935325455955	0.0930596131087885	0.00427671106684914	0.00322935325455955	0.00750606432140869	0.0845342253242276	0.00322935325455955	0.00737974139904678
"Phoenicophorium_borsigianum"	0.059873954935888	1.13907329999848	0.0613060599983901	0.0127850395073337	0.0245559135660476	0.0230020411605173	0.0127370241666795	0.136659885182436	0.118184041066697	0.132406207903433	0.00640755098473809	0.00427671106684914	0.00437900428559929	0.00853038834585134	0.113907329999848	0.00437900428559929	0.118286334285447	0.00865571535244843	0.00437900428559929	0.00621548962212118
"Deckenia_nobilis"	0.0452109455638338	0.0437900428559929	1.18914947387634	0.00965400942390505	0.0185422204478319	0.0173688882232478	0.00961775294218655	0.103192158198982	0.00760835754015885	0.0999801978046334	0.0048383548252104	0.00322935325455955	0.084939248134024	0.00644131364890815	0.00437900428559929	0.084939248134024	0.0893182524196233	0.0881686013885835	0.084939248134024	0.0046933288983364
"Canthium_bibracteatum"	0.106054145075173	0.0213083991788895	0.0225260219891118	1.09565974109742	0.019835799063455	0.0168814848491383	0.051067742080145	0.209962722484459	0.00970613599468704	0.0188414752881983	0.190185252926368	0.00757529607679809	0.00160900157065084	0.198696543273059	0.00213083991788895	0.00160900157065084	0.0037398414885398	0.00918429764744893	0.00160900157065084	0.0118172568572667
"Euphorbia_pyrifolia"	0.0448041501141431	0.0409265226100794	0.043265181044941	0.019835799063455	1.08314622358704	0.0352612037212306	0.0660942531924418	0.214044665676502	0.00729294869773244	0.199722990300519	0.00650626294730034	0.00320029643672451	0.00309037007463865	0.0175219718127073	0.00409265226100793	0.00309037007463864	0.00718302233564658	0.00629066651136315	0.00309037007463864	0.191540079463247
"Chrysobalanus_icaco"	0.0607489514470487	0.0575051029012933	0.0607911087813672	0.0253222272737075	0.0528918055818459	1.0495842343928	0.0264899029552713	0.294278657730258	0.0100897211077757	0.285643302692095	0.00855958202993092	0.00433921081764633	0.00434222205581194	0.0129745658558095	0.00575051029012933	0.00434222205581194	0.0100927323459413	0.00868143287345827	0.00434222205581194	0.0132302847561862
"Memecylon_eleagni"	0.0585122294725119	0.0212283736111325	0.0224414235317686	0.051067742080145	0.0660942531924418	0.0176599353035142	1.09632937614182	0.214568786875413	0.00630228232343553	0.0233359338384188	0.0126907353090131	0.00417944496232228	0.00160295882369776	0.195412297999316	0.00212283736111325	0.00160295882369776	0.00372579618481101	0.00578240378602004	0.00160295882369776	0.19373727155571
"Lasioglossum_mahense"	0.108105184684568	0.0976142037017397	0.103192158198982	0.0899840239219111	0.0917334281470722	0.0840796164943595	0.091958051518034	1.09148657577376	0.0174832192762145	0.0611628965337675	0.0227191362263591	0.00772179890604057	0.00737086844278443	0.0380454781460314	0.00976142037017397	0.00737086844278442	0.0171322888129584	0.015092667348825	0.00737086844278442	0.030615246610851
"Rhiparida_seychellensis"	0.29953554097781	0.295460102666742	0.026629251390556	0.0145592039920306	0.0109394230465987	0.0100897211077757	0.00945342348515329	0.0611912674667509	1.0509414060508	0.0571891628872202	0.0238219297828011	0.0213953957841293	0.00190208938503971	0.02539750036366	0.0295460102666742	0.00190208938503971	0.0314480996517139	0.023297485169169	0.00190208938503971	0.00339880775529199
"Apis_mellifera"	0.134890621103627	0.132406207903433	0.139972276926487	0.011304885172919	0.119833794180311	0.114257321076838	0.0140015603030513	0.0856280551472746	0.0228756651548881	1.08141031423461	0.0115191918933646	0.00963504436454477	0.00999801978046334	0.0138527852772065	0.0132406207903433	0.00999801978046334	0.0232386405708067	0.0196330641450081	0.00999801978046334	0.0223058924138938
