"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Dillenia_ferruginea"	"Chrysobalanus_icaco"	"Mimusops_sechellarum"	"Roscheria_melanochaetes"	"Dracaena_reflexa"	"Paragenipa_wrightii"	"Northea_hornei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Phelsuma_sp1_M_PL_120"	"Unidentified_sp2_M_PL_120"	"Unidentified_sp4_M_PL_120"	"Neophyllomyza_approximatonervis"	"Xylocopa_caffra"	"Dichaetomyia_fasciculifera"	"Ornidia_obesa"	"Lygistorrhina_sp1_M_PL_120"	"Eagris_sabadius"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_120"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Rhynchium_brunneum"	"Scaptodrosophila_sp1_M_PL_120"	"Unidentified_sp1_M_PL_120"
"Northea_hornei"	0.06532798173869	0.0681565213011889	0.00311147775690095	0.00635655250976086	0.00295935955151381	0.00390845074476286	0.0595812046139052	0.00483412440420829	0.00351158872410907	0.0586716588870415	1.05691441310125	0.0135141615209822	0.0281159325726337	0.0160007490759197	0.56914413101252	0.00584684217857486	0.00567971010843241	0.000988108487702203	0.000454039464982918	0.00602926326557568	0.0011054479224434	0.0056797101084324	0.000454039464982918	0.000947266056901886	0.000402843700350691	0.0056797101084324	0.00544399847822416	0.000388934719612619	0.000388934719612619	0.000402843700350691
"Apis_mellifera"	0.0920802973126812	0.0938284315614493	0.0916220378437379	0.102078247849264	0.0855569832706663	0.0857035716133184	0.00576674765878418	0.0942080196029483	0.00826546828707712	0.00562626716374254	0.00193059450299746	1.07063054633536	0.0591307625719212	0.0230169189347203	0.0193059450299746	0.0155240264096358	0.00781903596345411	0.00922824634809188	0.00729130341780455	0.00905093615723629	0.0215752320200243	0.00781903596345411	0.00729130341780454	0.0215508006295823	0.00785066830024569	0.00781903596345411	0.0076733581093901	0.0114527547304672	0.0114527547304672	0.00785066830024569
"Lasioglossum_mahense"	0.0871050286333234	0.0854764858355546	0.0814599240394642	0.0852809960298555	0.0759655392664025	0.00691962970777983	0.00492725578501857	0.0872332719317151	0.0776877914206084	0.0710962524453653	0.00351449157157921	0.0517394172504311	1.08130817398058	0.0084765852806362	0.0351449157157921	0.0145281917137532	0.00712304048629623	0.020217404564411	0.00609149971641825	0.0202067176228783	0.00724477133438156	0.00712304048629622	0.00609149971641825	0.0187524229274853	0.00726943932764292	0.00712304048629622	0.00725875238611028	0.010182490504933	0.010182490504933	0.00726943932764292
"Nectarinia_dussumieri"	0.0117781741131441	0.0120942861651802	0.00599876270768696	0.220153164904046	0.00957936405429889	0.198684727940959	0.187972320963462	0.00637222906690157	0.00195370648693489	0.00674634723874593	0.00533358302530656	0.0537061441810141	0.0226042274150299	1.09583242762893	0.0533358302530657	0.00151253359833714	0.00100785718043168	0.000856636836730946	0.0157252260645747	0.00130713225725115	0.0488393473880679	0.00100785718043168	0.0157252260645747	0.0173217867402912	0.000531019088908464	0.00100785718043168	0.000981514509428671	0.00074984533846087	0.00074984533846087	0.000531019088908464
"Phelsuma_sp1_M_PL_120"	0.13065596347738	0.136313042602378	0.00622295551380191	0.0127131050195217	0.00591871910302761	0.00781690148952572	0.11916240922781	0.00966824880841658	0.00702317744821815	0.117343317774083	0.113828826202504	0.0270283230419645	0.0562318651452673	0.0320014981518394	1.13828826202504	0.0116936843571497	0.0113594202168648	0.00197621697540441	0.000908078929965837	0.0120585265311514	0.00221089584488679	0.0113594202168648	0.000908078929965836	0.00189453211380377	0.000805687400701381	0.0113594202168648	0.0108879969564483	0.000777869439225238	0.000777869439225238	0.000805687400701381
"Unidentified_sp2_M_PL_120"	0.291771532950249	0.0119274007087253	0.008586348035254	0.00942778131379345	0.00801538201940198	0.00461999294581518	0.00330155448887171	0.302078948150591	0.0174588359469518	0.00655546901772573	0.00292342108928743	0.0543340924337253	0.0581127668550128	0.0022688003975057	0.0292342108928743	1.04948754009174	0.000993950059060446	0.0280830516703745	0.000673412950985247	0.0272241004036794	0.00144341177528778	0.000993950059060445	0.000673412950985247	0.00200930995421891	0.0251732456792159	0.000993950059060445	0.0243142944125207	0.00107329350440675	0.00107329350440675	0.0251732456792159
"Unidentified_sp4_M_PL_120"	0.0147543471153993	0.586457998095208	0.00853832939985733	0.00952725470945908	0.0079733924590522	0.00478286203860114	0.00618363869864824	0.00910045430205143	0.00442744938837636	0.00924123035158051	0.00567971010843241	0.0547332517441788	0.0569843238903698	0.00302357154129504	0.056797101084324	0.00198790011812089	1.04887149984127	0.00149627942323368	0.000680518193532792	0.00196743715767933	0.00147766186663298	0.0488714998412673	0.000680518193532791	0.00200941693670816	0.000758371191837619	0.0488714998412673	0.00122952892628327	0.00106729117498217	0.00106729117498217	0.000758371191837619
"Neophyllomyza_approximatonervis"	0.0285746507456604	0.00897767653940208	0.00841304311785796	0.00898150185767931	0.00784883132855999	0.0027981962691652	0.000708213453033838	0.308421969298834	0.285900124427669	0.00554840538495385	0.000494054243851101	0.0322988622183216	0.080869618257644	0.00128495525509642	0.00494054243851102	0.0280830516703745	0.00074813971161684	1.07335185151285	0.000641535846977094	0.0500312416334165	0.00110790189183796	0.00074813971161684	0.000641535846977094	0.00194967440173709	0.0257018307749028	0.00074813971161684	0.0023812208954717	0.00105163038973225	0.00105163038973224	0.0257018307749028
"Xylocopa_caffra"	0.00814495522427221	0.0081662183223935	0.00764731607669874	0.578192292785096	0.0177561015008075	0.0227823935085413	0.00831665249727028	0.00801695559937371	0.00368995236403827	0.00349978932319204	0.000454039464982918	0.0510391239246318	0.048731997731346	0.0471756781937242	0.00454039464982918	0.00134682590197049	0.000680518193532792	0.00128307169395419	1.04129944948465	0.0012937383293624	0.0450965150694066	0.000680518193532792	0.0412994494846497	0.0442587997347843	0.000668079633281142	0.000680518193532792	0.000678746268689351	0.000955914509587342	0.000955914509587342	0.000668079633281142
"Dichaetomyia_fasciculifera"	0.297640205984913	0.011804622946076	0.00835932965146133	0.00905616830553677	0.00780117989864239	0.00287085328152225	0.00334141469710063	0.0290489988592392	0.285662950370879	0.00806631103850743	0.00301463163278784	0.031678276550327	0.0808268704915134	0.00196069838587673	0.0301463163278784	0.0272241004036794	0.000983718578839666	0.0500312416334165	0.000646869164681198	1.07241384222722	0.00112534471160157	0.000983718578839666	0.000646869164681198	0.00194706581445493	0.0024207499049366	0.000983718578839666	0.0248033504987428	0.00104491620643267	0.00104491620643267	0.0024207499049366
"Ornidia_obesa"	0.00876512757030834	0.00886597119979789	0.00823428667268738	0.315675605485846	0.0134004158841154	0.285120740072034	0.0127625608082387	0.00855581373314497	0.00236950448445527	0.00236391679481709	0.000552723961221698	0.075513312070085	0.0289790853375262	0.0732590210821019	0.00552723961221698	0.00144341177528778	0.000738830933316491	0.00110790189183796	0.0225482575347033	0.00112534471160157	1.07006838088004	0.000738830933316491	0.0225482575347033	0.0247816601820559	0.000712984477762081	0.000738830933316491	0.000730427297525694	0.00102928583408592	0.00102928583408592	0.000712984477762081
"Lygistorrhina_sp1_M_PL_120"	0.0147543471153993	0.586457998095208	0.00853832939985733	0.00952725470945908	0.0079733924590522	0.00478286203860114	0.00618363869864824	0.00910045430205143	0.00442744938837636	0.00924123035158052	0.0056797101084324	0.0547332517441788	0.0569843238903698	0.00302357154129504	0.056797101084324	0.00198790011812089	0.0488714998412674	0.00149627942323368	0.000680518193532792	0.00196743715767933	0.00147766186663298	1.04887149984127	0.000680518193532792	0.00200941693670816	0.000758371191837619	0.0488714998412674	0.00122952892628327	0.00106729117498217	0.00106729117498217	0.000758371191837619
"Eagris_sabadius"	0.00814495522427221	0.0081662183223935	0.00764731607669874	0.578192292785096	0.0177561015008075	0.0227823935085413	0.00831665249727028	0.00801695559937371	0.00368995236403827	0.00349978932319204	0.000454039464982918	0.0510391239246318	0.048731997731346	0.0471756781937242	0.00454039464982918	0.00134682590197049	0.000680518193532792	0.00128307169395419	0.0412994494846497	0.0012937383293624	0.0450965150694066	0.000680518193532792	1.04129944948465	0.0442587997347843	0.000668079633281142	0.000680518193532791	0.000678746268689351	0.000955914509587342	0.000955914509587342	0.000668079633281142
"Hemipyrellia_germana"	0.0120402082016205	0.012056501620249	0.0115152067305907	0.30981159814349	0.277156336545511	0.0159135618879823	0.00480407971352374	0.0120715112490064	0.00566229078591934	0.00516173876032228	0.000473633028450943	0.0754278022035379	0.0750096917099413	0.0259826801104368	0.00473633028450943	0.00200930995421891	0.00100470846835408	0.00194967440173709	0.0221293998673922	0.00194706581445493	0.0247816601820559	0.00100470846835408	0.0221293998673922	1.06832212262498	0.00100595927075054	0.00100470846835408	0.00100335068346837	0.00143940084132384	0.00143940084132384	0.00100595927075054
"Unidentified_sp3_M_PL_120"	0.0227059777109961	0.00910045430205142	0.00864006150165064	0.00935311486593599	0.00806303344931958	0.00454733593345812	0.000668353244804923	0.581451918590186	0.0176960100037412	0.00403756336417215	0.000402843700350691	0.0549546781017198	0.0581555146211434	0.00159305726672539	0.00402843700350691	0.0503464913584318	0.000758371191837619	0.0514036615498057	0.000668079633281142	0.0048414998098732	0.00142596895552416	0.000758371191837619	0.000668079633281142	0.00201191854150107	1.04845432654918	0.000758371191837619	0.00189216480924967	0.00108000768770633	0.00108000768770633	0.0484543265491821
"Cratopus_aurostriatus"	0.0147543471153993	0.586457998095208	0.00853832939985733	0.00952725470945908	0.00797339245905221	0.00478286203860114	0.00618363869864824	0.00910045430205143	0.00442744938837636	0.00924123035158051	0.0056797101084324	0.0547332517441787	0.0569843238903698	0.00302357154129504	0.056797101084324	0.00198790011812089	0.0488714998412674	0.00149627942323368	0.000680518193532791	0.00196743715767933	0.00147766186663298	0.0488714998412674	0.000680518193532791	0.00200941693670816	0.000758371191837619	1.04887149984127	0.00122952892628327	0.00106729117498217	0.00106729117498217	0.000758371191837619
"Megachile_seychellensis"	0.560837088189502	0.0147543471153993	0.00853263456885736	0.00950244776165091	0.00796773058948438	0.00469264995817223	0.0059347557329385	0.0227059777109961	0.0172216618901624	0.00907337467127931	0.00544399847822416	0.0537135067657307	0.0580700190888822	0.00294454352828601	0.0544399847822416	0.0486285888250415	0.00122952892628327	0.00476244179094341	0.000678746268689351	0.0496067009974856	0.00146085459505139	0.00122952892628327	0.000678746268689351	0.00200670136693675	0.00189216480924967	0.00122952892628327	1.04673642401579	0.00106657932110717	0.00106657932110717	0.00189216480924967
"Rhynchium_brunneum"	0.012798951853286	0.012807494099786	0.583791568705943	0.0133828031342228	0.0115373230383621	0.00661594295150702	0.000763857388843054	0.012960092252476	0.00613951855054897	0.00548017997207913	0.000388934719612619	0.0801692831132707	0.0814599240394642	0.00224953601538261	0.00388934719612619	0.0021465870088135	0.00106729117498217	0.00210326077946449	0.000955914509587342	0.00208983241286533	0.00205857166817185	0.00106729117498217	0.000955914509587342	0.00287880168264768	0.00108000768770633	0.00106729117498217	0.00106657932110717	1.07297394608824	0.0729739460882428	0.00108000768770633
"Scaptodrosophila_sp1_M_PL_120"	0.012798951853286	0.012807494099786	0.583791568705943	0.0133828031342228	0.0115373230383621	0.00661594295150702	0.000763857388843054	0.012960092252476	0.00613951855054896	0.00548017997207913	0.000388934719612619	0.0801692831132707	0.0814599240394642	0.00224953601538261	0.00388934719612619	0.0021465870088135	0.00106729117498217	0.00210326077946449	0.000955914509587342	0.00208983241286533	0.00205857166817185	0.00106729117498217	0.000955914509587342	0.00287880168264768	0.00108000768770633	0.00106729117498217	0.00106657932110717	0.0729739460882428	1.07297394608824	0.00108000768770633
"Unidentified_sp1_M_PL_120"	0.0227059777109961	0.00910045430205142	0.00864006150165064	0.00935311486593599	0.00806303344931958	0.00454733593345812	0.000668353244804923	0.581451918590186	0.0176960100037412	0.00403756336417215	0.000402843700350691	0.0549546781017198	0.0581555146211434	0.00159305726672539	0.00402843700350691	0.0503464913584318	0.000758371191837619	0.0514036615498057	0.000668079633281142	0.0048414998098732	0.00142596895552416	0.000758371191837619	0.000668079633281142	0.00201191854150107	0.0484543265491821	0.000758371191837619	0.00189216480924967	0.00108000768770633	0.00108000768770633	1.04845432654918
