"Lasiopodomys_brandtii"	"Spermophilus_undulatus"	"Marmota_sibirica"	"Ellobius_tancrei"	"Alticola_argentatus"	"Allactaga_sibirica"	"Phodopus_sungorus"	"Amphipsylla_primaris"	"Neopsylla_mana"	"Citellophilus_tesquorum"	"Oropsylla_silantiewi"	"Frontopsylla_hetera"	"Rhadinopsylla_dahurica"	"Amalaraeus_penicilliger"	"Neopsylla_pleskei"	"Rhadinopsylla_li"	"Oropsylla_alaskensis"	"Amphipsylla_dumalis"	"Rhadinopsylla_rothschildi"	"Frontopsylla_elatoides"	"Paradoxopsyllus_scorodumovi"	"Ctenophyllus_hirticrus"	"Paramonopsyllus_scalonae"	"Frontopsylla_elata"	"Pectinoctenus_pavlovskii"	"Frontopsylla_luculenta"	"Ophthalmopsylla_praefecta"
"Oropsylla_alaskensis"	0.316952891272216	0.311338061256795	0.0218958694763222	0.00679020121979675	0.00622435111814702	0	0.00346529232338996	0.0268528246185674	0.0286774804082609	0.0259896924254247	0.0259896924254247	0.0277223385871197	0.0121904958181621	0.0121904958181621	0.0241650366357312	0.0241650366357312	1.02416503663573	0.00113170020329946	0.0121904958181621	0.011974540817569	0.0137991966072626	0.0137991966072626	0.011974540817569	0.011974540817569	0.0121904958181621	0.0121904958181621	0
"Amphipsylla_dumalis"	0.0294348741448601	0.0294135364267117	0.0131126140032624	0.570917300692072	0.023340858967733	0	0.000447482432027215	0.103251498597211	0.104344216430816	0.00335611824020411	0.00335611824020411	0.00357985945621772	0.00113211054403308	0.00113211054403308	0.00226340040659892	0.00226340040659891	0.00226340040659891	1.09515288344868	0.00113211054403308	0.00113128986256583	0.00222400769617103	0.00222400769617103	0.00113128986256583	0.00113128986256583	0.00113211054403308	0.00113211054403308	0
"Rhadinopsylla_rothschildi"	0.593601474774758	0.0403043077696738	0.0163095962449567	0.00679266326419849	0.00622660799218195	0	0.00343201662089831	0.0270697541784028	0.0284288871988159	0.0257401246567373	0.0257401246567373	0.0274561329671865	0.0228308259528753	0.0228308259528753	0.0243809916363243	0.0243809916363243	0.0243809916363243	0.00113211054403308	1.02283082595288	0.00155016568344899	0.00290929870386205	0.00290929870386205	0.00155016568344899	0.00155016568344899	0.0228308259528753	0.0228308259528753	0
"Frontopsylla_elatoides"	0.0403043077696738	0.582371814743917	0.0274821427076878	0.006787739175395	0.00622209424411209	0	0.00349856802588161	0.0266358950587319	0.0289260736177059	0.0262392601941121	0.0262392601941121	0.0279885442070529	0.00155016568344899	0.00155016568344899	0.0239490816351381	0.0239490816351381	0.0239490816351381	0.00113128986256583	0.00155016568344899	1.02239891595169	0.0246890945106631	0.0246890945106631	0.0223989159516891	0.0223989159516891	0.00155016568344899	0.00155016568344899	0
"Paradoxopsyllus_scorodumovi"	0.0378208831502066	0.32095822863862	0.290036984581868	0.0066720230885131	0.00611602116447034	0	0.00506252604298909	0.0164402057464657	0.0406099544616213	0.0379689453224182	0.0379689453224182	0.0405002083439127	0.00145464935193102	0.00145464935193102	0.0137991966072626	0.0137991966072626	0.0137991966072626	0.00111200384808552	0.00145464935193102	0.0123445472553315	1.03651429597049	0.0365142959704872	0.0123445472553315	0.0123445472553315	0.00145464935193102	0.00145464935193102	0
"Ctenophyllus_hirticrus"	0.0378208831502066	0.32095822863862	0.290036984581868	0.0066720230885131	0.00611602116447034	0	0.00506252604298909	0.0164402057464657	0.0406099544616213	0.0379689453224182	0.0379689453224182	0.0405002083439127	0.00145464935193103	0.00145464935193103	0.0137991966072626	0.0137991966072626	0.0137991966072626	0.00111200384808552	0.00145464935193103	0.0123445472553315	0.0365142959704871	1.03651429597049	0.0123445472553315	0.0123445472553315	0.00145464935193103	0.00145464935193103	0
"Paramonopsyllus_scalonae"	0.0403043077696738	0.582371814743917	0.0274821427076878	0.006787739175395	0.00622209424411209	0	0.00349856802588161	0.0266358950587319	0.0289260736177059	0.0262392601941121	0.0262392601941121	0.0279885442070529	0.00155016568344899	0.00155016568344899	0.0239490816351381	0.0239490816351381	0.0239490816351381	0.00113128986256583	0.00155016568344899	0.0223989159516891	0.0246890945106631	0.0246890945106631	1.02239891595169	0.0223989159516891	0.00155016568344899	0.00155016568344899	0
"Frontopsylla_elata"	0.0403043077696738	0.582371814743917	0.0274821427076878	0.006787739175395	0.00622209424411209	0	0.00349856802588161	0.0266358950587319	0.0289260736177059	0.0262392601941121	0.0262392601941121	0.0279885442070529	0.00155016568344899	0.00155016568344899	0.0239490816351381	0.0239490816351381	0.0239490816351381	0.00113128986256583	0.00155016568344899	0.0223989159516891	0.0246890945106631	0.0246890945106631	0.0223989159516891	1.02239891595169	0.00155016568344899	0.00155016568344899	0
"Pectinoctenus_pavlovskii"	0.593601474774758	0.0403043077696738	0.0163095962449567	0.00679266326419849	0.00622660799218195	0	0.00343201662089831	0.0270697541784028	0.0284288871988159	0.0257401246567373	0.0257401246567373	0.0274561329671865	0.0228308259528753	0.0228308259528753	0.0243809916363243	0.0243809916363243	0.0243809916363243	0.00113211054403308	0.0228308259528753	0.00155016568344899	0.00290929870386205	0.00290929870386205	0.00155016568344899	0.00155016568344899	1.02283082595288	0.0228308259528753	0
"Frontopsylla_luculenta"	0.593601474774758	0.0403043077696738	0.0163095962449567	0.00679266326419849	0.00622660799218195	0	0.00343201662089831	0.0270697541784028	0.0284288871988159	0.0257401246567373	0.0257401246567373	0.0274561329671865	0.0228308259528753	0.0228308259528753	0.0243809916363243	0.0243809916363243	0.0243809916363243	0.00113211054403308	0.0228308259528753	0.00155016568344899	0.00290929870386205	0.00290929870386205	0.00155016568344899	0.00155016568344899	0.0228308259528753	1.02283082595288	0
"Ophthalmopsylla_praefecta"	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
