"Miconia_sp1_M_SD_010"	"Cecropia_peltata"	"Trema_micrantha"	"Ficus_clusiifolia"	"Didymopanax_morototoni"	"Alchornea_glandulosa"	"Protium_heptaphyllum"	"Unidentified_sp2_M_SD_010"	"Aechmaea_nudicaulis"	"Gravisia_aquilega"	"Clidemia_sp1_M_SD_010"	"Rhipsalis_sp1_M_SD_010"	"Hieronyma_caribaea"	"Cordia_curassavica"	"Sapium_aucuparium"	"Cordia_bicolor"	"Anthurium_scandens"	"Laetia_procera"	"Sloanea_stipilata"	"Ficus_citrifolia"	"Ilex_sp1_M_SD_010"	"Chiococca_alba"	"Clusia_sp1_M_SD_010"	"Piper_sp1_M_SD_010"	"Coussarea_paniculata"	"Lacistema_aggregatum"	"Ficus_tobagensis"	"Doliocarpus_dentatus"	"Myrcia_leptoclada"	"Byrsonima_spicata"	"Anthurium_gracile"	"Calycolpus_glaber"	"Cupania_sp1_M_SD_010"	"Wulffia_baccata"	"Davilla_aspera"	"Eugenia_baileyi"	"Psidium_guajava"	"Castilla_elastica"	"Myrcia_sp1_M_SD_010"	"Henriettea_sp1_M_SD_010"	"Isertia_parviflora"	"Solanum_sp1_M_SD_010"	"Unidentified_sp1_M_SD_010"	"Aechmaea_mertensii"	"Rourea_surinamensis"	"Aechmaea_dichlamydea"	"Aegiphilia_integrifolia"	"Norantea_guianensis"	"Phytolacca_rivinoides"	"Psychotria_sp1_M_SD_010"	"Tangara_gyrola"	"Ramphocelus_carbo"	"Tangara_mexicana"	"Euphonia_violacea"	"Chlorophanes_spiza"	"Thraupis_palmarum"	"Tachyphonus_rufus"	"Dacnis_cayana"	"Thraupis_episcopus"	"Cyanerpes_caeruleus"	"Tangara_guttata"	"Cyanerpes_cyaneus"	"Coereba_flaveola"	"Tachyphonus_luctuosus"
"Miconia_sp1_M_SD_010"	1.024747497535	0.0134605838520442	0.0198017149975422	0.0188355828145789	0.0102228379024202	0.0109260368300062	0.0161169585962027	0.0112790963259649	0.00251743565151523	0.00200962140537009	0.00450839931569839	0.00553301133232057	0.0119994066240736	0.00607092098346688	0.0124836285279331	0.00747193683394578	0.00746321818897105	0.00710667582685964	0.0183683551942074	0.00468991798853631	0.00313861451998437	0.00521215108768845	0.00769544282430756	0.0028184976562154	0.00617043561380782	0.00865374040723164	0.00617828327065174	0.00662476554775593	0.00249877791032829	0.00228736726757889	0.00348356783447852	0.00763228409964143	0.0042444594772562	0.00544532218486417	0.00335193795759242	0.00383451863513051	0.00211378303876451	0.00231068341007026	0.00553373031734033	0.00303445288658996	0.00200962140537009	0.00199096366418315	0.00200962140537009	0.00200962140537009	0.00439735560310657	0.00200962140537009	0.00217248233702108	0.00228736726757889	0.00335193795759242	0.00321908820843698	0.0532912370234328	0.0521711378800176	0.0504966376552535	0.0471662857314697	0.0469716696467683	0.0483233958800037	0.0521744611203403	0.0505014314543611	0.048403844175851	0.0438364546864399	0.0438851345443424	0.0428057917130817	0.047072924855658	0.0395662602996465
"Cecropia_peltata"	0.0188448173928618	1.0175638470288	0.0185466011272033	0.0172743508128942	0.0133342916551872	0.0117615575253326	0.01320313607001	0.0105055490484406	0.00161962942566658	0.0026026782886798	0.00420829021814719	0.00560986124855302	0.0131154749963828	0.00792074870057054	0.0106190656898578	0.00973149542641427	0.00191784569132515	0.00926128952481641	0.0146580636122325	0.00444111186261158	0.00409373275125411	0.00514870223830854	0.00435452653594592	0.00205319862791084	0.00642246347857199	0.0112852903786849	0.00642095255261765	0.00549262990398227	0.00160561192946739	0.00293936601693831	0.00289187973997569	0.009979862826948	0.00238809190312144	0.00456607835173971	0.00436926485066115	0.0050356556973698	0.00277732227308261	0.00303624749092406	0.00475866137850386	0.0039190887668513	0.0026026782886798	0.00258866079248061	0.0026026782886798	0.0026026782886798	0.00570997516533676	0.0026026782886798	0.002821482436945	0.00293936601693831	0.00436926485066115	0.00421553787740957	0.0684533448649179	0.0687015169726919	0.066223166186034	0.00925444644146843	0.0611405505020297	0.0635971162313286	0.0665213987185347	0.0649182215506725	0.0635038983581381	0.00708924040984586	0.0579825479847614	0.00542545002590658	0.0614700382950685	0.00238573012526852
"Trema_micrantha"	0.021324923843507	0.0142666162516948	1.02100151615364	0.0199797126695658	0.0108438858237895	0.0116136906235953	0.0121251299197351	0.0119516609489631	0.00262750292547526	0.00210860513010741	0.00473414415520892	0.00585161985112327	0.0127468884513932	0.00642192602244519	0.013287848681396	0.00790566697378252	0.00295091061534183	0.00751004066863158	0.0145516432814615	0.00493288603366599	0.00332718659226535	0.00551222692376869	0.00819741563446825	0.00296381028985238	0.00649312210971271	0.00917421930439331	0.00653403040784332	0.00702919741455978	0.00262553902510151	0.00242191222148869	0.00364930640954989	0.00809290554199498	0.00451797375796349	0.00578960708949912	0.00352931181986033	0.00406436106269451	0.00224234884660631	0.00244491249448453	0.00590236552834003	0.00319344287576645	0.00210860513010741	0.00210664122973366	0.00210860513010741	0.00210860513010741	0.00467288353136132	0.00210860513010741	0.00230538310819073	0.00242191222148869	0.00352931181986033	0.00342076652753157	0.0564115627742699	0.0551773881400296	0.0537039959513944	0.0493024409421593	0.0499842760840646	0.051145440831105	0.0543400823016393	0.0534829790331862	0.0512319243747566	0.0469178276787161	0.0467185756374507	0.0455729158170769	0.0500899955818855	0.00258726151893253
"Ficus_clusiifolia"	0.0219748466170087	0.0143952923440785	0.0216446887253629	1.02137534215173	0.0107486618445646	0.0124380610786614	0.0120622440432507	0.0127582742083594	0.0027752026179844	0.00139776311803962	0.00419355099103608	0.00624548817665551	0.0136297020898889	0.0059988356141575	0.0142798096008328	0.00838952658766885	0.00310536050963019	0.00714782189669663	0.0147154979091584	0.00522009246179349	0.00271423641744649	0.00588015229930315	0.00882081553536281	0.00316019221436122	0.00606899108013535	0.00895688353362055	0.00614949887294056	0.00752858283400305	0.00279578787299645	0.00257873064516291	0.00304454919162181	0.00781118366323842	0.00486619041068488	0.00537627542676173	0.00290879886577412	0.00432032993290836	0.00156523461803223	0.00178275271441645	0.00634230020746791	0.00254676491745389	0.00139776311803962	0.00141834837305167	0.00139776311803962	0.00139776311803962	0.00500998353860453	0.00139776311803962	0.00244488984380909	0.00257873064516291	0.00290879886577412	0.00366721575452594	0.0597480935695419	0.01454471497642	0.0570190739533721	0.0526971543546299	0.0536542914573564	0.0543972869184419	0.0564208272201109	0.0571891538299457	0.0544826210680454	0.0505639641592283	0.0503642791022335	0.0491905935958539	0.0537533493283203	0.00264126313316628
"Didymopanax_morototoni"	0.0178899663292354	0.0166678645689839	0.0176213144636579	0.0161229927668469	1.01605411397282	0.0109170267352784	0.0144123674091091	0.011185901284468	0.00057093398266497	0.00178645314149384	0.00363090311979038	0.0067071669363885	0.0112287178979627	0.00821612228896462	0.00947188873822204	0.0104112813429146	0.000839585848242456	0.00982621105685332	0.0129947642111218	0.00394378009898113	0.00487116781312725	0.00612870316268013	0.00510328973447317	0.00241994059749346	0.00633822704943406	0.0135727815608666	0.00762702485949122	0.0065710602003016	0.00184444997829654	0.00352123530971396	0.00206925567947605	0.0120194120241283	0.00282383337290165	0.00534770340227286	0.0039182864519406	0.00608017004595984	0.00330952037281291	0.00363545975632233	0.0024649642232265	0.00334810058180817	0.00178645314149384	0.00305996913712541	0.00178645314149384	0.00178645314149384	0.00691397478973909	0.00178645314149384	0.00337284611631616	0.00352123530971396	0.0039182864519406	0.00188726659179118	0.0812056668963451	0.0809093716277984	0.0796927417440806	0.00904968121543081	0.0741916352514527	0.0767459991760834	0.0144065722341379	0.0783835147759853	0.0769369701424051	0.00656292791495635	0.00651238302953692	0.00548001537510332	0.0744399723587309	0.00214921492461989
"Alchornea_glandulosa"	0.0218520736600125	0.0168022250361895	0.0215682825866771	0.0213223904205624	0.0124766019831753	1.01971871131751	0.0128857854764879	0.0120935837346121	0.000487224730814619	0.000476549605250965	0.00248866230200628	0.00331192245011465	0.0159319820568116	0.003540334902905	0.0157784421299131	0.00740475871488555	0.000771015804150049	0.00776885761844903	0.0143421095338146	0.00258152241047242	0.00234018984577243	0.00517188905928419	0.00956609880012078	0.00261976800391408	0.00545108818218318	0.0121147696723378	0.00541778122539881	0.0073694255254359	0.00201211269675532	0.00399112985844041	0.000733116896929245	0.00790003249015016	0.000777702097656077	0.00833064249654574	0.0028313201782691	0.0050567235598347	0.000584644440695388	0.00260909287835043	0.00852733836044929	0.002232095010328	0.000476549605250965	0.00200143757119166	0.000476549605250965	0.000476549605250965	0.00541844085214895	0.000476549605250965	0.0020942976796578	0.00399112985844041	0.0028313201782691	0.00585051101895486	0.091288361064006	0.0132781769701898	0.0149051000815535	0.00821015333370498	0.0846307226384431	0.0847717406286529	0.0115328719568169	0.0894233781345347	0.0850752256404888	0.0818724094398141	0.0818993122775564	0.00665391658909763	0.0108549693251243	0.00227032858668344
"Protium_heptaphyllum"	0.0225637420346838	0.01320313607001	0.0157626688956557	0.0144746928519009	0.0115298939272873	0.00902004983354152	1.02138296399882	0.010365547810473	0.00336307956718553	0.00266706255531329	0.00596159346294426	0.0055460060020463	0.00867571038601024	0.00623336999706216	0.00609600700758814	0.0080163132753711	0.0101641527062136	0.009275038238745	0.0167912706287591	0.00616416626086747	0.00408906273743673	0.00679740146272436	0.0041802308897385	0.00374866902101646	0.00817611304638955	0.0112188112926058	0.00808537750647916	0.0054073588165681	0.00329453090763097	0.00290290725830842	0.00465105561094032	0.00820703436186796	0.000601014609495843	0.00447649109726745	0.00442744402537309	0.00501560627712723	0.0027785248854328	0.00305265200914422	0.00207031226804649	0.00397760040731722	0.00266706255531329	0.00259851389575873	0.00266706255531329	0.00266706255531329	0.00391577375440133	0.00266706255531329	0.00280108669368194	0.00290290725830842	0.00442744402537309	0.00160469348316818	0.0681479683042045	0.0695507063627589	0.0655841490338321	0.0634877777800652	0.0603696514024617	0.063373732922153	0.0689543255779246	0.0636947762521793	0.0635283347540192	0.00571215590408477	0.00588311262328496	0.00463891159703025	0.00933247904044356	0.0544085851122246
"Unidentified_sp2_M_SD_010"	0.0197384185704385	0.0131319363105508	0.0194214490420651	0.0191374113125392	0.011185901284468	0.0105818857677856	0.0129569347630913	1.01781194156905	0.00392835733034771	0.00185560145531183	0.00579852634729063	0.00692124963857148	0.0158296192647836	0.00641633093076358	0.0128252802797191	0.00801576209577318	0.00424532685872117	0.00618913960323022	0.00950822984013689	0.00730731366455798	0.00366299406373619	0.00824365067828086	0.00839038431190737	0.00265040465312234	0.00480334371555268	0.00871160790437011	0.00852768840780677	0.00290076288863983	0.0039429248919788	0.00353589573286308	0.00421239505987362	0.00709186925754223	0.00283434316761262	0.00739260280182679	0.00215293906243034	0.00238377370247232	0.00207686277631918	0.000577648778086468	0.00573996568652789	0.00344173274272885	0.00185560145531183	0.00187016901694293	0.00185560145531183	0.00185560145531183	0.00693195856505279	0.00185560145531183	0.00337895633421028	0.00353589573286308	0.00215293906243034	0.00196060258771384	0.0824788269456846	0.0153380373943994	0.0788843020589036	0.0754173953459771	0.0752370221852639	0.0107041538562662	0.078578186289296	0.0779905778178426	0.0105699977481799	0.071453386788756	0.00748942600593655	0.00576079660023523	0.0742288014029377	0.00253575622698774
"Aechmaea_nudicaulis"	0.0176220495606066	0.00809814712833291	0.0170787690155892	0.0166512157079064	0.00228373593065988	0.00170528655785117	0.0168153978359276	0.0157134293213908	1.01423187550049	0.00605566863767456	0.0149748032894321	0.00943148415809559	0.00729596501857242	0.00687765982528993	0.00155054527442505	0.00705577888448066	0.0147751560455089	0.00710065033754609	0.00827179095758815	0.0148411819434885	0.00103685975067984	0.00946539891510329	0.00080538078524481	0.00888832525613478	0.015234291779425	0.00204024179041879	0.0098929522227861	0.000927677285715922	0.00891913465175755	0.000491561248139476	0.0146594288081742	0.00171602914779543	0.000420121687824652	0.00111934872499535	0.00634596652329022	0.00086879493298993	0.000721485269421965	0.000712118393317909	0.000680461998593511	0.00637104311893244	0.00605566863767456	0.000742927788940677	0.00605566863767456	0.00605566863767456	0.000672013208729274	0.00605566863767456	0.000609306442997039	0.000491561248139476	0.00634596652329022	0.000501670348939147	0.0163994730254095	0.0230878786148713	0.0129330063165232	0.27532032545599	0.00756996904819734	0.0104507238821637	0.281405766499588	0.007047470675264	0.0102443430828639	0.00400468338346153	0.00372591735362542	0.00282604076133689	0.00730482420723289	0.00434624436013941
"Gravisia_aquilega"	0.0140673498375907	0.013013391443399	0.0137059333456982	0.00838657870823775	0.00714581256597536	0.00166792361837838	0.0133353127765664	0.00742240582124734	0.00605566863767456	1.01100812580912	0.0116590085087336	0.00120993807707142	0.00723431606099643	0.0118184408448535	0.00141546498199998	0.00711578641279351	0.00641708512956706	0.0121312206912644	0.0130529351341587	0.00662239459154804	0.00588608059133389	0.00112541631368437	0.00072508712365733	0.000666886862505589	0.0120077276434234	0.00691822764699937	0.00644477095114478	0.000993014974807522	0.000650882699617575	0.000491635027183778	0.011375023275135	0.00667003443858472	0.000380245731909997	0.00598397328799042	0.0113408407809178	0.000915445088563209	0.00560209535773523	0.00561934403394709	0.000634532049389048	0.0112921110427147	0.0110081258091161	0.00560333987105908	0.0110081258091161	0.0110081258091161	0.000627027606353071	0.0110081258091161	0.000566725953873481	0.000491635027183778	0.0113408407809178	0.00046279293936667	0.0147672321471305	0.287245150422862	0.012440591692092	0.0117407189126052	0.00575378681375927	0.0119777389848617	0.284438558582782	0.00830599174340457	0.0107996182735204	0.0034596724669245	0.00357615411536012	0.00244257300694425	0.00682754756927944	0.00289133193513996
