"Canthium_bibracteatum"	"Nephrosperma_vanhoutteanum"	"Psidium_cattleianum"	"Premna_serratifolia"	"Paragenipa_wrightii"	"Paraserianthes_falcataria"	"Ochna_kirkii"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Xylocopa_caffra"	"Unidentified_sp2_M_PL_111"	"Megachile_seychellensis"	"Physiphoa_azurea"	"Lygistorrhina_sp1_M_PL_111"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_111"	"Phelsuma_sp1_M_PL_111"	"Hemipyrellia_sp1_M_PL_111"	"Parasarcophaga_hirticeps"	"Leptotes_pirithous"	"Nectarinia_dussumieri"	"Polistes_olivaceus"	"Unidentified_sp3_M_PL_111"	"Unidentified_sp4_M_PL_111"
"Canthium_bibracteatum"	1.11864658788687	0.0531840631794609	0.0536107153677897	0.0369313335616648	0.0243691640934895	0.022338400419032	0.00191466840599249	0.022338400419032	0.13584226665961	0.132218538368775	0.1216436093398	0.120611539101179	0.00765867362396995	0.00204554089151773	0.00512315202165646	0.111864658788687	0.00512315202165646	0.00204554089151773	0.00204554089151773	0.00204554089151773	0.00307761113013873	0.00307761113013873	0.00204554089151773	0.00406152734891491	0.00204554089151773	0.00204554089151773	0.00204554089151773
"Nephrosperma_vanhoutteanum"	0.0204554089151773	1.2331529013099	0.015057626025464	0.0340047728099625	0.0106323006758043	0.00974627561948729	0.000537772358052285	0.00974627561948729	0.0580018898097669	0.0589534176240807	0.0067614752121976	0.0513567018873891	0.00215108943220914	0.0474289577426884	0.0502626888101853	0.00204554089151773	0.0502626888101853	0.0474289577426884	0.0474289577426884	0.0474289577426884	0.00283373106749688	0.00283373106749687	0.0474289577426884	0.00177205011263405	0.0474289577426884	0.0474289577426884	0.0474289577426884
"Psidium_cattleianum"	0.0670133942097371	0.0489372845827579	1.10121994083226	0.0310902281406651	0.0161446595176821	0.0147992712245419	0.039329283601152	0.0147992712245419	0.15632644747674	0.0212648072177635	0.146944684370061	0.146236035278189	0.157317134404608	0.001882203253183	0.00447305559823842	0.00670133942097371	0.00447305559823842	0.001882203253183	0.001882203253183	0.001882203253183	0.00259085234505543	0.00259085234505542	0.001882203253183	0.00269077658628035	0.001882203253183	0.001882203253183	0.001882203253183
"Premna_serratifolia"	0.0307761113013873	0.0736770077549188	0.0207268187604434	1.1747756205863	0.0115191287305147	0.0105592013363051	0.000740243527158692	0.0105592013363051	0.0157016499992627	0.111008766036399	0.103566431857386	0.00850219454269103	0.00296097410863477	0.00283373106749688	0.100731699449688	0.00307761113013873	0.100731699449689	0.00283373106749687	0.00283373106749687	0.00283373106749688	0.0978979683821917	0.0978979683821916	0.00283373106749688	0.00191985478841912	0.00283373106749687	0.00283373106749688	0.00283373106749688
"Paragenipa_wrightii"	0.0406152734891491	0.0460733029284854	0.0215262126902428	0.0230382574610294	1.12987464474849	0.0357184243527844	0.000768793310365815	0.0357184243527844	0.214696007015637	0.213925085217776	0.00867215872361439	0.00852435404782932	0.00307517324146326	0.00177205011263405	0.00369190490105317	0.00406152734891491	0.00369190490105317	0.00177205011263405	0.00177205011263405	0.00177205011263405	0.00191985478841912	0.00191985478841912	0.00177205011263405	0.188312440791415	0.00177205011263405	0.00177205011263405	0.00177205011263405
"Paraserianthes_falcataria"	0.05584600104758	0.0633507915266674	0.0295985424490839	0.0316776040089154	0.0535776365291765	1.04911283348508	0.001057090801753	0.0491128334850785	0.295207009646501	0.294146992174442	0.0119242182449698	0.0117209868157653	0.00422836320701198	0.00243656890487182	0.00507636923894811	0.005584600104758	0.00507636923894811	0.00243656890487182	0.00243656890487182	0.00243656890487182	0.00263980033407629	0.00263980033407628	0.00243656890487182	0.00892960608819609	0.00243656890487182	0.00243656890487182	0.00243656890487182
"Ochna_kirkii"	0.00957334202996244	0.0069910406546797	0.157317134404608	0.00444146116295216	0.00230637993109745	0.00211418160350599	1.14847561194302	0.00211418160350599	0.0223323496395343	0.00303782960253764	0.0209920977671516	0.0208908621825984	0.593902447772087	0.000268886179026142	0.000639007942605489	0.000957334202996244	0.000639007942605489	0.000268886179026142	0.000268886179026142	0.000268886179026143	0.000370121763579347	0.000370121763579346	0.000268886179026142	0.000384396655182908	0.000268886179026142	0.000268886179026142	0.000268886179026142
"Memecylon_eleagni"	0.05584600104758	0.0633507915266674	0.0295985424490839	0.0316776040089154	0.0535776365291765	0.0491128334850785	0.001057090801753	1.04911283348508	0.295207009646501	0.294146992174442	0.0119242182449698	0.0117209868157653	0.00422836320701198	0.00243656890487182	0.00507636923894811	0.005584600104758	0.00507636923894811	0.00243656890487182	0.00243656890487182	0.00243656890487182	0.00263980033407629	0.00263980033407628	0.00243656890487182	0.00892960608819609	0.00243656890487182	0.00243656890487182	0.00243656890487182
"Apis_mellifera"	0.113201888883008	0.125670761254495	0.10421763165116	0.0157016499992627	0.107348003507818	0.0984023365488335	0.00372205827325571	0.0984023365488335	1.09627338585456	0.0845546527314398	0.0256558636779677	0.0291808836621764	0.0148882330930228	0.00483349081748057	0.00614196165075246	0.0113201888883008	0.00614196165075246	0.00483349081748057	0.00483349081748057	0.00483349081748057	0.00130847083327189	0.00130847083327189	0.00483349081748057	0.0178913339179697	0.00483349081748057	0.00483349081748057	0.00483349081748057
"Lasioglossum_mahense"	0.110182115307312	0.127732404852175	0.0141765381451756	0.111008766036399	0.106962542608888	0.0980489973914805	0.000506304933756272	0.0980489973914805	0.0845546527314398	1.09203331596633	0.0220410093019114	0.0177030636008849	0.00202521973502509	0.00491278480200673	0.01416351530504	0.0110182115307312	0.01416351530504	0.00491278480200672	0.00491278480200672	0.00491278480200673	0.00925073050303325	0.00925073050303324	0.00491278480200673	0.0178270904348146	0.00491278480200672	0.00491278480200673	0.00491278480200673
"Hemipyrellia_germana"	0.202739348899666	0.0292997259195229	0.195926245826748	0.207132863714772	0.00867215872361438	0.00794947882997985	0.00699736592238386	0.00794947882997985	0.0513117273559354	0.0440820186038229	1.06202578759454	0.0458916281536764	0.0279894636895354	0.00112691253536627	0.0183879845115972	0.0202739348899666	0.0183879845115972	0.00112691253536627	0.00112691253536627	0.00112691253536627	0.017261071976231	0.017261071976231	0.00112691253536627	0.00144535978726906	0.00112691253536627	0.00112691253536627	0.00112691253536627
"Ornidia_obesa"	0.201019231835298	0.222545708178686	0.194981380370918	0.0170043890853821	0.00852435404782932	0.00781399121051021	0.00696362072753279	0.00781399121051021	0.0583617673243527	0.0354061272017698	0.0458916281536764	1.05303404604446	0.0278544829101311	0.00855945031456486	0.00997648273834669	0.0201019231835298	0.00997648273834669	0.00855945031456485	0.00855945031456485	0.00855945031456486	0.00141703242378184	0.00141703242378184	0.00855945031456486	0.00142072567463822	0.00855945031456485	0.00855945031456485	0.00855945031456486
"Xylocopa_caffra"	0.0191466840599249	0.0139820813093594	0.314634268809216	0.00888292232590431	0.00461275986219489	0.00422836320701199	0.296951223886043	0.00422836320701199	0.0446646992790686	0.00607565920507528	0.0419841955343032	0.0417817243651968	1.18780489554417	0.000537772358052285	0.00127801588521098	0.00191466840599249	0.00127801588521098	0.000537772358052285	0.000537772358052285	0.000537772358052285	0.000740243527158693	0.000740243527158693	0.000537772358052285	0.000768793310365816	0.000537772358052285	0.000537772358052285	0.000537772358052285
"Unidentified_sp2_M_PL_111"	0.0102277044575886	0.616576450654949	0.00752881301273199	0.0170023864049812	0.00531615033790216	0.00487313780974365	0.000268886179026142	0.00487313780974365	0.0290009449048834	0.0294767088120404	0.0033807376060988	0.0256783509436946	0.00107554471610457	1.02371447887134	0.0251313444050926	0.00102277044575886	0.0251313444050926	0.0237144788713442	0.0237144788713442	0.0237144788713442	0.00141686553374844	0.00141686553374844	0.0237144788713442	0.000886025056317027	0.0237144788713442	0.0237144788713442	0.0237144788713442
"Megachile_seychellensis"	0.0128078800541412	0.326707477266204	0.00894611119647684	0.302195098349066	0.00553785735157976	0.00507636923894811	0.000319503971302744	0.00507636923894811	0.0184258849522574	0.0424905459151199	0.0275819767673959	0.01496472410752	0.00127801588521098	0.0125656722025463	1.03774859706497	0.00128078800541411	0.0377485970649685	0.0125656722025463	0.0125656722025463	0.0125656722025463	0.0251829248624221	0.0251829248624221	0.0125656722025463	0.000922976225263292	0.0125656722025463	0.0125656722025463	0.0125656722025463
"Physiphoa_azurea"	0.559323293943436	0.0265920315897305	0.0268053576838948	0.0184656667808324	0.0121845820467447	0.011169200209516	0.000957334202996244	0.011169200209516	0.0679211333298048	0.0661092691843873	0.0608218046698998	0.0603057695505893	0.00382933681198497	0.00102277044575886	0.00256157601082823	1.05593232939434	0.00256157601082823	0.00102277044575886	0.00102277044575886	0.00102277044575886	0.00153880556506937	0.00153880556506937	0.00102277044575886	0.00203076367445745	0.00102277044575886	0.00102277044575886	0.00102277044575886
"Lygistorrhina_sp1_M_PL_111"	0.0128078800541411	0.326707477266204	0.00894611119647684	0.302195098349065	0.00553785735157976	0.00507636923894811	0.000319503971302744	0.00507636923894811	0.0184258849522574	0.0424905459151199	0.0275819767673959	0.01496472410752	0.00127801588521098	0.0125656722025463	0.0377485970649685	0.00128078800541411	1.03774859706497	0.0125656722025463	0.0125656722025463	0.0125656722025463	0.0251829248624221	0.0251829248624221	0.0125656722025463	0.000922976225263292	0.0125656722025463	0.0125656722025463	0.0125656722025463
"Neophyllomyza_approximatonervis"	0.0102277044575886	0.616576450654949	0.00752881301273199	0.0170023864049812	0.00531615033790216	0.00487313780974365	0.000268886179026142	0.00487313780974365	0.0290009449048834	0.0294767088120403	0.0033807376060988	0.0256783509436946	0.00107554471610457	0.0237144788713442	0.0251313444050926	0.00102277044575886	0.0251313444050926	1.02371447887134	0.0237144788713442	0.0237144788713442	0.00141686553374844	0.00141686553374844	0.0237144788713442	0.000886025056317026	0.0237144788713442	0.0237144788713442	0.0237144788713442
"Unidentified_sp1_M_PL_111"	0.0102277044575886	0.616576450654949	0.00752881301273199	0.0170023864049813	0.00531615033790216	0.00487313780974365	0.000268886179026142	0.00487313780974365	0.0290009449048834	0.0294767088120404	0.0033807376060988	0.0256783509436946	0.00107554471610457	0.0237144788713442	0.0251313444050926	0.00102277044575886	0.0251313444050926	0.0237144788713442	1.02371447887134	0.0237144788713442	0.00141686553374844	0.00141686553374844	0.0237144788713442	0.000886025056317026	0.0237144788713442	0.0237144788713442	0.0237144788713442
