"Toddalia_asiatica"	"Molinaea_alternifolia"	"Aphloia_theiformis"	"Psiadia_terebinthina"	"Stillingia_lineata"	"Croton_fothergillifolius"	"Roussea_simplex"	"Erythroxylum_macrocarpum"	"Chassalia_coriacea"	"Bertiera_zaluzania"	"Dodonaea_viscosa"	"Antirhea_borbonica"	"Claoxylon_linostachys"	"Stomorhina_lunata"	"Pachycerina_crinicornis"	"Apis_mellifera"	"Brachymyrmex_sp1_M_PL_062"	"Fannia_pusio"	"Technomyrmex_albipes"	"Chaetocnema_sp1_M_PL_062"	"Chrysomya_megacephala"	"Eristalinus_flaveolus"	"Musca_domestica"	"Allograpta_nasuta"	"Syritta_nigrofemorata"	"Phorinia_sp1_M_PL_062"	"Leptotes_pirithous"	"Lygaeidae_sp1_M_PL_062"	"Lygistorrhina_sp1_M_PL_062"	"Nacoleia_sp1_M_PL_062"	"Polistes_hebraeus"	"Psilopa_iceryae"	"Diptera_sp1_M_PL_062"	"Paragus_borbonicus"	"Stomoxys_niger"	"Episyrphus_sp1_M_PL_062"	"Unidentified_sp7_M_PL_062"	"Graphomya_maculata"	"Sepsis_lateralis"	"Acalyptrate_sp1_M_PL_062"	"Homoneura_sp1_M_PL_062"	"Limnophora_quaterna"	"Pelecophora_intemipta"	"Stomoxys_calcitrans"	"Villa_unifasciata"	"Zosterops_mauritianus"	"Dioxyna_sororcula"	"Henotesia_narcissus"	"Phelsuma_cepediana"	"Pteromalidae_sp1_M_PL_062"	"Tarundia_servillei"	"Cheloninae_sp1_M_PL_062"	"Hyadina_sp1_M_PL_062"	"Ischiodon_aegyptius"	"Mauritiborium_undulatus"	"Panara_naso"	"Pterophoridae_sp1_M_PL_062"	"Sarcophaga_arno"
"Toddalia_asiatica"	1.1311191513432	0.0336517181629078	0.0170651192983659	0.0336529130346107	0.0184122896910208	0.0287316180683607	0.0155089380859209	0.0265462998601854	0.0107787207775113	0.00887048195784479	0.00189562475878453	0.00331578610437629	0.00378467219024743	0.036239361829104	0.0379124951756906	0.0036701106216467	0.0351183739269753	0.0333764468595314	0.0316548319076735	0.00357622003435428	0.0344878791327264	0.0344540869018602	0.034265117962057	0.034219918219104	0.0343006974407287	0.0317041671541051	0.0343382126346538	0.000989791559841492	0.000775446904296048	0.00190487215750916	0.00350554262484031	0.0297662934563999	0.000836922258682762	0.00288645534267826	0.0326527487990782	0.00353343388881244	0.00183483915008739	0.00272561030893084	0.0297662934563999	0.000836922258682762	0.000836922258682762	0.000948082137863764	0.0297662934563999	0.00284474592070053	0.00288645534267826	0.000775446904296047	0.0297662934563999	0.0297662934563999	0.000775446904296047	0.000836922258682762	0.000898226731459278	0.0297662934563999	0.000836922258682762	0.000948082137863764	0.000948082137863763	0.000898226731459279	0.000989791559841492	0.000845047590245902
"Molinaea_alternifolia"	0.0399614153184531	1.07289031709511	0.0264868623103836	0.0430386287811389	0.0209721107943437	0.0530453737337316	0.0192418819041681	0.0247138226543011	0.00945279619921725	0.00744453794596343	0.00217002683024903	0.00959874907672917	0.00431681068954435	0.0411446051258647	0.0434005366049806	0.0370801016429244	0.0406451536498867	0.0375740131327868	0.0355327163651923	0.00447527501012535	0.0390325289937441	0.0396124183146669	0.0393208105343675	0.00623098574425737	0.00687232892204617	0.00320009473893343	0.0402096534619568	0.00126584202297467	0.000962094095208408	0.0348521655247414	0.0042967330282986	0.00105161619259087	0.00095327776337926	0.0363538224831889	0.0374054386757798	0.00451159148447553	0.00282600007396678	0.0374876677293966	0.00105161619259087	0.00095327776337926	0.00095327776337926	0.000882636523367895	0.00105161619259087	0.0359706169835822	0.0363538224831889	0.000962094095208406	0.00105161619259087	0.00105161619259087	0.000962094095208407	0.00095327776337926	0.000787733016601437	0.00105161619259087	0.00095327776337926	0.000882636523367895	0.000882636523367895	0.000787733016601438	0.00126584202297467	0.00156015805099211
"Aphloia_theiformis"	0.0324237266668952	0.0423789796966138	1.06140952275254	0.0461373062320678	0.0103944061496033	0.0342973320810013	0.0301575231052475	0.03357693355843	0.0135668015320426	0.0241145308590757	0.00317558420662801	0.000905090087817408	0.000795596405367076	0.0623549959530912	0.0635116841325602	0.0572596750034695	0.0595941490363939	0.00435684734384177	0.00265007208723763	0.00287929336786319	0.00815395302112714	0.0588129760728467	0.00652367289876674	0.0603992171372915	0.0586191997516645	0.00340941175849446	0.00574235965644999	0.00135697959506082	0.00150787615526238	0.0543948192531464	0.0583467849738579	0.000853255964918295	0.000472473006800149	0.00369006777178592	0.00454332373670421	0.0576898504832561	0.00236572465626674	0.00255936069867945	0.000853255964918295	0.000472473006800149	0.000472473006800149	0.00119917619851536	0.000853255964918294	0.00353226437524046	0.00369006777178592	0.00150787615526238	0.000853255964918295	0.000853255964918294	0.00150787615526238	0.000472473006800149	0.00113056679433689	0.000853255964918294	0.000472473006800149	0.00119917619851536	0.00119917619851536	0.00113056679433689	0.00135697959506082	0.00100874506120592
"Psiadia_terebinthina"	0.0376120792739767	0.0405069447351895	0.0271395919012163	1.09452941902146	0.0103806855821316	0.0477557992187829	0.022198755806138	0.0264478507322415	0.00894154989151837	0.0140141768590877	0.00207593434020115	0.000950289766565752	0.000780256204821051	0.0403003501848819	0.041518686804023	0.0359248011442678	0.0387910243787158	0.00403248476897067	0.00272748292745851	0.00301606182339187	0.0381982414321946	0.0381538033413466	0.037434044783655	0.0379947344646234	0.0376330904759985	0.0341263993933469	0.00558748360962839	0.0321920417359254	0.0011099377903069	0.00262282161803549	0.0360603768072019	0.000989791559841492	0.000471849344642346	0.0348624660888642	0.0358522576487057	0.00510754570851385	0.0335966240658896	0.00290799679458031	0.000989791559841492	0.000471849344642346	0.000471849344642347	0.000944566097580053	0.000989791559841492	0.00361499045051893	0.0348624660888642	0.0011099377903069	0.000989791559841492	0.000989791559841492	0.0011099377903069	0.000471849344642346	0.000745129157626531	0.000989791559841491	0.000471849344642346	0.000944566097580053	0.000944566097580053	0.000745129157626531	0.0321920417359254	0.0014045823299642
"Stillingia_lineata"	0.031803045829945	0.0305048884281363	0.00944946013600299	0.0160428777178398	1.16664299542435	0.0230423821240942	0.0201712615974157	0.0135057284838765	0.0041708011819212	0.00133514388244709	0.00298871506925274	0.000583095210997692	0.0130929382470508	0.00437566809405895	0.0597743013850548	0.00290616319469254	0.0574500296394155	0.0591012247284388	0.0548194270868054	0.0574625261936556	0.0035556283220987	0.00389458694065413	0.0569775566326154	0.00340566952409348	0.00328887594243498	0.00179111904917784	0.00344360515712116	0.000471849344642346	0.00100856307987079	0.00142575077017941	0.00208639981955799	0.000836922258682762	0.0530292270647433	0.0021028442293185	0.00293976648800126	0.00176605196219448	0.00114956646593924	0.00177676868742557	0.000836922258682762	0.0530292270647433	0.0530292270647433	0.00048234744585273	0.000836922258682762	0.00211334233052888	0.0021028442293185	0.00100856307987079	0.000836922258682763	0.000836922258682762	0.00100856307987079	0.0530292270647433	0.0003475667651601	0.000836922258682762	0.0530292270647433	0.00048234744585273	0.00048234744585273	0.0003475667651601	0.000471849344642346	0.00067771712129689
"Croton_fothergillifolius"	0.0321118084293443	0.0499250576317474	0.0201749012241184	0.047755799218783	0.0149097766685316	1.08387786992781	0.0107114527872436	0.0347589420138057	0.011901742573574	0.0110967042115423	0.00205865570977618	0.00919066729344445	0.00485995564360949	0.0400401670011307	0.0411731141955236	0.00450905808152441	0.037910583673297	0.00483348431279945	0.0030829227625349	0.0350128576986364	0.0380396100587936	0.0379386846988452	0.0369018386120911	0.00614500882813978	0.0373703385289844	0.00349102070641745	0.0388148360121674	0.0014045823299642	0.00053557263936218	0.00256890311219803	0.00405857045168653	0.000845047590245902	0.000677717121296889	0.0348435012611861	0.035688548851432	0.0352385671487973	0.033283343210194	0.035736585754583	0.000845047590245902	0.000677717121296889	0.000677717121296889	0.00124139078620735	0.000845047590245902	0.0346803097174292	0.0348435012611861	0.00053557263936218	0.000845047590245902	0.000845047590245902	0.00053557263936218	0.000677717121296889	0.000991811881131166	0.000845047590245902	0.000677717121296889	0.00124139078620735	0.00124139078620735	0.000991811881131166	0.0014045823299642	0.0318787608802298
"Roussea_simplex"	0.0294669823632498	0.030787011046669	0.0301575231052476	0.0377378848704346	0.0221883877571573	0.0182094697383141	1.1230936978594	0.0126733746705019	0.00473593367070032	0.0140081179335907	0.00322571575489479	0.00054362033521594	0.00650561422795441	0.00713902104096651	0.0645143150978958	0.0597345929337478	0.0620541755572768	0.060527192529334	0.00274610407937524	0.00362315980016806	0.0052364837464791	0.0053435481083824	0.0605462994020145	0.061401378060141	0.00477611515239903	0.00233800521854944	0.00325630038584214	0.0011099377903069	0.0561546848929702	0.00246997025047078	0.0601733106318985	0.000775446904296047	0.00100856307987079	0.00260760452487749	0.00338305142917353	0.00389688111193012	0.00164551042966908	0.00163357181837457	0.000775446904296047	0.00100856307987079	0.00100856307987079	0.000452620523946498	0.000775446904296047	0.00195028725851708	0.00260760452487749	0.0561546848929701	0.000775446904296047	0.000775446904296047	0.0561546848929701	0.00100856307987079	0.000394661139225026	0.000775446904296047	0.00100856307987079	0.000452620523946498	0.000452620523946498	0.000394661139225027	0.0011099377903069	0.00053557263936218
"Erythroxylum_macrocarpum"	0.036027121238823	0.0282443687477726	0.0239835239703071	0.0321152473177218	0.0106116438087601	0.0422072867310498	0.00905241047892996	1.10813776626883	0.0140486253975727	0.0164644136092044	0.00240501986111692	0.00427264281289206	0.00576326309035761	0.0476093606829011	0.0481003972223384	0.0034789993434098	0.00615081971333364	0.00420650240362029	0.00231306610708439	0.0427409027999646	0.0452394657012547	0.0447922005388495	0.00495164351481829	0.0447672351141412	0.0450802827986128	0.0414689970307589	0.0448873377291082	0.000944566097580053	0.000452620523946498	0.00208181272188325	0.00424280418096235	0.000948082137863764	0.00048234744585273	0.00306859340715529	0.00401667554501906	0.0436633571409583	0.0021859568837874	0.00319218801279826	0.000948082137863764	0.00048234744585273	0.00048234744585273	0.0395763487953152	0.000948082137863764	0.0417003761048904	0.00306859340715529	0.000452620523946498	0.000948082137863764	0.000948082137863764	0.000452620523946498	0.00048234744585273	0.00117071878313106	0.000948082137863764	0.00048234744585273	0.0395763487953152	0.0395763487953152	0.00117071878313106	0.000944566097580053	0.00124139078620735
"Chassalia_coriacea"	0.0341326157954526	0.025207456531246	0.0226113358867377	0.025334391359302	0.00764646883352219	0.0337216039584596	0.00789322278450053	0.0327801259276697	1.1213062809456	0.00802213447113562	0.00512351817166521	0.00896442402547451	0.000589754642566755	0.0999685898902	0.102470363433304	0.00305809010778988	0.00529569548554043	0.00257562631308753	0.00203352651322082	0.00265753609006401	0.00539583301706303	0.00572418636428635	0.00416512869120354	0.00514151605289234	0.098378643426485	0.00281407467221687	0.0995317864974916	0.000745129157626531	0.000394661139225027	0.00191829981093832	0.003072570538302	0.000898226731459279	0.0003475667651601	0.00252467405535913	0.00342290078681841	0.00409531090571268	0.0017369410387577	0.00402065090410123	0.000898226731459279	0.0003475667651601	0.0003475667651601	0.00117071878313106	0.000898226731459278	0.00295026368086366	0.00252467405535913	0.000394661139225026	0.000898226731459279	0.000898226731459279	0.000394661139225027	0.0003475667651601	0.0934421900788	0.000898226731459278	0.0003475667651601	0.00117071878313106	0.00117071878313106	0.0934421900788001	0.000745129157626531	0.000991811881131166
"Bertiera_zaluzania"	0.0337078314398102	0.023822521427083	0.0482290617181514	0.0476482013208983	0.0029373165413836	0.0377287943192437	0.0280162358671813	0.0461003581057723	0.00962656136536274	1.05346696702175	0.000540360213999445	0.000790940057872906	0.000718183934822126	0.114349394693561	0.0108072042799889	0.00595813635977175	0.00808836936495517	0.00334537415569013	0.00176501637862553	0.00306917215402491	0.111135728160539	0.00820048454427182	0.0056769162790476	0.113093868824055	0.00825824419678905	0.00393490724261369	0.00538756223403727	0.00140141768590877	0.00140081179335907	0.00315590688050391	0.110560379267351	0.00088704819578448	0.000133514388244709	0.00325554190165934	0.00414259009744382	0.110514261570158	0.002511088107063	0.00205185923021879	0.00088704819578448	0.000133514388244709	0.000133514388244709	0.00164644136092044	0.000887048195784479	0.00350056557667101	0.00325554190165934	0.00140081179335907	0.00088704819578448	0.000887048195784479	0.00140081179335907	0.000133514388244709	0.000802213447113561	0.000887048195784479	0.000133514388244709	0.00164644136092044	0.00164644136092044	0.000802213447113562	0.00140141768590877	0.00110967042115423
