"Philodendron_apendiculatum"	"Cecropia_glaziovi"	"Cecropia_pachystachia"	"Cucurbitaceae"	"Vismia_sp."	"Ficus_luschnatiana"	"Ficus_sp."	"Piper_aduncun"	"Piper_dilatatum"	"Piper_sp."	"Rubus_brasiliensis"	"Aureliana_sp."	"Solanum_cinnamomeum"	"Solanum_megalochiton"	"Solanum_cf._paranaense"	"Solanum_rufescens"	"Solanum_santaecatharinae"	"Solanum_scuticum"	"Solanum_subsylvestris"	"Solanum_swartzianum"	"Solanum_variabile"	"Solanum_sp."	"Vassobia_breviflora"	"Unknown_family"	"Artibeus_fimbriatus"	"Artibeus_lituratus"	"Artibeus_jamaicensis"	"Carollia_perspicillata"	"Sturnira_lilium"	"Sturnira_tildae"
"Solanum_variabile"	0.00851105007241991	0.010851788644778	0.00166250178205947	0.00960468347182227	0.00851105007241991	0.00166250178205947	0.0101735518544794	0.019125155649853	0.019125155649853	0.0287298391216753	0.0276362057222729	0.00851105007241991	0.00851105007241991	0.019125155649853	0.0293884915423814	0.00851105007241991	0.00851105007241991	0.0108322042751855	0.00851105007241991	0.00851105007241991	1.02763620572227	0.0304821249417838	0.00960468347182227	0.00960468347182227	0.0196854011892424	0.00568868382657113	0.00135647358059725	0.306002490397648	0.323419902751957	0.0105137149206508
"Solanum_sp."	0.0049626528420369	0.016007553173608	0.0100444282582206	0.0135519286337954	0.0049626528420369	0.0100444282582206	0.0150070811002575	0.010278409628855	0.010278409628855	0.0238303382626504	0.0152410624708919	0.0049626528420369	0.0049626528420369	0.010278409628855	0.0389863743949935	0.0049626528420369	0.0049626528420369	0.0301631172326006	0.0049626528420369	0.0049626528420369	0.0152410624708919	1.04757565018675	0.0135519286337954	0.0135519286337954	0.154606964251653	0.014551524664621	0.002000944146701	0.16445455406168	0.188580807997402	0.14247187154461
"Vassobia_breviflora"	0.00861789629819499	0.0286277580937448	0.0182206269146908	0.0249270117351868	0.00861789629819499	0.0182206269146908	0.0268385232128857	0.000986787173627276	0.000986787173627276	0.0259137989088141	0.00960468347182227	0.00861789629819499	0.00861789629819499	0.000986787173627276	0.010794741830599	0.00861789629819499	0.00861789629819499	0.0117194661346707	0.00861789629819499	0.00861789629819499	0.00960468347182227	0.0271038572675908	1.02492701173519	0.0249270117351868	0.293564077865852	0.0191151147769896	0.0035784697617181	0.0157885947780364	0.32748005933141	0.00714035015266047
"Unknown_family"	0.00861789629819499	0.0286277580937448	0.0182206269146908	0.0249270117351868	0.00861789629819499	0.0182206269146908	0.0268385232128857	0.000986787173627276	0.000986787173627276	0.0259137989088141	0.00960468347182227	0.00861789629819499	0.00861789629819499	0.000986787173627276	0.010794741830599	0.00861789629819499	0.00861789629819499	0.0117194661346707	0.00861789629819499	0.00861789629819499	0.00960468347182227	0.0271038572675908	0.0249270117351868	1.02492701173519	0.293564077865852	0.0191151147769896	0.0035784697617181	0.0157885947780364	0.32748005933141	0.00714035015266047
"Artibeus_fimbriatus"	0.00279122330479269	0.0756755371377862	0.0681545927618819	0.0652364617479672	0.00279122330479269	0.0681545927618819	0.0709458160666746	0.00158331029281674	0.00158331029281674	0.0668197720407839	0.00437453359760943	0.00279122330479269	0.00279122330479269	0.00158331029281674	0.00626896789089356	0.00279122330479269	0.00279122330479269	0.0103950119167842	0.00279122330479269	0.00279122330479269	0.00437453359760943	0.0687142063340681	0.0652364617479672	0.0652364617479672	1.12401429197714	0.057093543187074	0.00945944214222328	0.0253329646850679	0.106066485582122	0.0113666057597048
"Artibeus_lituratus"	0.00193669159208842	0.126954975988883	0.11708359839749	0.00764604591079582	0.00193669159208842	0.11708359839749	0.119020289989578	0.000338781938540037	0.000338781938540037	0.00798482784933586	0.00227547353062845	0.00193669159208842	0.00193669159208842	0.000338781938540037	0.00593186541298939	0.00193669159208842	0.00193669159208842	0.116967327553232	0.00193669159208842	0.00193669159208842	0.00227547353062845	0.0116412197316968	0.00764604591079582	0.00764604591079582	0.102768377736733	1.11374244078782	0.0158693719986104	0.00542051101664059	0.0735942804993598	0.0219383512941656
"Artibeus_jamaicensis"	0.00242721845232456	0.549431067224258	0.0126644070704169	0.0071569395234362	0.00242721845232456	0.0126644070704169	0.0150916255227414	0.000285728708869943	0.000285728708869943	0.00744266823230614	0.0027129471611945	0.00242721845232456	0.00242721845232456	0.000285728708869943	0.00327405551569236	0.00242721845232456	0.00242721845232456	0.0109230128061276	0.00242721845232456	0.00242721845232456	0.0027129471611945	0.008003776586804	0.0071569395234362	0.0071569395234362	0.0851349792800095	0.0793468599930521	1.06867888340303	0.00457165934191908	0.0922343011883333	0.00336665012698717
"Carollia_perspicillata"	0.00236383840169236	0.00457165934191908	0.00192209223135678	0.0039471486945091	0.00236383840169236	0.00192209223135678	0.00428593063304914	0.0741367841977197	0.0741367841977197	0.0780839328922288	0.0765006225994121	0.00236383840169236	0.00236383840169236	0.0741367841977197	0.0806439667380231	0.00236383840169236	0.00236383840169236	0.00684596447884341	0.00236383840169236	0.00236383840169236	0.0765006225994121	0.0822272770308399	0.0039471486945091	0.0039471486945091	0.0284995852707014	0.00338781938540037	0.000571457417739885	1.18618854716352	0.0898258592643096	0.0248600648316661
"Sturnira_lilium"	0.0316803618879873	0.038835495237193	0.0047279148968811	0.03447158519278	0.0316803618879873	0.0047279148968811	0.0364082767848684	0.00236383840169236	0.00236383840169236	0.0368354235944723	0.0340442002896797	0.0316803618879873	0.0316803618879873	0.00236383840169236	0.0369099994315025	0.0316803618879873	0.0316803618879873	0.0364828526218986	0.0316803618879873	0.0316803618879873	0.0340442002896797	0.0397012227362952	0.03447158519278	0.03447158519278	0.0502420194862683	0.0193669159208842	0.00485443690464912	0.0378214144270777	1.20385375174352	0.0171947948509371
"Sturnira_tildae"	0.00286579914182285	0.00897773367196578	0.00555082617564507	0.00476023343510698	0.00286579914182285	0.00555082617564507	0.00841662531746792	0.00414334413861101	0.00414334413861101	0.00890357757371799	0.00700914328043386	0.00286579914182285	0.00286579914182285	0.00414334413861101	0.188068061099529	0.00286579914182285	0.00286579914182285	0.187581108843279	0.00286579914182285	0.00286579914182285	0.00700914328043386	0.189962495392813	0.00476023343510698	0.00476023343510698	0.0340998172791144	0.0365639188236094	0.00112221670899572	0.0662935062177762	0.108900367389268	1.08635350691457
