"Alyxia_oliviformis"	"Cheirodendron_trigynum"	"Dubautia_raillardioides"	"Carex"	"Elaeocarpus_bifidus"	"Styphelia_tameiameiae"	"Vaccinium_calycinum"	"Acacia__melanoxylon"	"Dicranopteris_linearis"	"Scaevola_procera"	"Stenogyne_purpurea"	"Dianella_sandwicianaum"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Rubus_argutus"	"Coprosma_kauensis"	"Hedyotis_terminalis"	"Melicope_anisata"	"Cryptomeria_japonica"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Croesia_zimmermani"	"Schreckensteinia_festaliella"	"Spheterista_pleonectes"	"Udea_ommatias"	"Omiodes_antidoxa"	"Casposina_sp._2"	"Scotorythra_complex"	"Thyrocopa_complex"	"Udea_pyranthes"	"Eupithecia_sp._2"	"Eupithecia_rhodopyra"	"Udea_constricta"	"Udea_sp._1"	"Carposina_graminis"	"Eccoptocera_sp._1"	"Eupithecia_monticolans"	"Eupithecia_orichloris"	"Fletcherana_leucoxyla"	"Hyles_calida"	"Paralopostega_sp._1"	"Agrotis_hephaestaea"	"Haliophyle_euclidias"
"Stenogyne_purpurea"	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0
"Dianella_sandwicianaum"	0.00114153387425435	0.00136960531716736	0.00136960531716736	0.0442430856112519	0.00119840465252144	0.00119840465252144	0.0475639114272646	0.00119840465252144	0.0465398578151147	0	0	1.03935775715779	0.0479444227186827	0.00119840465252144	0.0463498992117877	0.0475639114272646	0.00119840465252144	0	0.00136960531716736	0	0.00132971022328899	0.00119840465252144	0.00034240132929184	0.00579373740147347	0.00579373740147347	0.00034240132929184	0.00034240132929184	0.00737384760187532	0.00475639114272646	0.0359521395756432	0.5510086002091	0.00475639114272646	0.00465398578151148	0.00465398578151147	0	0	0.00399536855989023	0.00399536855989023	0.0045661354970174	0.0135081508453431	0.00475639114272646	0.00475639114272646	0	0	0.00531884089315597
"Metrosideros_polymorpha"	0.0274455686598846	0.00471584485757535	0.00471584485757535	0.0132186560401733	0.00412636425037843	0.00412636425037843	0.0324542497174133	0.00412636425037843	0.0139048704247725	0	0	0.00799073711978045	1.15271388371515	0.00412636425037843	0.0138481158516101	0.0324542497174133	0.00412636425037843	0	0.00471584485757535	0	0.000397282012136357	0.00412636425037843	0.00117896121439384	0.00173101448145127	0.00173101448145127	0.00117896121439384	0.00117896121439384	0.00220310934002889	0.00324542497174133	0.123790927511353	0.111870319676926	0.00324542497174133	0.00139048704247725	0.00139048704247725	0	0	0.096059490309596	0.096059490309596	0.109782274639538	0.102550340253079	0.00324542497174133	0.00324542497174133	0	0	0.00158912804854543
"Syzygium_sandwicensis"	0.000589480607196919	0.0225651787020345	0.0225651787020345	0.0228468392910563	0.0197445313642802	0.0197445313642802	0.0245616919665383	0.0197445313642802	0.0240328773963298	0	0	0.00119840465252144	0.0247581855022706	1.01974453136428	0.0239347840192019	0.0245616919665383	0.0197445313642802	0	0.0225651787020345	0	0.000686653639895136	0.0197445313642802	0.00564129467550863	0.00299184800240023	0.00299184800240023	0.00564129467550863	0.00564129467550863	0.00380780654850939	0.00245616919665383	0.592335940928406	0.0167776651353002	0.00245616919665383	0.00240328773963298	0.00240328773963298	0	0	0.00206318212518922	0.00206318212518922	0.00235792242878767	0.00697552051849687	0.00245616919665383	0.00245616919665383	0	0	0.00274661455958054
"Rubus_argutus"	0.000494575566128934	0.00683850971977196	0.00683850971977196	0.0191685499720881	0.00598369600480047	0.00598369600480047	0.0206073152553723	0.00598369600480047	0.0201636386318413	0	0	0.0115874748029469	0.0207721737774152	0.00598369600480047	1.16293848092314	0.0206073152553723	0.00598369600480047	0	0.00683850971977196	0	0.000576103960909751	0.00598369600480047	0.00170962742994299	0.145367310115392	0.145367310115393	0.00170962742994299	0.00170962742994299	0.00319475832868135	0.00206073152553722	0.179510880144014	0.162224647241257	0.00206073152553722	0.00201636386318413	0.00201636386318413	0	0	0.00173101448145127	0.00173101448145127	0.00197830226451574	0.00585247753252572	0.00206073152553722	0.00206073152553723	0	0	0.002304415843639
"Coprosma_kauensis"	0.000927264277640381	0.00561410102092303	0.00561410102092303	0.0157364952859206	0.00491233839330766	0.00491233839330766	0.0386360115683492	0.00491233839330766	0.0165534171723482	0	0	0.00951278228545292	0.038945099660896	0.00491233839330766	0.0164858522042978	1.14974712267946	0.00491233839330766	0	0.00561410102092303	0	0.000472954776352806	0.00491233839330766	0.00140352525523076	0.00206073152553722	0.00206073152553722	0.00140352525523076	0.00140352525523076	0.0026227492143201	0.00386360115683492	0.14737015179923	0.133178951996341	0.00386360115683492	0.00165534171723482	0.00165534171723482	0	0	0.00324542497174133	0.00324542497174133	0.00370905711056153	0.122083738396522	0.114974712267946	0.114974712267946	0	0	0.00189181910541122
"Hedyotis_terminalis"	0.000589480607196919	0.0225651787020345	0.0225651787020345	0.0228468392910563	0.0197445313642802	0.0197445313642802	0.0245616919665383	0.0197445313642802	0.0240328773963298	0	0	0.00119840465252144	0.0247581855022706	0.0197445313642802	0.0239347840192019	0.0245616919665383	1.01974453136428	0	0.0225651787020345	0	0.000686653639895136	0.0197445313642802	0.00564129467550863	0.00299184800240023	0.00299184800240023	0.00564129467550863	0.00564129467550863	0.00380780654850939	0.00245616919665383	0.592335940928406	0.0167776651353002	0.00245616919665383	0.00240328773963298	0.00240328773963298	0	0	0.00206318212518922	0.00206318212518922	0.00235792242878767	0.00697552051849687	0.00245616919665383	0.00245616919665383	0	0	0.00274661455958054
"Melicope_anisata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0
"Cryptomeria_japonica"	0.000336846061255382	0.012894387829734	0.012894387829734	0.0130553367377465	0.0112825893510173	0.0112825893510173	0.0140352525523076	0.0112825893510173	0.0137330727979027	0	0	0.000684802658583681	0.014147534572726	0.0112825893510173	0.0136770194395439	0.0140352525523076	0.0112825893510173	0	1.15575153068688	0	0.000392373508511506	0.0112825893510173	0.288937882671719	0.00170962742994299	0.00170962742994299	0.0032235969574335	0.0032235969574335	0.00217588945629108	0.00140352525523076	0.338477680530518	0.00958723722017154	0.00140352525523076	0.00137330727979027	0.00137330727979027	0	0	0.00117896121439384	0.00117896121439384	0.00134738424502153	0.00398601172485536	0.00140352525523076	0.00140352525523076	0	0	0.00156949403404602
"Wilkstroemia_oahuensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0
"Athyrium_microphyllum"	5.67545731623367e-05	0.000784747017023013	0.000784747017023013	0.00219966966892814	0.000686653639895136	0.000686653639895136	0.00236477388176403	0.000686653639895136	0.166248286400375	0	0	0.00132971022328899	0.00238369207281814	0.000686653639895136	0.002304415843639	0.00236477388176403	0.000686653639895136	0	0.000784747017023013	0	1.14760709389715	0.000686653639895136	0.000196186754255753	0.000288051980454876	0.000288051980454876	0.000196186754255753	0.000196186754255753	0.000366611611488024	0.000236477388176403	0.0205996091968541	0.0186159431260459	0.000236477388176403	0.0166248286400375	0.0166248286400375	0	0	0.000198641006068179	0.000198641006068178	0.000227018292649347	0.000671595782420984	0.000236477388176403	0.000236477388176403	0	0	0.590428375588614
"Hedychium_gardinerianum"	0.000589480607196919	0.0225651787020345	0.0225651787020345	0.0228468392910563	0.0197445313642802	0.0197445313642802	0.0245616919665383	0.0197445313642802	0.0240328773963298	0	0	0.00119840465252144	0.0247581855022706	0.0197445313642802	0.0239347840192019	0.0245616919665383	0.0197445313642802	0	0.0225651787020345	0	0.000686653639895136	1.01974453136428	0.00564129467550863	0.00299184800240023	0.00299184800240023	0.00564129467550863	0.00564129467550863	0.00380780654850939	0.00245616919665383	0.592335940928406	0.0167776651353002	0.00245616919665383	0.00240328773963298	0.00240328773963298	0	0	0.00206318212518922	0.00206318212518922	0.00235792242878767	0.00697552051849687	0.00245616919665383	0.00245616919665383	0	0	0.00274661455958054
"Amorbia_emigratella"	0.000168423030627691	0.006447193914867	0.006447193914867	0.00652766836887324	0.00564129467550863	0.00564129467550863	0.0070176262761538	0.00564129467550863	0.00686653639895136	0	0	0.000342401329291841	0.00707376728636302	0.00564129467550863	0.00683850971977196	0.0070176262761538	0.00564129467550863	0	0.577875765343438	0	0.000196186754255753	0.00564129467550863	1.14446894133586	0.000854813714971495	0.000854813714971495	0.00161179847871675	0.00161179847871675	0.00108794472814554	0.000701762627615379	0.169238840265259	0.00479361861008577	0.000701762627615379	0.000686653639895136	0.000686653639895136	0	0	0.000589480607196919	0.000589480607196919	0.000673692122510764	0.00199300586242768	0.00070176262761538	0.00070176262761538	0	0	0.000784747017023012
"Croesia_zimmermani"	0.000247287783064467	0.00341925485988598	0.00341925485988598	0.00958427498604404	0.00299184800240024	0.00299184800240024	0.0103036576276861	0.00299184800240024	0.0100818193159206	0	0	0.00579373740147347	0.0103860868887076	0.00299184800240024	0.58146924046157	0.0103036576276861	0.00299184800240024	0	0.00341925485988598	0	0.000288051980454876	0.00299184800240024	0.000854813714971495	1.0726836550577	0.0726836550576963	0.000854813714971495	0.000854813714971495	0.00159737916434067	0.00103036576276861	0.0897554400720071	0.0811123236206286	0.00103036576276861	0.00100818193159206	0.00100818193159206	0	0	0.000865507240725635	0.000865507240725635	0.000989151132257868	0.00292623876626286	0.00103036576276861	0.00103036576276861	0	0	0.0011522079218195
"Schreckensteinia_festaliella"	0.000247287783064467	0.00341925485988598	0.00341925485988598	0.00958427498604404	0.00299184800240024	0.00299184800240024	0.0103036576276861	0.00299184800240024	0.0100818193159206	0	0	0.00579373740147347	0.0103860868887076	0.00299184800240024	0.58146924046157	0.0103036576276861	0.00299184800240024	0	0.00341925485988598	0	0.000288051980454876	0.00299184800240024	0.000854813714971495	0.0726836550576962	1.0726836550577	0.000854813714971495	0.000854813714971495	0.00159737916434067	0.00103036576276861	0.0897554400720071	0.0811123236206286	0.00103036576276861	0.00100818193159206	0.00100818193159206	0	0	0.000865507240725635	0.000865507240725635	0.000989151132257868	0.00292623876626286	0.00103036576276861	0.00103036576276861	0	0	0.0011522079218195
"Spheterista_pleonectes"	0.000168423030627691	0.577875765343438	0.006447193914867	0.00652766836887324	0.00564129467550863	0.00564129467550863	0.0070176262761538	0.00564129467550863	0.00686653639895136	0	0	0.000342401329291841	0.00707376728636302	0.00564129467550863	0.00683850971977196	0.0070176262761538	0.00564129467550863	0	0.006447193914867	0	0.000196186754255753	0.00564129467550863	0.00161179847871675	0.000854813714971495	0.000854813714971495	1.14446894133586	0.00161179847871675	0.00108794472814554	0.000701762627615379	0.169238840265259	0.00479361861008577	0.000701762627615379	0.000686653639895136	0.000686653639895136	0	0	0.000589480607196919	0.000589480607196919	0.000673692122510764	0.00199300586242768	0.00070176262761538	0.00070176262761538	0	0	0.000784747017023012
"Udea_ommatias"	0.000168423030627691	0.006447193914867	0.577875765343438	0.00652766836887324	0.00564129467550863	0.00564129467550863	0.0070176262761538	0.00564129467550863	0.00686653639895136	0	0	0.000342401329291841	0.00707376728636302	0.00564129467550863	0.00683850971977196	0.0070176262761538	0.00564129467550863	0	0.006447193914867	0	0.000196186754255753	0.00564129467550863	0.00161179847871675	0.000854813714971495	0.000854813714971495	0.00161179847871675	1.14446894133586	0.00108794472814554	0.000701762627615379	0.169238840265259	0.00479361861008577	0.000701762627615379	0.000686653639895136	0.000686653639895136	0	0	0.000589480607196919	0.000589480607196919	0.000673692122510764	0.00199300586242768	0.00070176262761538	0.00070176262761538	0	0	0.000784747017023012
"Omiodes_antidoxa"	0.000314729905718413	0.00435177891258216	0.00435177891258216	0.557652713618602	0.00380780654850939	0.00380780654850939	0.0131137460716005	0.00380780654850939	0.0128314064020808	0	0	0.00737384760187532	0.0132186560401733	0.00380780654850939	0.0127790333147254	0.0131137460716005	0.00380780654850939	0	0.00435177891258216	0	0.000366611611488024	0.00380780654850939	0.00108794472814554	0.00159737916434067	0.00159737916434067	0.00108794472814554	0.00108794472814554	1.09294211893643	0.00131137460716005	0.114234196455282	0.103233866426255	0.00131137460716005	0.00128314064020808	0.00128314064020808	0	0	0.00110155467001444	0.00110155467001444	0.00125891962287365	0.00372430388433455	0.00131137460716005	0.00131137460716005	0	0	0.00146644644595209
"Casposina_sp._2"	0.000463632138820191	0.00280705051046152	0.00280705051046152	0.00786824764296032	0.00245616919665383	0.00245616919665383	0.57487356133973	0.00245616919665383	0.0082767085861741	0	0	0.00475639114272646	0.019472549830448	0.00245616919665383	0.0082429261021489	0.0193180057841746	0.00245616919665383	0	0.00280705051046152	0	0.000236477388176403	0.00245616919665383	0.000701762627615379	0.00103036576276861	0.00103036576276861	0.000701762627615379	0.000701762627615379	0.00131137460716005	1.05748735613397	0.0736850758996149	0.0665894759981705	0.057487356133973	0.000827670858617411	0.00082767085861741	0	0	0.00162271248587067	0.00162271248587067	0.00185452855528076	0.0610418691982611	0.00193180057841746	0.00193180057841746	0	0	0.000945909552705612
"Scotorythra_complex"	0.00117896121439384	0.045130357404069	0.045130357404069	0.0456936785821127	0.0394890627285604	0.0394890627285604	0.0491233839330766	0.0394890627285604	0.0480657547926595	0	0	0.00239680930504288	0.0495163710045412	0.0394890627285604	0.0478695680384037	0.0491233839330766	0.0394890627285604	0	0.045130357404069	0	0.00137330727979027	0.0394890627285604	0.0112825893510173	0.00598369600480047	0.00598369600480047	0.0112825893510173	0.0112825893510173	0.00761561309701878	0.00491233839330766	1.18467188185681	0.0335553302706004	0.00491233839330766	0.00480657547926595	0.00480657547926595	0	0	0.00412636425037843	0.00412636425037843	0.00471584485757535	0.0139510410369937	0.00491233839330766	0.00491233839330766	0	0	0.00549322911916109
"Thyrocopa_complex"	0.0022830677485087	0.00273921063433472	0.00273921063433472	0.0884861712225039	0.00239680930504288	0.00239680930504288	0.0951278228545292	0.00239680930504288	0.0930797156302295	0	0	0.0787155143155857	0.0958888454373654	0.00239680930504288	0.0926997984235755	0.0951278228545292	0.00239680930504288	0	0.00273921063433472	0	0.00265942044657799	0.00239680930504288	0.000684802658583681	0.0115874748029469	0.0115874748029469	0.000684802658583681	0.000684802658583681	0.0147476952037506	0.00951278228545292	0.0719042791512865	1.1020172004182	0.00951278228545292	0.00930797156302295	0.00930797156302295	0	0	0.00799073711978045	0.00799073711978045	0.0091322709940348	0.0270163016906863	0.00951278228545292	0.00951278228545292	0	0	0.0106376817863119
"Udea_pyranthes"	0.000463632138820191	0.00280705051046152	0.00280705051046152	0.00786824764296032	0.00245616919665383	0.00245616919665383	0.57487356133973	0.00245616919665383	0.0082767085861741	0	0	0.00475639114272646	0.019472549830448	0.00245616919665383	0.0082429261021489	0.0193180057841746	0.00245616919665383	0	0.00280705051046152	0	0.000236477388176403	0.00245616919665383	0.000701762627615379	0.00103036576276861	0.00103036576276861	0.000701762627615379	0.000701762627615379	0.00131137460716005	0.057487356133973	0.0736850758996148	0.0665894759981704	1.05748735613397	0.000827670858617411	0.00082767085861741	0	0	0.00162271248587067	0.00162271248587067	0.00185452855528076	0.0610418691982611	0.00193180057841746	0.00193180057841746	0	0	0.000945909552705612
"Eupithecia_sp._2"	0.000198641006068179	0.00274661455958054	0.00274661455958054	0.00769884384124849	0.00240328773963298	0.00240328773963298	0.0082767085861741	0.00240328773963298	0.581869002401313	0	0	0.00465398578151148	0.0083429222548635	0.00240328773963298	0.00806545545273651	0.0082767085861741	0.00240328773963298	0	0.00274661455958054	0	0.0166248286400375	0.00240328773963298	0.000686653639895136	0.00100818193159206	0.00100818193159206	0.000686653639895136	0.000686653639895136	0.00128314064020808	0.00082767085861741	0.0720986321889893	0.0651558009411606	0.00082767085861741	1.05818690024013	0.0581869002401313	0	0	0.000695243521238625	0.000695243521238625	0.000794564024272714	0.00235058523847345	0.00082767085861741	0.00082767085861741	0	0	0.0664993145601501
"Eupithecia_rhodopyra"	0.000198641006068179	0.00274661455958054	0.00274661455958054	0.00769884384124849	0.00240328773963298	0.00240328773963298	0.0082767085861741	0.00240328773963298	0.581869002401313	0	0	0.00465398578151148	0.0083429222548635	0.00240328773963298	0.00806545545273652	0.0082767085861741	0.00240328773963298	0	0.00274661455958054	0	0.0166248286400375	0.00240328773963298	0.000686653639895136	0.00100818193159206	0.00100818193159206	0.000686653639895136	0.000686653639895136	0.00128314064020808	0.00082767085861741	0.0720986321889893	0.0651558009411607	0.00082767085861741	0.0581869002401313	1.05818690024013	0	0	0.000695243521238625	0.000695243521238625	0.000794564024272714	0.00235058523847345	0.00082767085861741	0.00082767085861741	0	0	0.0664993145601501
"Udea_constricta"	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0
"Udea_sp._1"	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0
"Carposina_graminis"	0.0137227843299423	0.00235792242878768	0.00235792242878768	0.00660932802008667	0.00206318212518922	0.00206318212518922	0.0162271248587067	0.00206318212518922	0.00695243521238624	0	0	0.00399536855989023	0.576356941857576	0.00206318212518922	0.00692405792580508	0.0162271248587067	0.00206318212518922	0	0.00235792242878768	0	0.000198641006068178	0.00206318212518922	0.000589480607196919	0.000865507240725635	0.000865507240725635	0.000589480607196919	0.000589480607196919	0.00110155467001444	0.00162271248587067	0.0618954637556765	0.0559351598384632	0.00162271248587067	0.000695243521238624	0.000695243521238625	0	0	1.0480297451548	0.048029745154798	0.0548911373197692	0.0512751701265394	0.00162271248587067	0.00162271248587067	0	0	0.000794564024272714
"Eccoptocera_sp._1"	0.0137227843299423	0.00235792242878768	0.00235792242878768	0.00660932802008666	0.00206318212518922	0.00206318212518922	0.0162271248587067	0.00206318212518922	0.00695243521238624	0	0	0.00399536855989023	0.576356941857576	0.00206318212518922	0.00692405792580507	0.0162271248587067	0.00206318212518922	0	0.00235792242878768	0	0.000198641006068178	0.00206318212518922	0.000589480607196919	0.000865507240725634	0.000865507240725634	0.000589480607196919	0.000589480607196919	0.00110155467001444	0.00162271248587067	0.0618954637556765	0.0559351598384632	0.00162271248587067	0.000695243521238624	0.000695243521238625	0	0	0.048029745154798	1.0480297451548	0.0548911373197692	0.0512751701265394	0.00162271248587067	0.00162271248587067	0	0	0.000794564024272714
"Eupithecia_monticolans"	0.293555876759967	0.00134738424502153	0.00134738424502153	0.00377675886862095	0.00117896121439384	0.00117896121439384	0.00927264277640381	0.00117896121439384	0.00397282012136357	0	0	0.0022830677485087	0.329346823918615	0.00117896121439384	0.00395660452903147	0.00927264277640381	0.00117896121439384	0	0.00134738424502153	0	0.000113509146324673	0.00117896121439384	0.000336846061255382	0.000494575566128934	0.000494575566128934	0.000336846061255382	0.000336846061255382	0.000629459811436825	0.000927264277640381	0.0353688364318151	0.0319629484791218	0.000927264277640381	0.000397282012136357	0.000397282012136357	0	0	0.0274455686598846	0.0274455686598846	1.17422350703987	0.0293000972151654	0.000927264277640381	0.000927264277640382	0	0	0.000454036585298694
