"Centropomus_nigrescens"	"Eleotris_picta"	"Cichlasoma_trimaculatum"	"Diapterus_peruvianus"	"Gobiomorus_maculatus"	"Dormitator_latifrons"	"Hexanematichthys_guatemalensis"	"Poecilia_sphenops"	"Astyanax_fasciatus"	"Centropomus_robalito"	"Lutjanus_argentiventris"	"Mugil_curema"	"Gobionellus_sagittula"	"Ergasilus_sp."	"Contracaecum_sp."	"Argulus_sp."	"Ascocotye_(Phagicola)_longa"	"Austrodiplostomum_compactum"	"Pseudoacanthostomum_panamense"	"Neoechinorhynchus_golvani"	"Clinostomum_complanatum"	"Echinochasmus_leopoldinae"	"Southwellina_hispida"	"Paracryptogonimus_sp."	"Posthodiplostomum_minimum"	"Parvitaenia_cochlearii"	"Pseudoleptorhynchoides_lamothei"	"Centrocestus_formosanus"	"Metadena_sp."	"Gnathostoma_sp."	"Crassicutis_cichlasomae"	"Magnivitellinum_simplex"	"Neoapocreadium_marina"	"Pseudacaenodera_cristata"	"Saccocoelioides_sp."	"Saccocoelioides_sogandaresi"	"Cladocystis_trifolium"	"Haplorchis_sp."	"Tylodelphys_sp."	"Aristocleidus_hastatus"	"Cornutohaptor_nigrescensi"	"Ligophorus_mugilinus"	"Microcotyloides_incisa"	"Neotetraonchus_sp."	"Rhabdosynochus_sp."	"Proteocephalus_sp."	"Proteocephalus_chamelensis"	"Floridosentis_mugilis"	"Hysterothylacium_perezi"	"Philometra_sp."	"Rhabdochona_mexicana"	"Procamallanus_gobiomori"
"Lutjanus_argentiventris"	0.0408372854849794	0.0224036379442459	0.0249411373076922	0.019160696163706	0.0243138459333144	0.0239553740218832	0.0153646005756044	0.0206697346731967	0.0170301809296271	0.026099167252711	1.06724669425825	0.0115867078495244	0.0197242709385942	0.0713216407635206	0.0704599623810497	0.0694089316944021	0.0107991723875361	0.0103696337152222	0.0705974715229254	0.0687957547604853	0.00569623522257848	0.0654484009338178	0.0648143362555586	0.0623121015769546	0.00364336561449238	0.00316462189871581	0.00312322768715115	0.0019796078964169	0.00217710652439409	0.00196685319762165	0.00103921405448718	0.000946121162757059	0.000870940734713911	0.00087094073471391	0.00119776870109416	0.00103348673365984	0.00103921405448718	0.000870940734713911	0.000861678382470995	0.000870940734713911	0.00157066482634536	0.000724169240595274	0.0592914830143475	0.000768230028780218	0.00144995373626173	0.00157066482634536	0.000861678382470995	0.000724169240595274	0.000768230028780218	0.00144995373626173	0.00094612116275706	0.000861678382470995
"Mugil_curema"	0.0217349883338051	0.0246803063040754	0.0273501847856346	0.0209921759589622	0.0268048067823147	0.0229328156323588	0.0229255181797264	0.0204983525748414	0.0138226019856186	0.0168839429972065	0.0130350463307149	1.09256307968827	0.0091095137798074	0.0790132572265937	0.078064014676437	0.0781925031702494	0.0772600548538459	0.0772596899812143	0.010728064746077	0.00855687120834863	0.0738853430622996	0.00515029062895192	0.00563528655406992	0.00249812716353515	0.00300046975123858	0.00331428364006171	0.00256487779722122	0.00179283996127644	0.00179695546468685	0.00216764285844377	0.00113959103273478	0.000767922332534369	0.000954189816316465	0.000954189816316465	0.00114664078161794	0.00102491762874207	0.00113959103273478	0.000954189816316466	0.000949242550156744	0.000954189816316465	0.000835961089761737	0.0682851924805167	0.000724169240595274	0.00114627590898632	0.000937996833178139	0.000835961089761736	0.000949242550156744	0.0682851924805167	0.00114627590898632	0.000937996833178139	0.000767922332534369	0.000949242550156744
"Gobionellus_sagittula"	0.0272252579499689	0.0167323880002721	0.0202003722322041	0.0195673893564832	0.01971994889183	0.0257178293354476	0.048287588244058	0.0215863542716724	0.0240381891177251	0.0188518995852662	0.0253597769210497	0.0104108728912085	1.05563546653615	0.0876071546915526	0.0869636013069268	0.0124927485637898	0.00971682041071004	0.0108453083561406	0.0869564751358521	0.0834627780100656	0.0067325473089085	0.0815591992567332	0.00617305362659931	0.00350332955611892	0.0029681251956935	0.00282580616466323	0.0791523676871981	0.00241477266456835	0.0778169127362134	0.00153991469789085	0.000841682176341838	0.00133545495098473	0.000889426788931053	0.000889426788931053	0.00128589146677238	0.00107931771358362	0.000841682176341839	0.000889426788931054	0.000643553384625848	0.000889426788931053	0.00104712530576803	0.000650679555700529	0.00140887649561387	0.0024143794122029	0.00104732775473701	0.00104712530576803	0.000643553384625848	0.000650679555700529	0.0024143794122029	0.00104732775473701	0.00133545495098473	0.000643553384625848
"Ergasilus_sp."	0.0578504472102288	0.0574890539883198	0.0567181414241486	0.0558290915212321	0.0555699678669598	0.0547159640395105	0.0550249120773934	0.0539918764903834	0.00831025274658634	0.0538960503414618	0.0534912305726405	0.0526755048177292	0.0511041735700724	1.03295809900711	0.0307469815460244	0.0267752565841392	0.0240465009674262	0.0240619483693204	0.0296658799560055	0.0242150405276167	0.0158795438410317	0.0147441230789932	0.0127587139244289	0.00819097725117688	0.00728786691758545	0.0074728232933811	0.00686322442416138	0.00316127453266286	0.0064015437160177	0.00473702509140558	0.00236325589267286	0.000461680708143685	0.00253768597823782	0.00253768597823782	0.00273579820197552	0.00269959382451917	0.00236325589267286	0.00253768597823783	0.00221111746108922	0.00253768597823782	0.00222501720039342	0.00329221905110807	0.00297173503181336	0.00275124560386967	0.0029942250189701	0.00222501720039342	0.00221111746108922	0.00329221905110807	0.00275124560386967	0.0029942250189701	0.000461680708143686	0.00221111746108922
"Contracaecum_sp."	0.0621340897170228	0.0124683296197971	0.0607435662769782	0.0601353946115012	0.0587063942994786	0.058528881506738	0.0593215947229871	0.0582577755982289	0.00845714348827544	0.0581501342811659	0.0576490601299497	0.0567738288555906	0.0553404735589534	0.0335421616865721	1.03306261054735	0.0268285490073593	0.0238903067240552	0.0239299423848677	0.0299937973830976	0.0241148288670369	0.0151198936505492	0.0158545633728482	0.0117413450846916	0.00882306125981927	0.00783364338954283	0.00607446768271798	0.00738881200955021	0.00338273008481564	0.00691897070464602	0.00314802360738108	0.00253098192820742	0.000469841304904191	0.00273342702779551	0.00273342702779551	0.0029264440753369	0.00291288877991145	0.00253098192820742	0.00273342702779551	0.000479551139222965	0.00273342702779551	0.00238977268142396	0.00354836430347441	0.00320272556277498	0.00296607973614935	0.00323056301562033	0.00238977268142395	0.000479551139222965	0.00354836430347441	0.00296607973614935	0.00323056301562033	0.000469841304904191	0.000479551139222965
"Argulus_sp."	0.0614597664565414	0.0619013671042431	0.0607807620904778	0.0595804158818916	0.0595496138870251	0.0583466426152544	0.0580760668591677	0.0586343602201884	0.0579596353629965	0.00877170431995893	0.0567891259317836	0.0568672750329087	0.00794993090422988	0.0292093708190609	0.0268285490073593	1.03137418144734	0.0258027435703916	0.0257892147825872	0.0256551661295041	0.0198196447755363	0.0169954943599779	0.0151556707036659	0.0163589225511487	0.00600610551872447	0.00782808693618478	0.00800495457369279	0.00669163529279207	0.00615169775339811	0.00347165555040338	0.00508762244293007	0.00253253175376991	0.00321997974238869	0.00270820072190416	0.00270820072190416	0.00291733213076272	0.00293171801100942	0.00253253175376991	0.00270820072190416	0.00238082181170166	0.00270820072190416	0.00236383717140544	0.0035542046895568	0.00315495144065464	0.00290380334295838	0.000487316906664385	0.00236383717140544	0.00238082181170166	0.0035542046895568	0.00290380334295839	0.000487316906664385	0.00321997974238869	0.00238082181170166
"Ascocotye_(Phagicola)_longa"	0.0663626469756613	0.0669880578757187	0.0656474516306221	0.0648562273315282	0.0643178775652453	0.0629916287309804	0.00895338142057074	0.0635490414386199	0.0624531602726747	0.062218120105689	0.00971925514878253	0.0618080438830768	0.00680177428749703	0.0288558011609115	0.0262793373964608	0.0283830179274308	1.03085195246512	0.0281500400995987	0.0249927984182192	0.0213676772752596	0.0156955673886592	0.0133748626626048	0.0147973022719786	0.00654893034653454	0.00846517205560415	0.00864958509032908	0.00440313010671263	0.00664707208707959	0.000933510091564039	0.00550000365378005	0.00273531048460925	0.00346962001514859	0.00294801033325128	0.00294801033325128	0.00314958143654902	0.003177452071931	0.00273531048460925	0.00294801033325128	0.00257646376445072	0.00294801033325128	0.0025524094990639	0.0038630027426923	0.000539958619376808	0.000447669071028537	0.00345656222809383	0.0025524094990639	0.00257646376445072	0.0038630027426923	0.000447669071028537	0.00345656222809383	0.0034696200151486	0.00257646376445072
"Austrodiplostomum_compactum"	0.0659611017593242	0.06633643691558	0.0654802032768823	0.0646912382078948	0.0637058319050784	0.010747269349698	0.0629388206026048	0.0633207250660123	0.062701023422028	0.0620518779835942	0.00933267034369999	0.0618077519849715	0.0075917158492984	0.0288743380431844	0.0263229366233544	0.028368136260846	0.0281500400995987	1.03075961766224	0.0250113535441237	0.0186983762606929	0.0157227518517583	0.010784502466748	0.0147143001832379	0.00650277369268694	0.00843134350878575	0.00598448451936392	0.00717259663804993	0.00664942644341328	0.00368920644793727	0.00544712105187902	0.00272834180320343	0.00348339019011266	0.00294051082763158	0.00294051082763158	0.000537363467484901	0.00316603625330061	0.00272834180320343	0.00294051082763158	0.00255140141983	0.00294051082763158	0.0025369654522817	0.00386298449906072	0.00051848168576111	0.00314694103013024	0.00344732655464412	0.0025369654522817	0.00255140141983	0.00386298449906072	0.00314694103013024	0.00344732655464412	0.00348339019011267	0.00255140141983
"Pseudoacanthostomum_panamense"	0.0621216247596221	0.0615934995188909	0.0606311458815424	0.0599502736613913	0.0594033828193055	0.0586477418779952	0.0589851078035325	0.0579684855997437	0.00843743017874789	0.0580282393271763	0.0577615676096662	0.00780222890623784	0.055335938722815	0.0323627781338242	0.0299937973830977	0.0256551661295041	0.0227207258347447	0.0227375941310216	1.03187513882718	0.0260274591570205	0.013964714051021	0.0158503937848584	0.0136624476196465	0.00882206031203228	0.00781401528503693	0.00800152160914022	0.00737056856284782	0.00336717040102873	0.00690182244180627	0.00506913451524046	0.00252629774506427	0.000468746121041549	0.00272501243915415	0.00272501243915415	0.00293238709389976	0.00289842427998718	0.00252629774506427	0.00272501243915415	0.00236898075072657	0.00272501243915415	0.00238929325998547	0.000487639306639865	0.00320897597831479	0.00294925539017663	0.00322379107373202	0.00238929325998547	0.00236898075072657	0.000487639306639865	0.00294925539017663	0.00322379107373202	0.000468746121041549	0.00236898075072657
"Neoechinorhynchus_golvani"	0.0729649716015788	0.0731390654048743	0.0711922212305823	0.0711965126093622	0.0702592166540438	0.0694252427639274	0.0101074424402217	0.0103030202437858	0.00754780380914279	0.0692138134000789	0.0687957547604853	0.00760610774075434	0.0649154940078288	0.0322867207034889	0.0294736797263784	0.0242240102812111	0.0237418636391774	0.0207759736229921	0.0318113389696918	1.03079081583549	0.0134250002793914	0.0156708880219678	0.0160206381564098	0.0104735432927417	0.00628783862506274	0.00947790387230892	0.00556151555641155	0.000934473446030555	0.00514219312257028	0.00600664173411254	0.00296634255127426	0.000419322433841266	0.00323620511860737	0.00323620511860737	0.00347126213819637	0.000515151012189289	0.00296634255127426	0.00323620511860738	0.00281304097711055	0.00323620511860737	0.00280634506159919	0.000475381733797146	0.00382198637558252	0.000505372122011086	0.00384521185555994	0.00280634506159919	0.00281304097711055	0.000475381733797146	0.000505372122011086	0.00384521185555994	0.000419322433841266	0.00281304097711055
"Clinostomum_complanatum"	0.0122567728882987	0.105021349057472	0.10088264708541	0.00979027183038562	0.100222416210933	0.0986618482432006	0.099567997013172	0.00972150980918793	0.00745781449171875	0.00817125792622774	0.00854435283386771	0.0985137907497327	0.00785463852705991	0.0317590876820634	0.0277198050260068	0.0311584063266261	0.0261592789810986	0.0262045864195972	0.0256019757602051	0.0201375004190871	1.02886689484252	0.00734063714941869	0.0141587142955631	0.00140005938408517	0.00516093346087581	0.0135279394414409	0.00595376848705202	0.000900398517777105	0.00553944545973431	0.00859484702928083	0.00420344362855877	0.000414323027317708	0.000445012355926619	0.000445012355926619	0.00493309241216003	0.000486075490459397	0.00420344362855877	0.000445012355926619	0.00403928265605661	0.000445012355926619	0.000471414341857641	0.00615711192185829	0.000474686268548206	0.0049783998506586	0.000453958773679318	0.000471414341857641	0.00403928265605661	0.00615711192185829	0.0049783998506586	0.000453958773679319	0.000414323027317709	0.00403928265605661
"Echinochasmus_leopoldinae"	0.102999823617056	0.0109602126685504	0.012541918124155	0.00929820870840458	0.0116491063213073	0.0975508186104278	0.0112054787485345	0.099848986037238	0.101053780193897	0.00936627893157756	0.0981726014007266	0.00686705417193589	0.0951523991328554	0.0294882461579863	0.0290666995168883	0.0277853962900542	0.022291437771008	0.0179741707779134	0.0290590552722404	0.0235063320329518	0.00734063714941869	1.03169625415884	0.0165032953841161	0.00993591391826266	0.00947656090128078	0.00582859240440618	0.0129709727751488	0.0106065482015229	0.00735687387548783	0.000951051473884791	0.000522579921839792	0.00561409889966097	0.000422645850382026	0.000422645850382026	0.00487754093052139	0.0049924493018619	0.000522579921839792	0.000422645850382026	0.000421546641098094	0.000422645850382026	0.00396153167757908	0.000429190885745993	0.00545403341115148	0.000560273937426725	0.000520348829532087	0.00396153167757908	0.000421546641098094	0.000429190885745993	0.000560273937426726	0.000520348829532087	0.00561409889966097	0.000421546641098094
"Southwellina_hispida"	0.102370759575705	0.103782341700002	0.100797030040686	0.00917158639755803	0.0987733443333411	0.0114624164897607	0.00869568019840477	0.0116415878296746	0.0989125638817191	0.00912224053335168	0.097221504383338	0.00751371540542658	0.0072018958976992	0.0255174278488578	0.0215257993219347	0.0299913580104394	0.0246621704532977	0.0245238336387299	0.0250478206360186	0.0240309572346147	0.0141587142955631	0.0165032953841161	1.02751487628091	0.00984532273546288	0.00871929254993688	0.0090544468211085	0.00644434758334346	0.00607722182935701	0.000949205145470181	0.00848132599662046	0.00419987625169525	0.00549514243787328	0.000416890290798092	0.000416890290798092	0.000573120824488036	0.000582079391483732	0.00419987625169525	0.000416890290798092	0.00399162852692314	0.000416890290798092	0.00393733690675789	0.000469607212839161	0.00540119468796323	0.000434784009920238	0.00050679114074176	0.00393733690675789	0.00399162852692314	0.000469607212839161	0.000434784009920238	0.00050679114074176	0.00549514243787328	0.00399162852692314
"Paracryptogonimus_sp."	0.192751013049385	0.0107297940196256	0.0130651178160435	0.0101506994735146	0.0115812776515401	0.0105413374793415	0.00746422722283458	0.0110742647616997	0.00734955660710843	0.190186965787672	0.186936304730863	0.00666167243609374	0.00817443563094414	0.0327639090047075	0.0323512246193373	0.0220223869019897	0.0218297678217818	0.0216759123089564	0.0323475544774517	0.0314206298782249	0.00280011876817033	0.0198718278365253	0.0196906454709258	1.02836479330849	0.00851159364898622	0.00146617297077093	0.00136540832088979	0.000962021938479897	0.000957099620494882	0.000939106096803857	0.000544379909001813	0.000408308700394913	0.0004613954306143	0.0004613954306143	0.000527066873967075	0.000553713238084984	0.000544379909001813	0.0004613954306143	0.000412684385370214	0.0004613954306143	0.00741350050189942	0.000416354527255858	0.0103853502628258	0.000373211361141729	0.0105659425437596	0.00741350050189942	0.000412684385370214	0.000416354527255859	0.000373211361141729	0.0105659425437596	0.000408308700394913	0.000412684385370214
"Posthodiplostomum_minimum"	0.191587847512844	0.0111308229591374	0.189997788485635	0.00989046056493047	0.0117942673277007	0.0105376429667026	0.00828240651214241	0.187475063553467	0.0104725435615824	0.00964084825245953	0.0109300968434771	0.00800125266996955	0.00692562545661815	0.0291514676703418	0.0287233590949904	0.0287029854326775	0.0282172401853471	0.0281044783626191	0.0286513893784687	0.0188635158751882	0.0103218669217516	0.0189531218025615	0.0174385850998738	0.00851159364898622	1.02465909106379	0.0014910937840366	0.00149061583386617	0.00995556115331683	0.000908807858222703	0.000964211635701468	0.0079165745202348	0.000581807975643468	0.000449566389315022	0.000449566389315021	0.000526882148335128	0.00937375317767336	0.0079165745202348	0.000449566389315022	0.000428108575351437	0.000449566389315022	0.00736876336587862	0.000500078291873097	0.000607227602415396	0.00041412032560712	0.000535602680692196	0.00736876336587862	0.000428108575351437	0.000500078291873097	0.00041412032560712	0.000535602680692196	0.000581807975643468	0.000428108575351437
"Parvitaenia_cochlearii"	0.0123943814143511	0.19807437009252	0.0135198644673948	0.00983871911750457	0.187659413867636	0.186756207987689	0.00908283659001186	0.00902118240840212	0.00707766541745277	0.00831652218317861	0.00949386569614741	0.00883808970683124	0.00659354771754753	0.0298912931735244	0.0222730481699659	0.0293515001035402	0.0288319503010969	0.0199482817312131	0.0293389125668474	0.0284337116169268	0.0270558788828817	0.0116571848088124	0.018108893642217	0.00146617297077093	0.0014910937840366	1.02548602876056	0.00131831315791406	0.000844262754723038	0.000925109523611131	0.0161482183611783	0.000563327686141448	0.000393203634302932	0.000447214505341116	0.000447214505341116	0.00933781039938444	0.000451059120420106	0.000563327686141449	0.000447214505341117	0.00761824500355847	0.000447214505341117	0.000476706977475041	0.000552380606676952	0.000527436983119301	0.000454141829500593	0.000462029010176589	0.000476706977475041	0.00761824500355847	0.000552380606676952	0.000454141829500593	0.00046202901017659	0.000393203634302932	0.00761824500355847
