"Euphorbia_obtusifolia"	"Parolinea_intermedia"	"Argyranthemum_frutescencs"	"Convolvulus_sp1_M_PL_050"	"Euphorbia_canariensis"	"Lavandula_buchii"	"Plocama_pendula"	"Echium_bonnetii"	"Periploca_laevigata"	"Ceballosia_fruticosa"	"Echium_aculeatum"	"Fagonia_albiflora"	"Lotus_sp1_M_PL_050"	"Noechamaelea_pulverulenta"	"Lasioglossum_evylaeus"	"Camponotus_rufoglaucus"	"Eucera_gracilipes"	"Sphecodes_marginatus"	"Unidentified_sp1_M_PL_050"	"Unidentified_sp2_M_PL_050"	"Amegilla_quadrifasciata"	"Amegilla_sp1_M_PL_050"	"Anthophora_orotavae"	"Hylaeus_sp1_M_PL_050"	"Unidentified_sp3_M_PL_050"	"Unidentified_sp4_M_PL_050"	"Amegilla_canifrons"	"Apis_mellifera"	"Lucilia_sp1_M_PL_050"	"Unidentified_sp5_M_PL_050"	"Unidentified_sp6_M_PL_050"	"Unidentified_sp7_M_PL_050"	"Unidentified_sp8_M_PL_050"	"Unidentified_sp9_M_PL_050"	"Anthophora_alluardii"	"Gallotia_galloti"	"Unidentified_sp10_M_PL_050"	"Unidentified_sp11_M_PL_050"	"Unidentified_sp12_M_PL_050"	"Unidentified_sp13_M_PL_050"	"Unidentified_sp14_M_PL_050"	"Unidentified_sp15_M_PL_050"	"Unidentified_sp16_M_PL_050"	"Unidentified_sp17_M_PL_050"	"Unidentified_sp18_M_PL_050"	"Unidentified_sp19_M_PL_050"	"Unidentified_sp20_M_PL_050"	"Unidentified_sp21_M_PL_050"	"Unidentified_sp22_M_PL_050"
"Echium_aculeatum"	0.0292303707633396	0.00764371642569302	0.00395089280042142	0.0257377572622504	0.0258143816889694	0.0531010213509141	0.0238940372999492	0.0516074722317062	0.0230980736888794	0.00106042668224985	1.06622403506377	0.000793187324342281	0.000793187324342281	0.0203847734265095	0.0147757206341631	0.285386827971132	0.0111046225407919	0.00806913658597324	0.00430498980156454	0.00555791949384864	0.275035569823544	0.00495314335325797	0.00882700271331607	0.0044642854177134	0.00183187415884691	0.00536037485382756	0.00366625549014545	0.00233861143070908	0.00450065806667051	0.000544986295734391	0.00155199453367498	0.00247311564271763	0.00148443250313359	0.00233861143070908	0.00331881383443213	0.00516074722317062	0.000859716787157046	0.000197544640021071	0.00128688786311252	0.000859716787157045	0.000859716787157046	0.000197544640021071	0.000859716787157045	0.000197544640021071	0.000859716787157046	0.000859716787157046	0.000859716787157045	0.000859716787157045	0.000859716787157045
"Fagonia_albiflora"	0.00370125442868976	0.049857919725804	0.0488660265863885	0.0477845424608142	0.0025740238506901	0.0483349510288329	0.00326571949246315	0.045813673172085	0.00072673659132779	0.00138410142957476	0.00158637464868456	1.03959239225287	0.0395923922528705	0.000253225412237613	0.0152429794933963	0.00354515577132659	0.554293491540187	0.00840345971359393	0.00736853444584713	0.00280388031827676	0.00799889541868169	0.00767643064078841	0.00986857083495619	0.000541880206079956	0.00709879753080577	0.000360578988957334	0.00528720351774769	0.00253841236948423	0.000251718564584105	0.00470957040776506	0.00273525248043441	0.00026973691504136	0.00483252845236013	0.00253841236948423	0.00302093443930206	0.0045813673172085	0.000108860424373228	0.00244330132931942	0.00238922712304071	0.000108860424373228	0.000108860424373228	0.00244330132931942	0.000108860424373228	0.00244330132931942	0.000108860424373228	0.000108860424373228	0.000108860424373228	0.000108860424373228	0.000108860424373228
"Lotus_sp1_M_PL_050"	0.00370125442868976	0.049857919725804	0.0488660265863885	0.0477845424608142	0.0025740238506901	0.0483349510288329	0.00326571949246315	0.045813673172085	0.00072673659132779	0.00138410142957476	0.00158637464868456	0.0395923922528705	1.03959239225287	0.000253225412237613	0.0152429794933963	0.00354515577132659	0.554293491540187	0.00840345971359393	0.00736853444584713	0.00280388031827676	0.00799889541868169	0.00767643064078841	0.00986857083495619	0.000541880206079956	0.00709879753080577	0.000360578988957334	0.00528720351774769	0.00253841236948423	0.000251718564584105	0.00470957040776506	0.00273525248043441	0.00026973691504136	0.00483252845236013	0.00253841236948423	0.00302093443930206	0.0045813673172085	0.000108860424373228	0.00244330132931942	0.00238922712304071	0.000108860424373228	0.000108860424373228	0.00244330132931942	0.000108860424373228	0.00244330132931942	0.000108860424373228	0.000108860424373228	0.000108860424373228	0.000108860424373228	0.000108860424373228
"Noechamaelea_pulverulenta"	0.0537146190798535	0.00564928330784269	0.0045194373593948	0.0446558273056108	0.0480403006825309	0.00432666083144175	0.04370785806102	0.00305965218971648	0.0440743509992246	0.00133459369188336	0.0407695468530189	0.000253225412237614	0.000253225412237614	1.03897475214732	0.0115166123944749	0.545646530062484	0.00354515577132659	0.00831580493784618	0.00729790936845315	0.0103176262731738	0.0107687682341915	0.00275999327214759	0.000833167125838698	0.00822468203538593	0.00271554883815222	0.010091654405204	0.00052720190686705	0.00389910710998694	0.00851181266756126	0.000482757472871681	0.00256643978825138	0.00458236053030093	0.00245876323325027	0.00389910710998694	0.00027041630196511	0.000305965218971648	0.00157984173764275	0.00022597186796974	0.00223279136528054	0.00157984173764275	0.00157984173764275	0.00022597186796974	0.00157984173764275	0.00022597186796974	0.00157984173764275	0.00157984173764275	0.00157984173764275	0.00157984173764275	0.00157984173764275
"Lasioglossum_evylaeus"	0.0890066250887369	0.087036369504238	0.0825974643529682	0.0816226145907667	0.0767046564116558	0.0806738834010923	0.075660135846308	0.0756052140318494	0.00570220708699274	0.00311324477085917	0.00369393015854076	0.00190537243667454	0.00190537243667454	0.00143957654930936	1.0384867359374	0.0201540716903311	0.0266752141134435	0.0227806114835507	0.0195790855011189	0.0122545320436256	0.0135261216553884	0.0130794470559356	0.0165588377295822	0.0137168942606288	0.0121672025610158	0.0081246588259772	0.00899831632639726	0.0102612099343547	0.00550681691160258	0.00808607183147741	0.00485944192225314	0.0074118829401031	0.00821100394718675	0.0102612099343547	0.00504211771256827	0.00756052140318494	0.00261784191437462	0.00412987321764842	0.00408113072953834	0.00261784191437461	0.00261784191437462	0.00412987321764842	0.00261784191437462	0.00412987321764842	0.00261784191437462	0.00261784191437462	0.00261784191437462	0.00261784191437462	0.00261784191437462
"Camponotus_rufoglaucus"	0.107429238159707	0.0112985666156854	0.0090388747187896	0.0893116546112216	0.0960806013650618	0.00865332166288351	0.08741571612204	0.00611930437943296	0.0881487019984492	0.00266918738376672	0.0815390937060378	0.000506450824475227	0.000506450824475227	0.0779495042946406	0.0230332247889498	1.09129306012497	0.00709031154265318	0.0166316098756924	0.0145958187369063	0.0206352525463475	0.0215375364683829	0.00551998654429518	0.0016663342516774	0.0164493640707719	0.00543109767630444	0.020183308810408	0.0010544038137341	0.00779821421997387	0.0170236253351225	0.000965514945743361	0.00513287957650276	0.00916472106060185	0.00491752646650055	0.00779821421997387	0.000540832603930219	0.000611930437943296	0.0031596834752855	0.00045194373593948	0.00446558273056107	0.0031596834752855	0.0031596834752855	0.00045194373593948	0.0031596834752855	0.00045194373593948	0.0031596834752855	0.0031596834752855	0.0031596834752855	0.0031596834752855	0.0031596834752855
"Eucera_gracilipes"	0.00740250885737953	0.099715839451608	0.0977320531727769	0.0955690849216285	0.00514804770138021	0.0966699020576659	0.0065314389849263	0.0916273463441701	0.00145347318265558	0.00276820285914952	0.00317274929736912	0.079184784505741	0.079184784505741	0.000506450824475227	0.0304859589867926	0.00709031154265317	1.10858698308037	0.0168069194271879	0.0147370688916943	0.00560776063655352	0.0159977908373634	0.0153528612815768	0.0197371416699124	0.00108376041215991	0.0141975950616115	0.000721157977914667	0.0105744070354954	0.00507682473896846	0.00050343712916821	0.00941914081553012	0.00547050496086881	0.000539473830082719	0.00966505690472026	0.00507682473896846	0.00604186887860411	0.00916273463441699	0.000217720848746457	0.00488660265863885	0.00477845424608142	0.000217720848746457	0.000217720848746457	0.00488660265863885	0.000217720848746457	0.00488660265863885	0.000217720848746457	0.000217720848746457	0.000217720848746457	0.000217720848746457	0.000217720848746457
"Sphecodes_marginatus"	0.11152286516154	0.110084244789135	0.010953467611774	0.110119063433304	0.00930776039068747	0.103237105228634	0.0996579996568686	0.00697721108479576	0.00292421832834788	0.0950058980587494	0.00268971219532441	0.00140057661893232	0.00140057661893232	0.00138596748964103	0.0303741486447342	0.0194035448549744	0.0196080726650525	1.05229849364594	0.014919275154726	0.00477501996550722	0.0078224682341003	0.0169621015570519	0.0121538694938662	0.0121666525986141	0.011057455860851	0.00422734658491852	0.0114561483853866	0.0133086626133361	0.000947262315461452	0.00555150268918574	0.0292574276863526	0.00386181929387503	0.00605362655225392	0.0133086626133361	0.00645231907678963	0.000697721108479575	0.00328008426945707	0.000547673380588701	0.00550595317166522	0.00328008426945706	0.00328008426945707	0.0005476733805887	0.00328008426945707	0.0005476733805887	0.00328008426945707	0.00328008426945707	0.00328008426945707	0.00328008426945707	0.00328008426945707
"Unidentified_sp1_M_PL_050"	0.134951974744114	0.121726371599806	0.127350013429935	0.122273733907017	0.11768554874704	0.0102079952486349	0.0101258966175546	0.00505985598414981	0.00793457901382846	0.003221705801931	0.00172199592062582	0.00147370688916943	0.00147370688916943	0.00145958187369063	0.0313265368017902	0.0204341462316688	0.020631896448372	0.0179031301856712	1.02933872678221	0.0186838455726834	0.00157448428161111	0.0122847032892908	0.00667700219235493	0.0121683472425876	0.0180142042577479	0.0123163449011866	0.00617101659393994	0.00637684160902982	0.00834716917341856	0.011900517562397	0.00691911314583362	0.0113245225244581	0.0124811873668476	0.00637684160902982	0.00063799970303968	0.000505985598414981	0.00396917572776807	0.00636750067149675	0.00611368669535087	0.00396917572776807	0.00396917572776807	0.00636750067149675	0.00396917572776807	0.00636750067149675	0.00396917572776807	0.00396917572776807	0.00396917572776807	0.00396917572776807	0.00396917572776807
"Unidentified_sp2_M_PL_050"	0.171535458016103	0.00968531364675345	0.151465559022633	0.0119302483763156	0.155193832585977	0.00368004251276244	0.00782013583611403	0.0027257647800652	0.145074266108502	0.00079573930708517	0.00277895974692432	0.00070097007956919	0.00070097007956919	0.00257940656829344	0.0245090640872512	0.0361116919561081	0.00981358111396865	0.00716252994826083	0.0233548069658542	1.04045233628121	0.00119731907178525	0.00126675660526132	0.000942820664452057	0.0153964530528518	0.00861003189934529	0.0328790583300718	0.000670244186445536	0.00109191951574072	0.0278338978001863	0.00801351948052951	0.000795447245587073	0.0147447750665089	0.0081697903699474	0.00109191951574072	0.000230002657047653	0.00027257647800652	0.00504516052988538	0.00757327795113163	0.00059651241881578	0.00504516052988538	0.00504516052988538	0.00757327795113163	0.00504516052988538	0.00757327795113163	0.00504516052988538	0.00504516052988538	0.00504516052988538	0.00504516052988538	0.00504516052988538
"Amegilla_quadrifasciata"	0.00949224489365123	0.0192762990870867	0.0067646964828961	0.0136393744377799	0.00717692539081565	0.203750763740773	0.00816043307775679	0.200310584547392	0.00424359275706828	0.00157251934523268	0.183357046549029	0.0026662984728939	0.0026662984728939	0.00358958941139716	0.0360696577477024	0.0502542517595602	0.0373281786205146	0.0156449364682006	0.00262414046935186	0.001596425429047	1.07860474282579	0.0142925868687367	0.0336416766015869	0.00140777760008173	0.0018963989590832	0.0012581906049022	0.0136106181468477	0.00155623150286246	0.000979006931559513	0.0012144302371942	0.00107509855819717	0.000727741510268661	0.0010202035460338	0.00155623150286246	0.0127344227337983	0.0200310584547392	0.000279183673342683	0.000338234824144805	0.000681968721888996	0.000279183673342683	0.000279183673342683	0.000338234824144805	0.000279183673342683	0.000338234824144805	0.000279183673342683	0.000279183673342683	0.000279183673342683	0.000279183673342683	0.000279183673342683
"Amegilla_sp1_M_PL_050"	0.010103213266404	0.201479716388966	0.016708208718287	0.196077808750744	0.00607811760902094	0.197129112295437	0.0112434842857985	0.0114649345806223	0.00141250151337685	0.00562985550459692	0.00330209556883865	0.00255881021359614	0.00255881021359614	0.000919997757382529	0.034878525482495	0.0128799686033554	0.0358233429903459	0.0339242031141038	0.0204745054821514	0.00168900880701509	0.0142925868687367	1.03128262888277	0.0226252319032982	0.00161399270574517	0.0197974698002227	0.000853598371100738	0.0214787384452359	0.0100951259505877	0.000556445039735915	0.00999357936268552	0.0112113543136864	0.000677035681928631	0.0106393008734515	0.0100951259505877	0.0123205695184648	0.00114649345806223	0.000297153331364823	0.000835410435914351	0.0098038904375372	0.000297153331364823	0.000297153331364823	0.000835410435914351	0.000297153331364823	0.000835410435914351	0.000297153331364823	0.000297153331364823	0.000297153331364823	0.000297153331364823	0.000297153331364823
"Anthophora_orotavae"	0.00783895890485638	0.201179738320596	0.0128582732289025	0.0161170049460742	0.00487171045813667	0.202797569535478	0.0102966497071217	0.194956613867335	0.00063312831473618	0.00237558130930165	0.00588466847554405	0.00328952361165206	0.00328952361165206	0.000277722375279566	0.0441569006122192	0.00388811325391392	0.0460533305631289	0.0243077389877325	0.0111283369872582	0.00125709421926941	0.0336416766015869	0.0226252319032982	1.04131504304273	0.0013930936607424	0.010593297468776	0.000614180557824281	0.0218193816559945	0.0100025877022873	0.000383622942975564	0.00978744722147225	0.00139974557462913	0.000535039518482258	0.00144876390874884	0.0100025877022873	0.0126748480959674	0.0194956613867335	0.000230557614848717	0.000642913661445128	0.000805850247303711	0.000230557614848717	0.000230557614848717	0.000642913661445128	0.000230557614848717	0.000642913661445128	0.000230557614848717	0.000230557614848717	0.000230557614848717	0.000230557614848717	0.000230557614848717
"Hylaeus_sp1_M_PL_050"	0.221312231045643	0.0160459998661505	0.00850712306689873	0.0105939549118495	0.193391647078092	0.00567890127797008	0.187608911122815	0.00308798700589699	0.0120566936695602	0.00230421319413383	0.0029761902784756	0.000180626735359985	0.000180626735359985	0.00274156067846198	0.0365783846950101	0.0383818494984676	0.00252877429503979	0.0243333051972282	0.020280578737646	0.020528604070469	0.00140777760008173	0.00161399270574517	0.0013930936607424	1.03423023713533	0.00168441752921698	0.0201032479171241	0.0010842949601527	0.0163634395571808	0.0135940646510758	0.00115471978362451	0.00110575104412593	0.018596161208429	0.000955053898937409	0.0163634395571808	0.00035493132987313	0.000308798700589698	0.00650918326604832	0.000425356153344937	0.000529697745592473	0.00650918326604831	0.00650918326604832	0.000425356153344937	0.00650918326604832	0.000425356153344937	0.00650918326604832	0.00650918326604832	0.00650918326604831	0.00650918326604831	0.00650918326604831
"Unidentified_sp3_M_PL_050"	0.0114182527578943	0.198048639129013	0.205646567524857	0.197716602436124	0.00827957491033635	0.0145508609426555	0.00997335760624172	0.00681657790359411	0.00275527808683204	0.00460199129663293	0.00122124943923127	0.00236626584360192	0.00236626584360192	0.000905182946050739	0.032445873496042	0.0126725612447104	0.0331277218104269	0.0221149117217019	0.0300236737629131	0.0114800425324604	0.0018963989590832	0.0197974698002227	0.010593297468776	0.00168441752921698	1.02917036936755	0.00119771415621751	0.00991163967841654	0.00983332400335406	0.000861883192750028	0.0192845392457435	0.0110363279459644	0.000853304395363502	0.020168158498049	0.00983332400335405	0.000909428808915967	0.000681657790359411	0.000335830963467481	0.0102823283762429	0.00988583012180618	0.00033583096346748	0.000335830963467481	0.0102823283762429	0.000335830963467481	0.0102823283762429	0.000335830963467481	0.000335830963467481	0.000335830963467481	0.00033583096346748	0.00033583096346748
"Unidentified_sp4_M_PL_050"	0.224773832618721	0.00548648676165357	0.0104174439133688	0.00854912397311452	0.203496516299824	0.00282810256882669	0.00928464685636659	0.00188038385379269	0.191906759189336	0.000865516601404819	0.00357358323588504	0.000120192996319111	0.000120192996319111	0.00336388480173467	0.0216657568692725	0.0470943872242854	0.00168270194846756	0.00845469316983703	0.0205272415019777	0.0438387444400957	0.0012581906049022	0.000853598371100738	0.000614180557824282	0.0201032479171241	0.00119771415621751	1.04331787224443	0.000426142172445012	0.00102310633325723	0.036706877167406	0.000770257957561783	0.000643835349006931	0.0193295273457602	0.000948328394324164	0.00102310633325723	0.000176756410551668	0.000188038385379269	0.00661099507702121	0.000520872195668439	0.000427456198655726	0.00661099507702121	0.00661099507702121	0.000520872195668439	0.00661099507702121	0.000520872195668439	0.00661099507702121	0.00661099507702121	0.00661099507702121	0.00661099507702121	0.00661099507702121
"Amegilla_canifrons"	0.0087652715745313	0.291053600997645	0.0140255022844711	0.0187295053428943	0.00483647779346846	0.288830772231243	0.012796325676048	0.014474400832825	0.000633050331539723	0.00330469964067503	0.00366625549014545	0.00264360175887384	0.00264360175887384	0.000263600953433525	0.0359932653055891	0.00369041334806935	0.0370104246242339	0.03436844515616	0.0154275414848499	0.00134048837289107	0.0204159272202716	0.032218107667854	0.0327290724839917	0.00162644244022905	0.0148674595176248	0.000639213258667518	1.03128163240071	0.0142960696092606	0.000381411153534244	0.0139309842504801	0.00176265017731347	0.000560081967225052	0.00163775038136827	0.0142960696092605	0.0180519232644527	0.0014474400832825	0.000257802105133274	0.000701275114223555	0.000936475267144713	0.000257802105133274	0.000257802105133274	0.000701275114223555	0.000257802105133274	0.000701275114223555	0.000257802105133274	0.000257802105133274	0.000257802105133274	0.000257802105133274	0.000257802105133274
