"Pandanus_barklyi"	"Syzygium_coriaceum"	"Pittosporum_senacia"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_067"	"Tabernaemontana_persicarifolia"	"Diospyros_revaughanii"	"Psiadia_terebinthina"	"Stillingia_lineata"	"Gaertnera_rotundifolia"	"Euodia_obtusifolia"	"Turraea_rigida"	"Gaertnera_petrinensis"	"Labourdonnaisia_callophylloides"	"Phyllanthus_phillyreifolius"	"Euodia_chapelieri"	"Ochna_mauritiana"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Apis_mellifera"	"Nacoleia_sp1_M_PL_067"	"Technomyrmex_albipes"	"Villa_unifasciata"	"Phorinia_sp1_M_PL_067"	"Paragus_borbonicus"	"Pachycerina_crinicornis"	"Phelsuma_cepediana"	"Chrysomya_megacephala"	"Hippotion_eson"	"Nogodinidae_sp1_M_PL_067"	"Brachymyrmex_sp1_M_PL_067"	"Lecithoceridae_sp1_M_PL_067"	"Episyrphus_sp1_M_PL_067"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Musca_domestica"	"Nacoleia_sp2_M_PL_067"	"Syritta_sp1_M_PL_067"	"Allograpta_nasuta"	"Cephonodes_trochilus"	"Fannia_pusio"	"Lygaeidae_sp1_M_PL_067"	"Melanagromyza_sojae"	"Pheidole_megacephala"	"Sarrothripinae_sp1_M_PL_067"	"Stomorhina_lunata"	"Zosterops_mauritianus"
"Labourdonnaisia_callophylloides"	0.0542412937015389	0.00144456340505188	0.0158725953299943	0.0144453552770813	0.00118516047299684	0.00266510599281994	0.0499041458155981	0.0162462218181181	0.00104929127488643	0.000772463186980006	0.000895166368746314	0.000585388451660204	0.0156247113767073	1.14268487126056	0.000366669971163403	0.000442289082455215	0.000585388451660204	0.013550188908335	0.000772463186980006	0.216803022533361	0.0123594109916801	0.00449170714675168	0.00476194008406009	0.0030977791708611	0.0014218948445039	0.00114291536643488	0.203465658483069	0.00114291536643488	0.000148145059124605	0.00116044441557986	4.76950579493832e-05	0.00668220255908642	0.00678016171269235	0.0010952203084855	0.00678016171269235	0.000150878158310232	0.00260411856278455	4.76950579493833e-05	4.76950579493833e-05	0.000148145059124605	4.76950579493832e-05	0.00116044441557986	4.76950579493832e-05	9.16674927908506e-05	0.000444184332136657	4.76950579493832e-05	0.190447478543427
"Phyllanthus_phillyreifolius"	0.000576195668971061	0.00384923661368664	0.0266404701695122	0.0251996634188044	0.00181516932904948	0.000341416973804535	0.000817136769670503	0.026793326192117	0.00237272786392045	0.000273204328026765	0.0247397978830582	0.0238076895131513	0.000799712578661385	0.000550004956745104	1.16856299506087	0.00165382663636167	0.0238076895131513	0.000459865535746171	0.000273204328026765	0.00735784857193874	0.00437126924842824	0.314896689495637	0.0236712390280475	0.00932108369906947	0.00271006241176109	0.00204782612454254	0.000265834047621046	0.00204782612454254	0.000226896166131185	0.00191380901372265	0.000107851266541839	0.000159044925176235	7.20244586213827e-05	0.0019399748580007	7.20244586213827e-05	0.000382796738948027	0.000133285429776897	0.000107851266541839	0.000107851266541839	0.000226896166131185	0.000107851266541839	0.00191380901372264	0.000107851266541839	0.292140748765217	5.69028289674225e-05	0.000107851266541839	9.16674927908507e-05
"Euodia_chapelieri"	0.000695025701001051	0.0569267890177253	0.0238547623853982	0.019361201202544	0.0189766093264118	0.000683010254874389	0.00123424022201078	0.0567459737869715	0.0457276245186692	0.000559063966077254	0.0188116754659998	0.0174925675013495	0.00120937058467796	0.000663433623682822	0.00165382663636166	1.05013700193561	0.0174925675013495	0.000549525736544207	0.000559063966077254	0.0087924117847073	0.00894502345723606	0.0202593762954304	0.288818445501595	0.0131910796465027	0.272732261928593	0.00763565025185143	0.000351730510990282	0.00763565025185143	0.00237207616580147	0.00405328384192654	0.00207852838721224	0.000268115070230412	8.68782126251314e-05	0.0055571218646392	8.68782126251314e-05	0.00614472760276405	0.000201561764112993	0.00207852838721224	0.00207852838721224	0.00237207616580147	0.00207852838721224	0.00405328384192654	0.00207852838721224	0.000413456659090416	0.000113835042479065	0.00207852838721224	0.000110572270613804
"Ochna_mauritiana"	0.000919896138323179	0.0220943457306666	0.0426226649537278	0.0394878460593349	0.0193308880943704	0.000712487664887767	0.00145802281384657	0.0426818401440068	0.00543881813198495	0.000577863493844091	0.0387568681019581	0.0371683919127374	0.00142782703769545	0.000878082677490307	0.0238076895131513	0.0174925675013495	1.03716839191274	0.000730977957376737	0.000577863493844091	0.0116956473180278	0.00924581590150546	0.291644196536103	0.29405994459714	0.0158847618922077	0.00924723130095623	0.00448930311779778	0.00044358698193627	0.00448930311779778	0.0024163610117963	0.00304870286742906	0.000247219005999316	0.000301000795878782	0.000114987017290397	0.00424208411179846	0.000114987017290397	0.00182538655818979	0.000237971172949241	0.000247219005999316	0.000247219005999316	0.0024163610117963	0.000247219005999316	0.00304870286742906	0.000247219005999316	0.00595192237828782	0.000118747944147961	0.000247219005999316	0.000146347112915051
"Cordemoya_integrifolia"	0.0425863079976244	0.00360120331243219	0.0394552625203494	0.0366594820583902	0.00208542044277635	0.00275537252770462	0.0397887776483172	0.0403728309300028	0.00262056636524313	0.00116755166023163	0.00224179258712052	0.00146195591475347	0.0388202630525468	0.0406505667250051	0.000919731071492342	0.00109905147308841	0.00146195591475347	1.03441768947127	0.00116755166023163	0.550683031540314	0.0186808265637061	0.0112667056257812	0.0118294420895581	0.0077983667236705	0.00353488196712592	0.0028422993685183	0.0170719801599102	0.00284229936851831	0.000260677555347043	0.00288377363785735	0.000119116652965597	0.00543282596065709	0.00532328849970305	0.00272318271555271	0.00532328849970305	0.000376345460996468	0.00647004384209113	0.000119116652965597	0.000119116652965597	0.000260677555347043	0.000119116652965597	0.00288377363785734	0.000119116652965597	0.000229932767873085	0.000459228754617437	0.000119116652965597	0.00677509445416752
"Smilax_anceps"	0.0024277414447943	0.00313855413292064	0.0395422441835787	0.00266037652053133	0.0410922492143795	0.0417608651272725	0.0404050667975282	0.0409681847242486	0.00206920599877251	0.0352780986489407	0.0014928248602997	0.00115572698768818	0.0397588912463698	0.00231738956094002	0.00054640865605353	0.00111812793215451	0.00115572698768818	0.00116755166023163	1.03527809864894	0.0186808265637061	0.564449578383051	0.00669350603665574	0.0121971494455442	0.00337097872611515	0.00352406814810531	0.00278962751766545	0.00574033262378031	0.00278962751766545	0.00513653115179744	0.0029262989088749	9.40548181260233e-05	0.0120107775375698	0.000303467680599288	0.00269557269953943	0.000303467680599288	0.000318237256191784	0.00662648187439497	9.40548181260233e-05	9.40548181260233e-05	0.00513653115179744	9.40548181260233e-05	0.0029262989088749	9.40548181260233e-05	0.000136602164013382	0.00696014418787876	9.40548181260233e-05	0.000386231593490003
"Apis_mellifera"	0.0851726159952488	0.00720240662486438	0.0789105250406988	0.0733189641167803	0.00417084088555269	0.00551074505540924	0.0795775552966345	0.0807456618600057	0.00524113273048626	0.00233510332046326	0.00448358517424104	0.00292391182950694	0.0776405261050937	0.0813011334500102	0.00183946214298468	0.00219810294617683	0.00292391182950694	0.0688353789425393	0.00233510332046326	1.10136606308063	0.0373616531274122	0.0225334112515624	0.0236588841791162	0.015596733447341	0.00706976393425183	0.00568459873703661	0.0341439603198204	0.00568459873703661	0.000521355110694087	0.00576754727571469	0.000238233305931194	0.0108656519213142	0.0106465769994061	0.00544636543110542	0.0106465769994061	0.000752690921992936	0.0129400876841823	0.000238233305931194	0.000238233305931194	0.000521355110694087	0.000238233305931194	0.00576754727571469	0.000238233305931194	0.000459865535746171	0.000918457509234874	0.000238233305931194	0.013550188908335
"Nacoleia_sp1_M_PL_067"	0.00485548288958861	0.00627710826584129	0.0790844883671574	0.00532075304106265	0.082184498428759	0.083521730254545	0.0808101335950564	0.0819363694484972	0.00413841199754503	0.0705561972978814	0.00298564972059939	0.00231145397537636	0.0795177824927396	0.00463477912188003	0.00109281731210706	0.00223625586430901	0.00231145397537636	0.00233510332046326	0.0705561972978814	0.0373616531274122	1.1288991567661	0.0133870120733115	0.0243942988910884	0.00674195745223031	0.00704813629621062	0.00557925503533091	0.0114806652475606	0.00557925503533091	0.0102730623035949	0.0058525978177498	0.000188109636252047	0.0240215550751395	0.000606935361198576	0.00539114539907886	0.000606935361198576	0.000636474512383567	0.0132529637487899	0.000188109636252047	0.000188109636252047	0.0102730623035949	0.000188109636252047	0.0058525978177498	0.000188109636252047	0.000273204328026765	0.0139202883757575	0.000188109636252047	0.000772463186980006
"Technomyrmex_albipes"	0.00201668484139871	0.0134723281479032	0.0932416455932927	0.0881988219658155	0.00635309265167317	0.00119495940831587	0.00285997869384676	0.0937766416724096	0.00830454752372158	0.000956215148093677	0.0865892925907038	0.0833269132960295	0.00279899402531485	0.00192501734860786	0.0899704827130391	0.00578839322726583	0.0833269132960295	0.0016095293751116	0.000956215148093677	0.0257524700017856	0.0152994423694988	1.10213841323473	0.0828493365981663	0.0326237929467431	0.00948521844116381	0.00716739143589889	0.000930419166673662	0.00716739143589889	0.000794136581459147	0.00669833154802926	0.000377479432896436	0.000556657238116823	0.000252085605174839	0.00678991200300246	0.000252085605174839	0.0013397885863181	0.000466499004219141	0.000377479432896436	0.000377479432896436	0.000794136581459147	0.000377479432896436	0.00669833154802926	0.000377479432896436	0.0224926206782598	0.000199159901385979	0.000377479432896436	0.000320836224767977
"Villa_unifasciata"	0.001662899711894	0.0749050547747632	0.0772490142216186	0.069752562271524	0.0709704597258083	0.0016549912512352	0.00297211256153951	0.0769507189036176	0.0134507250042182	0.00135523882728269	0.0684381798171287	0.0653466543549199	0.00291231412546695	0.00158731336135336	0.00526027533956611	0.0641818767781322	0.0653466543549199	0.00131438245439535	0.00135523882728269	0.0210301192703256	0.021683821236523	0.0644383729096849	1.09339044179039	0.0309152546220875	0.0275037067626611	0.0107898210352922	0.000843928761071416	0.0107898210352922	0.00887130746572604	0.00549647992168697	0.000611396591100828	0.000647345945398305	0.00020786246398675	0.0101784244441914	0.00020786246398675	0.00596175764644106	0.000485385687577824	0.000611396591100828	0.000611396591100828	0.00887130746572604	0.000611396591100828	0.00549647992168697	0.000611396591100828	0.00131506883489153	0.000275831875205866	0.000611396591100828	0.000264552226892227
"Phorinia_sp1_M_PL_067"	0.00194717547882698	0.12668863797917	0.126167111093541	0.113520283817772	0.00430368137992203	0.000859496949825621	0.00249165074798042	0.0116013479542504	0.138210315504515	0.00067419574522303	0.111960610473038	0.00635390475688306	0.00243694809813505	0.00185866750251666	0.00372843347962779	0.00527643185860109	0.00635390475688306	0.0015596733447341	0.00067419574522303	0.0249547735157456	0.0107871319235685	0.0456733101254404	0.0556474583197575	1.05606705716154	0.0174792511711387	0.0232169199388169	0.000864631195437035	0.0232169199388169	0.000537960172490254	0.000828667711017888	0.00628228706838702	0.000454705835135157	0.000243396934853372	0.0169346328704299	0.000243396934853372	0.0153314754954706	0.000406158016355842	0.00628228706838703	0.00628228706838703	0.000537960172490255	0.00628228706838702	0.000828667711017887	0.00628228706838703	0.000932108369906946	0.000143249491637604	0.00628228706838702	0.00030977791708611
"Paragus_borbonicus"	0.00111720309211021	0.152802101296138	0.0181700353199741	0.00769224253865193	0.00493597757983881	0.00107704976826236	0.00196484832650359	0.150033176244269	0.169459773070459	0.000881017037026328	0.00680852204687045	0.00462361565047811	0.00192516821324488	0.00106642113337792	0.00135503120588054	0.136366130964296	0.00462361565047811	0.000883720491781479	0.000881017037026328	0.0141395278685037	0.0140962725924212	0.0165991322720367	0.0618833402159874	0.0218490639639234	1.06342534095171	0.0197527799721135	0.000562993282889712	0.0197527799721135	0.000616997197479852	0.0107166554460192	0.00770271695774812	0.000425114335523342	0.000139650386513776	0.0120500630143654	0.000139650386513776	0.0186171527646151	0.000320861368874147	0.00770271695774812	0.00770271695774812	0.000616997197479852	0.00770271695774812	0.0107166554460192	0.00770271695774812	0.000338757801470136	0.000179508294710393	0.00770271695774812	0.000177736855562987
"Pachycerina_crinicornis"	0.00119733990769368	0.200543081588981	0.194213685353948	0.00780978852450743	0.00311791925154726	0.00113736735782142	0.00209025916390161	0.00879017752588987	0.222465230601839	0.000929875839221817	0.006862355401668	0.00299286874519852	0.00204797341315773	0.00114291536643488	0.00136521741636169	0.00509043350123429	0.00299286874519852	0.000947433122839435	0.000929875839221817	0.015158929965431	0.0148780134275491	0.0167239133504307	0.0323694631058766	0.0386948665646948	0.026337039962818	1.03657491709885	0.000601435778355224	0.0365749170988534	0.000389739906443408	0.000627869823277848	0.0101120559364472	0.000450843621791271	0.00014966748846171	0.0264628611624061	0.00014966748846171	0.0244365617642316	0.000341328902192955	0.0101120559364472	0.0101120559364472	0.000389739906443408	0.0101120559364472	0.000627869823277848	0.0101120559364472	0.000341304354090423	0.00018956122630357	0.0101120559364472	0.000190485894405813
"Phelsuma_cepediana"	0.213154499363215	0.000742692102920973	0.00838874927427014	0.00613048990716709	0.00234754171592991	0.00914733790510041	0.194895246689155	0.00860855813964387	0.00052996928138911	0.00191344420792677	0.000439829853863685	0.00029572465462418	0.00829538646679655	0.203465658483069	0.000177222698414031	0.000234487007326855	0.00029572465462418	0.00569066005330341	0.00191344420792677	0.0910505608528546	0.0306151073268283	0.00217097805557188	0.00253178628321425	0.00144105199239506	0.000750657710519617	0.000601435778355224	1.08491716133706	0.000601435778355225	0.000293442714491239	0.000614897009974563	2.40895127904141e-05	0.0258864621536611	0.0266443124204019	0.00057734626556481	0.0266443124204019	7.71389487133408e-05	0.00138256441113276	2.40895127904141e-05	2.40895127904141e-05	0.000293442714491239	2.40895127904141e-05	0.000614897009974563	2.40895127904141e-05	4.43056746035077e-05	0.00152455631751674	2.40895127904141e-05	0.0339109430805114
"Chrysomya_megacephala"	0.00119733990769368	0.200543081588981	0.194213685353949	0.00780978852450743	0.00311791925154726	0.00113736735782142	0.00209025916390161	0.00879017752588987	0.222465230601839	0.000929875839221818	0.006862355401668	0.00299286874519852	0.00204797341315773	0.00114291536643488	0.00136521741636169	0.00509043350123429	0.00299286874519852	0.000947433122839435	0.000929875839221818	0.015158929965431	0.0148780134275491	0.0167239133504307	0.0323694631058767	0.0386948665646948	0.026337039962818	0.0365749170988534	0.000601435778355224	1.03657491709885	0.000389739906443408	0.000627869823277848	0.0101120559364472	0.000450843621791271	0.00014966748846171	0.0264628611624061	0.00014966748846171	0.0244365617642316	0.000341328902192955	0.0101120559364472	0.0101120559364472	0.000389739906443408	0.0101120559364472	0.000627869823277848	0.0101120559364472	0.000341304354090423	0.00018956122630357	0.0101120559364472	0.000190485894405813
