"Amelanchier_lamarckii"	"Cornus_sanguinea"	"Crataegus_monogyna"	"Crataegus_oxyacantha"	"Euonymus_europaea"	"Fragaria_vesca_dom."	"Frangula_alnus"	"Hedera_helix"	"Ligustrum_vulgare"	"Lonicera_xylosteum"	"Malus_domesticus"	"Prunus_avium"	"Prunus_avium_duralis"	"Prunus_domestica"	"Prunus_padus"	"Prunus_serotina"	"Prunus_spinosa"	"Rhamnus_cathartica"	"Ribes_rubrum"	"Rosa_canina"	"Rubus_fruticosus"	"Rubus_ideaus"	"Sambucus_nigra"	"Sambucus_racemosa"	"Sorbus_aria"	"Sorbus_aucuparia"	"Sorbus_torminalis"	"Taxus_baccata"	"Viburnum_lantana"	"Viburnum_opulus"	"Viscum_album"	"Carduelis_chloris"	"Coccothraustes_coccothraustes"	"Columba_palumbus"	"Corvus_corone_corone"	"Erithacus_rubecula"	"Ficedula_hypoleuca"	"Fringilla_coelebs"	"Garrulus_glandarius"	"Parus_caeruleus"	"Parus_major"	"Parus_montanus"	"Parus_palustris"	"Passer_domesticus"	"Passer_montanus"	"Phoenicurus_ochruros"	"Phoenicurus_phoenicurus"	"Phylloscopus_collybita"	"Pica_pica"	"Pyrrhula_pyrrhula"	"Sitta_europaea"	"Sturnus_vulgaris"	"Sylvia_atricapilla"	"Sylvia_borin"	"Sylvia_communis"	"Sylvia_curruca"	"Turdus_iliacus"	"Turdus_merula"	"Turdus_philomelos"	"Turdus_pilaris"	"Turdus_torquatus"	"Turdus_viscivorus"
"Amelanchier_lamarckii"	1.08552309181417	0.0139421997892337	0.0200633278148315	0.00123019880746047	0.000309508512218811	0.00123019880746047	0.00812157052405007	0.00332210294984656	0.00740906145531428	0.00558191932564693	0.0125664257849446	0.0130697130115147	0.000282189425899117	0.00508413542998045	0.00493405176718089	0.00522431826804327	0.0110167927536113	0.00399316000741351	0.00493405176718089	0.0132542931249931	0.00149212912930489	0.00561832112233124	0.0345936524155913	0.00839297401626653	0.00187806636592652	0.0358941157059059	0.00152046530832286	0.00978242813441999	0.00370385295972041	0.00696770461194202	0.00239731242261088	0.0492890431563391	0.0507564897225185	0.0461274817182379	0.00144192426812743	0.00680918726881383	0.00211923201939472	0.0483276995138226	0.0033862731107894	0.053370059364949	0.00435752026662084	0.000561832112233124	0.00500641480645124	0.0452301288255902	0.0461910636149122	0.00249202403602571	0.000960934789321982	0.000317758464373778	0.00177468760207855	0.00509587778347822	0.000317758464373778	0.00240285905744941	0.0567009069135858	0.0530813719299726	0.00242011979420275	0.0461910636149122	0.00320793032524229	0.0639703379879445	0.0092885280275963	0.0525057662695522	0.000611401758401249	0.00235299007935504
"Cornus_sanguinea"	0.0152096724973459	1.04156113079126	0.020911110200931	0.00130781310528539	0.00261355606928636	0.00130781310528539	0.010610642822496	0.00739747587595354	0.0101354747082602	0.00897531072100971	0.00509743053828309	0.0176652234471136	0.000426765130197342	0.0159095139965107	0.00326959977057156	0.00515112138243833	0.00550064493304505	0.00598089182572496	0.00326959977057156	0.01135231446744	0.00159458508951501	0.00386009531796583	0.0383166732164954	0.0188554918135221	0.00701352405572354	0.037383324935511	0.00318933471715216	0.0120590210554928	0.00196178666528617	0.0112119501839379	0.00423444112372136	0.00362032507969536	0.0523640766991684	0.00156831947744385	0.00167063410035084	0.0574982335243	0.0495865080353758	0.00252886362048314	0.0051211815623681	0.0575911494168992	0.05211857403221	0.000386009531796583	0.0535386507399992	0.000633736354056078	0.00169808838784762	0.0493426229204184	0.00106435203379154	0.000994344624781917	0.00216904175249459	0.00624867803094017	0.000994344624781917	0.00273498613414238	0.0605942334015706	0.00881283781850771	0.0023849446889759	0.00169808838784762	0.0038913091524153	0.0680062814748402	0.0602086915797368	0.0538902426066749	0.000753688815968298	0.00295362805678431
"Crataegus_monogyna"	0.0240759933777978	0.023002221221024	1.04044956928525	0.00141466538133707	0.0028153515894424	0.00141466538133707	0.0136532816324164	0.00660625003724367	0.0147887305234033	0.00445874849054828	0.0144532546513234	0.0174173318943325	0.000321151663140227	0.0130108850942337	0.00205670711067897	0.00407871898863229	0.00598249507511511	0.014009190293607	0.00205670711067897	0.00863612730959619	0.000354221188510891	0.00247434187302013	0.027403498851771	0.010212317129924	0.00381670676120637	0.0301945409360324	0.00343667725929038	0.0170876499811333	0.000642041729341906	0.0145753743065092	0.00843391720545211	0.00361872515762119	0.0576168466870555	0.00175802991414239	0.00148058568566466	0.0619377349677329	0.00244503363210488	0.0554345206302248	0.00385381995768272	0.0621501428005996	0.0561230082798016	0.000247434187302013	0.00532041302682389	0.00100316639074158	0.00176437469217966	0.00256162733488544	0.000761208301438082	0.000813180318389609	0.00264801821013191	0.058374704793767	0.000813180318389609	0.00224179398710275	0.0134604051634139	0.00690769297994437	0.0017635060121409	0.00176437469217966	0.0560733370646703	0.0735625998295274	0.064704380094506	0.0607920399725146	0.00106797812382083	0.00360280346016701
"Crataegus_oxyacantha"	0.0147623856895257	0.0143859441581393	0.0141466538133707	1.01037161821237	0.000397701758088746	0.010371618212374	0.0130341429508163	0.0117391950955279	0.0120595759830437	0.0123127582535846	0.0113958784327461	0.0143128069958702	0.00027198289001562	0.0130269392868281	0.0113177881106214	0.0118334878727648	0.011299727214017	0.0124233898567994	0.0113177881106214	0.0122451108975196	0.000454175362921838	0.012285393826691	0.0163547702507294	0.0132124128936064	0.0113665883553372	0.0174871036843934	0.0108873179745174	0.0131235525783317	0.000946169898247444	0.0126425409907258	0.00154681372318307	0.00416007595459486	0.00571339310246113	0.00105227699584007	0.00103354455027109	0.0087494386779524	0.00193398153212447	0.00322174516652312	0.00326379468018743	0.00928584281719575	0.00366326667264045	0.0012285393826691	0.00670978533147727	0.000615099403730237	0.00106939857736161	0.0015453833183839	0.000454299173631373	0.000814183705426757	0.00206882703833771	0.0058246048361138	0.000814183705426757	0.00148784372390247	0.0172586637910298	0.0118078688478145	0.00212001614841031	0.00106939857736161	0.00321048810391014	0.539324147043447	0.016502392388588	0.00779684308189247	0.000820222036145733	0.00204711830181471
"Euonymus_europaea"	0.00371410214662573	0.02874911676215	0.028153515894424	0.000397701758088746	1.02408124578906	0.000397701758088746	0.0268476702226864	0.0253120001645382	0.0262952439920902	0.00188590749377971	0.00124934357835758	0.00422367823766434	0.000459284453362695	0.0281453821757526	0.00104241554965638	0.00150666081219437	0.000852412835734837	0.00241845564938545	0.00104241554965638	0.00203769011130546	0.000368807354847886	0.00141051018606456	0.0311722149064534	0.0272373518468348	0.00124119370221208	0.0311387554204267	0.000861947020626737	0.00258985662612417	0.000644713791567629	0.0265839703811923	0.00127206716237754	0.00127906095870643	0.00412759840930904	0.000933223141620074	0.000954455478746682	0.529787407359399	0.00387500738358296	0.00177065398055687	0.00551141344035234	0.013063829478809	0.0062938905526082	0.000141051018606456	0.00530945354219485	0.000154754256109405	0.001020649114622	0.00295114177866645	0.000865894858512595	0.00175908638598454	0.0011559934495288	0.0100161235040269	0.00175908638598454	0.00182035033725928	0.0140146794842197	0.00662175448127384	0.00178541476262972	0.001020649114622	0.00279598305844587	0.0206804914206148	0.0148558484012157	0.00890452517614964	0.00016186603913276	0.00127532991317664
"Fragaria_vesca_dom."	0.0147623856895257	0.0143859441581393	0.0141466538133707	0.010371618212374	0.000397701758088746	1.01037161821237	0.0130341429508163	0.0117391950955279	0.0120595759830437	0.0123127582535846	0.0113958784327461	0.0143128069958702	0.00027198289001562	0.0130269392868281	0.0113177881106214	0.0118334878727648	0.011299727214017	0.0124233898567994	0.0113177881106214	0.0122451108975196	0.000454175362921838	0.012285393826691	0.0163547702507294	0.0132124128936064	0.0113665883553372	0.0174871036843934	0.0108873179745174	0.0131235525783317	0.000946169898247444	0.0126425409907258	0.00154681372318307	0.00416007595459486	0.00571339310246113	0.00105227699584007	0.00103354455027109	0.0087494386779524	0.00193398153212447	0.00322174516652312	0.00326379468018743	0.00928584281719575	0.00366326667264045	0.0012285393826691	0.00670978533147727	0.000615099403730237	0.00106939857736161	0.0015453833183839	0.000454299173631373	0.000814183705426757	0.00206882703833771	0.0058246048361138	0.000814183705426757	0.00148784372390247	0.0172586637910298	0.0118078688478145	0.00212001614841031	0.00106939857736161	0.00321048810391014	0.539324147043447	0.016502392388588	0.00779684308189247	0.000820222036145733	0.00204711830181471
"Frangula_alnus"	0.013922692326943	0.0166738672924937	0.0195046880463091	0.00186202042154518	0.00383538146038378	0.00186202042154518	1.02349437794792	0.0108601390432625	0.0152565461866388	0.0109318552016607	0.00263457611876589	0.0165422337725308	0.000348802730135734	0.0109343979603854	0.00779116916710673	0.0105400007796455	0.00250350276543025	0.0135706601056001	0.00779116916710673	0.00641841640118219	0.00241390554879477	0.00861122543034743	0.0276836680146092	0.0186035900193521	0.00500270645609916	0.0282742651648659	0.00461085203408394	0.0119764759876453	0.00592914874556155	0.0169881480009757	0.00596083061440874	0.0023460609104342	0.00487514622113109	0.00128696880941094	0.00139611636964376	0.0843783921284431	0.00268961821314281	0.00199444260239906	0.00418563276162881	0.0823472483279195	0.0045816444814166	0.000861122543034743	0.00548596190821319	0.000580112180289291	0.00134910295847288	0.00223375046605495	0.000768990778183588	0.000683399872524086	0.0025270047117771	0.0796300450524934	0.000683399872524086	0.00216510714782735	0.0917284108542013	0.0843658367224028	0.00233696995033998	0.00134910295847288	0.0043687470986613	0.0968250619203494	0.0879626116012402	0.00704237754913384	0.00074852974922783	0.00288974994567269
"Hedera_helix"	0.00996630884953967	0.0203430586588722	0.0165156250931092	0.00293479877388199	0.00632800004113455	0.00293479877388199	0.0190052433257093	1.01760920263008	0.0105665749090322	0.012189740476727	0.00364271268655491	0.0145718109395849	0.00032614127644655	0.011480896485995	0.0072805517596003	0.0117733539524856	0.00352968554072339	0.0126079778888285	0.0072805517596003	0.00440480750289877	0.00385360162217589	0.008018517024223	0.0228573458127428	0.0192884013050282	0.00784398749100868	0.0234183402188328	0.00742760096676726	0.0132830812147305	0.00434575298571831	0.0185129286622377	0.00919193470518421	0.00202948304794542	0.00477681940187522	0.00100072137420164	0.00119261729462019	0.13921600090496	0.00276513583863464	0.00184816290447876	0.0039136953173586	0.00960120148453737	0.00429556533672072	0.0008018517024223	0.00582941133937991	0.00041526286873082	0.00105018914130701	0.0021450692625412	0.00063492627257619	0.000717556030374686	0.00224328211868923	0.00705374978326901	0.000717556030374686	0.00182754356719638	0.146436861642684	0.011811632725018	0.00202223648046931	0.00105018914130701	0.00449055676536937	0.152609536241863	0.143769670172329	0.00639818819082335	0.000830192575920655	0.00317180170868887
"Ligustrum_vulgare"	0.0177817474927543	0.0222980443581725	0.0295774610468066	0.00241191519660875	0.00525904879841803	0.00241191519660875	0.0213591646612944	0.00845325992722578	1.02725745272729	0.00392759264431362	0.0100547991897119	0.0106798248815325	0.000327907699048699	0.0144951223726346	0.0030787955133101	0.0035072479465829	0.00326399821792946	0.0118331246596427	0.0030787955133101	0.0149987294805289	0.000353843498926194	0.00357178963605155	0.0255306962112474	0.0142520288855215	0.00326071232761227	0.0328025150464043	0.00284036762988155	0.00925291871943274	0.000666880316701351	0.0233175050983531	0.0014281284394806	0.00360484167273267	0.00562068937120787	0.00156096902169154	0.0012650555795573	0.115699073565197	0.0026134852820391	0.00389557906282375	0.00393489238858438	0.113333845467168	0.00537260725688129	0.000357178963605155	0.00588482576823008	0.000740906145531429	0.00145009215139941	0.00254279635285411	0.000709186005867983	0.000905945148289664	0.00225114930119419	0.110188740972261	0.000905945148289664	0.00197424158542528	0.0134460529591954	0.00751288362660377	0.00188642784563325	0.00145009215139941	0.00393097625474483	0.125419590223655	0.0137104778647298	0.111897933055454	0.000578307419964546	0.00202187905445692
"Lonicera_xylosteum"	0.0133966063815526	0.0197456835862214	0.00891749698109655	0.00246255165071692	0.000377181498755943	0.00246255165071692	0.015304597282325	0.00975179238138159	0.00392759264431362	1.02195073856074	0.00305809249630491	0.0170445168249654	0.000339097343166768	0.0124605056056191	0.0104951710890581	0.0141828056569268	0.00314779186712114	0.0104895595922192	0.0104951710890581	0.0113160221525969	0.00322442466404004	0.011499894986353	0.026772592990707	0.0157162280927695	0.0139181191224009	0.0273880900239029	0.00615018621858561	0.0111802894074422	0.00803261943834118	0.0104597546933907	0.00766560736054122	0.00289912837627547	0.00451988837117695	0.00124289418316226	0.00139489045163779	0.00829799297263074	0.00262347846652982	0.00151374886433701	0.00406916811800122	0.00911753238796059	0.00426076111177554	0.0011499894986353	0.108751060653415	0.000558191932564693	0.00130187507119544	0.00232591646132929	0.000743683138630751	0.000778781600351196	0.00226902041765606	0.00510598121334807	0.000778781600351196	0.00213857359026855	0.122528137233521	0.115396674583227	0.00257837488786362	0.00130187507119544	0.00372065696173663	0.12805268583728	0.118004306171798	0.00549198989117582	0.000698768087965136	0.00305185945967058
