"Sideroxylon_cinereum"	"Geniostoma_borbonicum"	"Croton_fothergillifolius"	"Aphloia_theiformis"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Toddalia_asiatica"	"Molinaea_alternifolia"	"Claoxylon_linostachys"	"Antirhea_borbonica"	"Roussea_simplex"	"Pachycerina_crinicornis"	"Melanostoma_annulipes"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Stomoxys_niger"	"Fannia_pusio"	"Stomoxys_calcitrans"	"Brachymyrmex_sp1_M_PL_060"	"Nacoleia_sp1_M_PL_060"	"Technomyrmex_albipes"	"Zosterops_mauritianus"	"Chrysomya_megacephala"	"Henotesia_narcissus"	"Miridae_sp1_M_PL_060"	"Nyctemera_insulare"	"Orthellia_albigena"	"Ceratitis_roas"	"Chaetocnema_sp1_M_PL_060"	"Homoneura_quadrivittata"	"Lygistorrhina_sp1_M_PL_060"	"Ophyra_capensis"	"Orchisia_costata"	"Chironomidae_sp1_M_PL_060"	"Cicadellidae_sp1_M_PL_060"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_060"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Limnophora_quaterna"	"Ornidia_obesa"	"Pelecophora_intemipta"	"Psyllidae_sp1_M_PL_060"	"Sapromyza_sp1_M_PL_060"	"Scirtidae_sp1_M_PL_060"	"Scirtidae_sp2_M_PL_060"	"Syritta_nigrofemorata"	"Tarundia_servillei"	"Tettigoniidae_sp1_M_PL_060"
"Sideroxylon_cinereum"	1.1197997584806	0.0300198594572119	0.0257731879465693	0.0477135051724212	0.0322150937880619	0.0346732044642349	0.0200313849672086	0.00434438020567245	0.0148188979137253	0.00368296870690944	0.000261092230714123	0.0584508632996176	0.0617323326338141	0.0508999890218456	0.0580701064392849	0.058140675028682	0.0568373779121401	0.055140503060673	0.0580701064392849	0.000434438020567245	0.00477081660174988	0.00337339993620225	0.0545303319149055	0.00424225903217685	0.00156655338428474	0.00416276654473948	0.00277619159391547	0.00253646028266947	0.0029984269746595	0.00246589169327233	0.00107213783775757	0.00123490815947711	0.00339061158181384	0.002073707086118	0.0508999890218456	0.0014643224449119	0.00107388283110705	0.00100156924836043	0.00107213783775757	0.00107388283110705	0.0017040537561579	0.00107388283110705	0.0017040537561579	0.00107388283110705	0.0508999890218456	0.00100156924836043	0.00107213783775757	0.00107388283110705	0.00107213783775757	0.000434438020567245
"Geniostoma_borbonicum"	0.0235870324306665	1.15037927835282	0.0194081051003031	0.0408267840898402	0.0298970615159213	0.0248087864606557	0.0201096799103073	0.00366978442227841	0.0121397880984035	0.00825749432709064	0.000249538625044219	0.0477999728876185	0.0516095908260999	0.00107213783775757	0.00708161556701256	0.0471611057983837	0.0460051264191052	0.0449741688380569	0.00708161556701256	0.000366978442227841	0.0454161182862851	0.00283672688220814	0.00390850318401845	0.00362572781925876	0.00149723175026532	0.00339539891819653	0.0425430736586665	0.0424439315685193	0.0424632401413674	0.00236444133714815	0.0410849742268865	0.00101164900820029	0.00273722325611366	0.0420904582224019	0.00107213783775757	0.00135895734163279	0.000808671045845963	0.00100548399551537	0.0410849742268865	0.000808671045845963	0.00145809943178001	0.000808671045845963	0.00145809943178001	0.000808671045845963	0.00107213783775757	0.00100548399551537	0.0410849742268865	0.000808671045845963	0.0410849742268865	0.000366978442227841
"Croton_fothergillifolius"	0.0236254222843552	0.022642789283687	1.1558204978451	0.0394983345671381	0.0319332637571874	0.0190697548737668	0.0184668194116248	0.00397667991500115	0.00854623801179681	0.00951334993602883	0.000240183447651155	0.054539435553662	0.0583748718554896	0.00107388283110705	0.0540780088331533	0.053963338908418	0.00506482601022567	0.0047447206718853	0.0540780088331533	0.000397667991500115	0.0527568507460347	0.0025205092984524	0.00354396846339665	0.0510213542051446	0.00144110068590693	0.00269495829788468	0.00221932585181518	0.00226018303480903	0.00186810187216634	0.0023748529595443	0.000808671045845963	0.000712186500983067	0.00251094281528344	0.0017320120164272	0.00107388283110705	0.00145151198896306	0.0481591874102123	0.00092334097058124	0.000808671045845963	0.0481591874102123	0.00141065480596922	0.0481591874102123	0.00141065480596922	0.0481591874102123	0.00107388283110705	0.00092334097058124	0.000808671045845963	0.0481591874102123	0.000808671045845963	0.000397667991500115
"Aphloia_theiformis"	0.0374891826354738	0.0408267840898402	0.0338557153432612	1.10421953446184	0.0331483297572793	0.0281858235163148	0.016828327525546	0.011125196936174	0.0191218092364077	0.00817736872757509	0.000355261103617218	0.0479508626799788	0.0526736036397296	0.0017040537561579	0.0464651582294045	0.0470818412849072	0.0457579283202774	0.0441053073946983	0.0464651582294045	0.0011125196936174	0.0443495083647088	0.0421424157417172	0.0427063447854635	0.0423538090127296	0.00213156662170331	0.00400077956355099	0.0408945113768459	0.00296484169347452	0.00302397851601972	0.00234815863797181	0.00145809943178001	0.00159348410303398	0.00307262134593422	0.00229951580805731	0.0017040537561579	0.00150674226169451	0.00141065480596922	0.000841416376277301	0.00145809943178001	0.00141065480596922	0.0394364119450659	0.00141065480596922	0.0394364119450658	0.00141065480596922	0.0017040537561579	0.000841416376277301	0.00145809943178001	0.00141065480596922	0.00145809943178001	0.0011125196936174
"Psiadia_terebinthina"	0.0322150937880619	0.0380508055657181	0.0348362877351135	0.0421887833274463	1.10113646628066	0.0335629198194935	0.0333665679852046	0.00434942405220519	0.00951193091519784	0.00373264099068545	0.000382412873541954	0.0582941809042744	0.0615268902138048	0.0014643224449119	0.0580071693096803	0.0576977982520529	0.00698728961447755	0.0543816796064512	0.0580071693096803	0.000434942405220519	0.00525037183996173	0.00273434557651485	0.00483567136324495	0.0530099118088696	0.00229447724125172	0.00432559596549858	0.0028656996033273	0.0514106148998448	0.00322356399827132	0.0517199859574722	0.00135895734163279	0.000792660909599819	0.0519162642148506	0.00302728574089302	0.0014643224449119	0.0500516575582121	0.00145151198896306	0.00166832839926023	0.00135895734163279	0.00145151198896306	0.00150674226169451	0.00145151198896306	0.00150674226169451	0.00145151198896306	0.0014643224449119	0.00166832839926023	0.00135895734163279	0.00145151198896306	0.00135895734163279	0.000434942405220519
"Erythroxylum_macrocarpum"	0.0423783610118426	0.0385914456054644	0.025426339831689	0.0438446143587119	0.0410213464460476	1.07919794132045	0.0297180015289885	0.00519382423792714	0.0233245564014694	0.0042723057725151	0.000364596818225843	0.0112240847284866	0.0727669847798776	0.00192628913690194	0.0678575469650195	0.067749912803051	0.0667695883535478	0.00673504079226105	0.0678575469650195	0.000519382423792714	0.00507165226816973	0.00402897454148821	0.0634476094056112	0.00448991656719861	0.00218758090935506	0.0633850542943747	0.00294414499872058	0.0032428725711194	0.0613337070989504	0.00335050673308795	0.00137826591448087	0.00194371303345579	0.0618200478411081	0.00286416599093029	0.00192628913690194	0.00186460665663853	0.00105943082632038	0.00148590007644942	0.00137826591448087	0.00105943082632038	0.00156587908423971	0.00105943082632038	0.00156587908423971	0.00105943082632038	0.00192628913690194	0.00148590007644942	0.00137826591448087	0.00105943082632038	0.00137826591448087	0.000519382423792714
"Toddalia_asiatica"	0.0220345234639295	0.0281535518744302	0.0221601832939498	0.0235596585357644	0.036703224783725	0.0267462013760896	1.12356781153418	0.0161793600965926	0.0198874408103143	0.00383295454865046	0.0105084230157034	0.0632758163008967	0.0673378910241679	0.00100156924836043	0.0620989456476379	0.00692603906644399	0.00599165643079538	0.00451679801941333	0.0620989456476379	0.00161793600965926	0.00372847997953652	0.00411663912012941	0.00332888570108716	0.00343308574611877	0.0630505380942201	0.0593215773873515	0.00184690037179267	0.00267381239477559	0.00249138407196479	0.0578467189759694	0.00100548399551536	0.00165728673419286	0.00315422847570965	0.0571838745722246	0.00100156924836043	0.00166832839926023	0.00092334097058124	0.0561783905767092	0.00100548399551536	0.000923340970581239	0.000841416376277301	0.000923340970581239	0.000841416376277301	0.00092334097058124	0.00100156924836043	0.0561783905767092	0.00100548399551536	0.00092334097058124	0.00100548399551536	0.00161793600965926
"Molinaea_alternifolia"	0.0095576364524794	0.0102753963823795	0.00954403179600277	0.0311505514212871	0.00956873291485141	0.00934888362826885	0.0323587201931852	1.16413819164263	0.0292158239514772	0.00671504582824406	0.0214603191225313	0.00679913455874881	0.125411097603865	0.000434438020567245	0.00451688654435725	0.00326592897692583	0.00486797057616163	0.002348878561633	0.00451688654435725	0.116413819164263	0.00355592758440637	0.119960990853836	0.00206634013797736	0.00194513009033803	0.128761914735188	0.0045719704294084	0.00147949813584524	0.00080192084744836	0.000886360866020555	0.00205287841487978	0.000366978442227841	0.00243465199595643	0.000954324829013233	0.0019849144518871	0.000434438020567245	0.000434942405220519	0.000397667991500115	0.00161793600965926	0.000366978442227841	0.000397667991500115	0.0011125196936174	0.000397667991500115	0.0011125196936174	0.000397667991500115	0.000434438020567245	0.00161793600965926	0.000366978442227841	0.000397667991500115	0.000366978442227841	0.116413819164263
"Claoxylon_linostachys"	0.0271679795084964	0.0283261722296081	0.0170924760235936	0.0446175548849514	0.017438540011196	0.0349868346022041	0.0331457346838571	0.0243465199595643	1.0996473433886	0.00582018918123708	0.000743988860027143	0.0986394540312037	0.104472866355925	0.00123490815947711	0.00793423944074262	0.00728860171475005	0.0974210329198836	0.00463270218031119	0.00793423944074262	0.00243465199595643	0.00477236690752661	0.0956654147147068	0.00477210529596687	0.00309833151361686	0.00446393316016286	0.0952382783833651	0.00260513311123427	0.00180430991780011	0.00295536204165608	0.00244994764379267	0.00101164900820029	0.0916372786157165	0.00273637394305561	0.00266893574239315	0.00123490815947711	0.00079266090959982	0.000712186500983067	0.00165728673419286	0.00101164900820029	0.000712186500983067	0.00159348410303398	0.000712186500983067	0.00159348410303398	0.000712186500983067	0.00123490815947711	0.00165728673419286	0.00101164900820029	0.000712186500983067	0.00101164900820029	0.00243465199595643
"Antirhea_borbonica"	0.0202563278880019	0.0578024602896344	0.0570800996161729	0.0572415810930256	0.02052952544877	0.0192253759763179	0.0191647727432523	0.0167876145706101	0.0174605675437112	1.04730555360125	0.000479454562586114	0.0107542416045442	0.275327467905047	0.00092074217672736	0.0083028971705911	0.00940903211520114	0.00755258167883184	0.00596261818806516	0.0083028971705911	0.00167876145706101	0.268313441647986	0.00517815093426405	0.00403316080174991	0.00535583991357234	0.00287672737551669	0.00348136237560066	0.00410871576366643	0.00299753382944402	0.00313245002490143	0.00189139888483398	0.00206437358177266	0.00145504729530927	0.00200123669080014	0.00302261221893527	0.00092074217672736	0.000933160247671364	0.00237833748400721	0.000958238637162615	0.00206437358177266	0.00237833748400721	0.00204434218189377	0.0023783374840072	0.00204434218189377	0.0023783374840072	0.00092074217672736	0.000958238637162615	0.00206437358177266	0.0023783374840072	0.00206437358177266	0.00167876145706101
